"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-190138-workloada-64-node08.csv 1 400",,,,"Date:","30 Sep 2020 18:01:44 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:01:44,4.336,2.613,90.965,0.157,0.0,1.928,1138323456.0,169607168.0,760209408.0,34839080960.0,185270.796,573873.535,0.0,0.0
30-09 18:01:45,0.190,0.443,99.114,0.0,0.0,0.253,1138569216.0,169607168.0,760242176.0,34838802432.0,0.0,0.0,71253.0,88991.0
30-09 18:01:46,0.635,0.445,98.412,0.064,0.0,0.445,1138675712.0,169607168.0,760233984.0,34838704128.0,8192.0,8192.0,101845.0,135915.0
30-09 18:01:47,0.704,0.448,98.079,0.064,0.0,0.704,1138634752.0,169607168.0,760242176.0,34838736896.0,0.0,53248.0,148159.0,174345.0
30-09 18:01:48,1.291,0.646,96.966,0.194,0.0,0.904,1139089408.0,169607168.0,760242176.0,34838282240.0,0.0,888832.0,221871.0,278876.0
30-09 18:01:49,1.940,1.164,95.990,0.259,0.0,0.647,1140428800.0,169607168.0,760242176.0,34836942848.0,0.0,4943872.0,466705.0,194447.0
30-09 18:01:50,1.403,1.020,96.365,0.0,0.0,1.212,1143902208.0,169607168.0,760242176.0,34833469440.0,0.0,1433600.0,280362.0,218138.0
30-09 18:01:51,0.506,0.380,98.797,0.0,0.0,0.316,1144188928.0,169607168.0,760242176.0,34833182720.0,0.0,0.0,69586.0,82383.0
30-09 18:01:52,0.899,0.899,97.368,0.064,0.0,0.770,1144188928.0,169607168.0,760242176.0,34833182720.0,0.0,118784.0,141378.0,198615.0
30-09 18:01:53,1.152,0.704,96.863,0.128,0.0,1.152,1144348672.0,169607168.0,760242176.0,34833022976.0,0.0,155648.0,202192.0,254794.0
30-09 18:01:54,0.885,0.569,97.977,0.0,0.0,0.569,1144922112.0,169607168.0,760242176.0,34832449536.0,0.0,0.0,92767.0,130004.0
30-09 18:01:55,0.509,0.636,98.538,0.0,0.0,0.318,1144954880.0,169607168.0,760242176.0,34832416768.0,0.0,143360.0,88260.0,110645.0
30-09 18:01:56,0.894,0.575,97.701,0.064,0.0,0.766,1145020416.0,169607168.0,760242176.0,34832351232.0,0.0,49152.0,168314.0,207795.0
30-09 18:01:57,3.163,1.937,90.897,0.065,0.0,3.938,1146433536.0,169607168.0,760242176.0,34830938112.0,0.0,184320.0,519404.0,790749.0
30-09 18:01:58,2.349,1.333,93.524,0.063,0.0,2.730,1146236928.0,169607168.0,760246272.0,34831130624.0,8192.0,712704.0,278746.0,355342.0
30-09 18:01:59,4.180,1.241,92.293,0.261,0.0,2.025,1150111744.0,169607168.0,760279040.0,34827223040.0,0.0,4902912.0,874507.0,597911.0
30-09 18:02:00,3.281,1.312,93.110,0.066,0.0,2.231,1153024000.0,169607168.0,760283136.0,34824306688.0,0.0,1417216.0,914212.0,795183.0
30-09 18:02:01,3.207,1.832,93.586,0.0,0.0,1.374,1152827392.0,169607168.0,760283136.0,34824503296.0,0.0,114688.0,643618.0,662859.0
30-09 18:02:02,3.735,1.442,92.529,0.131,0.0,2.163,1152565248.0,169607168.0,760283136.0,34824765440.0,0.0,139264.0,640394.0,681741.0
30-09 18:02:03,2.221,0.980,96.016,0.0,0.0,0.784,1153118208.0,169607168.0,760283136.0,34824212480.0,0.0,0.0,488552.0,483226.0
30-09 18:02:04,3.672,1.377,93.508,0.0,0.0,1.443,1154199552.0,169607168.0,760283136.0,34823131136.0,0.0,36864.0,717203.0,718900.0
30-09 18:02:05,3.283,1.445,93.500,0.0,0.0,1.773,1155248128.0,169607168.0,760283136.0,34822082560.0,0.0,49152.0,635223.0,641052.0
30-09 18:02:06,3.966,1.652,92.531,0.066,0.0,1.785,1155502080.0,169607168.0,760283136.0,34821828608.0,0.0,180224.0,764578.0,808337.0
30-09 18:02:07,2.848,1.230,94.304,0.065,0.0,1.553,1155141632.0,169607168.0,760283136.0,34822189056.0,0.0,16384.0,568042.0,560588.0
30-09 18:02:08,3.428,1.846,93.078,0.0,0.0,1.648,1155403776.0,169607168.0,760283136.0,34821926912.0,0.0,720896.0,751245.0,755913.0
30-09 18:02:09,3.658,1.568,92.880,0.196,0.0,1.698,1158422528.0,169607168.0,760283136.0,34818908160.0,0.0,4853760.0,840496.0,607983.0
30-09 18:02:10,2.818,1.900,94.102,0.131,0.0,1.048,1161424896.0,169607168.0,760283136.0,34815905792.0,0.0,1536000.0,580717.0,523457.0
30-09 18:02:11,3.934,1.508,92.459,0.131,0.0,1.967,1161555968.0,169607168.0,760283136.0,34815774720.0,0.0,135168.0,670825.0,692143.0
30-09 18:02:12,3.968,1.323,93.254,0.0,0.0,1.455,1161785344.0,169607168.0,760283136.0,34815545344.0,0.0,16384.0,674134.0,681251.0
30-09 18:02:13,2.596,1.363,94.679,0.065,0.0,1.298,1161764864.0,169607168.0,760287232.0,34815561728.0,0.0,204800.0,537085.0,531906.0
30-09 18:02:14,2.471,1.691,94.343,0.0,0.0,1.495,1162301440.0,169607168.0,760287232.0,34815025152.0,0.0,61440.0,519707.0,544761.0
30-09 18:02:15,3.604,1.376,93.119,0.131,0.0,1.769,1163055104.0,169607168.0,760287232.0,34814271488.0,0.0,180224.0,687760.0,724059.0
30-09 18:02:16,3.643,1.236,93.559,0.0,0.0,1.561,1162956800.0,169607168.0,760287232.0,34814369792.0,0.0,8192.0,582073.0,585508.0
30-09 18:02:17,2.270,1.297,95.396,0.0,0.0,1.038,1163051008.0,169607168.0,760287232.0,34814275584.0,0.0,20480.0,477121.0,479039.0
30-09 18:02:18,2.133,1.164,95.798,0.0,0.0,0.905,1162821632.0,169607168.0,760287232.0,34814504960.0,0.0,716800.0,415202.0,400616.0
30-09 18:02:19,3.982,2.546,91.384,0.457,0.0,1.632,1166376960.0,169627648.0,760270848.0,34810945536.0,0.0,5185536.0,793826.0,540074.0
30-09 18:02:20,3.058,1.561,93.299,0.130,0.0,1.952,1169801216.0,169627648.0,760299520.0,34807492608.0,0.0,1617920.0,551238.0,506097.0
30-09 18:02:21,2.606,1.107,95.114,0.0,0.0,1.173,1170227200.0,169627648.0,760299520.0,34807066624.0,0.0,0.0,567822.0,562767.0
30-09 18:02:22,3.642,1.258,93.907,0.0,0.0,1.192,1169932288.0,169627648.0,760299520.0,34807361536.0,0.0,77824.0,634076.0,639709.0
30-09 18:02:23,1.888,1.367,95.443,0.0,0.0,1.302,1169768448.0,169627648.0,760299520.0,34807525376.0,0.0,53248.0,449153.0,475779.0
30-09 18:02:24,3.373,1.918,93.188,0.132,0.0,1.389,1170718720.0,169627648.0,760299520.0,34806575104.0,0.0,172032.0,1090127.0,660857.0
30-09 18:02:25,3.466,1.504,93.525,0.0,0.0,1.504,1169993728.0,169627648.0,760303616.0,34807296000.0,0.0,69632.0,609269.0,591722.0
30-09 18:02:26,3.251,1.792,93.033,0.0,0.0,1.924,1170345984.0,169627648.0,760303616.0,34806943744.0,0.0,8192.0,727539.0,732775.0
30-09 18:02:27,1.748,1.165,95.275,0.0,0.0,1.812,1170116608.0,169627648.0,760303616.0,34807173120.0,0.0,0.0,470785.0,469705.0
30-09 18:02:28,4.265,2.559,90.354,0.131,0.0,2.690,1170313216.0,169627648.0,760303616.0,34806976512.0,0.0,839680.0,753688.0,760602.0
30-09 18:02:29,6.069,3.496,87.203,0.264,0.0,2.968,1173585920.0,169627648.0,760303616.0,34803703808.0,0.0,4997120.0,1137019.0,867744.0
30-09 18:02:30,2.556,1.311,95.020,0.131,0.0,0.983,1175785472.0,169635840.0,760299520.0,34801500160.0,0.0,1531904.0,663794.0,565503.0
30-09 18:02:31,2.945,1.309,94.372,0.0,0.0,1.374,1176330240.0,169635840.0,760307712.0,34800947200.0,0.0,8192.0,606859.0,593890.0
30-09 18:02:32,3.630,1.914,92.409,0.0,0.0,2.046,1176297472.0,169635840.0,760307712.0,34800979968.0,0.0,61440.0,780740.0,793320.0
30-09 18:02:33,3.158,1.908,92.632,0.132,0.0,2.171,1176297472.0,169635840.0,760307712.0,34800979968.0,0.0,172032.0,742905.0,772736.0
30-09 18:02:34,2.023,1.240,95.170,0.0,0.0,1.567,1176576000.0,169635840.0,760307712.0,34800701440.0,0.0,8192.0,536156.0,544310.0
30-09 18:02:35,2.803,1.369,94.394,0.0,0.0,1.434,1176018944.0,169639936.0,760303616.0,34801258496.0,0.0,94208.0,526264.0,520992.0
30-09 18:02:36,5.172,2.056,90.849,0.265,0.0,1.658,1180520448.0,169664512.0,760320000.0,34796716032.0,0.0,585728.0,1117399.0,993119.0
30-09 18:02:37,2.561,1.773,93.959,0.131,0.0,1.576,1182670848.0,169664512.0,760352768.0,34794532864.0,0.0,159744.0,558822.0,592351.0
30-09 18:02:38,4.013,2.171,91.382,0.066,0.0,2.368,1182834688.0,169664512.0,760352768.0,34794369024.0,0.0,835584.0,777648.0,785959.0
30-09 18:02:39,5.103,2.253,90.457,0.265,0.0,1.922,1187012608.0,169664512.0,760352768.0,34790191104.0,0.0,4886528.0,1148842.0,848451.0
30-09 18:02:40,7.602,1.638,89.515,0.066,0.0,1.180,1190313984.0,169664512.0,760352768.0,34786889728.0,0.0,1458176.0,703568.0,608110.0
