"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node20",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-190138-workloada-64-node20.csv 1 400",,,,"Date:","30 Sep 2020 18:01:46 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:01:46,4.338,2.744,90.552,0.322,0.0,2.045,1678106624.0,142376960.0,3862196224.0,31224541184.0,166206.829,1680138.087,0.0,0.0
30-09 18:01:47,0.888,0.571,97.717,0.063,0.0,0.761,1678065664.0,142376960.0,3862196224.0,31224582144.0,0.0,73728.0,155822.0,131192.0
30-09 18:01:48,2.495,1.216,95.649,0.128,0.0,0.512,1678536704.0,142376960.0,3862196224.0,31224111104.0,0.0,2191360.0,345817.0,852912.0
30-09 18:01:49,2.892,1.157,94.923,0.064,0.0,0.964,1679425536.0,142376960.0,3862196224.0,31223222272.0,0.0,2605056.0,356161.0,1036170.0
30-09 18:01:50,0.446,0.446,98.406,0.064,0.0,0.638,1679425536.0,142376960.0,3862196224.0,31223222272.0,0.0,98304.0,138298.0,131676.0
30-09 18:01:51,0.380,0.317,99.176,0.0,0.0,0.127,1679425536.0,142376960.0,3862196224.0,31223222272.0,0.0,28672.0,84063.0,62268.0
30-09 18:01:52,0.319,0.574,98.852,0.0,0.0,0.255,1679360000.0,142376960.0,3862196224.0,31223287808.0,0.0,106496.0,129163.0,90864.0
30-09 18:01:53,0.886,1.139,97.405,0.0,0.0,0.570,1679835136.0,142376960.0,3862196224.0,31222812672.0,0.0,0.0,129093.0,129037.0
30-09 18:01:54,0.567,0.378,98.929,0.0,0.0,0.126,1679867904.0,142376960.0,3862196224.0,31222779904.0,0.0,0.0,75953.0,54669.0
30-09 18:01:55,0.445,0.254,98.983,0.0,0.0,0.318,1679994880.0,142376960.0,3862196224.0,31222652928.0,0.0,8192.0,80880.0,68778.0
30-09 18:01:56,0.889,0.826,97.078,0.064,0.0,1.144,1680023552.0,142381056.0,3862196224.0,31222620160.0,0.0,110592.0,202749.0,178218.0
30-09 18:01:57,1.777,1.523,93.274,0.063,0.0,3.363,1679929344.0,142381056.0,3862208512.0,31222702080.0,0.0,45056.0,315999.0,429582.0
30-09 18:01:58,4.071,2.608,88.232,0.191,0.0,4.898,1681989632.0,142381056.0,3862228992.0,31220621312.0,0.0,2486272.0,670561.0,1295276.0
30-09 18:01:59,16.783,8.671,62.517,3.077,0.0,8.951,1683988480.0,142381056.0,3862237184.0,31218614272.0,0.0,9691136.0,3134592.0,2680366.0
30-09 18:02:00,15.612,9.212,62.377,3.938,0.0,8.861,1688465408.0,142381056.0,3862237184.0,31214137344.0,0.0,8011776.0,2782479.0,1654369.0
30-09 18:02:01,13.184,6.872,68.583,3.997,0.0,7.363,1684819968.0,142381056.0,3862237184.0,31217782784.0,0.0,6758400.0,1962303.0,1338203.0
30-09 18:02:02,11.810,6.294,69.731,3.960,0.0,8.204,1687457792.0,142381056.0,3862237184.0,31215144960.0,0.0,7659520.0,2065151.0,1432074.0
30-09 18:02:03,14.873,8.499,63.669,4.533,0.0,8.428,1691000832.0,142381056.0,3862237184.0,31211601920.0,0.0,7921664.0,2667105.0,1628303.0
30-09 18:02:04,15.994,9.483,60.368,6.299,0.0,7.856,1621594112.0,142397440.0,3902906368.0,31240323072.0,0.0,46833664.0,2806382.0,1655051.0
30-09 18:02:05,15.346,8.646,58.141,9.726,0.0,8.141,1628323840.0,142413824.0,3959951360.0,31176531968.0,0.0,64749568.0,2467979.0,1501356.0
30-09 18:02:06,14.529,8.363,59.391,10.206,0.0,7.512,1629605888.0,142430208.0,3909828608.0,31225356288.0,0.0,60190720.0,2412695.0,1439350.0
30-09 18:02:07,14.426,8.374,61.154,8.374,0.0,7.671,1623511040.0,142442496.0,3984715776.0,31156551680.0,0.0,82079744.0,2121935.0,1256697.0
30-09 18:02:08,13.791,9.217,59.529,9.217,0.0,8.247,1627934720.0,142458880.0,3876712448.0,31260114944.0,0.0,56532992.0,2316387.0,2064176.0
30-09 18:02:09,13.788,8.705,59.471,10.237,0.0,7.799,1636233216.0,142462976.0,3900231680.0,31228293120.0,0.0,72663040.0,1967742.0,1963923.0
30-09 18:02:10,14.256,6.120,66.551,5.911,0.0,7.163,1632735232.0,142467072.0,3874922496.0,31257096192.0,0.0,35758080.0,2164640.0,1437738.0
30-09 18:02:11,13.377,9.038,65.004,4.121,0.0,8.460,1635065856.0,142467072.0,3874922496.0,31254765568.0,0.0,7335936.0,2496547.0,1656900.0
30-09 18:02:12,15.745,8.723,61.844,4.255,0.0,9.433,1631596544.0,142467072.0,3874922496.0,31258234880.0,0.0,7823360.0,2810809.0,1851050.0
30-09 18:02:13,13.167,8.043,68.327,3.630,0.0,6.833,1632038912.0,142467072.0,3874922496.0,31257792512.0,0.0,6443008.0,2082135.0,1426148.0
30-09 18:02:14,12.964,7.148,67.624,4.345,0.0,7.919,1633468416.0,142557184.0,3875270656.0,31255924736.0,0.0,7966720.0,2125917.0,1513862.0
30-09 18:02:15,13.347,7.198,64.710,8.106,0.0,6.639,1573974016.0,142589952.0,3929468928.0,31261188096.0,0.0,58212352.0,1886018.0,1169251.0
30-09 18:02:16,14.758,8.784,60.717,8.573,0.0,7.168,1576366080.0,142614528.0,3902689280.0,31285551104.0,0.0,58519552.0,2335159.0,1404608.0
30-09 18:02:17,11.522,8.939,63.059,9.427,0.0,7.053,1580232704.0,142643200.0,3950968832.0,31233376256.0,0.0,78221312.0,1912833.0,1171841.0
30-09 18:02:18,12.465,7.283,64.356,9.524,0.0,6.373,1581580288.0,142659584.0,3902631936.0,31280349184.0,0.0,79474688.0,1520884.0,1632223.0
30-09 18:02:19,17.400,8.184,58.047,8.528,0.0,7.840,1596715008.0,142671872.0,3885043712.0,31282790400.0,0.0,54829056.0,1678624.0,1882880.0
30-09 18:02:20,16.508,7.844,65.280,2.933,0.0,7.435,1630584832.0,142671872.0,3885056000.0,31248908288.0,0.0,6336512.0,1777957.0,1223158.0
30-09 18:02:21,19.533,8.917,59.660,4.034,0.0,7.856,1642233856.0,142671872.0,3885056000.0,31237259264.0,0.0,6414336.0,2120282.0,1401299.0
30-09 18:02:22,17.626,8.989,62.079,3.792,0.0,7.514,1637629952.0,142671872.0,3885056000.0,31241863168.0,0.0,6639616.0,2116320.0,1317238.0
30-09 18:02:23,17.552,9.510,61.818,4.056,0.0,7.063,1637314560.0,142671872.0,3885056000.0,31242178560.0,0.0,6045696.0,1886739.0,1271696.0
30-09 18:02:24,12.716,7.809,67.934,3.525,0.0,8.017,1638801408.0,142671872.0,3885056000.0,31240691712.0,0.0,6975488.0,2121802.0,1845947.0
30-09 18:02:25,14.004,8.445,66.291,3.589,0.0,7.671,1643347968.0,142671872.0,3885056000.0,31236145152.0,0.0,8421376.0,2905853.0,1763110.0
30-09 18:02:26,9.780,6.378,73.636,3.118,0.0,7.087,1650593792.0,142671872.0,3885056000.0,31228899328.0,0.0,5865472.0,1852758.0,1224809.0
30-09 18:02:27,13.474,8.351,65.965,3.439,0.0,8.772,1652637696.0,142671872.0,3885056000.0,31226855424.0,0.0,7622656.0,2498012.0,1592218.0
30-09 18:02:28,16.271,10.056,59.637,4.190,0.0,9.846,1656324096.0,142671872.0,3885056000.0,31223169024.0,0.0,8925184.0,2764764.0,2436440.0
30-09 18:02:29,15.692,9.272,61.626,4.066,0.0,9.344,1654824960.0,142675968.0,3885056000.0,31224664064.0,0.0,9703424.0,2737148.0,2395250.0
30-09 18:02:30,12.138,7.339,70.219,3.740,0.0,6.563,1656320000.0,142675968.0,3885060096.0,31223164928.0,0.0,6610944.0,2088467.0,1416794.0
30-09 18:02:31,14.255,7.904,66.902,3.458,0.0,7.481,1652465664.0,142675968.0,3885060096.0,31227019264.0,0.0,7565312.0,2595959.0,1697740.0
30-09 18:02:32,13.588,7.926,65.534,4.034,0.0,8.917,1655451648.0,142675968.0,3885060096.0,31224033280.0,0.0,7462912.0,2597402.0,1722961.0
30-09 18:02:33,14.286,8.502,66.411,3.415,0.0,7.387,1659166720.0,142675968.0,3885060096.0,31220318208.0,0.0,7790592.0,2433223.0,1682255.0
30-09 18:02:34,13.239,8.310,67.676,3.451,0.0,7.324,1654812672.0,142680064.0,3885060096.0,31224668160.0,0.0,7733248.0,2565054.0,1603729.0
30-09 18:02:35,10.211,6.338,73.028,3.662,0.0,6.761,1656242176.0,142680064.0,3885060096.0,31223238656.0,0.0,6074368.0,1712946.0,1200643.0
30-09 18:02:36,12.377,6.962,69.620,4.008,0.0,7.032,1656020992.0,142680064.0,3885060096.0,31223459840.0,0.0,7249920.0,2110134.0,1308889.0
30-09 18:02:37,13.957,7.746,66.155,3.559,0.0,8.583,1651097600.0,142680064.0,3885060096.0,31228383232.0,0.0,7340032.0,2239857.0,1428056.0
30-09 18:02:38,16.441,9.680,59.573,3.915,0.0,10.391,1654792192.0,142680064.0,3885060096.0,31224688640.0,0.0,9428992.0,3052470.0,2594956.0
30-09 18:02:39,15.488,8.911,62.871,3.678,0.0,9.052,1661321216.0,142680064.0,3885060096.0,31218159616.0,0.0,9744384.0,2727389.0,2457816.0
30-09 18:02:40,14.957,9.972,62.179,3.704,0.0,9.188,1665855488.0,142680064.0,3885060096.0,31213625344.0,0.0,8577024.0,3167536.0,1933900.0
30-09 18:02:41,14.326,8.268,64.576,3.778,0.0,9.052,1663983616.0,142680064.0,3885060096.0,31215497216.0,0.0,7020544.0,2347188.0,1519546.0
30-09 18:02:42,13.059,8.730,64.869,3.974,0.0,9.368,1667985408.0,142680064.0,3885060096.0,31211495424.0,0.0,7733248.0,2531809.0,1623844.0
30-09 18:02:43,11.744,7.644,69.493,3.892,0.0,7.227,1670045696.0,142680064.0,3885060096.0,31209435136.0,0.0,6787072.0,1865162.0,1297308.0
30-09 18:02:44,14.849,8.726,63.476,3.800,0.0,9.148,1674366976.0,142680064.0,3885060096.0,31205113856.0,0.0,7987200.0,2773044.0,1806839.0
30-09 18:02:45,13.292,7.724,64.579,8.072,0.0,6.333,1611419648.0,142692352.0,3929391104.0,31223717888.0,0.0,48873472.0,1634996.0,1062936.0
30-09 18:02:46,14.0,7.857,61.500,8.143,0.0,8.500,1616801792.0,142708736.0,3900321792.0,31247388672.0,0.0,53800960.0,2274897.0,1412480.0
30-09 18:02:47,11.437,7.531,65.551,8.368,0.0,7.113,1622417408.0,142721024.0,3941822464.0,31200260096.0,0.0,71995392.0,1611735.0,1064623.0
30-09 18:02:48,15.315,8.951,58.392,9.580,0.0,7.762,1630543872.0,142737408.0,3904557056.0,31229382656.0,0.0,80052224.0,2131621.0,2003013.0
30-09 18:02:49,19.930,8.531,56.923,6.993,0.0,7.622,1572052992.0,142745600.0,3899346944.0,31293075456.0,0.0,36900864.0,2138087.0,2136105.0
30-09 18:02:50,14.236,7.809,66.897,3.317,0.0,7.740,1574256640.0,142745600.0,3899301888.0,31290916864.0,0.0,7053312.0,2317910.0,1645024.0
30-09 18:02:51,14.563,7.836,67.129,3.121,0.0,7.351,1579143168.0,142745600.0,3899301888.0,31286030336.0,0.0,7839744.0,2735234.0,1680840.0
30-09 18:02:52,14.025,6.662,68.724,3.226,0.0,7.363,1583935488.0,142745600.0,3899301888.0,31281238016.0,0.0,7950336.0,2612964.0,1642912.0
30-09 18:02:53,14.563,7.767,63.870,5.895,0.0,7.906,1527775232.0,142753792.0,3932946432.0,31303745536.0,0.0,38952960.0,2233868.0,1509422.0
30-09 18:02:54,12.396,6.648,64.681,9.834,0.0,6.440,1532678144.0,142786560.0,3993526272.0,31238230016.0,0.0,67923968.0,1831290.0,1075625.0
30-09 18:02:55,12.594,5.955,64.887,10.335,0.0,6.229,1532911616.0,142794752.0,3958644736.0,31272869888.0,0.0,72118272.0,1677083.0,1127239.0
30-09 18:02:56,11.950,6.219,65.828,10.133,0.0,5.870,1534312448.0,142807040.0,3916558336.0,31313543168.0,0.0,82759680.0,1660558.0,1089544.0
30-09 18:02:57,11.986,6.969,66.760,7.456,0.0,6.829,1535897600.0,142815232.0,3911925760.0,31316582400.0,0.0,54902784.0,2073880.0,1185190.0
