"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-190138-workloada-64-client.csv 1 400",,,,"Date:","30 Sep 2020 18:01:44 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:01:44,1.247,0.987,96.302,0.002,0.0,1.461,346435584.0,45957120.0,646381568.0,35868446720.0,19223.878,8847.669,0.0,0.0
30-09 18:01:45,0.0,0.0,100.0,0.0,0.0,0.0,346316800.0,45957120.0,646377472.0,35868569600.0,0.0,0.0,614.0,699.0
30-09 18:01:46,0.063,0.0,99.937,0.0,0.0,0.0,345178112.0,45957120.0,646410240.0,35869675520.0,0.0,0.0,91.0,100.0
30-09 18:01:47,0.0,0.062,99.938,0.0,0.0,0.0,345178112.0,45957120.0,646410240.0,35869675520.0,0.0,0.0,91.0,100.0
30-09 18:01:48,0.0,0.0,100.0,0.0,0.0,0.0,345178112.0,45957120.0,646410240.0,35869675520.0,0.0,4096.0,191.0,191.0
30-09 18:01:49,0.0,0.0,100.0,0.0,0.0,0.0,345178112.0,45957120.0,646410240.0,35869675520.0,0.0,0.0,1548.0,1540.0
30-09 18:01:50,0.0,0.0,100.0,0.0,0.0,0.0,345178112.0,45969408.0,646397952.0,35869675520.0,0.0,49152.0,351.0,342.0
30-09 18:01:51,0.0,0.0,100.0,0.0,0.0,0.0,345178112.0,45969408.0,646397952.0,35869675520.0,0.0,0.0,447.0,579.0
30-09 18:01:52,0.0,0.064,99.936,0.0,0.0,0.0,345178112.0,45969408.0,646397952.0,35869675520.0,0.0,0.0,291.0,282.0
30-09 18:01:53,0.824,0.317,98.795,0.0,0.0,0.063,355655680.0,45969408.0,646438912.0,35859156992.0,0.0,0.0,3376.0,2230.0
30-09 18:01:54,2.041,2.487,95.153,0.064,0.0,0.255,375988224.0,46092288.0,646488064.0,35838652416.0,0.0,548864.0,52830.0,67312.0
30-09 18:01:55,3.391,5.246,90.915,0.064,0.0,0.384,444620800.0,46125056.0,646467584.0,35770007552.0,0.0,503808.0,4882.0,5717.0
30-09 18:01:56,4.412,2.621,92.775,0.0,0.0,0.192,416096256.0,46153728.0,646590464.0,35798380544.0,0.0,221184.0,6823.0,6324.0
30-09 18:01:57,18.565,13.112,61.284,0.0,0.0,7.039,476233728.0,46153728.0,646647808.0,35738185728.0,0.0,0.0,1095704.0,712548.0
30-09 18:01:58,15.688,20.093,52.470,0.0,0.0,11.749,594014208.0,46153728.0,646766592.0,35620286464.0,0.0,225280.0,2050504.0,1353455.0
30-09 18:01:59,25.956,11.749,54.645,0.0,0.0,7.650,663810048.0,46153728.0,646885376.0,35550371840.0,0.0,0.0,1321803.0,767013.0
30-09 18:02:00,7.398,0.584,91.110,0.0,0.0,0.909,670765056.0,46153728.0,646918144.0,35543384064.0,0.0,0.0,1178683.0,480683.0
30-09 18:02:01,2.758,0.321,96.472,0.0,0.0,0.449,676208640.0,46153728.0,646918144.0,35537940480.0,0.0,0.0,811366.0,356935.0
30-09 18:02:02,6.641,0.192,92.720,0.0,0.0,0.447,701747200.0,46161920.0,646918144.0,35512393728.0,0.0,77824.0,716437.0,296530.0
30-09 18:02:03,0.957,0.191,98.341,0.0,0.0,0.511,705650688.0,46161920.0,646918144.0,35508490240.0,0.0,0.0,676907.0,297568.0
30-09 18:02:04,0.643,0.257,98.522,0.0,0.0,0.578,710725632.0,46161920.0,646918144.0,35503415296.0,0.0,0.0,959539.0,434306.0
30-09 18:02:05,1.473,0.128,97.694,0.0,0.0,0.705,715452416.0,46161920.0,646918144.0,35498688512.0,0.0,0.0,948704.0,396232.0
30-09 18:02:06,3.408,0.386,95.434,0.0,0.0,0.772,698322944.0,46161920.0,646918144.0,35515817984.0,0.0,0.0,1002523.0,439507.0
30-09 18:02:07,6.119,0.191,93.053,0.0,0.0,0.637,721674240.0,46161920.0,646918144.0,35492466688.0,0.0,0.0,709534.0,300405.0
