"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node11",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-190138-workloada-64-node11.csv 1 400",,,,"Date:","30 Sep 2020 18:01:44 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:01:44,4.097,3.332,90.411,0.216,0.0,1.945,1012510720.0,136077312.0,647434240.0,35111198720.0,202459.613,576572.474,0.0,0.0
30-09 18:01:45,0.253,0.379,98.989,0.0,0.0,0.379,1011044352.0,136077312.0,647491584.0,35112607744.0,0.0,0.0,82874.0,70787.0
30-09 18:01:46,0.695,0.442,98.547,0.0,0.0,0.316,1010950144.0,136077312.0,647491584.0,35112701952.0,0.0,8192.0,88758.0,74292.0
30-09 18:01:47,0.509,0.318,98.728,0.0,0.0,0.445,1011015680.0,136077312.0,647491584.0,35112636416.0,0.0,90112.0,107525.0,94598.0
30-09 18:01:48,0.509,0.699,98.093,0.191,0.0,0.509,1011064832.0,136122368.0,647471104.0,35112562688.0,0.0,475136.0,156837.0,92344.0
30-09 18:01:49,0.825,0.635,97.968,0.063,0.0,0.508,1011068928.0,136138752.0,647483392.0,35112529920.0,0.0,1073152.0,254223.0,111535.0
30-09 18:01:50,1.278,0.767,97.444,0.064,0.0,0.447,1010978816.0,136138752.0,647507968.0,35112595456.0,0.0,237568.0,157687.0,171546.0
30-09 18:01:51,0.317,0.380,99.113,0.0,0.0,0.190,1011044352.0,136138752.0,647507968.0,35112529920.0,0.0,0.0,84992.0,72280.0
30-09 18:01:52,0.255,0.383,99.107,0.128,0.0,0.128,1011097600.0,136179712.0,647479296.0,35112464384.0,0.0,241664.0,105343.0,78573.0
30-09 18:01:53,0.448,0.640,98.273,0.128,0.0,0.512,1014775808.0,136224768.0,647512064.0,35108708352.0,0.0,294912.0,139288.0,112667.0
30-09 18:01:54,0.760,1.204,97.655,0.0,0.0,0.380,1009991680.0,136224768.0,647520256.0,35113484288.0,0.0,0.0,98383.0,86706.0
30-09 18:01:55,0.380,0.444,98.986,0.0,0.0,0.190,1009831936.0,136224768.0,647520256.0,35113644032.0,0.0,0.0,79567.0,67854.0
30-09 18:01:56,0.383,0.574,98.724,0.0,0.0,0.319,1009831936.0,136224768.0,647520256.0,35113644032.0,0.0,49152.0,118502.0,102502.0
30-09 18:01:57,1.533,1.022,95.083,0.192,0.0,2.171,1009852416.0,136257536.0,647507968.0,35113603072.0,0.0,356352.0,279749.0,317612.0
30-09 18:01:58,2.235,1.533,93.423,0.064,0.0,2.746,1010122752.0,136265728.0,647544832.0,35113287680.0,0.0,176128.0,349495.0,443599.0
30-09 18:01:59,2.001,1.420,93.932,0.065,0.0,2.582,1011036160.0,136269824.0,647553024.0,35112361984.0,0.0,1028096.0,529363.0,443069.0
30-09 18:02:00,4.008,1.708,92.838,0.0,0.0,1.445,1011662848.0,136269824.0,647565312.0,35111723008.0,0.0,200704.0,765535.0,747231.0
30-09 18:02:01,2.796,1.560,94.148,0.195,0.0,1.300,1011445760.0,136278016.0,647553024.0,35111944192.0,8192.0,241664.0,562967.0,515633.0
30-09 18:02:02,3.259,1.369,93.872,0.130,0.0,1.369,1011064832.0,136310784.0,647573504.0,35112271872.0,0.0,249856.0,567274.0,516830.0
30-09 18:02:03,2.444,1.189,95.310,0.0,0.0,1.057,1011523584.0,136310784.0,647573504.0,35111813120.0,0.0,0.0,640977.0,600049.0
30-09 18:02:04,2.876,1.503,94.052,0.0,0.0,1.569,1011392512.0,136310784.0,647573504.0,35111944192.0,0.0,0.0,697898.0,651757.0
30-09 18:02:05,2.620,1.572,94.630,0.0,0.0,1.179,1011040256.0,136314880.0,647569408.0,35112296448.0,0.0,57344.0,619011.0,577137.0
30-09 18:02:06,3.123,2.017,92.648,0.195,0.0,2.017,1011597312.0,136347648.0,647569408.0,35111706624.0,0.0,335872.0,733499.0,655795.0
30-09 18:02:07,2.155,0.849,95.885,0.0,0.0,1.110,1011212288.0,136351744.0,647585792.0,35112071168.0,0.0,73728.0,531211.0,503060.0
30-09 18:02:08,2.947,1.703,93.713,0.0,0.0,1.637,1011580928.0,136351744.0,647585792.0,35111702528.0,0.0,106496.0,669880.0,600731.0
30-09 18:02:09,2.230,1.180,95.410,0.066,0.0,1.115,1011449856.0,136359936.0,647577600.0,35111833600.0,0.0,1036288.0,694001.0,497636.0
30-09 18:02:10,2.466,1.557,94.938,0.195,0.0,0.844,1011396608.0,136380416.0,647577600.0,35111866368.0,0.0,450560.0,440950.0,430951.0
30-09 18:02:11,3.154,1.643,93.495,0.131,0.0,1.577,1012822016.0,136400896.0,647577600.0,35110420480.0,0.0,253952.0,657543.0,599183.0
30-09 18:02:12,3.541,0.984,94.426,0.0,0.0,1.049,1012703232.0,136404992.0,647593984.0,35110518784.0,0.0,32768.0,651761.0,618401.0
30-09 18:02:13,3.327,1.892,93.738,0.130,0.0,0.913,1015844864.0,136429568.0,647598080.0,35107348480.0,0.0,241664.0,539602.0,510079.0
30-09 18:02:14,2.264,1.488,94.761,0.0,0.0,1.488,1012436992.0,136429568.0,647598080.0,35110756352.0,0.0,57344.0,486887.0,452255.0
30-09 18:02:15,1.957,1.566,95.303,0.261,0.0,0.913,1012953088.0,136433664.0,647602176.0,35110232064.0,0.0,360448.0,518334.0,460667.0
30-09 18:02:16,2.074,0.778,96.436,0.0,0.0,0.713,1012514816.0,136437760.0,647610368.0,35110658048.0,0.0,49152.0,426427.0,400075.0
30-09 18:02:17,2.891,1.183,95.007,0.0,0.0,0.920,1012482048.0,136437760.0,647610368.0,35110690816.0,0.0,0.0,637274.0,596587.0
30-09 18:02:18,2.079,1.105,95.776,0.0,0.0,1.040,1012482048.0,136437760.0,647610368.0,35110690816.0,0.0,110592.0,549248.0,489576.0
30-09 18:02:19,2.339,1.429,95.062,0.260,0.0,0.910,1012609024.0,136519680.0,647532544.0,35110559744.0,0.0,1503232.0,559866.0,377705.0
30-09 18:02:20,2.135,1.229,95.084,0.259,0.0,1.294,1012842496.0,136564736.0,647639040.0,35110174720.0,0.0,581632.0,359722.0,361510.0
30-09 18:02:21,1.498,0.912,96.743,0.0,0.0,0.847,1012973568.0,136564736.0,647639040.0,35110043648.0,0.0,0.0,472229.0,436564.0
30-09 18:02:22,2.669,1.497,94.336,0.0,0.0,1.497,1013268480.0,136564736.0,647639040.0,35109748736.0,0.0,32768.0,593905.0,554921.0
30-09 18:02:23,2.196,1.615,95.026,0.0,0.0,1.163,1012940800.0,136564736.0,647639040.0,35110076416.0,0.0,147456.0,442660.0,413282.0
30-09 18:02:24,2.361,1.049,94.885,0.197,0.0,1.508,1012649984.0,136593408.0,647639040.0,35110338560.0,0.0,344064.0,542575.0,485800.0
30-09 18:02:25,2.738,0.847,95.046,0.065,0.0,1.304,1012879360.0,136617984.0,647647232.0,35110076416.0,0.0,139264.0,599653.0,569910.0
30-09 18:02:26,4.029,1.387,92.999,0.0,0.0,1.585,1013100544.0,136617984.0,647655424.0,35109847040.0,0.0,8192.0,800808.0,741917.0
30-09 18:02:27,2.057,0.964,95.373,0.0,0.0,1.607,1012707328.0,136617984.0,647655424.0,35110240256.0,0.0,0.0,418388.0,395976.0
30-09 18:02:28,2.901,1.741,93.101,0.129,0.0,2.128,1012690944.0,136646656.0,647626752.0,35110256640.0,0.0,323584.0,619632.0,544949.0
30-09 18:02:29,3.207,1.636,92.736,0.131,0.0,2.291,1013379072.0,136675328.0,647651328.0,35109515264.0,0.0,1298432.0,791129.0,600623.0
30-09 18:02:30,3.501,1.982,93.065,0.066,0.0,1.387,1014124544.0,136679424.0,647663616.0,35108753408.0,0.0,299008.0,774935.0,756940.0
30-09 18:02:31,1.749,1.166,96.114,0.0,0.0,0.972,1014046720.0,136679424.0,647671808.0,35108823040.0,0.0,12288.0,445631.0,417864.0
30-09 18:02:32,3.541,1.574,93.049,0.066,0.0,1.770,1014333440.0,136687616.0,647663616.0,35108536320.0,0.0,69632.0,743579.0,694093.0
30-09 18:02:33,4.435,1.949,91.532,0.134,0.0,1.949,1018359808.0,136732672.0,647647232.0,35104481280.0,0.0,327680.0,884792.0,803329.0
30-09 18:02:34,2.532,1.429,94.740,0.065,0.0,1.234,1015476224.0,136736768.0,647680000.0,35107328000.0,0.0,49152.0,521521.0,487153.0
30-09 18:02:35,2.148,0.911,95.833,0.065,0.0,1.042,1015214080.0,136744960.0,647671808.0,35107590144.0,0.0,122880.0,462968.0,429761.0
30-09 18:02:36,1.889,1.498,95.049,0.391,0.0,1.173,1015648256.0,136847360.0,647622656.0,35107102720.0,0.0,688128.0,565627.0,421292.0
30-09 18:02:37,2.743,1.241,94.840,0.131,0.0,1.045,1015554048.0,136871936.0,647720960.0,35107074048.0,0.0,237568.0,541889.0,497875.0
30-09 18:02:38,2.818,1.966,93.578,0.131,0.0,1.507,1015443456.0,136892416.0,647745536.0,35107139584.0,0.0,385024.0,643759.0,566461.0
30-09 18:02:39,3.026,1.345,94.217,0.134,0.0,1.278,1015664640.0,136908800.0,647733248.0,35106914304.0,0.0,1007616.0,860360.0,677704.0
30-09 18:02:40,2.972,1.057,94.848,0.0,0.0,1.123,1016025088.0,136908800.0,647753728.0,35106533376.0,0.0,225280.0,660330.0,644528.0
30-09 18:02:41,3.426,1.845,93.017,0.0,0.0,1.713,1016221696.0,136921088.0,647741440.0,35106336768.0,0.0,69632.0,822432.0,770271.0
30-09 18:02:42,3.511,1.105,93.498,0.130,0.0,1.756,1015631872.0,136962048.0,647733248.0,35106893824.0,0.0,360448.0,559398.0,505875.0
30-09 18:02:43,2.023,1.044,96.018,0.131,0.0,0.783,1015459840.0,136974336.0,647761920.0,35107024896.0,0.0,151552.0,481811.0,453204.0
30-09 18:02:44,2.546,1.175,95.104,0.0,0.0,1.175,1015984128.0,136974336.0,647761920.0,35106500608.0,0.0,0.0,601784.0,555883.0
30-09 18:02:45,2.616,1.373,94.833,0.0,0.0,1.177,1016377344.0,136974336.0,647761920.0,35106107392.0,0.0,0.0,613068.0,575797.0
30-09 18:02:46,2.267,1.036,95.596,0.130,0.0,0.972,1015844864.0,137011200.0,647733248.0,35106631680.0,0.0,237568.0,416077.0,374736.0
30-09 18:02:47,2.273,1.169,95.195,0.130,0.0,1.234,1015595008.0,137039872.0,647757824.0,35106828288.0,0.0,253952.0,483413.0,435958.0
30-09 18:02:48,2.016,0.975,96.099,0.0,0.0,0.910,1015517184.0,137039872.0,647770112.0,35106893824.0,0.0,94208.0,493506.0,434773.0
30-09 18:02:49,3.070,1.437,94.252,0.0,0.0,1.241,1016193024.0,137048064.0,647761920.0,35106217984.0,0.0,1044480.0,755120.0,585537.0
30-09 18:02:50,2.983,1.362,94.488,0.0,0.0,1.167,1016483840.0,137056256.0,647766016.0,35105914880.0,0.0,278528.0,477477.0,474466.0
30-09 18:02:51,3.548,2.562,91.327,0.263,0.0,2.300,1017335808.0,137113600.0,647741440.0,35105030144.0,0.0,335872.0,815487.0,753898.0
30-09 18:02:52,2.083,1.107,95.768,0.0,0.0,1.042,1017020416.0,137121792.0,647786496.0,35105292288.0,0.0,57344.0,605520.0,564633.0
30-09 18:02:53,3.726,1.597,93.280,0.0,0.0,1.397,1020420096.0,137121792.0,647786496.0,35101892608.0,0.0,0.0,817172.0,770815.0
30-09 18:02:54,1.888,1.432,95.508,0.0,0.0,1.172,1016782848.0,137121792.0,647786496.0,35105529856.0,0.0,0.0,544794.0,513593.0
30-09 18:02:55,2.206,1.038,95.587,0.065,0.0,1.103,1017139200.0,137142272.0,647770112.0,35105169408.0,0.0,221184.0,466881.0,428555.0
30-09 18:02:56,2.783,1.424,94.304,0.194,0.0,1.294,1016782848.0,137191424.0,647782400.0,35105464320.0,0.0,376832.0,437372.0,395914.0
30-09 18:02:57,1.430,1.040,96.554,0.0,0.0,0.975,1016954880.0,137191424.0,647798784.0,35105275904.0,0.0,0.0,412429.0,391092.0
30-09 18:02:58,2.989,1.105,94.152,0.0,0.0,1.754,1017442304.0,137191424.0,647798784.0,35104788480.0,0.0,122880.0,629198.0,565681.0
30-09 18:02:59,2.628,1.380,94.087,0.131,0.0,1.774,1017569280.0,137199616.0,647790592.0,35104661504.0,0.0,1097728.0,676815.0,507491.0
30-09 18:03:00,3.279,1.311,93.902,0.262,0.0,1.246,1018241024.0,137244672.0,647782400.0,35103952896.0,0.0,606208.0,592684.0,567660.0
30-09 18:03:01,1.164,0.906,97.348,0.0,0.0,0.582,1017585664.0,137252864.0,647806976.0,35104575488.0,0.0,114688.0,298132.0,285220.0
30-09 18:03:02,2.810,1.242,94.575,0.0,0.0,1.373,1018077184.0,137252864.0,647806976.0,35104083968.0,0.0,0.0,669902.0,624378.0
30-09 18:03:03,2.750,2.030,93.582,0.0,0.0,1.637,1018306560.0,137252864.0,647806976.0,35103854592.0,0.0,0.0,706161.0,670259.0
30-09 18:03:04,1.815,1.361,95.528,0.130,0.0,1.167,1017778176.0,137289728.0,647774208.0,35104378880.0,0.0,221184.0,464001.0,422570.0
30-09 18:03:05,2.425,1.376,94.495,0.131,0.0,1.573,1017614336.0,137322496.0,647806976.0,35104477184.0,0.0,274432.0,547908.0,501937.0
30-09 18:03:06,1.888,0.977,96.224,0.0,0.0,0.911,1017864192.0,137322496.0,647819264.0,35104215040.0,0.0,0.0,520660.0,488985.0
30-09 18:03:07,2.137,0.907,95.855,0.0,0.0,1.101,1017667584.0,137322496.0,647819264.0,35104411648.0,0.0,0.0,505503.0,470066.0
30-09 18:03:08,3.471,1.441,93.910,0.065,0.0,1.113,1017765888.0,137330688.0,647811072.0,35104313344.0,0.0,204800.0,593993.0,523643.0
30-09 18:03:09,2.083,1.172,95.117,0.260,0.0,1.367,1018044416.0,137383936.0,647802880.0,35103989760.0,0.0,1372160.0,611801.0,403434.0
30-09 18:03:10,2.962,1.119,94.931,0.0,0.0,0.987,1018535936.0,137383936.0,647827456.0,35103473664.0,0.0,258048.0,626063.0,614665.0
30-09 18:03:11,1.954,1.107,95.831,0.0,0.0,1.107,1018183680.0,137383936.0,647827456.0,35103825920.0,0.0,8192.0,473863.0,442375.0
30-09 18:03:12,2.428,1.115,95.210,0.066,0.0,1.181,1018707968.0,137383936.0,647827456.0,35103301632.0,0.0,16384.0,614992.0,573448.0
30-09 18:03:13,2.573,1.121,95.317,0.132,0.0,0.858,1021894656.0,137412608.0,647806976.0,35100106752.0,0.0,393216.0,558859.0,516987.0
30-09 18:03:14,3.030,1.318,94.137,0.132,0.0,1.383,1019154432.0,137465856.0,647831552.0,35102769152.0,0.0,339968.0,627334.0,572302.0
30-09 18:03:15,1.943,0.907,96.373,0.0,0.0,0.777,1018949632.0,137465856.0,647839744.0,35102965760.0,0.0,16384.0,442520.0,411856.0
30-09 18:03:16,2.674,1.174,94.977,0.0,0.0,1.174,1019408384.0,137465856.0,647839744.0,35102507008.0,0.0,0.0,567693.0,522299.0
30-09 18:03:17,3.590,1.662,93.218,0.0,0.0,1.529,1019211776.0,137474048.0,647831552.0,35102703616.0,0.0,61440.0,908608.0,847011.0
30-09 18:03:18,2.023,0.914,95.692,0.261,0.0,1.110,1019015168.0,137515008.0,647823360.0,35102867456.0,0.0,471040.0,476704.0,404824.0
30-09 18:03:19,3.922,1.438,93.072,0.131,0.0,1.438,1019985920.0,137531392.0,647843840.0,35101859840.0,0.0,1085440.0,786533.0,611429.0
30-09 18:03:20,3.395,2.064,93.142,0.0,0.0,1.398,1020256256.0,137531392.0,647856128.0,35101577216.0,0.0,225280.0,778676.0,755404.0
30-09 18:03:21,2.219,1.436,95.104,0.0,0.0,1.240,1020088320.0,137531392.0,647856128.0,35101745152.0,0.0,0.0,551946.0,520494.0
30-09 18:03:22,3.728,1.864,92.610,0.067,0.0,1.731,1020956672.0,137568256.0,647831552.0,35100864512.0,0.0,241664.0,915384.0,842727.0
30-09 18:03:23,2.495,1.313,94.616,0.131,0.0,1.445,1020239872.0,137588736.0,647864320.0,35101528064.0,0.0,278528.0,526457.0,476556.0
30-09 18:03:24,2.271,1.622,95.003,0.0,0.0,1.103,1020301312.0,137588736.0,647868416.0,35101462528.0,0.0,57344.0,549603.0,512804.0
30-09 18:03:25,2.211,1.430,95.514,0.0,0.0,0.845,1020825600.0,137588736.0,647868416.0,35100938240.0,0.0,8192.0,506631.0,477135.0
30-09 18:03:26,3.226,1.580,93.483,0.066,0.0,1.646,1020694528.0,137596928.0,647860224.0,35101069312.0,0.0,98304.0,781756.0,727180.0
30-09 18:03:27,2.807,1.501,94.060,0.196,0.0,1.436,1020866560.0,137617408.0,647864320.0,35100872704.0,0.0,360448.0,623486.0,566297.0
30-09 18:03:28,2.406,1.235,95.059,0.065,0.0,1.235,1020346368.0,137625600.0,647876608.0,35101372416.0,0.0,208896.0,567018.0,501202.0
30-09 18:03:29,2.756,1.181,95.079,0.066,0.0,0.919,1020764160.0,137629696.0,647872512.0,35100954624.0,0.0,1060864.0,644436.0,473406.0
30-09 18:03:30,2.618,1.047,95.353,0.0,0.0,0.982,1021739008.0,137629696.0,647880704.0,35099971584.0,0.0,200704.0,446996.0,453381.0
30-09 18:03:31,2.935,1.305,94.390,0.130,0.0,1.239,1021734912.0,137637888.0,647876608.0,35099971584.0,0.0,225280.0,651561.0,596172.0
30-09 18:03:32,2.209,1.365,94.802,0.130,0.0,1.494,1021890560.0,137678848.0,647876608.0,35099774976.0,0.0,294912.0,493734.0,446432.0
30-09 18:03:33,2.787,1.555,94.686,0.0,0.0,0.972,1025110016.0,137678848.0,647892992.0,35096539136.0,0.0,0.0,522486.0,494189.0
30-09 18:03:34,1.888,1.107,96.159,0.0,0.0,0.846,1021767680.0,137678848.0,647892992.0,35099881472.0,0.0,8192.0,513165.0,476630.0
30-09 18:03:35,1.948,0.779,96.104,0.065,0.0,1.104,1021636608.0,137682944.0,647888896.0,35100012544.0,0.0,163840.0,440665.0,409770.0
30-09 18:03:36,1.561,1.041,96.357,0.130,0.0,0.911,1021792256.0,137748480.0,647864320.0,35099815936.0,0.0,364544.0,391862.0,338919.0
30-09 18:03:37,3.525,1.240,94.125,0.065,0.0,1.044,1022173184.0,137752576.0,647901184.0,35099394048.0,0.0,81920.0,626098.0,591465.0
30-09 18:03:38,1.418,0.709,97.163,0.064,0.0,0.645,1021804544.0,137752576.0,647901184.0,35099762688.0,0.0,94208.0,312437.0,267683.0
30-09 18:03:39,3.007,1.307,94.118,0.0,0.0,1.569,1022001152.0,137764864.0,647888896.0,35099566080.0,0.0,1036288.0,744920.0,572434.0
30-09 18:03:40,4.339,1.972,91.979,0.197,0.0,1.512,1023361024.0,137793536.0,647876608.0,35098189824.0,0.0,565248.0,820783.0,787195.0
30-09 18:03:41,3.401,1.962,92.675,0.196,0.0,1.766,1023590400.0,137838592.0,647901184.0,35097890816.0,0.0,335872.0,589337.0,540689.0
30-09 18:03:42,2.621,1.048,94.889,0.0,0.0,1.442,1023901696.0,137838592.0,647913472.0,35097567232.0,0.0,0.0,668253.0,633419.0
30-09 18:03:43,2.881,1.637,94.303,0.0,0.0,1.179,1025474560.0,137838592.0,647913472.0,35095994368.0,0.0,0.0,705443.0,661018.0
30-09 18:03:44,2.524,1.489,94.951,0.0,0.0,1.036,1024798720.0,137846784.0,647905280.0,35096670208.0,0.0,61440.0,494052.0,456714.0
30-09 18:03:45,2.297,1.181,95.604,0.197,0.0,0.722,1024954368.0,137887744.0,647888896.0,35096489984.0,0.0,360448.0,537271.0,486083.0
30-09 18:03:46,2.630,1.512,94.149,0.0,0.0,1.709,1025667072.0,137891840.0,647925760.0,35095736320.0,0.0,57344.0,762626.0,713540.0
30-09 18:03:47,3.272,1.440,93.979,0.065,0.0,1.243,1025994752.0,137891840.0,647925760.0,35095408640.0,0.0,20480.0,645657.0,607348.0
30-09 18:03:48,3.826,2.177,92.018,0.0,0.0,1.979,1026617344.0,137891840.0,647925760.0,35094786048.0,0.0,126976.0,815865.0,744053.0
30-09 18:03:49,2.863,1.431,94.014,0.195,0.0,1.496,1026043904.0,137912320.0,647917568.0,35095347200.0,0.0,1261568.0,713953.0,532575.0
30-09 18:03:50,2.909,1.422,94.376,0.065,0.0,1.228,1026609152.0,137936896.0,647925760.0,35094749184.0,0.0,446464.0,436905.0,437268.0
30-09 18:03:51,3.014,1.048,94.626,0.0,0.0,1.311,1026600960.0,137936896.0,647933952.0,35094749184.0,0.0,36864.0,593221.0,553410.0
30-09 18:03:52,1.366,0.911,97.137,0.0,0.0,0.586,1026207744.0,137936896.0,647933952.0,35095142400.0,0.0,0.0,403148.0,373577.0
