"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-134200-workloadc-256-node07.csv 1 400",,,,"Date:","30 Sep 2020 12:42:07 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 12:42:07,5.071,2.066,90.902,0.027,0.0,1.934,12969451520.0,37478400.0,1482735616.0,22417567744.0,36339.660,519460.043,0.0,0.0
30-09 12:42:08,0.0,0.063,99.875,0.0,0.0,0.063,12969623552.0,37478400.0,1482731520.0,22417399808.0,0.0,0.0,30667.0,25549.0
30-09 12:42:09,0.063,0.0,99.874,0.0,0.0,0.063,12969623552.0,37478400.0,1482731520.0,22417399808.0,0.0,0.0,29846.0,26667.0
30-09 12:42:10,0.063,0.0,99.812,0.0,0.0,0.125,12969623552.0,37478400.0,1482731520.0,22417399808.0,0.0,0.0,29015.0,25406.0
30-09 12:42:11,0.0,0.063,99.874,0.0,0.0,0.063,12969623552.0,37478400.0,1482731520.0,22417399808.0,0.0,0.0,28434.0,24735.0
30-09 12:42:12,0.0,0.063,99.687,0.0,0.0,0.250,12969656320.0,37490688.0,1482719232.0,22417367040.0,0.0,57344.0,31344.0,28286.0
30-09 12:42:13,0.063,0.0,99.874,0.0,0.0,0.063,12969656320.0,37490688.0,1482719232.0,22417367040.0,0.0,53248.0,27400.0,25816.0
30-09 12:42:14,0.063,0.063,99.812,0.0,0.0,0.063,12969611264.0,37490688.0,1482731520.0,22417399808.0,0.0,12288.0,30746.0,27047.0
30-09 12:42:15,0.126,0.063,99.686,0.0,0.0,0.126,12969545728.0,37490688.0,1482731520.0,22417465344.0,0.0,4096.0,39154.0,36399.0
30-09 12:42:16,0.125,0.0,99.812,0.0,0.0,0.063,12969578496.0,37490688.0,1482731520.0,22417432576.0,0.0,0.0,31534.0,30555.0
30-09 12:42:17,0.0,0.0,99.748,0.0,0.0,0.252,12969578496.0,37490688.0,1482731520.0,22417432576.0,0.0,0.0,32517.0,32106.0
30-09 12:42:18,0.0,0.125,99.687,0.0,0.0,0.188,12969578496.0,37498880.0,1482723328.0,22417432576.0,0.0,12288.0,32140.0,31396.0
30-09 12:42:19,0.125,0.125,99.373,0.0,0.0,0.376,12969570304.0,37498880.0,1482731520.0,22417432576.0,0.0,0.0,34267.0,34167.0
30-09 12:42:20,0.632,0.126,98.484,0.0,0.0,0.758,12969615360.0,37498880.0,1482735616.0,22417383424.0,0.0,0.0,76074.0,107048.0
30-09 12:42:21,1.019,0.764,95.987,0.0,0.0,2.229,12969533440.0,37498880.0,1482784768.0,22417416192.0,0.0,0.0,280854.0,332690.0
30-09 12:42:22,0.954,0.636,96.756,0.0,0.0,1.654,12969607168.0,37498880.0,1482838016.0,22417289216.0,0.0,0.0,205240.0,258121.0
30-09 12:42:23,1.529,0.955,95.478,0.0,0.0,2.038,12969639936.0,37498880.0,1482878976.0,22417215488.0,0.0,49152.0,275329.0,374591.0
30-09 12:42:24,1.743,1.097,94.577,0.0,0.0,2.582,12969512960.0,37498880.0,1482964992.0,22417256448.0,0.0,0.0,380749.0,510976.0
30-09 12:42:25,4.784,3.932,87.025,0.0,0.0,4.260,12969394176.0,37507072.0,1483218944.0,22417113088.0,0.0,32768.0,814108.0,1166705.0
30-09 12:42:26,3.520,2.477,88.918,0.0,0.0,5.085,12969988096.0,37507072.0,1483395072.0,22416343040.0,0.0,0.0,690155.0,949433.0
30-09 12:42:27,3.916,3.068,88.642,0.0,0.0,4.373,12970307584.0,37507072.0,1483599872.0,22415818752.0,0.0,0.0,702816.0,939945.0
30-09 12:42:28,2.251,1.608,93.505,0.0,0.0,2.637,12971388928.0,37507072.0,1483710464.0,22414626816.0,0.0,16384.0,399270.0,528090.0
30-09 12:42:29,1.810,1.616,93.407,0.0,0.0,3.167,12972630016.0,37507072.0,1483812864.0,22413283328.0,0.0,0.0,417022.0,573925.0
30-09 12:42:30,5.205,3.448,86.142,0.0,0.0,5.205,12973490176.0,37515264.0,1484017664.0,22412210176.0,0.0,32768.0,794686.0,1105215.0
30-09 12:42:31,9.604,2.206,85.724,0.0,0.0,2.466,12984909824.0,37515264.0,1484161024.0,22400647168.0,0.0,0.0,510073.0,710954.0
