"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-134200-workloadc-256-client.csv 1 400",,,,"Date:","30 Sep 2020 12:42:06 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 12:42:06,1.695,1.332,94.748,0.004,0.0,2.220,358289408.0,34238464.0,584650752.0,35930042368.0,42779.157,15519.815,0.0,0.0
30-09 12:42:07,0.062,0.0,99.938,0.0,0.0,0.0,357724160.0,34238464.0,584679424.0,35930578944.0,0.0,0.0,291.0,282.0
30-09 12:42:08,0.0,0.062,99.938,0.0,0.0,0.0,357724160.0,34238464.0,584679424.0,35930578944.0,0.0,0.0,779.0,717.0
30-09 12:42:09,0.312,0.250,99.438,0.0,0.0,0.0,357875712.0,34238464.0,584679424.0,35930427392.0,0.0,4096.0,8999.0,14719.0
30-09 12:42:10,0.0,0.0,100.0,0.0,0.0,0.0,357875712.0,34238464.0,584679424.0,35930427392.0,0.0,0.0,191.0,191.0
30-09 12:42:11,0.062,0.062,99.875,0.0,0.0,0.0,357867520.0,34238464.0,584679424.0,35930435584.0,0.0,0.0,291.0,282.0
30-09 12:42:12,0.0,0.0,100.0,0.0,0.0,0.0,357855232.0,34250752.0,584679424.0,35930435584.0,0.0,49152.0,1152.0,1162.0
30-09 12:42:13,0.0,0.0,100.0,0.0,0.0,0.0,357855232.0,34250752.0,584679424.0,35930435584.0,0.0,0.0,191.0,191.0
30-09 12:42:14,1.702,1.450,96.532,0.126,0.0,0.189,386211840.0,34361344.0,584601600.0,35902046208.0,0.0,516096.0,7289.0,7091.0
30-09 12:42:15,2.813,3.069,93.606,0.128,0.0,0.384,404738048.0,34426880.0,584798208.0,35883257856.0,0.0,552960.0,4024.0,5632.0
30-09 12:42:16,11.987,2.051,85.962,0.0,0.0,0.0,460206080.0,34430976.0,584892416.0,35827691520.0,0.0,0.0,271.0,690.0
30-09 12:42:17,3.036,7.171,89.793,0.0,0.0,0.0,491188224.0,34430976.0,584896512.0,35796705280.0,0.0,0.0,351.0,654.0
30-09 12:42:18,10.960,3.696,85.344,0.0,0.0,0.0,517292032.0,34430976.0,584896512.0,35770601472.0,0.0,0.0,191.0,191.0
30-09 12:42:19,20.516,7.015,71.807,0.0,0.0,0.662,572522496.0,34430976.0,584896512.0,35715371008.0,0.0,180224.0,58329.0,45855.0
30-09 12:42:20,13.268,16.928,67.190,0.0,0.0,2.614,624152576.0,34439168.0,584945664.0,35663683584.0,0.0,90112.0,413643.0,244993.0
30-09 12:42:21,8.614,17.940,68.912,0.0,0.0,4.534,682139648.0,34439168.0,585027584.0,35605614592.0,0.0,0.0,826794.0,500581.0
30-09 12:42:22,13.777,17.270,66.106,0.0,0.0,2.846,743211008.0,34439168.0,585031680.0,35544539136.0,0.0,0.0,585159.0,291721.0
30-09 12:42:23,15.681,14.267,65.553,0.0,0.0,4.499,843882496.0,34439168.0,585068544.0,35443830784.0,0.0,0.0,852616.0,426535.0
30-09 12:42:24,16.502,13.215,66.075,0.0,0.0,4.208,953200640.0,34439168.0,585109504.0,35334471680.0,0.0,376832.0,1128903.0,459402.0
30-09 12:42:25,19.468,13.688,60.930,0.0,0.0,5.914,1035919360.0,34439168.0,585117696.0,35251744768.0,0.0,0.0,2644949.0,971442.0
30-09 12:42:26,13.273,16.005,63.696,0.065,0.0,6.962,1073397760.0,34447360.0,585121792.0,35214254080.0,0.0,81920.0,2113330.0,1002751.0
30-09 12:42:27,19.378,15.344,58.466,0.0,0.0,6.812,1114193920.0,34447360.0,585125888.0,35173453824.0,0.0,0.0,2281581.0,951417.0
30-09 12:42:28,16.448,20.249,58.322,0.0,0.0,4.980,1179631616.0,34447360.0,585207808.0,35107934208.0,0.0,0.0,1146843.0,547887.0
30-09 12:42:29,11.753,23.572,59.619,0.0,0.0,5.056,1221828608.0,34447360.0,585216000.0,35065729024.0,0.0,0.0,1381417.0,653808.0
30-09 12:42:30,8.179,30.288,55.208,0.0,0.0,6.326,1266098176.0,34447360.0,585216000.0,35021459456.0,0.0,0.0,2487940.0,999549.0
30-09 12:42:31,23.514,18.746,52.972,0.0,0.0,4.768,1338408960.0,34455552.0,585220096.0,34949136384.0,0.0,36864.0,1625946.0,636132.0
30-09 12:42:32,16.150,15.623,59.657,0.0,0.0,8.570,1375088640.0,34455552.0,585220096.0,34912456704.0,0.0,0.0,3827188.0,1470900.0
30-09 12:42:33,19.459,14.730,56.824,0.0,0.0,8.986,1421795328.0,34455552.0,585232384.0,34865737728.0,0.0,0.0,4635745.0,1713682.0
30-09 12:42:34,23.025,14.726,53.213,0.0,0.0,9.036,1458683904.0,34455552.0,585244672.0,34828836864.0,0.0,0.0,5499823.0,1943495.0
30-09 12:42:35,26.157,18.042,46.747,0.0,0.0,9.054,1489670144.0,34455552.0,585256960.0,34797838336.0,0.0,0.0,4842963.0,1693382.0
30-09 12:42:36,13.604,45.326,38.491,0.0,0.0,2.579,1539043328.0,34455552.0,585256960.0,34748465152.0,0.0,0.0,902431.0,392375.0
30-09 12:42:37,23.715,29.117,44.401,0.0,0.0,2.767,1581178880.0,34455552.0,585256960.0,34706329600.0,0.0,0.0,846867.0,371221.0
30-09 12:42:38,23.522,41.919,31.537,0.0,0.0,3.022,1610620928.0,34463744.0,585261056.0,34676875264.0,0.0,24576.0,692071.0,281435.0
30-09 12:42:39,27.579,40.459,29.400,0.0,0.0,2.562,1635946496.0,34463744.0,585261056.0,34651549696.0,0.0,0.0,504071.0,238387.0
30-09 12:42:40,27.912,32.664,33.133,0.0,0.0,6.292,1658593280.0,34463744.0,585261056.0,34628902912.0,0.0,0.0,2728805.0,940387.0
30-09 12:42:41,22.553,27.646,40.807,0.0,0.0,8.995,1677135872.0,34463744.0,585261056.0,34610360320.0,0.0,0.0,4916891.0,1674056.0
30-09 12:42:42,17.488,17.488,54.085,0.0,0.0,10.939,1716645888.0,34463744.0,585261056.0,34570850304.0,0.0,0.0,6893685.0,2422425.0
30-09 12:42:43,26.910,14.453,47.006,0.0,0.0,11.631,1729134592.0,34463744.0,585269248.0,34558353408.0,0.0,0.0,7302996.0,2498993.0
30-09 12:42:44,22.192,13.836,51.164,0.0,0.0,12.808,1737220096.0,34471936.0,585261056.0,34550267904.0,0.0,16384.0,9201409.0,3050628.0
30-09 12:42:45,31.497,15.850,41.020,0.0,0.0,11.633,1740308480.0,34471936.0,585269248.0,34547171328.0,0.0,0.0,6386268.0,2073249.0
30-09 12:42:46,32.502,11.463,46.730,0.0,0.0,9.305,1853022208.0,34471936.0,585269248.0,34434457600.0,0.0,0.0,5035411.0,1633302.0
30-09 12:42:47,28.046,15.521,43.022,0.0,0.0,13.410,1921187840.0,34471936.0,585269248.0,34366291968.0,0.0,0.0,9555826.0,3088420.0
30-09 12:42:48,23.794,11.193,53.820,0.0,0.0,11.193,1924263936.0,34471936.0,585269248.0,34363215872.0,0.0,0.0,8790166.0,2889122.0
30-09 12:42:49,14.276,9.383,65.349,0.0,0.0,10.992,1929801728.0,34471936.0,585269248.0,34357678080.0,0.0,16384.0,9603297.0,3109543.0
30-09 12:42:50,14.410,8.072,66.044,0.0,0.0,11.474,1929297920.0,34471936.0,585269248.0,34358181888.0,0.0,0.0,10219910.0,3302181.0
30-09 12:42:51,8.454,4.954,77.807,0.0,0.0,8.785,1905053696.0,34471936.0,585269248.0,34382426112.0,0.0,0.0,7278667.0,2381953.0
30-09 12:42:52,3.927,2.552,86.126,0.0,0.0,7.395,1906720768.0,34480128.0,585269248.0,34380750848.0,0.0,24576.0,5357186.0,1724108.0
30-09 12:42:53,6.038,3.185,82.681,0.0,0.0,8.096,1904234496.0,34480128.0,585269248.0,34383237120.0,0.0,0.0,6399674.0,2066486.0
30-09 12:42:54,6.958,4.042,78.993,0.0,0.0,10.007,1906266112.0,34480128.0,585269248.0,34381205504.0,0.0,65536.0,8397328.0,2685782.0
30-09 12:42:55,6.148,4.513,81.426,0.0,0.0,7.914,1906454528.0,34480128.0,585269248.0,34381017088.0,0.0,0.0,6189938.0,1989609.0
30-09 12:42:56,10.540,6.938,71.047,0.0,0.0,11.474,1906143232.0,34480128.0,585269248.0,34381328384.0,0.0,0.0,10006119.0,3232033.0
30-09 12:42:57,8.890,6.885,72.794,0.0,0.0,11.430,1908273152.0,34480128.0,585269248.0,34379198464.0,0.0,0.0,11086876.0,3594791.0
30-09 12:42:58,12.834,9.358,65.040,0.0,0.0,12.767,1907888128.0,34480128.0,585269248.0,34379583488.0,0.0,0.0,12597668.0,4095361.0
30-09 12:42:59,12.366,32.353,44.318,0.0,0.0,10.963,2120175616.0,34488320.0,585261056.0,34167296000.0,0.0,176128.0,8682281.0,2814693.0
30-09 12:43:00,5.343,4.156,82.652,0.0,0.0,7.850,2124636160.0,34488320.0,585269248.0,34162827264.0,0.0,0.0,7043673.0,2243709.0
30-09 12:43:01,6.755,4.437,80.0,0.0,0.0,8.808,2126069760.0,34488320.0,585269248.0,34161393664.0,0.0,0.0,7284550.0,2359330.0
30-09 12:43:02,7.364,4.931,78.238,0.0,0.0,9.467,2124709888.0,34488320.0,585269248.0,34162753536.0,0.0,0.0,8624655.0,2773670.0
30-09 12:43:03,9.187,6.345,73.364,0.0,0.0,11.104,2132656128.0,34488320.0,585269248.0,34154807296.0,0.0,0.0,9638934.0,3118899.0
30-09 12:43:04,6.303,4.793,79.054,0.0,0.0,9.849,2132656128.0,34496512.0,585261056.0,34154807296.0,0.0,32768.0,8181090.0,2654424.0
30-09 12:43:05,8.200,5.267,76.0,0.0,0.0,10.533,2136608768.0,34496512.0,585269248.0,34150846464.0,0.0,0.0,8879331.0,2876644.0
30-09 12:43:06,7.425,5.552,76.388,0.0,0.0,10.635,2136236032.0,34496512.0,585273344.0,34151215104.0,0.0,0.0,9223133.0,2989435.0
30-09 12:43:07,7.677,4.983,78.114,0.0,0.0,9.226,2143895552.0,34496512.0,585273344.0,34143555584.0,0.0,0.0,8191856.0,2642683.0
30-09 12:43:08,9.189,6.554,72.365,0.0,0.0,11.892,2146508800.0,34496512.0,585273344.0,34140942336.0,0.0,0.0,11067359.0,3560827.0
30-09 12:43:09,10.301,8.963,68.829,0.0,0.0,11.906,2152153088.0,34496512.0,585273344.0,34135298048.0,0.0,0.0,11243704.0,3666271.0
30-09 12:43:10,3.963,3.170,86.262,0.066,0.0,6.539,2150334464.0,34504704.0,585273344.0,34137108480.0,0.0,36864.0,5323957.0,1711106.0
30-09 12:43:11,5.548,4.491,82.299,0.0,0.0,7.662,2152591360.0,34504704.0,585273344.0,34134851584.0,0.0,0.0,6219062.0,2005486.0
30-09 12:43:12,5.318,3.217,82.731,0.0,0.0,8.733,2150838272.0,34504704.0,585273344.0,34136604672.0,0.0,0.0,6717735.0,2166375.0
30-09 12:43:13,9.761,6.242,71.979,0.0,0.0,12.019,2150977536.0,34504704.0,585273344.0,34136465408.0,0.0,0.0,10751358.0,3436122.0
30-09 12:43:14,13.467,8.467,64.533,0.0,0.0,13.533,2153054208.0,34504704.0,585273344.0,34134388736.0,0.0,0.0,13888347.0,4528147.0
30-09 12:43:15,10.516,9.109,67.917,0.0,0.0,12.458,2153725952.0,34504704.0,585273344.0,34133716992.0,0.0,0.0,13381150.0,4355713.0
30-09 12:43:16,9.127,5.423,74.669,0.0,0.0,10.780,2152833024.0,34504704.0,585273344.0,34134609920.0,0.0,0.0,8726437.0,2824963.0
30-09 12:43:17,5.116,3.389,83.787,0.0,0.0,7.708,2154045440.0,34504704.0,585277440.0,34133393408.0,0.0,0.0,6568469.0,2109825.0
30-09 12:43:18,6.479,3.796,80.759,0.0,0.0,8.966,2152964096.0,34504704.0,585277440.0,34134474752.0,0.0,0.0,6903832.0,2218868.0
30-09 12:43:19,9.236,8.173,70.631,0.0,0.0,11.960,2152763392.0,34504704.0,585277440.0,34134675456.0,0.0,16384.0,11654667.0,3793122.0
30-09 12:43:20,11.796,7.555,68.522,0.0,0.0,12.127,2153988096.0,34504704.0,585277440.0,34133450752.0,0.0,0.0,12144480.0,3925966.0
30-09 12:43:21,8.594,5.996,74.550,0.0,0.0,10.859,2154770432.0,34504704.0,585277440.0,34132668416.0,0.0,0.0,9790051.0,3175782.0
30-09 12:43:22,6.483,5.370,78.324,0.0,0.0,9.823,2153349120.0,34512896.0,585277440.0,34134081536.0,0.0,20480.0,8316913.0,2695627.0
30-09 12:43:23,6.309,4.832,79.128,0.0,0.0,9.732,2152587264.0,34512896.0,585277440.0,34134843392.0,0.0,0.0,8351139.0,2687789.0
30-09 12:43:24,8.372,6.312,74.153,0.0,0.0,11.163,2153922560.0,34512896.0,585277440.0,34133508096.0,0.0,0.0,10261320.0,3330574.0
