"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-132054-workloadc-32-client.csv 1 400",,,,"Date:","30 Sep 2020 12:21:01 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 12:21:01,1.527,1.195,95.323,0.005,0.0,1.950,352681984.0,32608256.0,584024064.0,35937906688.0,47355.079,16273.042,0.0,0.0
30-09 12:21:02,0.0,0.0,100.0,0.0,0.0,0.0,351465472.0,32608256.0,584052736.0,35939094528.0,0.0,0.0,291.0,282.0
30-09 12:21:03,0.0,0.0,100.0,0.0,0.0,0.0,351457280.0,32608256.0,584052736.0,35939102720.0,0.0,0.0,391.0,373.0
30-09 12:21:04,0.067,0.0,99.933,0.0,0.0,0.0,351457280.0,32608256.0,584052736.0,35939102720.0,0.0,4096.0,91.0,100.0
30-09 12:21:05,0.0,0.0,100.0,0.0,0.0,0.0,351457280.0,32608256.0,584052736.0,35939102720.0,0.0,0.0,191.0,191.0
30-09 12:21:06,0.0,0.063,99.937,0.0,0.0,0.0,351457280.0,32608256.0,584052736.0,35939102720.0,0.0,0.0,648.0,762.0
30-09 12:21:07,0.0,0.0,100.0,0.0,0.0,0.0,351457280.0,32620544.0,584040448.0,35939102720.0,0.0,49152.0,91.0,100.0
30-09 12:21:08,0.125,0.0,99.813,0.0,0.0,0.062,351444992.0,32620544.0,584052736.0,35939102720.0,0.0,0.0,2104.0,1764.0
30-09 12:21:09,1.522,0.951,97.273,0.063,0.0,0.190,377872384.0,32731136.0,583942144.0,35912675328.0,0.0,323584.0,11035.0,16627.0
30-09 12:21:10,2.098,3.242,94.088,0.191,0.0,0.381,392601600.0,32796672.0,584110080.0,35897712640.0,0.0,753664.0,8056.0,8009.0
30-09 12:21:11,7.916,1.583,90.437,0.0,0.0,0.063,424472576.0,32796672.0,584269824.0,35865681920.0,0.0,0.0,571.0,1260.0
30-09 12:21:12,13.510,2.262,84.163,0.0,0.0,0.065,460808192.0,32800768.0,584269824.0,35829342208.0,0.0,0.0,1895.0,2328.0
30-09 12:21:13,18.428,6.275,72.655,0.0,0.0,2.642,508047360.0,32800768.0,584269824.0,35782103040.0,0.0,0.0,379041.0,234744.0
30-09 12:21:14,17.137,10.282,68.145,0.0,0.0,4.435,587661312.0,32800768.0,584290304.0,35702468608.0,0.0,184320.0,875100.0,435472.0
30-09 12:21:15,21.060,13.800,59.843,0.0,0.0,5.298,703754240.0,32800768.0,584302592.0,35586363392.0,0.0,0.0,1765009.0,665984.0
30-09 12:21:16,36.717,13.692,43.597,0.0,0.0,5.995,839077888.0,32808960.0,584302592.0,35451031552.0,0.0,90112.0,2285773.0,800274.0
30-09 12:21:17,25.416,6.919,61.544,0.0,0.0,6.121,912687104.0,32808960.0,584310784.0,35377414144.0,0.0,0.0,3811939.0,1232942.0
30-09 12:21:18,33.399,9.816,51.120,0.0,0.0,5.665,928043008.0,32808960.0,584310784.0,35362058240.0,0.0,0.0,3837764.0,1231252.0
30-09 12:21:19,34.751,7.508,51.761,0.0,0.0,5.980,933072896.0,32808960.0,584310784.0,35357028352.0,0.0,0.0,4057405.0,1297654.0
30-09 12:21:20,38.707,9.388,45.442,0.0,0.0,6.463,972410880.0,32808960.0,584310784.0,35317690368.0,0.0,0.0,3280065.0,1052240.0
30-09 12:21:21,27.819,7.833,58.677,0.0,0.0,5.672,994299904.0,32808960.0,584310784.0,35295801344.0,0.0,0.0,4116912.0,1313806.0
