"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-132753-workloadc-64-node07.csv 1 400",,,,"Date:","30 Sep 2020 12:28:00 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 12:28:00,4.601,1.887,91.727,0.027,0.0,1.757,8528900096.0,36220928.0,1476366336.0,26865745920.0,38844.255,520877.066,0.0,0.0
30-09 12:28:01,0.063,0.063,99.687,0.0,0.0,0.188,8528199680.0,36220928.0,1476366336.0,26866446336.0,0.0,0.0,34030.0,32479.0
30-09 12:28:02,0.188,0.125,99.436,0.0,0.0,0.250,8527818752.0,36220928.0,1476366336.0,26866827264.0,0.0,0.0,34411.0,31497.0
30-09 12:28:03,0.0,0.0,99.874,0.0,0.0,0.126,8527818752.0,36233216.0,1476354048.0,26866827264.0,0.0,57344.0,32478.0,30051.0
30-09 12:28:04,0.062,0.062,99.813,0.0,0.0,0.062,8527806464.0,36233216.0,1476366336.0,26866827264.0,0.0,0.0,32566.0,30582.0
30-09 12:28:05,0.126,0.063,99.747,0.0,0.0,0.063,8527872000.0,36233216.0,1476366336.0,26866761728.0,0.0,0.0,33415.0,31551.0
30-09 12:28:06,0.063,0.0,99.874,0.0,0.0,0.063,8527806464.0,36233216.0,1476366336.0,26866827264.0,0.0,0.0,33280.0,29828.0
30-09 12:28:07,0.063,0.0,99.874,0.0,0.0,0.063,8527806464.0,36233216.0,1476366336.0,26866827264.0,0.0,0.0,33135.0,31391.0
30-09 12:28:08,0.377,0.126,99.371,0.063,0.0,0.063,8527826944.0,36241408.0,1476370432.0,26866794496.0,0.0,32768.0,38920.0,38027.0
30-09 12:28:09,0.0,0.0,99.937,0.0,0.0,0.063,8527794176.0,36241408.0,1476370432.0,26866827264.0,0.0,0.0,35305.0,35022.0
30-09 12:28:10,0.126,0.0,99.811,0.0,0.0,0.063,8527826944.0,36241408.0,1476370432.0,26866794496.0,0.0,0.0,33939.0,33368.0
30-09 12:28:11,0.439,0.126,99.309,0.0,0.0,0.126,8527699968.0,36241408.0,1476370432.0,26866921472.0,0.0,0.0,34801.0,33592.0
30-09 12:28:12,0.502,0.188,98.557,0.0,0.0,0.753,8527704064.0,36241408.0,1476374528.0,26866913280.0,0.0,0.0,81523.0,116502.0
30-09 12:28:13,1.340,0.830,95.533,0.0,0.0,2.297,8527921152.0,36249600.0,1476431872.0,26866630656.0,0.0,32768.0,263571.0,338458.0
30-09 12:28:14,2.571,1.285,93.059,0.0,0.0,3.085,8527974400.0,36249600.0,1476517888.0,26866491392.0,0.0,0.0,382922.0,499964.0
30-09 12:28:15,2.893,2.301,91.913,0.0,0.0,2.893,8527851520.0,36249600.0,1476673536.0,26866458624.0,0.0,4096.0,558409.0,798872.0
30-09 12:28:16,3.282,1.802,91.699,0.0,0.0,3.218,8527769600.0,36249600.0,1476812800.0,26866401280.0,0.0,0.0,475399.0,671648.0
30-09 12:28:17,6.192,3.821,85.771,0.0,0.0,4.216,8527474688.0,36249600.0,1477099520.0,26866409472.0,0.0,0.0,853683.0,1255414.0
30-09 12:28:18,7.641,4.585,84.585,0.0,0.0,3.189,8527675392.0,36257792.0,1467949056.0,26875351040.0,0.0,61440.0,895783.0,1348809.0
30-09 12:28:19,7.427,5.769,81.167,0.0,0.0,5.637,8527585280.0,36257792.0,1468432384.0,26874957824.0,0.0,0.0,1291561.0,1917602.0
30-09 12:28:20,9.686,5.321,79.741,0.0,0.0,5.252,8526954496.0,36257792.0,1468899328.0,26875121664.0,0.0,2764800.0,1237577.0,1877131.0
30-09 12:28:21,7.837,4.823,82.451,0.0,0.0,4.889,8527122432.0,36257792.0,1469370368.0,26874482688.0,0.0,0.0,1231480.0,1829006.0
30-09 12:28:22,24.653,8.328,61.599,0.0,0.0,5.420,8530075648.0,36257792.0,1469906944.0,26870992896.0,0.0,0.0,1261004.0,1881272.0
30-09 12:28:23,11.705,6.428,73.478,0.0,0.0,8.390,8530153472.0,36265984.0,1470726144.0,26870087680.0,0.0,65536.0,1902755.0,2917219.0
30-09 12:28:24,11.394,7.775,72.319,0.0,0.0,8.512,8529711104.0,36265984.0,1471528960.0,26869727232.0,0.0,0.0,1857149.0,2848905.0
30-09 12:28:25,15.677,5.470,75.183,0.0,0.0,3.669,8529141760.0,36265984.0,1471963136.0,26869862400.0,0.0,0.0,984968.0,1502126.0
30-09 12:28:26,28.106,8.239,58.538,0.0,0.0,5.116,8529424384.0,36265984.0,1472471040.0,26869071872.0,0.0,0.0,1106132.0,1694829.0
30-09 12:28:27,17.080,6.966,70.328,0.0,0.0,5.626,8539787264.0,36265984.0,1473077248.0,26858102784.0,0.0,0.0,1412476.0,2161888.0
