"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node11",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-140809-workloadf-32-node11.csv 1 400",,,,"Date:","30 Sep 2020 13:08:16 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 13:08:16,5.058,2.070,90.826,0.030,0.0,2.016,7130038272.0,39014400.0,1491644416.0,28246523904.0,33716.779,551468.411,0.0,0.0
30-09 13:08:17,0.188,0.063,99.562,0.0,0.0,0.188,7130198016.0,39014400.0,1491644416.0,28246364160.0,0.0,0.0,27523.0,28908.0
30-09 13:08:18,0.0,0.0,99.812,0.0,0.0,0.188,7130574848.0,39014400.0,1491668992.0,28245962752.0,0.0,0.0,27512.0,28571.0
30-09 13:08:19,0.879,0.126,98.870,0.0,0.0,0.126,7129690112.0,39014400.0,1491673088.0,28246843392.0,0.0,0.0,26793.0,27657.0
30-09 13:08:20,0.0,0.0,99.751,0.0,0.0,0.249,7129690112.0,39014400.0,1491673088.0,28246843392.0,0.0,0.0,27735.0,28401.0
30-09 13:08:21,0.063,0.0,99.810,0.0,0.0,0.127,7129817088.0,39026688.0,1491660800.0,28246716416.0,0.0,57344.0,26487.0,28107.0
30-09 13:08:22,0.0,0.0,99.874,0.0,0.0,0.126,7129817088.0,39026688.0,1491660800.0,28246716416.0,0.0,0.0,27097.0,28524.0
30-09 13:08:23,0.0,0.0,99.874,0.0,0.0,0.126,7129817088.0,39026688.0,1491660800.0,28246716416.0,0.0,0.0,26395.0,27283.0
30-09 13:08:24,0.063,0.063,99.811,0.0,0.0,0.063,7129804800.0,39026688.0,1491673088.0,28246716416.0,0.0,0.0,27409.0,29140.0
30-09 13:08:25,0.251,0.063,99.497,0.0,0.0,0.188,7129931776.0,39026688.0,1491673088.0,28246589440.0,0.0,0.0,33240.0,33509.0
30-09 13:08:26,0.0,0.0,99.812,0.0,0.0,0.188,7129964544.0,39026688.0,1491673088.0,28246556672.0,0.0,0.0,27886.0,29599.0
30-09 13:08:27,0.063,0.063,99.748,0.0,0.0,0.126,7129997312.0,39026688.0,1491673088.0,28246523904.0,0.0,0.0,30186.0,32827.0
30-09 13:08:28,2.028,1.141,93.536,0.0,0.0,3.295,7130656768.0,39026688.0,1491693568.0,28245843968.0,0.0,0.0,426117.0,473814.0
30-09 13:08:29,5.494,3.401,84.827,0.0,0.0,6.279,7131799552.0,39026688.0,1491795968.0,28244598784.0,0.0,0.0,1185385.0,1314438.0
30-09 13:08:30,7.833,3.590,83.681,0.0,0.0,4.896,7131213824.0,39026688.0,1492078592.0,28244901888.0,0.0,45056.0,1154296.0,1301055.0
30-09 13:08:31,5.882,4.412,84.492,0.0,0.0,5.214,7132377088.0,39026688.0,1492365312.0,28243451904.0,0.0,0.0,1401286.0,1610060.0
30-09 13:08:32,20.354,7.012,67.120,0.068,0.0,5.446,7150993408.0,39034880.0,1492701184.0,28224491520.0,0.0,24576.0,1495765.0,1717225.0
30-09 13:08:33,9.293,6.330,76.768,0.0,0.0,7.609,7152414720.0,39034880.0,1493151744.0,28222619648.0,0.0,0.0,2135172.0,2464853.0
30-09 13:08:34,10.147,5.340,77.236,0.0,0.0,7.276,7152058368.0,39034880.0,1493688320.0,28222439424.0,0.0,0.0,1928774.0,2204585.0
30-09 13:08:35,19.157,6.452,67.939,0.0,0.0,6.452,7159926784.0,39034880.0,1494192128.0,28214067200.0,0.0,2666496.0,1560505.0,1778064.0
30-09 13:08:36,8.204,5.582,79.960,0.0,0.0,6.254,7161618432.0,39034880.0,1494593536.0,28211974144.0,0.0,0.0,1705398.0,1913127.0
30-09 13:08:37,9.476,6.362,76.806,0.0,0.0,7.356,7161208832.0,39043072.0,1495011328.0,28211957760.0,0.0,53248.0,2011417.0,2318917.0
30-09 13:08:38,11.687,7.171,72.444,0.0,0.0,8.699,7162535936.0,39043072.0,1495662592.0,28209979392.0,0.0,0.0,2333261.0,2706672.0
30-09 13:08:39,8.477,5.430,79.007,0.0,0.0,7.086,7163138048.0,39043072.0,1496260608.0,28208779264.0,0.0,0.0,1878131.0,2185648.0
30-09 13:08:40,30.094,5.398,58.974,0.0,0.0,5.533,7164231680.0,39043072.0,1496838144.0,28207108096.0,0.0,0.0,1335833.0,1522961.0
30-09 13:08:41,7.333,4.267,84.200,0.0,0.0,4.200,7177367552.0,39043072.0,1497112576.0,28193697792.0,0.0,0.0,1280411.0,1468479.0
