"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-140809-workloadf-32-client.csv 1 400",,,,"Date:","30 Sep 2020 13:08:16 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 13:08:16,1.810,1.429,94.443,0.004,0.0,2.313,359325696.0,36306944.0,584962048.0,35926626304.0,38197.047,14944.818,0.0,0.0
30-09 13:08:17,0.0,0.0,100.0,0.0,0.0,0.0,359325696.0,36306944.0,584962048.0,35926626304.0,0.0,0.0,614.0,692.0
30-09 13:08:18,0.0,0.0,100.0,0.0,0.0,0.0,356777984.0,36306944.0,584990720.0,35929145344.0,0.0,0.0,91.0,100.0
30-09 13:08:19,0.0,0.0,100.0,0.0,0.0,0.0,356777984.0,36306944.0,584990720.0,35929145344.0,0.0,0.0,191.0,191.0
30-09 13:08:20,0.0,0.062,99.938,0.0,0.0,0.0,356777984.0,36306944.0,584990720.0,35929145344.0,0.0,0.0,391.0,373.0
30-09 13:08:21,0.0,0.0,100.0,0.0,0.0,0.0,356777984.0,36306944.0,584990720.0,35929145344.0,0.0,0.0,91.0,100.0
30-09 13:08:22,0.062,0.0,99.938,0.0,0.0,0.0,356777984.0,36319232.0,584978432.0,35929145344.0,0.0,49152.0,548.0,670.0
30-09 13:08:23,0.063,0.0,99.937,0.0,0.0,0.0,357601280.0,36319232.0,584990720.0,35928309760.0,0.0,0.0,11928.0,16341.0
30-09 13:08:24,2.171,2.810,94.636,0.255,0.0,0.128,423157760.0,36462592.0,584851456.0,35862749184.0,0.0,839680.0,4149.0,5834.0
30-09 13:08:25,3.453,2.046,94.246,0.0,0.0,0.256,410705920.0,36491264.0,585154560.0,35874869248.0,0.0,221184.0,5374.0,5110.0
30-09 13:08:26,13.035,3.067,83.834,0.0,0.0,0.064,452841472.0,36499456.0,585211904.0,35832668160.0,0.0,0.0,668.0,1016.0
30-09 13:08:27,16.060,3.511,79.844,0.0,0.0,0.585,488960000.0,36499456.0,585216000.0,35796545536.0,0.0,0.0,91362.0,71754.0
30-09 13:08:28,21.018,6.742,67.614,0.0,0.0,4.627,559505408.0,36499456.0,585240576.0,35725975552.0,0.0,4096.0,644782.0,504295.0
30-09 13:08:29,23.200,9.467,60.667,0.0,0.0,6.667,689537024.0,36499456.0,585244672.0,35595939840.0,0.0,0.0,1462785.0,960786.0
30-09 13:08:30,19.659,4.849,71.429,0.0,0.0,4.063,797224960.0,36507648.0,585240576.0,35488247808.0,0.0,94208.0,1324314.0,826569.0
30-09 13:08:31,15.789,4.418,76.283,0.0,0.0,3.509,871354368.0,36507648.0,585252864.0,35414106112.0,0.0,0.0,1600196.0,947435.0
30-09 13:08:32,28.609,4.923,63.207,0.0,0.0,3.260,887517184.0,36507648.0,585252864.0,35397943296.0,0.0,0.0,1812760.0,1046940.0
30-09 13:08:33,32.977,7.425,53.779,0.0,0.0,5.819,917647360.0,36507648.0,585252864.0,35367813120.0,0.0,0.0,2509244.0,1481663.0
30-09 13:08:34,31.440,6.539,56.935,0.0,0.0,5.086,940511232.0,36507648.0,585252864.0,35344949248.0,0.0,0.0,2126190.0,1251533.0
30-09 13:08:35,25.316,3.598,68.488,0.0,0.0,2.598,944869376.0,36507648.0,585252864.0,35340591104.0,0.0,0.0,1803684.0,1070328.0
30-09 13:08:36,32.064,6.413,57.315,0.0,0.0,4.208,963403776.0,36515840.0,585244672.0,35322056704.0,0.0,20480.0,1843344.0,1095505.0
30-09 13:08:37,23.329,5.505,66.645,0.0,0.0,4.522,976891904.0,36515840.0,585256960.0,35308556288.0,0.0,0.0,2613384.0,1510771.0
30-09 13:08:38,9.272,3.642,82.450,0.0,0.0,4.636,974118912.0,36515840.0,585256960.0,35311329280.0,0.0,262144.0,2753737.0,1627053.0
30-09 13:08:39,2.749,4.188,88.351,0.0,0.0,4.712,1081237504.0,36515840.0,585256960.0,35204210688.0,0.0,0.0,2397066.0,1390158.0
30-09 13:08:40,1.160,1.353,94.845,0.0,0.0,2.642,1078611968.0,36515840.0,585256960.0,35206836224.0,0.0,0.0,1290263.0,765616.0
30-09 13:08:41,1.357,1.744,93.540,0.0,0.0,3.359,1080586240.0,36515840.0,585256960.0,35204861952.0,0.0,0.0,1611253.0,944630.0
30-09 13:08:42,2.289,2.420,91.040,0.065,0.0,4.186,1079140352.0,36524032.0,585248768.0,35206307840.0,0.0,24576.0,2199926.0,1285545.0
30-09 13:08:43,1.434,1.695,93.090,0.0,0.0,3.781,1080209408.0,36524032.0,585256960.0,35205230592.0,0.0,0.0,1860953.0,1098298.0
30-09 13:08:44,2.151,1.956,91.199,0.0,0.0,4.694,1080668160.0,36524032.0,585256960.0,35204771840.0,0.0,0.0,2336054.0,1382175.0
30-09 13:08:45,2.810,1.699,90.980,0.0,0.0,4.510,1080233984.0,36524032.0,585256960.0,35205206016.0,0.0,0.0,2234913.0,1316800.0
30-09 13:08:46,2.689,2.164,90.098,0.0,0.0,5.049,1079971840.0,36524032.0,585256960.0,35205468160.0,0.0,0.0,2515674.0,1466211.0
30-09 13:08:47,1.884,1.754,93.437,0.0,0.0,2.924,1080356864.0,36524032.0,585256960.0,35205083136.0,0.0,0.0,1649135.0,967328.0
30-09 13:08:48,2.928,2.602,88.419,0.0,0.0,6.051,1081704448.0,36524032.0,585256960.0,35203735552.0,0.0,8192.0,2804384.0,1625802.0
30-09 13:08:49,2.697,2.105,90.132,0.0,0.0,5.066,1080922112.0,36524032.0,585256960.0,35204517888.0,0.0,0.0,2699013.0,1541542.0
30-09 13:08:50,2.093,1.635,91.956,0.0,0.0,4.317,1082822656.0,36524032.0,585256960.0,35202617344.0,0.0,0.0,2259655.0,1310407.0
30-09 13:08:51,1.498,1.303,94.137,0.0,0.0,3.062,1081151488.0,36524032.0,585256960.0,35204288512.0,0.0,0.0,1780300.0,1050911.0
30-09 13:08:52,2.128,1.225,92.908,0.0,0.0,3.740,1082101760.0,36532224.0,585248768.0,35203338240.0,0.0,28672.0,1717874.0,1032258.0
30-09 13:08:53,2.342,2.733,89.005,0.0,0.0,5.921,1082187776.0,36532224.0,585256960.0,35203244032.0,0.0,0.0,2711810.0,1587029.0
30-09 13:08:54,2.083,2.474,90.755,0.0,0.0,4.688,1082417152.0,36532224.0,585256960.0,35203014656.0,0.0,0.0,2263747.0,1345477.0
30-09 13:08:55,2.270,1.946,91.310,0.0,0.0,4.475,1081561088.0,36532224.0,585256960.0,35203870720.0,0.0,0.0,2173874.0,1287011.0
30-09 13:08:56,3.569,2.920,87.086,0.0,0.0,6.424,1081344000.0,36532224.0,585261056.0,35204083712.0,0.0,0.0,2830171.0,1703301.0
30-09 13:08:57,3.009,2.943,88.097,0.0,0.0,5.952,1082392576.0,36532224.0,585261056.0,35203035136.0,0.0,0.0,2677813.0,1579965.0
30-09 13:08:58,2.083,2.409,89.518,0.0,0.0,5.990,1081016320.0,36532224.0,585261056.0,35204411392.0,0.0,147456.0,2446824.0,1476989.0
30-09 13:08:59,2.085,0.977,92.964,0.0,0.0,3.974,1082392576.0,36532224.0,585261056.0,35203035136.0,0.0,0.0,1754173.0,1041322.0
30-09 13:09:00,0.578,0.643,96.979,0.0,0.0,1.799,1081626624.0,36532224.0,585261056.0,35203801088.0,0.0,0.0,935942.0,541977.0
30-09 13:09:01,1.944,1.620,92.353,0.0,0.0,4.083,1083195392.0,36532224.0,585261056.0,35202232320.0,0.0,0.0,1985002.0,1180083.0
30-09 13:09:02,2.541,2.410,89.967,0.0,0.0,5.081,1082707968.0,36540416.0,585252864.0,35202719744.0,0.0,73728.0,2368377.0,1410131.0
30-09 13:09:03,2.021,1.304,91.917,0.0,0.0,4.759,1082142720.0,36540416.0,585261056.0,35203276800.0,0.0,0.0,2177186.0,1289540.0
30-09 13:09:04,2.101,1.707,90.939,0.0,0.0,5.253,1083387904.0,36540416.0,585261056.0,35202031616.0,0.0,0.0,2476548.0,1451535.0
30-09 13:09:05,2.528,2.268,89.371,0.0,0.0,5.833,1083940864.0,36540416.0,585261056.0,35201478656.0,0.0,0.0,2362534.0,1401044.0
30-09 13:09:06,3.174,3.174,86.723,0.0,0.0,6.930,1085554688.0,36540416.0,585261056.0,35199864832.0,0.0,0.0,3033612.0,1795761.0
30-09 13:09:07,1.503,1.307,94.183,0.0,0.0,3.007,1096396800.0,36540416.0,585261056.0,35189022720.0,0.0,0.0,1487662.0,871668.0
30-09 13:09:08,1.687,1.363,92.797,0.0,0.0,4.153,1097613312.0,36548608.0,585261056.0,35187798016.0,0.0,16384.0,1884807.0,1101076.0
30-09 13:09:09,2.311,2.054,91.142,0.0,0.0,4.493,1098022912.0,36548608.0,585261056.0,35187388416.0,0.0,0.0,2068128.0,1246064.0
30-09 13:09:10,1.683,1.424,93.010,0.0,0.0,3.883,1099137024.0,36548608.0,585261056.0,35186274304.0,0.0,0.0,1791560.0,1061098.0
30-09 13:09:11,2.960,2.960,87.194,0.0,0.0,6.885,1098436608.0,36548608.0,585261056.0,35186974720.0,0.0,0.0,2909303.0,1698563.0
30-09 13:09:12,1.869,2.320,91.173,0.0,0.0,4.639,1097777152.0,36548608.0,585261056.0,35187634176.0,0.0,0.0,1993487.0,1198813.0
30-09 13:09:13,3.038,2.909,88.106,0.0,0.0,5.947,1098854400.0,36548608.0,585261056.0,35186556928.0,0.0,53248.0,2684209.0,1633240.0
30-09 13:09:14,1.537,1.217,94.299,0.0,0.0,2.947,1099509760.0,36548608.0,585261056.0,35185901568.0,0.0,0.0,1331957.0,805312.0
30-09 13:09:15,2.738,2.673,88.983,0.0,0.0,5.606,1098297344.0,36548608.0,585261056.0,35187113984.0,0.0,0.0,2674896.0,1563059.0
30-09 13:09:16,2.727,1.558,91.364,0.0,0.0,4.351,1099345920.0,36548608.0,585261056.0,35186065408.0,0.0,0.0,2051875.0,1197244.0
30-09 13:09:17,1.878,1.295,93.005,0.0,0.0,3.821,1099374592.0,36548608.0,585261056.0,35186036736.0,0.0,0.0,1794474.0,1061928.0
30-09 13:09:18,1.422,1.681,92.760,0.0,0.0,4.137,1099718656.0,36548608.0,585261056.0,35185692672.0,0.0,0.0,1774119.0,1041063.0
30-09 13:09:19,1.156,1.156,95.825,0.0,0.0,1.863,1098473472.0,36548608.0,585261056.0,35186937856.0,0.0,0.0,1191995.0,697297.0
30-09 13:09:20,1.940,1.100,93.144,0.0,0.0,3.816,1099554816.0,36548608.0,585261056.0,35185856512.0,0.0,0.0,1747527.0,1066913.0
30-09 13:09:21,1.546,1.482,93.041,0.0,0.0,3.930,1098997760.0,36556800.0,585252864.0,35186413568.0,0.0,20480.0,1693053.0,1016715.0
30-09 13:09:22,2.536,1.691,91.352,0.0,0.0,4.421,1100267520.0,36556800.0,585261056.0,35185135616.0,0.0,0.0,2175877.0,1280756.0
30-09 13:09:23,2.065,2.452,90.065,0.0,0.0,5.419,1100124160.0,36556800.0,585261056.0,35185278976.0,0.0,0.0,2281276.0,1340956.0
30-09 13:09:24,2.081,1.821,91.678,0.0,0.0,4.421,1100746752.0,36556800.0,585261056.0,35184656384.0,0.0,0.0,2051701.0,1199237.0
30-09 13:09:25,1.494,1.558,93.117,0.0,0.0,3.831,1100468224.0,36556800.0,585261056.0,35184934912.0,0.0,0.0,1792578.0,1065257.0
30-09 13:09:26,3.675,2.579,87.427,0.0,0.0,6.319,1100369920.0,36556800.0,585261056.0,35185033216.0,0.0,0.0,2641416.0,1609055.0
30-09 13:09:27,1.863,1.734,92.807,0.0,0.0,3.597,1100001280.0,36556800.0,585261056.0,35185401856.0,0.0,0.0,1618914.0,985116.0
30-09 13:09:28,2.798,2.863,88.094,0.0,0.0,6.246,1101357056.0,36556800.0,585261056.0,35184046080.0,0.0,16384.0,2788333.0,1671659.0
30-09 13:09:29,1.997,1.740,92.397,0.0,0.0,3.866,1100742656.0,36556800.0,585261056.0,35184660480.0,0.0,0.0,1831085.0,1108559.0
30-09 13:09:30,1.541,1.477,92.871,0.0,0.0,4.110,1101684736.0,36556800.0,585261056.0,35183718400.0,0.0,0.0,1699855.0,1000661.0
30-09 13:09:31,1.480,1.351,93.050,0.0,0.0,4.118,1100800000.0,36556800.0,585261056.0,35184603136.0,0.0,0.0,1749639.0,1042004.0
30-09 13:09:32,1.754,1.819,92.398,0.0,0.0,4.029,1101156352.0,36564992.0,585252864.0,35184246784.0,0.0,16384.0,2025782.0,1189190.0
30-09 13:09:33,1.676,1.934,92.134,0.0,0.0,4.255,1100849152.0,36564992.0,585261056.0,35184545792.0,0.0,0.0,1826249.0,1111909.0
30-09 13:09:34,2.477,2.673,89.309,0.0,0.0,5.541,1101635584.0,36564992.0,585261056.0,35183759360.0,0.0,0.0,2623855.0,1548020.0
30-09 13:09:35,2.556,2.556,89.515,0.0,0.0,5.374,1102147584.0,36564992.0,585261056.0,35183247360.0,0.0,0.0,2614487.0,1569239.0
