"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node20",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-140809-workloadf-32-node20.csv 1 400",,,,"Date:","30 Sep 2020 13:08:16 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 13:08:16,5.123,2.170,90.616,0.031,0.0,2.060,6990454784.0,37859328.0,1494839296.0,28384067584.0,33675.357,589038.584,0.0,0.0
30-09 13:08:17,0.0,0.063,99.812,0.0,0.0,0.125,6990159872.0,37859328.0,1494839296.0,28384362496.0,0.0,0.0,29176.0,27525.0
30-09 13:08:18,0.063,0.0,99.812,0.0,0.0,0.125,6990159872.0,37859328.0,1494839296.0,28384362496.0,0.0,0.0,28862.0,28698.0
30-09 13:08:19,0.0,0.0,99.874,0.0,0.0,0.126,6990159872.0,37859328.0,1494839296.0,28384362496.0,0.0,0.0,29346.0,27007.0
30-09 13:08:20,0.063,0.0,99.874,0.0,0.0,0.063,6990159872.0,37859328.0,1494839296.0,28384362496.0,0.0,0.0,27942.0,26577.0
30-09 13:08:21,0.063,0.0,99.812,0.0,0.0,0.125,6990147584.0,37871616.0,1494839296.0,28384362496.0,0.0,57344.0,26492.0,25418.0
30-09 13:08:22,0.0,0.0,99.937,0.0,0.0,0.063,6990147584.0,37871616.0,1494839296.0,28384362496.0,0.0,0.0,28102.0,27328.0
30-09 13:08:23,0.125,0.063,99.749,0.0,0.0,0.063,6990147584.0,37871616.0,1494839296.0,28384362496.0,0.0,0.0,27936.0,26172.0
30-09 13:08:24,0.0,0.0,99.937,0.0,0.0,0.063,6990180352.0,37871616.0,1494839296.0,28384329728.0,0.0,45056.0,29048.0,28675.0
30-09 13:08:25,0.063,0.063,99.687,0.0,0.0,0.188,6990131200.0,37871616.0,1494839296.0,28384378880.0,0.0,0.0,31535.0,30251.0
30-09 13:08:26,0.062,0.0,99.814,0.0,0.0,0.124,6990131200.0,37871616.0,1494839296.0,28384378880.0,0.0,0.0,26526.0,24798.0
30-09 13:08:27,0.508,0.318,98.412,0.0,0.0,0.762,6990180352.0,37871616.0,1494839296.0,28384329728.0,0.0,0.0,95684.0,96229.0
30-09 13:08:28,1.861,1.091,95.058,0.0,0.0,1.990,6990393344.0,37871616.0,1494892544.0,28384063488.0,0.0,0.0,364194.0,376327.0
30-09 13:08:29,3.442,3.117,89.740,0.0,0.0,3.701,6990053376.0,37871616.0,1495064576.0,28384231424.0,0.0,4096.0,798672.0,828375.0
30-09 13:08:30,3.627,2.591,90.415,0.0,0.0,3.368,6990528512.0,37871616.0,1495224320.0,28383596544.0,0.0,0.0,782362.0,788453.0
30-09 13:08:31,3.399,3.529,90.327,0.0,0.0,2.745,6989627392.0,37871616.0,1495416832.0,28384305152.0,0.0,0.0,793928.0,810099.0
30-09 13:08:32,5.040,3.714,87.997,0.0,0.0,3.249,6989438976.0,37879808.0,1495670784.0,28384231424.0,0.0,16384.0,1066070.0,1114593.0
30-09 13:08:33,5.634,4.963,86.318,0.0,0.0,3.085,6989070336.0,37879808.0,1496002560.0,28384268288.0,0.0,0.0,1283398.0,1291610.0
30-09 13:08:34,6.139,4.026,86.469,0.0,0.0,3.366,6989152256.0,37879808.0,1496256512.0,28383932416.0,0.0,1503232.0,1005411.0,1004605.0
30-09 13:08:35,6.403,3.696,86.469,0.0,0.0,3.432,6989209600.0,37879808.0,1496518656.0,28383612928.0,0.0,0.0,1036586.0,1076202.0
30-09 13:08:36,7.942,3.044,85.043,0.0,0.0,3.971,6989611008.0,37879808.0,1496752128.0,28382978048.0,0.0,0.0,999727.0,1037352.0
