"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-103723-workloadc-128-node07.csv 1 400",,,,"Date:","01 Oct 2020 09:37:29 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 09:37:29,4.698,8.632,81.569,0.048,0.0,5.054,36427632640.0,16998400.0,191102976.0,271499264.0,143183.596,252343.793,0.0,0.0
01-10 09:37:30,0.188,0.063,99.749,0.0,0.0,0.0,36425854976.0,17010688.0,191123456.0,273244160.0,0.0,53248.0,3026.0,3898.0
01-10 09:37:31,0.251,0.063,99.686,0.0,0.0,0.0,36425887744.0,17010688.0,191123456.0,273211392.0,0.0,0.0,9283.0,9096.0
01-10 09:37:32,0.251,0.063,99.686,0.0,0.0,0.0,36425920512.0,17010688.0,191123456.0,273178624.0,0.0,0.0,7954.0,7670.0
01-10 09:37:33,0.063,0.063,99.874,0.0,0.0,0.0,36425920512.0,17010688.0,191123456.0,273178624.0,0.0,0.0,5283.0,5990.0
01-10 09:37:34,0.314,0.0,99.686,0.0,0.0,0.0,36426715136.0,17010688.0,191123456.0,272384000.0,0.0,49152.0,5613.0,5233.0
01-10 09:37:35,0.628,0.126,99.247,0.0,0.0,0.0,36432523264.0,17010688.0,191123456.0,266575872.0,0.0,0.0,7575.0,7652.0
01-10 09:37:36,0.694,0.063,99.243,0.0,0.0,0.0,36431884288.0,17014784.0,191123456.0,267210752.0,0.0,4096.0,6950.0,6975.0
01-10 09:37:37,0.188,0.126,99.686,0.0,0.0,0.0,36431884288.0,17014784.0,191123456.0,267210752.0,0.0,0.0,4827.0,5773.0
01-10 09:37:38,0.252,0.063,99.623,0.0,0.0,0.063,36431826944.0,17014784.0,191123456.0,267268096.0,0.0,0.0,9084.0,8080.0
01-10 09:37:39,0.251,0.0,99.749,0.0,0.0,0.0,36425850880.0,17014784.0,191123456.0,273244160.0,0.0,0.0,5204.0,5683.0
01-10 09:37:40,0.188,0.063,99.749,0.0,0.0,0.0,36425310208.0,17014784.0,191123456.0,273784832.0,0.0,0.0,4892.0,4929.0
01-10 09:37:41,0.314,0.189,99.371,0.063,0.0,0.063,36425555968.0,17022976.0,191131648.0,273522688.0,8192.0,57344.0,8317.0,7718.0
01-10 09:37:42,0.251,0.0,99.749,0.0,0.0,0.0,36425523200.0,17031168.0,191123456.0,273555456.0,0.0,12288.0,4803.0,4909.0
01-10 09:37:43,0.126,0.063,99.811,0.0,0.0,0.0,36425515008.0,17031168.0,191131648.0,273555456.0,0.0,0.0,6279.0,5721.0
01-10 09:37:44,0.250,0.063,99.624,0.0,0.0,0.063,36425547776.0,17031168.0,191131648.0,273522688.0,0.0,0.0,4113.0,4530.0
01-10 09:37:45,0.188,0.125,99.687,0.0,0.0,0.0,36425547776.0,17031168.0,191131648.0,273522688.0,0.0,49152.0,4621.0,3788.0
01-10 09:37:46,0.189,0.0,99.811,0.0,0.0,0.0,36425658368.0,17043456.0,191135744.0,273395712.0,0.0,45056.0,18426.0,28962.0
01-10 09:37:47,0.126,0.063,99.685,0.126,0.0,0.0,36425555968.0,17043456.0,191143936.0,273489920.0,12288.0,4096.0,12975.0,14053.0
01-10 09:37:48,0.126,0.0,99.811,0.0,0.0,0.063,36425621504.0,17043456.0,191143936.0,273424384.0,0.0,0.0,11239.0,11844.0
01-10 09:37:49,0.0,0.0,100.0,0.0,0.0,0.0,36425588736.0,17043456.0,191143936.0,273457152.0,0.0,0.0,6268.0,6179.0
01-10 09:37:50,0.125,0.063,99.812,0.0,0.0,0.0,36425580544.0,17051648.0,191143936.0,273457152.0,0.0,16384.0,3962.0,3763.0
01-10 09:37:51,0.894,0.702,98.276,0.0,0.0,0.128,36426186752.0,17051648.0,191143936.0,272850944.0,0.0,16384.0,32457.0,60340.0
01-10 09:37:52,9.591,15.487,68.003,0.0,0.0,6.918,36438851584.0,17055744.0,191139840.0,260186112.0,0.0,4096.0,681930.0,1192874.0
01-10 09:37:53,11.634,22.607,54.538,0.0,0.0,11.221,36434067456.0,17055744.0,191143936.0,264966144.0,0.0,0.0,1207654.0,2047621.0
01-10 09:37:54,12.319,24.155,49.356,0.0,0.0,14.171,36433838080.0,17055744.0,191143936.0,265195520.0,0.0,0.0,1362279.0,2438479.0
01-10 09:37:55,10.0,22.295,56.885,0.0,0.0,10.820,36431986688.0,17055744.0,191143936.0,267046912.0,0.0,0.0,1131817.0,2004890.0
01-10 09:37:56,13.997,25.566,45.874,0.0,0.0,14.563,36433297408.0,17055744.0,191143936.0,265736192.0,0.0,0.0,1614171.0,2814266.0
01-10 09:37:57,15.277,27.747,41.465,0.0,0.0,15.511,36434022400.0,17055744.0,191143936.0,265011200.0,0.0,0.0,1858062.0,3235047.0
01-10 09:37:58,13.313,27.090,41.873,0.0,0.0,17.724,36434243584.0,17055744.0,191143936.0,264790016.0,0.0,0.0,1849538.0,3240482.0
01-10 09:37:59,14.678,26.845,43.642,0.0,0.0,14.835,36434866176.0,17055744.0,191143936.0,264167424.0,0.0,0.0,1847569.0,3130703.0
01-10 09:38:00,14.965,26.812,42.323,0.0,0.0,15.900,36432846848.0,17055744.0,191143936.0,266186752.0,0.0,0.0,1911712.0,3293673.0
01-10 09:38:01,14.879,27.643,40.720,0.0,0.0,16.758,36432936960.0,17055744.0,191143936.0,266096640.0,0.0,0.0,1918523.0,3321149.0
01-10 09:38:02,13.692,26.846,42.462,0.0,0.0,17.0,36432789504.0,17055744.0,191143936.0,266244096.0,0.0,0.0,1939184.0,3258973.0
01-10 09:38:03,14.882,25.664,37.434,0.0,0.0,22.020,36432781312.0,17055744.0,191143936.0,266252288.0,0.0,0.0,1969266.0,3323041.0
01-10 09:38:04,15.194,27.597,39.922,0.0,0.0,17.287,36433010688.0,17055744.0,191143936.0,266022912.0,0.0,0.0,1946168.0,3370213.0
01-10 09:38:05,14.600,26.766,42.229,0.0,0.0,16.405,36432879616.0,17055744.0,191143936.0,266153984.0,0.0,0.0,1839533.0,3182730.0
01-10 09:38:06,15.283,28.317,40.652,0.0,0.0,15.749,36432977920.0,17055744.0,191143936.0,266055680.0,0.0,0.0,1958595.0,3349132.0
01-10 09:38:07,15.462,27.661,40.404,0.0,0.0,16.472,36433338368.0,17055744.0,191143936.0,265695232.0,0.0,0.0,1889656.0,3312507.0
01-10 09:38:08,15.975,26.390,41.738,0.0,0.0,15.897,36433641472.0,17055744.0,191143936.0,265392128.0,0.0,0.0,1872042.0,3304573.0
01-10 09:38:09,14.640,26.723,42.060,0.0,0.0,16.576,36433592320.0,17055744.0,191143936.0,265441280.0,0.0,0.0,1824567.0,3221012.0
01-10 09:38:10,15.082,27.494,40.770,0.0,0.0,16.654,36433846272.0,17055744.0,191143936.0,265187328.0,0.0,0.0,1878481.0,3271448.0
01-10 09:38:11,13.033,27.618,38.402,0.0,0.0,20.946,36432814080.0,17055744.0,191143936.0,266219520.0,0.0,0.0,1845937.0,3248293.0
01-10 09:38:12,14.894,27.975,40.504,0.0,0.0,16.627,36432887808.0,17055744.0,191143936.0,266145792.0,0.0,0.0,1786614.0,3148778.0
01-10 09:38:13,14.208,27.166,41.296,0.0,0.0,17.330,36432871424.0,17055744.0,191143936.0,266162176.0,0.0,0.0,1813052.0,3092397.0
01-10 09:38:14,15.948,27.658,40.139,0.0,0.0,16.256,36433719296.0,17055744.0,191143936.0,265314304.0,0.0,0.0,1895079.0,3294487.0
01-10 09:38:15,16.044,27.181,40.109,0.0,0.0,16.667,36433121280.0,17055744.0,191143936.0,265912320.0,0.0,0.0,1899010.0,3296147.0
01-10 09:38:16,13.256,28.295,40.465,0.0,0.0,17.984,36432912384.0,17055744.0,191143936.0,266121216.0,0.0,0.0,1790987.0,3041639.0
01-10 09:38:17,14.340,25.767,38.420,0.0,0.0,21.472,36433600512.0,17055744.0,191143936.0,265433088.0,0.0,0.0,1890337.0,3185787.0
01-10 09:38:18,16.081,26.854,41.920,0.0,0.0,15.144,36434092032.0,17055744.0,191143936.0,264941568.0,0.0,0.0,1817299.0,3276965.0
01-10 09:38:19,12.461,23.442,49.299,0.0,0.0,14.798,36433010688.0,17055744.0,191143936.0,266022912.0,0.0,0.0,1529328.0,2701421.0
01-10 09:38:20,14.742,20.061,54.255,0.0,0.0,10.942,36445192192.0,17063936.0,191471616.0,253505536.0,0.0,12288.0,1445718.0,2443292.0
01-10 09:38:21,13.030,25.903,41.758,0.0,0.0,19.309,36445519872.0,17063936.0,191471616.0,253177856.0,0.0,0.0,1809236.0,3129474.0
01-10 09:38:22,14.965,26.267,42.401,0.0,0.0,16.368,36445519872.0,17063936.0,191471616.0,253177856.0,0.0,0.0,1866875.0,3241820.0
01-10 09:38:23,14.085,27.700,40.845,0.0,0.0,17.371,36445159424.0,17063936.0,191471616.0,253538304.0,0.0,0.0,1820979.0,3223624.0
01-10 09:38:24,16.331,26.858,38.545,0.0,0.0,18.266,36452884480.0,17080320.0,191963136.0,245305344.0,4096.0,266240.0,1776798.0,3085580.0
01-10 09:38:25,14.565,27.330,42.130,0.0,0.0,15.975,36441292800.0,17088512.0,191963136.0,256888832.0,0.0,262144.0,1673605.0,3085846.0
01-10 09:38:26,14.717,26.646,43.300,0.0,0.0,15.337,36440719360.0,17088512.0,191832064.0,257593344.0,0.0,0.0,1843025.0,3153405.0
01-10 09:38:27,14.208,28.960,40.606,0.0,0.0,16.227,36441464832.0,17088512.0,191832064.0,256847872.0,0.0,0.0,1927429.0,3297743.0
01-10 09:38:28,14.253,26.502,41.140,0.0,0.0,18.105,36441792512.0,17088512.0,191832064.0,256520192.0,0.0,0.0,1898953.0,3239463.0
01-10 09:38:29,14.275,28.471,40.471,0.0,0.0,16.784,36434407424.0,17088512.0,191832064.0,263905280.0,0.0,0.0,1877244.0,3188292.0
01-10 09:38:30,14.241,27.074,41.628,0.0,0.0,17.058,36433920000.0,17088512.0,191832064.0,264392704.0,0.0,20480.0,1826646.0,3123511.0
01-10 09:38:31,14.075,28.616,41.913,0.0,0.0,15.397,36433723392.0,17088512.0,191832064.0,264589312.0,0.0,0.0,1894888.0,3217252.0
01-10 09:38:32,14.330,27.414,41.667,0.0,0.0,16.589,36434280448.0,17088512.0,191832064.0,264032256.0,0.0,0.0,1912972.0,3290697.0
01-10 09:38:33,15.486,26.148,41.401,0.0,0.0,16.965,36433457152.0,17088512.0,191832064.0,264855552.0,0.0,0.0,1983660.0,3350191.0
01-10 09:38:34,14.308,27.688,41.222,0.0,0.0,16.783,36433338368.0,17088512.0,191832064.0,264974336.0,0.0,0.0,1894924.0,3269122.0
01-10 09:38:35,15.133,23.118,34.144,0.0,0.0,27.605,36433514496.0,17088512.0,191832064.0,264798208.0,0.0,0.0,1698354.0,2943755.0
01-10 09:38:36,13.852,26.148,43.035,0.078,0.0,16.887,36435206144.0,17096704.0,191832064.0,263098368.0,0.0,12288.0,1709665.0,3179253.0
01-10 09:38:37,15.336,27.668,42.292,0.0,0.0,14.704,36435345408.0,17096704.0,191832064.0,262959104.0,0.0,0.0,1805342.0,3121785.0
01-10 09:38:38,14.461,27.927,39.480,0.0,0.0,18.133,36435472384.0,17096704.0,191832064.0,262832128.0,0.0,0.0,1860533.0,3257409.0
01-10 09:38:39,15.032,26.266,41.772,0.0,0.0,16.930,36434890752.0,17096704.0,191832064.0,263413760.0,0.0,0.0,1830872.0,3206747.0
01-10 09:38:40,14.119,27.535,41.264,0.0,0.0,17.083,36433936384.0,17096704.0,191832064.0,264368128.0,0.0,8192.0,1807014.0,3099484.0
01-10 09:38:41,14.855,28.101,39.280,0.0,0.0,17.764,36433518592.0,17096704.0,191832064.0,264785920.0,0.0,0.0,1813746.0,3222177.0
