"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-105841-workloadf-32-client.csv 1 400",,,,"Date:","01 Oct 2020 09:58:47 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 09:58:47,1.977,1.729,95.005,0.006,0.0,1.283,323751936.0,27807744.0,444510208.0,36111151104.0,60698.475,8204.178,0.0,0.0
01-10 09:58:48,0.0,0.0,100.0,0.0,0.0,0.0,323751936.0,27807744.0,444510208.0,36111151104.0,0.0,0.0,91.0,100.0
01-10 09:58:49,0.0,0.0,100.0,0.0,0.0,0.0,323751936.0,27807744.0,444510208.0,36111151104.0,0.0,0.0,191.0,191.0
01-10 09:58:50,0.0,0.0,100.0,0.0,0.0,0.0,322166784.0,27807744.0,444538880.0,36112707584.0,0.0,0.0,291.0,282.0
01-10 09:58:51,0.0,0.0,100.0,0.0,0.0,0.0,322158592.0,27807744.0,444538880.0,36112715776.0,0.0,0.0,1496.0,1631.0
01-10 09:58:52,0.0,0.0,99.938,0.062,0.0,0.0,322150400.0,27820032.0,444526592.0,36112723968.0,0.0,94208.0,191.0,191.0
01-10 09:58:53,0.0,0.0,100.0,0.0,0.0,0.0,322150400.0,27820032.0,444526592.0,36112723968.0,0.0,0.0,281.0,191.0
01-10 09:58:54,1.667,1.090,96.987,0.0,0.0,0.256,350134272.0,27922432.0,444436480.0,36084727808.0,0.0,389120.0,46322.0,53911.0
01-10 09:58:55,2.236,3.450,93.866,0.064,0.0,0.383,382119936.0,27922432.0,444620800.0,36052557824.0,0.0,172032.0,10053.0,16432.0
01-10 09:58:56,2.559,3.071,93.794,0.192,0.0,0.384,366833664.0,27983872.0,444665856.0,36067737600.0,0.0,655360.0,7947.0,8442.0
01-10 09:58:57,6.254,2.170,91.257,0.0,0.0,0.319,398618624.0,27983872.0,444764160.0,36035854336.0,0.0,348160.0,11885.0,16382.0
01-10 09:58:58,9.345,1.144,89.129,0.0,0.0,0.381,466890752.0,27983872.0,444768256.0,35967578112.0,0.0,0.0,183614.0,4641.0
01-10 09:58:59,8.840,3.908,86.483,0.0,0.0,0.769,1109245952.0,27983872.0,444768256.0,35325222912.0,0.0,0.0,141637.0,13941.0
