"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node23",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-190837-workloada-128-node23.csv 1 400",,,,"Date:","30 Sep 2020 18:08:45 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:08:45,4.501,2.764,90.486,0.149,0.0,2.099,1354547200.0,167309312.0,1783001088.0,33602363392.0,143476.555,948223.389,0.0,0.0
30-09 18:08:46,0.637,0.956,97.960,0.0,0.0,0.446,1353871360.0,167313408.0,1783033856.0,33603002368.0,0.0,73728.0,110816.0,142387.0
30-09 18:08:47,0.509,0.636,98.282,0.127,0.0,0.445,1353613312.0,167313408.0,1783037952.0,33603256320.0,0.0,122880.0,111503.0,126233.0
30-09 18:08:48,0.514,0.514,98.650,0.064,0.0,0.257,1353670656.0,167317504.0,1783042048.0,33603190784.0,0.0,262144.0,160039.0,166252.0
30-09 18:08:49,1.277,0.702,97.573,0.0,0.0,0.447,1353596928.0,167317504.0,1783046144.0,33603260416.0,0.0,921600.0,249665.0,174299.0
30-09 18:08:50,0.446,0.637,98.472,0.0,0.0,0.446,1353822208.0,167317504.0,1783046144.0,33603035136.0,0.0,208896.0,133946.0,127321.0
30-09 18:08:51,0.574,0.637,98.152,0.064,0.0,0.574,1353883648.0,167317504.0,1783050240.0,33602969600.0,0.0,28672.0,145350.0,170394.0
30-09 18:08:52,0.444,0.570,98.669,0.0,0.0,0.317,1353846784.0,167317504.0,1783054336.0,33603002368.0,0.0,4096.0,84218.0,100909.0
30-09 18:08:53,1.209,0.764,97.772,0.0,0.0,0.255,1353433088.0,167317504.0,1783050240.0,33603420160.0,8192.0,32768.0,110990.0,129982.0
30-09 18:08:54,0.768,0.960,97.695,0.0,0.0,0.576,1349054464.0,167317504.0,1783058432.0,33607790592.0,0.0,0.0,120123.0,134830.0
30-09 18:08:55,0.697,0.570,98.480,0.0,0.0,0.253,1348444160.0,167317504.0,1783058432.0,33608400896.0,0.0,86016.0,105288.0,132423.0
30-09 18:08:56,0.637,0.382,98.472,0.0,0.0,0.509,1348444160.0,167317504.0,1783058432.0,33608400896.0,0.0,0.0,114356.0,127951.0
30-09 18:08:57,0.635,0.508,97.967,0.0,0.0,0.889,1348476928.0,167317504.0,1783058432.0,33608368128.0,0.0,0.0,122441.0,142271.0
30-09 18:08:58,3.019,2.138,90.126,0.063,0.0,4.654,1350135808.0,167317504.0,1783066624.0,33606701056.0,0.0,217088.0,409106.0,573527.0
30-09 18:08:59,4.345,2.853,86.641,0.065,0.0,6.096,1351802880.0,167317504.0,1783070720.0,33605029888.0,0.0,958464.0,746453.0,914670.0
30-09 18:09:00,3.178,2.270,90.337,0.195,0.0,4.021,1352433664.0,167329792.0,1783099392.0,33604358144.0,0.0,602112.0,510491.0,730140.0
30-09 18:09:01,20.887,10.580,58.362,0.478,0.0,9.693,1354756096.0,167329792.0,1783132160.0,33602002944.0,0.0,2666496.0,2064936.0,5405304.0
30-09 18:09:02,19.635,10.028,60.098,1.122,0.0,9.116,1356365824.0,167333888.0,1783144448.0,33600376832.0,0.0,3198976.0,2095774.0,4944750.0
30-09 18:09:03,13.378,6.622,73.514,0.676,0.0,5.811,1367384064.0,167333888.0,1783144448.0,33589358592.0,0.0,2142208.0,1235799.0,2439676.0
30-09 18:09:04,10.929,5.601,77.527,0.478,0.0,5.464,1368338432.0,167333888.0,1783144448.0,33588404224.0,0.0,1941504.0,1250219.0,2316138.0
30-09 18:09:05,11.546,5.704,76.564,0.619,0.0,5.567,1368993792.0,167333888.0,1783144448.0,33587748864.0,0.0,1937408.0,1185264.0,2190189.0
30-09 18:09:06,15.411,7.397,69.384,0.616,0.0,7.192,1371402240.0,167333888.0,1783144448.0,33585340416.0,0.0,2723840.0,1549417.0,3387217.0
30-09 18:09:07,21.107,9.343,60.208,0.830,0.0,8.512,1374257152.0,167337984.0,1783148544.0,33582477312.0,0.0,3227648.0,1807270.0,4173583.0
30-09 18:09:08,17.459,9.239,64.946,0.815,0.0,7.541,1374728192.0,167337984.0,1783148544.0,33582006272.0,0.0,2670592.0,1486165.0,2905471.0
30-09 18:09:09,18.131,8.717,65.411,0.907,0.0,6.834,1378136064.0,167337984.0,1783148544.0,33578598400.0,0.0,3502080.0,1641577.0,3214408.0
30-09 18:09:10,19.682,8.287,65.055,0.760,0.0,6.215,1379782656.0,167342080.0,1783144448.0,33576951808.0,0.0,2891776.0,1584918.0,3330312.0
30-09 18:09:11,15.416,7.571,71.438,0.551,0.0,5.024,1381007360.0,167342080.0,1783148544.0,33575723008.0,0.0,1986560.0,1220412.0,2415093.0
30-09 18:09:12,18.277,8.756,65.045,0.834,0.0,7.088,1389125632.0,167342080.0,1783148544.0,33567604736.0,0.0,2715648.0,1682701.0,3680698.0
30-09 18:09:13,24.591,11.514,54.655,0.498,0.0,8.742,1396350976.0,167342080.0,1783148544.0,33560379392.0,0.0,2768896.0,1988268.0,5015882.0
30-09 18:09:14,13.758,5.955,75.086,0.616,0.0,4.586,1396862976.0,167342080.0,1783148544.0,33559867392.0,0.0,2170880.0,1235364.0,2502648.0
30-09 18:09:15,16.446,9.129,67.596,0.697,0.0,6.132,1398472704.0,167342080.0,1783148544.0,33558257664.0,0.0,2875392.0,1583792.0,3713728.0
30-09 18:09:16,14.129,6.722,74.211,0.686,0.0,4.252,1399492608.0,167346176.0,1783148544.0,33557233664.0,0.0,2396160.0,1237336.0,2573422.0
30-09 18:09:17,21.760,9.771,61.123,0.762,0.0,6.584,1402413056.0,167346176.0,1783148544.0,33554313216.0,0.0,2744320.0,1814646.0,4080062.0
30-09 18:09:18,24.579,12.851,52.458,0.772,0.0,9.340,1408643072.0,167346176.0,1783148544.0,33548083200.0,0.0,2777088.0,2041512.0,4865205.0
30-09 18:09:19,14.920,6.454,72.866,0.625,0.0,5.135,1409658880.0,167346176.0,1783148544.0,33547067392.0,0.0,2945024.0,1382265.0,2280009.0
30-09 18:09:20,19.900,9.735,62.491,0.787,0.0,7.087,1414082560.0,167346176.0,1783148544.0,33542643712.0,0.0,2752512.0,1614843.0,3678578.0
30-09 18:09:21,22.145,11.419,57.509,0.554,0.0,8.374,1415540736.0,167346176.0,1783148544.0,33541185536.0,0.0,2560000.0,1902476.0,4161512.0
30-09 18:09:22,18.592,9.577,63.169,0.775,0.0,7.887,1416704000.0,167346176.0,1783148544.0,33540022272.0,0.0,2789376.0,1763015.0,3578852.0
30-09 18:09:23,18.893,8.097,65.398,0.900,0.0,6.713,1417687040.0,167346176.0,1783148544.0,33539039232.0,0.0,2666496.0,1559984.0,3346324.0
30-09 18:09:24,22.831,11.936,56.627,0.625,0.0,7.981,1422569472.0,167346176.0,1783148544.0,33534156800.0,0.0,2818048.0,1901366.0,4716133.0
30-09 18:09:25,16.644,8.973,67.603,0.685,0.0,6.096,1424564224.0,167346176.0,1783148544.0,33532162048.0,0.0,2519040.0,1526156.0,3515492.0
30-09 18:09:26,17.379,8.690,67.103,0.690,0.0,6.138,1426186240.0,167346176.0,1783148544.0,33530540032.0,0.0,2654208.0,1595354.0,3410764.0
30-09 18:09:27,14.668,8.705,69.774,0.617,0.0,6.237,1427124224.0,167346176.0,1783148544.0,33529602048.0,0.0,2547712.0,1607564.0,3189261.0
30-09 18:09:28,16.451,9.625,64.164,0.614,0.0,9.147,1428729856.0,167346176.0,1783148544.0,33527996416.0,0.0,2646016.0,1784942.0,3589170.0
30-09 18:09:29,19.643,10.646,59.272,0.893,0.0,9.547,1430544384.0,167350272.0,1783144448.0,33526181888.0,0.0,3649536.0,1888829.0,4066863.0
