"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node20",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-190837-workloada-128-node20.csv 1 400",,,,"Date:","30 Sep 2020 18:08:47 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:08:47,4.403,2.778,90.368,0.364,0.0,2.087,1640275968.0,143925248.0,4060082176.0,31062937600.0,164071.695,1878347.334,0.0,0.0
30-09 18:08:48,0.446,0.382,98.662,0.0,0.0,0.510,1640259584.0,143925248.0,4060094464.0,31062941696.0,0.0,0.0,114225.0,105309.0
30-09 18:08:49,2.623,1.536,94.882,0.064,0.0,0.896,1635971072.0,143925248.0,4060094464.0,31067230208.0,0.0,2912256.0,467566.0,1174208.0
30-09 18:08:50,2.492,0.895,95.974,0.128,0.0,0.511,1636827136.0,143925248.0,4060094464.0,31066374144.0,0.0,1847296.0,226383.0,708286.0
30-09 18:08:51,0.830,0.638,97.894,0.064,0.0,0.574,1636790272.0,143929344.0,4060094464.0,31066406912.0,0.0,167936.0,156036.0,124765.0
30-09 18:08:52,0.506,0.759,98.229,0.063,0.0,0.443,1636823040.0,143929344.0,4060094464.0,31066374144.0,0.0,32768.0,109505.0,89202.0
30-09 18:08:53,0.502,0.439,98.870,0.0,0.0,0.188,1636823040.0,143929344.0,4060094464.0,31066374144.0,0.0,0.0,64560.0,47097.0
30-09 18:08:54,0.576,0.512,98.401,0.0,0.0,0.512,1637679104.0,143929344.0,4060094464.0,31065518080.0,0.0,8192.0,128642.0,126337.0
30-09 18:08:55,0.445,0.699,98.538,0.0,0.0,0.318,1637711872.0,143929344.0,4060094464.0,31065485312.0,0.0,32768.0,107031.0,85261.0
30-09 18:08:56,0.445,0.445,98.666,0.064,0.0,0.381,1637711872.0,143929344.0,4060094464.0,31065485312.0,0.0,110592.0,118521.0,80098.0
30-09 18:08:57,2.363,1.980,92.848,0.0,0.0,2.810,1637216256.0,143929344.0,4060094464.0,31065980928.0,0.0,4096.0,361862.0,479360.0
