"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-121231-workloadb-16-client.csv 1 400",,,,"Date:","30 Sep 2020 11:12:38 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 11:12:38,1.178,0.926,96.405,0.006,0.0,1.485,356474880.0,28434432.0,582361088.0,35939950592.0,72436.960,20878.082,0.0,0.0
30-09 11:12:39,0.0,0.0,100.0,0.0,0.0,0.0,356474880.0,28434432.0,582361088.0,35939950592.0,0.0,0.0,8335.0,13979.0
30-09 11:12:40,0.064,0.0,99.936,0.0,0.0,0.0,356319232.0,28434432.0,582365184.0,35940102144.0,0.0,0.0,748.0,852.0
30-09 11:12:41,0.0,0.0,100.0,0.0,0.0,0.0,356319232.0,28434432.0,582365184.0,35940102144.0,0.0,0.0,1512.0,1505.0
30-09 11:12:42,0.0,0.0,100.0,0.0,0.0,0.0,356302848.0,28434432.0,582365184.0,35940118528.0,0.0,0.0,91.0,100.0
30-09 11:12:43,0.0,0.0,100.0,0.0,0.0,0.0,356302848.0,28434432.0,582365184.0,35940118528.0,0.0,0.0,291.0,282.0
30-09 11:12:44,0.0,0.062,99.938,0.0,0.0,0.0,356302848.0,28446720.0,582352896.0,35940118528.0,0.0,49152.0,151.0,160.0
30-09 11:12:45,0.0,0.0,100.0,0.0,0.0,0.0,356302848.0,28446720.0,582352896.0,35940118528.0,0.0,0.0,448.0,586.0
30-09 11:12:46,0.0,0.0,100.0,0.0,0.0,0.0,356302848.0,28446720.0,582352896.0,35940118528.0,0.0,0.0,767.0,191.0
30-09 11:12:47,0.0,0.0,99.936,0.0,0.0,0.064,356302848.0,28446720.0,582352896.0,35940118528.0,0.0,0.0,191.0,191.0
30-09 11:12:48,0.062,0.0,99.938,0.0,0.0,0.0,356302848.0,28446720.0,582352896.0,35940118528.0,0.0,0.0,291.0,282.0
30-09 11:12:49,0.063,0.0,99.937,0.0,0.0,0.0,356085760.0,28446720.0,582352896.0,35940335616.0,0.0,0.0,391.0,373.0
30-09 11:12:50,0.0,0.062,99.938,0.0,0.0,0.0,355995648.0,28446720.0,582365184.0,35940413440.0,0.0,0.0,579.0,608.0
30-09 11:12:51,0.063,0.0,99.937,0.0,0.0,0.0,355995648.0,28446720.0,582365184.0,35940413440.0,0.0,0.0,191.0,191.0
30-09 11:12:52,0.0,0.0,100.0,0.0,0.0,0.0,355995648.0,28446720.0,582365184.0,35940413440.0,0.0,0.0,91.0,100.0
30-09 11:12:53,0.0,0.0,100.0,0.0,0.0,0.0,355995648.0,28446720.0,582365184.0,35940413440.0,0.0,0.0,151.0,160.0
30-09 11:12:54,0.0,0.0,100.0,0.0,0.0,0.0,355995648.0,28446720.0,582365184.0,35940413440.0,0.0,0.0,351.0,342.0
30-09 11:12:55,2.151,1.581,95.636,0.190,0.0,0.443,385323008.0,28569600.0,582270976.0,35911057408.0,4096.0,831488.0,7388.0,7094.0
30-09 11:12:56,1.148,4.401,94.260,0.0,0.0,0.191,428466176.0,28590080.0,582520832.0,35867643904.0,0.0,16384.0,4170.0,4984.0
30-09 11:12:57,5.766,1.986,92.184,0.0,0.0,0.064,423915520.0,28618752.0,582516736.0,35872169984.0,4096.0,233472.0,1347.0,1156.0
30-09 11:12:58,12.388,2.118,85.430,0.0,0.0,0.064,454410240.0,28626944.0,582590464.0,35841593344.0,0.0,0.0,251.0,529.0
30-09 11:12:59,18.129,3.639,76.283,0.065,0.0,1.884,493551616.0,28626944.0,582602752.0,35802439680.0,0.0,0.0,396788.0,223362.0
30-09 11:13:00,21.916,5.118,69.160,0.0,0.0,3.806,577646592.0,28626944.0,582610944.0,35718336512.0,0.0,0.0,1167843.0,505338.0
30-09 11:13:01,20.192,3.131,72.843,0.0,0.0,3.834,672477184.0,28626944.0,582610944.0,35623505920.0,0.0,0.0,1588176.0,570463.0
30-09 11:13:02,6.454,1.956,89.179,0.0,0.0,2.412,761200640.0,28635136.0,582610944.0,35534774272.0,0.0,90112.0,1903333.0,668463.0
30-09 11:13:03,10.288,2.228,84.469,0.0,0.0,3.014,846663680.0,28635136.0,582610944.0,35449311232.0,0.0,0.0,2198223.0,804184.0
30-09 11:13:04,17.674,2.694,76.873,0.0,0.0,2.760,883134464.0,28635136.0,582610944.0,35412840448.0,0.0,0.0,2277622.0,834753.0
30-09 11:13:05,31.092,3.943,62.508,0.0,0.0,2.456,921571328.0,28635136.0,582610944.0,35374403584.0,0.0,0.0,1801259.0,666130.0
30-09 11:13:06,24.869,3.469,69.503,0.0,0.0,2.160,945893376.0,28635136.0,582610944.0,35350081536.0,0.0,0.0,2033840.0,743857.0
30-09 11:13:07,7.848,2.616,86.135,0.0,0.0,3.401,925859840.0,28635136.0,582610944.0,35370115072.0,0.0,0.0,2956427.0,1092651.0
30-09 11:13:08,3.005,2.351,91.052,0.0,0.0,3.592,925896704.0,28635136.0,582615040.0,35370074112.0,0.0,12288.0,2475093.0,921927.0
30-09 11:13:09,1.351,1.609,94.659,0.0,0.0,2.381,926154752.0,28635136.0,582615040.0,35369816064.0,0.0,0.0,1765596.0,673386.0
30-09 11:13:10,0.906,1.229,96.119,0.0,0.0,1.746,927031296.0,28635136.0,582615040.0,35368939520.0,0.0,0.0,1589075.0,599298.0
30-09 11:13:11,1.179,1.441,94.565,0.0,0.0,2.816,927719424.0,28635136.0,582615040.0,35368251392.0,0.0,0.0,2241998.0,838590.0
30-09 11:13:12,1.571,1.047,95.550,0.0,0.0,1.832,900571136.0,28635136.0,582615040.0,35395399680.0,0.0,0.0,1844014.0,693243.0
30-09 11:13:13,1.042,1.693,94.401,0.0,0.0,2.865,901881856.0,28643328.0,582606848.0,35394088960.0,0.0,45056.0,2127380.0,807684.0
30-09 11:13:14,1.370,1.109,93.738,0.0,0.0,3.783,901971968.0,28643328.0,582615040.0,35393990656.0,0.0,0.0,2501839.0,957901.0
30-09 11:13:15,1.808,1.033,94.900,0.0,0.0,2.260,902848512.0,28643328.0,582615040.0,35393114112.0,0.0,0.0,1697687.0,636237.0
30-09 11:13:16,1.939,1.745,92.178,0.0,0.0,4.137,904302592.0,28643328.0,582615040.0,35391660032.0,0.0,0.0,2626102.0,998273.0
30-09 11:13:17,1.297,1.102,94.293,0.0,0.0,3.307,902008832.0,28643328.0,582615040.0,35393953792.0,0.0,0.0,2126540.0,830100.0
30-09 11:13:18,2.479,1.044,93.412,0.0,0.0,3.066,903950336.0,28643328.0,582615040.0,35392012288.0,0.0,270336.0,2299939.0,881461.0
30-09 11:13:19,0.781,0.651,96.422,0.0,0.0,2.147,903573504.0,28643328.0,582615040.0,35392389120.0,0.0,0.0,1737517.0,678235.0
30-09 11:13:20,1.434,1.695,93.090,0.0,0.0,3.781,903147520.0,28643328.0,582615040.0,35392815104.0,0.0,0.0,2662198.0,1033652.0
30-09 11:13:21,1.890,1.890,92.503,0.0,0.0,3.716,903733248.0,28643328.0,582615040.0,35392229376.0,0.0,0.0,2543225.0,1006701.0
30-09 11:13:22,2.892,1.350,91.645,0.0,0.0,4.113,902914048.0,28643328.0,582615040.0,35393048576.0,0.0,0.0,2510219.0,969308.0
30-09 11:13:23,1.357,0.775,95.284,0.0,0.0,2.584,904814592.0,28651520.0,582606848.0,35391148032.0,0.0,16384.0,1587205.0,647212.0
30-09 11:13:24,1.756,1.300,93.108,0.0,0.0,3.836,904081408.0,28651520.0,582615040.0,35391873024.0,0.0,0.0,2507033.0,982657.0
30-09 11:13:25,1.570,1.962,91.956,0.0,0.0,4.513,905261056.0,28651520.0,582615040.0,35390693376.0,0.0,0.0,3105823.0,1211992.0
30-09 11:13:26,2.097,1.769,92.398,0.0,0.0,3.735,905465856.0,28651520.0,582615040.0,35390488576.0,0.0,0.0,2661732.0,1042377.0
30-09 11:13:27,1.040,0.975,94.932,0.0,0.0,3.054,904712192.0,28651520.0,582615040.0,35391242240.0,0.0,0.0,2003059.0,780420.0
