"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-185431-workloada-32-node08.csv 1 400",,,,"Date:","30 Sep 2020 17:54:37 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 17:54:37,4.361,2.632,90.912,0.158,0.0,1.937,1048408064.0,169238528.0,756510720.0,34933063680.0,187752.661,570501.677,0.0,0.0
30-09 17:54:38,0.952,0.508,97.905,0.063,0.0,0.571,1047793664.0,169242624.0,757084160.0,34933100544.0,0.0,1155072.0,214738.0,192979.0
30-09 17:54:39,1.734,1.092,95.954,0.257,0.0,0.963,1051201536.0,169242624.0,757088256.0,34929688576.0,0.0,4947968.0,453042.0,200067.0
30-09 17:54:40,1.729,0.960,95.839,0.192,0.0,1.280,1052618752.0,169242624.0,757088256.0,34928271360.0,0.0,1236992.0,288265.0,279444.0
30-09 17:54:41,0.825,0.635,97.906,0.063,0.0,0.571,1052717056.0,169242624.0,757088256.0,34928173056.0,0.0,69632.0,123517.0,160242.0
30-09 17:54:42,0.319,0.319,99.298,0.0,0.0,0.064,1052749824.0,169242624.0,757088256.0,34928140288.0,0.0,0.0,81423.0,110432.0
30-09 17:54:43,1.079,0.571,97.587,0.0,0.0,0.762,1052717056.0,169242624.0,757088256.0,34928173056.0,0.0,12288.0,130993.0,148207.0
30-09 17:54:44,0.824,0.634,97.971,0.063,0.0,0.507,1052749824.0,169242624.0,757088256.0,34928140288.0,0.0,106496.0,123735.0,165814.0
30-09 17:54:45,0.773,0.644,97.809,0.064,0.0,0.709,1052725248.0,169242624.0,757088256.0,34928164864.0,0.0,172032.0,155719.0,222365.0
30-09 17:54:46,0.696,0.696,97.975,0.0,0.0,0.633,1052790784.0,169242624.0,757088256.0,34928099328.0,0.0,0.0,126613.0,146211.0
30-09 17:54:47,0.443,0.380,98.670,0.0,0.0,0.507,1052725248.0,169242624.0,757088256.0,34928164864.0,0.0,12288.0,104852.0,133244.0
30-09 17:54:48,1.217,0.384,97.886,0.064,0.0,0.448,1048317952.0,169246720.0,757084160.0,34932572160.0,0.0,1273856.0,189212.0,158474.0
30-09 17:54:49,3.121,1.235,93.953,0.325,0.0,1.365,1053286400.0,169246720.0,757088256.0,34927599616.0,0.0,4886528.0,552135.0,336145.0
30-09 17:54:50,1.147,1.083,97.196,0.064,0.0,0.510,1054728192.0,169246720.0,757088256.0,34926157824.0,0.0,1118208.0,222039.0,195018.0
30-09 17:54:51,0.570,0.444,98.416,0.0,0.0,0.570,1055588352.0,169246720.0,757088256.0,34925297664.0,0.0,0.0,78824.0,102751.0
30-09 17:54:52,0.764,0.637,98.153,0.0,0.0,0.446,1055621120.0,169246720.0,757088256.0,34925264896.0,0.0,16384.0,133508.0,158368.0
30-09 17:54:53,0.575,0.447,98.467,0.064,0.0,0.447,1056653312.0,169246720.0,757088256.0,34924232704.0,0.0,69632.0,120596.0,155290.0
30-09 17:54:54,0.897,0.577,97.500,0.192,0.0,0.833,1056976896.0,169246720.0,757088256.0,34923909120.0,0.0,282624.0,158232.0,232071.0
30-09 17:54:55,0.509,0.637,98.345,0.0,0.0,0.509,1057075200.0,169246720.0,757088256.0,34923810816.0,0.0,0.0,134425.0,152080.0
30-09 17:54:56,0.381,0.445,98.856,0.0,0.0,0.318,1057148928.0,169246720.0,757088256.0,34923737088.0,0.0,0.0,110457.0,144999.0
30-09 17:54:57,0.317,0.570,98.670,0.0,0.0,0.443,1057280000.0,169246720.0,757088256.0,34923606016.0,0.0,0.0,83909.0,98881.0
30-09 17:54:58,3.224,2.063,91.167,0.129,0.0,3.417,1058111488.0,169246720.0,757088256.0,34922774528.0,0.0,1470464.0,518109.0,637597.0
30-09 17:54:59,3.564,1.815,91.640,0.324,0.0,2.657,1061326848.0,169246720.0,757104640.0,34919542784.0,0.0,4759552.0,848485.0,607509.0
30-09 17:55:00,3.109,1.231,94.236,0.0,0.0,1.425,1064259584.0,169246720.0,757108736.0,34916605952.0,0.0,1060864.0,667452.0,596192.0
30-09 17:55:01,2.790,1.363,94.225,0.0,0.0,1.622,1064685568.0,169246720.0,757108736.0,34916179968.0,0.0,8192.0,612200.0,612839.0
30-09 17:55:02,3.824,1.491,93.001,0.065,0.0,1.620,1064587264.0,169246720.0,757108736.0,34916278272.0,0.0,77824.0,673734.0,685603.0
30-09 17:55:03,5.079,2.375,90.237,0.066,0.0,2.243,1065205760.0,169246720.0,757108736.0,34915659776.0,0.0,176128.0,896489.0,921762.0
30-09 17:55:04,2.151,1.956,94.980,0.0,0.0,0.913,1064476672.0,169246720.0,757108736.0,34916388864.0,0.0,45056.0,471148.0,476548.0
30-09 17:55:05,2.188,1.094,95.238,0.0,0.0,1.480,1064734720.0,169246720.0,757108736.0,34916130816.0,0.0,8192.0,493349.0,502880.0
30-09 17:55:06,2.238,1.053,95.392,0.0,0.0,1.317,1065455616.0,169246720.0,757108736.0,34915409920.0,0.0,0.0,689418.0,684173.0
30-09 17:55:07,3.100,1.979,93.008,0.132,0.0,1.781,1065455616.0,169246720.0,757108736.0,34915409920.0,0.0,180224.0,689200.0,725037.0
30-09 17:55:08,3.990,1.897,92.086,0.065,0.0,1.962,1065582592.0,169250816.0,757108736.0,34915278848.0,0.0,1232896.0,753724.0,758255.0
30-09 17:55:09,3.876,1.511,92.444,0.131,0.0,2.037,1069522944.0,169250816.0,757112832.0,34911334400.0,0.0,4915200.0,983125.0,736590.0
30-09 17:55:10,2.536,1.300,94.538,0.195,0.0,1.430,1070706688.0,169259008.0,757104640.0,34910150656.0,0.0,1282048.0,626862.0,550525.0
30-09 17:55:11,1.351,0.772,96.911,0.0,0.0,0.965,1071161344.0,169259008.0,757121024.0,34909679616.0,0.0,73728.0,282875.0,315683.0
30-09 17:55:12,3.148,1.377,93.508,0.131,0.0,1.836,1071546368.0,169283584.0,757100544.0,34909290496.0,0.0,364544.0,602277.0,655018.0
30-09 17:55:13,2.146,1.040,95.644,0.0,0.0,1.170,1072279552.0,169283584.0,757129216.0,34908528640.0,0.0,0.0,463080.0,456575.0
30-09 17:55:14,2.989,1.754,93.762,0.0,0.0,1.494,1072803840.0,169283584.0,757129216.0,34908004352.0,0.0,0.0,646308.0,650273.0
30-09 17:55:15,2.626,1.707,94.288,0.0,0.0,1.379,1072672768.0,169283584.0,757129216.0,34908135424.0,0.0,0.0,739858.0,720969.0
30-09 17:55:16,2.500,1.711,94.013,0.197,0.0,1.579,1072209920.0,169287680.0,757129216.0,34908594176.0,0.0,266240.0,595675.0,638929.0
30-09 17:55:17,2.143,1.169,95.260,0.065,0.0,1.364,1072373760.0,169287680.0,757129216.0,34908430336.0,0.0,53248.0,567417.0,581139.0
30-09 17:55:18,3.287,1.972,93.557,0.066,0.0,1.118,1072865280.0,169291776.0,757125120.0,34907938816.0,0.0,1269760.0,786432.0,727259.0
30-09 17:55:19,3.090,0.789,94.872,0.263,0.0,0.986,1075920896.0,169291776.0,757129216.0,34904879104.0,0.0,4702208.0,750591.0,475442.0
30-09 17:55:20,1.860,1.026,96.023,0.128,0.0,0.962,1078525952.0,169291776.0,757133312.0,34902269952.0,0.0,1126400.0,341548.0,307868.0
30-09 17:55:21,2.261,1.596,94.614,0.066,0.0,1.463,1079148544.0,169291776.0,757133312.0,34901647360.0,0.0,249856.0,487073.0,539445.0
30-09 17:55:22,1.091,0.578,97.561,0.0,0.0,0.770,1079209984.0,169291776.0,757133312.0,34901585920.0,0.0,0.0,246925.0,259874.0
30-09 17:55:23,1.095,1.030,96.845,0.0,0.0,1.030,1079209984.0,169291776.0,757133312.0,34901585920.0,0.0,65536.0,357427.0,374683.0
30-09 17:55:24,1.935,1.484,95.226,0.323,0.0,1.032,1079443456.0,169312256.0,757137408.0,34901327872.0,0.0,512000.0,298378.0,1237229.0
30-09 17:55:25,2.482,1.568,94.579,0.065,0.0,1.306,1080008704.0,169316352.0,757170176.0,34900725760.0,0.0,241664.0,372954.0,432088.0
30-09 17:55:26,1.872,1.033,95.997,0.0,0.0,1.097,1080098816.0,169316352.0,757178368.0,34900627456.0,0.0,53248.0,412361.0,438116.0
30-09 17:55:27,2.222,1.111,95.752,0.0,0.0,0.915,1080680448.0,169316352.0,757178368.0,34900045824.0,0.0,0.0,591288.0,590701.0
30-09 17:55:28,4.099,1.952,91.087,0.065,0.0,2.798,1081040896.0,169320448.0,757174272.0,34899685376.0,0.0,1093632.0,822985.0,751265.0
30-09 17:55:29,2.997,1.433,93.746,0.326,0.0,1.498,1084858368.0,169320448.0,757178368.0,34895863808.0,0.0,5046272.0,726548.0,473185.0
30-09 17:55:30,3.555,1.448,92.956,0.132,0.0,1.909,1087901696.0,169320448.0,757178368.0,34892820480.0,0.0,1236992.0,747547.0,717364.0
30-09 17:55:31,3.553,2.105,92.632,0.0,0.0,1.711,1088876544.0,169320448.0,757178368.0,34891845632.0,0.0,24576.0,681597.0,670312.0
30-09 17:55:32,2.336,1.493,94.354,0.0,0.0,1.817,1088094208.0,169320448.0,757178368.0,34892627968.0,0.0,8192.0,666720.0,667956.0
30-09 17:55:33,2.289,1.439,95.356,0.0,0.0,0.916,1088614400.0,169320448.0,757178368.0,34892107776.0,0.0,16384.0,580749.0,569143.0
30-09 17:55:34,3.813,1.841,91.847,0.131,0.0,2.367,1089150976.0,169324544.0,757178368.0,34891567104.0,0.0,237568.0,747971.0,791588.0
30-09 17:55:35,3.541,1.180,93.836,0.0,0.0,1.443,1089314816.0,169324544.0,757178368.0,34891403264.0,0.0,57344.0,726342.0,722839.0
30-09 17:55:36,2.395,1.294,94.757,0.0,0.0,1.553,1089183744.0,169324544.0,757178368.0,34891534336.0,0.0,0.0,605055.0,602950.0
30-09 17:55:37,2.957,0.920,94.415,0.0,0.0,1.708,1089314816.0,169324544.0,757178368.0,34891403264.0,0.0,0.0,731505.0,713017.0
30-09 17:55:38,4.153,1.428,92.797,0.130,0.0,1.493,1089347584.0,169324544.0,757178368.0,34891370496.0,0.0,1163264.0,648846.0,635766.0
30-09 17:55:39,6.853,2.462,87.758,0.266,0.0,2.661,1093455872.0,169324544.0,757178368.0,34887262208.0,0.0,5066752.0,1233698.0,953729.0
30-09 17:55:40,2.874,1.437,94.187,0.065,0.0,1.437,1095049216.0,169324544.0,757178368.0,34885668864.0,0.0,1056768.0,657568.0,579636.0
30-09 17:55:41,3.247,1.494,94.026,0.065,0.0,1.169,1095696384.0,169324544.0,757178368.0,34885021696.0,0.0,16384.0,688304.0,686700.0
30-09 17:55:42,3.969,1.301,93.038,0.0,0.0,1.692,1095729152.0,169324544.0,757178368.0,34884988928.0,0.0,0.0,788407.0,772639.0
30-09 17:55:43,3.287,2.235,92.308,0.066,0.0,2.104,1095204864.0,169324544.0,757178368.0,34885513216.0,0.0,188416.0,717258.0,750098.0
30-09 17:55:44,4.715,1.703,91.814,0.0,0.0,1.768,1095331840.0,169328640.0,757178368.0,34885382144.0,0.0,102400.0,904254.0,893876.0
30-09 17:55:45,2.995,1.432,94.206,0.0,0.0,1.367,1095528448.0,169328640.0,757178368.0,34885185536.0,0.0,20480.0,681933.0,667365.0
30-09 17:55:46,2.669,1.107,94.922,0.065,0.0,1.237,1095225344.0,169328640.0,757178368.0,34885488640.0,0.0,28672.0,576806.0,579198.0
30-09 17:55:47,4.092,1.518,93.003,0.0,0.0,1.386,1095847936.0,169328640.0,757178368.0,34884866048.0,0.0,65536.0,818739.0,822016.0
30-09 17:55:48,3.976,2.054,91.650,0.265,0.0,2.054,1096175616.0,169332736.0,757174272.0,34884538368.0,0.0,1486848.0,836213.0,820646.0
30-09 17:55:49,4.624,2.048,91.612,0.132,0.0,1.585,1099288576.0,169332736.0,757178368.0,34881421312.0,0.0,4743168.0,1031386.0,732553.0
30-09 17:55:50,2.551,1.308,94.833,0.065,0.0,1.243,1102049280.0,169332736.0,757178368.0,34878660608.0,0.0,1093632.0,677649.0,615808.0
30-09 17:55:51,2.559,1.312,94.751,0.0,0.0,1.378,1102733312.0,169332736.0,757178368.0,34877976576.0,0.0,0.0,732248.0,713359.0
30-09 17:55:52,2.542,1.499,94.394,0.130,0.0,1.434,1102368768.0,169332736.0,757178368.0,34878341120.0,0.0,196608.0,467930.0,525254.0
30-09 17:55:53,3.414,1.838,93.106,0.0,0.0,1.641,1103015936.0,169332736.0,757178368.0,34877693952.0,0.0,69632.0,695915.0,702555.0
30-09 17:55:54,2.608,0.782,95.763,0.065,0.0,0.782,1103290368.0,169332736.0,757178368.0,34877419520.0,0.0,73728.0,492600.0,500232.0
30-09 17:55:55,4.169,1.694,91.987,0.0,0.0,2.150,1103749120.0,169332736.0,757178368.0,34876960768.0,0.0,0.0,764808.0,749244.0
30-09 17:55:56,2.406,0.845,95.514,0.0,0.0,1.235,1103060992.0,169332736.0,757178368.0,34877648896.0,0.0,69632.0,514521.0,543816.0
30-09 17:55:57,1.974,1.447,94.803,0.132,0.0,1.645,1104371712.0,169332736.0,757178368.0,34876338176.0,0.0,192512.0,549976.0,599978.0
30-09 17:55:58,2.683,1.113,94.830,0.131,0.0,1.243,1103454208.0,169332736.0,757178368.0,34877255680.0,0.0,1282048.0,592850.0,534093.0
30-09 17:55:59,2.798,1.106,94.600,0.260,0.0,1.236,1107648512.0,169332736.0,757178368.0,34873061376.0,0.0,4718592.0,734645.0,472882.0
30-09 17:56:00,1.949,0.780,96.426,0.0,0.0,0.845,1109688320.0,169332736.0,757178368.0,34871021568.0,0.0,1060864.0,513285.0,440303.0
30-09 17:56:01,2.092,1.176,95.294,0.065,0.0,1.373,1110269952.0,169332736.0,757178368.0,34870439936.0,0.0,188416.0,424454.0,481174.0
30-09 17:56:02,1.549,0.904,96.062,0.065,0.0,1.420,1110233088.0,169332736.0,757178368.0,34870476800.0,0.0,53248.0,433818.0,460673.0
30-09 17:56:03,1.813,1.101,96.114,0.0,0.0,0.972,1110593536.0,169332736.0,757178368.0,34870116352.0,0.0,36864.0,467624.0,471705.0
