"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-185431-workloada-32-node07.csv 1 400",,,,"Date:","30 Sep 2020 17:54:40 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 17:54:40,4.180,2.867,90.799,0.217,0.0,1.936,1208074240.0,97878016.0,1938886656.0,33662394368.0,222745.521,998451.754,0.0,0.0
30-09 17:54:41,1.022,1.022,97.190,0.064,0.0,0.702,1208766464.0,97878016.0,1939120128.0,33661468672.0,0.0,159744.0,172599.0,154357.0
30-09 17:54:42,0.379,0.379,98.926,0.0,0.0,0.316,1208860672.0,97878016.0,1939124224.0,33661370368.0,0.0,0.0,76421.0,65243.0
30-09 17:54:43,0.317,0.570,98.859,0.0,0.0,0.253,1208860672.0,97878016.0,1939124224.0,33661370368.0,0.0,0.0,79260.0,74008.0
30-09 17:54:44,0.445,0.572,98.285,0.0,0.0,0.699,1208860672.0,97878016.0,1939124224.0,33661370368.0,0.0,20480.0,127963.0,115252.0
30-09 17:54:45,0.318,0.445,98.729,0.0,0.0,0.509,1208893440.0,97878016.0,1939124224.0,33661337600.0,0.0,86016.0,121994.0,94765.0
30-09 17:54:46,0.570,0.380,98.607,0.063,0.0,0.380,1208795136.0,97882112.0,1939120128.0,33661435904.0,0.0,32768.0,89869.0,80802.0
30-09 17:54:47,0.444,0.507,98.605,0.0,0.0,0.444,1208758272.0,97882112.0,1939124224.0,33661468672.0,0.0,0.0,117548.0,106566.0
30-09 17:54:48,0.253,0.444,98.986,0.0,0.0,0.317,1208721408.0,97886208.0,1939124224.0,33661501440.0,0.0,32768.0,80997.0,68544.0
30-09 17:54:49,2.188,1.223,95.174,0.515,0.0,0.901,1210933248.0,97980416.0,1939120128.0,33659199488.0,0.0,5177344.0,671515.0,228906.0
30-09 17:54:50,0.970,0.647,97.477,0.129,0.0,0.776,1212784640.0,98017280.0,1940119552.0,33656311808.0,0.0,1761280.0,332090.0,166311.0
