"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-211018-workloadf-16-client.csv 1 400",,,,"Date:","30 Sep 2020 20:10:24 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 20:10:24,1.134,0.912,96.324,0.002,0.0,1.628,358236160.0,53133312.0,654303232.0,35841548288.0,15512.318,8523.188,0.0,0.0
30-09 20:10:25,0.0,0.0,100.0,0.0,0.0,0.0,357867520.0,53133312.0,654303232.0,35841916928.0,0.0,0.0,448.0,587.0
30-09 20:10:26,0.063,0.0,99.937,0.0,0.0,0.0,357232640.0,53133312.0,654303232.0,35842551808.0,0.0,0.0,967.0,373.0
30-09 20:10:27,0.0,0.0,100.0,0.0,0.0,0.0,357232640.0,53133312.0,654303232.0,35842551808.0,0.0,0.0,291.0,282.0
30-09 20:10:28,0.0,0.062,99.938,0.0,0.0,0.0,357232640.0,53133312.0,654303232.0,35842551808.0,0.0,0.0,291.0,282.0
30-09 20:10:29,0.0,0.0,100.0,0.0,0.0,0.0,357232640.0,53145600.0,654290944.0,35842551808.0,0.0,49152.0,91.0,100.0
30-09 20:10:30,0.0,0.0,100.0,0.0,0.0,0.0,357232640.0,53145600.0,654290944.0,35842551808.0,0.0,0.0,607.0,732.0
30-09 20:10:31,1.767,0.883,97.224,0.063,0.0,0.063,383508480.0,53256192.0,654221312.0,35816235008.0,0.0,331776.0,9123.0,4324.0
30-09 20:10:32,2.367,3.583,93.666,0.128,0.0,0.256,399331328.0,53256192.0,654397440.0,35800236032.0,0.0,233472.0,48034.0,66458.0
30-09 20:10:33,2.943,4.671,91.619,0.128,0.0,0.640,390131712.0,53321728.0,654430208.0,35809337344.0,0.0,667648.0,7103.0,7773.0
30-09 20:10:34,10.085,4.164,84.125,0.0,0.0,1.627,434630656.0,53321728.0,654544896.0,35764723712.0,0.0,0.0,237435.0,163408.0
30-09 20:10:35,17.031,6.627,69.450,0.0,0.0,6.892,473460736.0,53321728.0,654606336.0,35725832192.0,0.0,0.0,1137873.0,637116.0
30-09 20:10:36,3.836,0.639,94.182,0.0,0.0,1.343,478883840.0,53321728.0,654606336.0,35720409088.0,0.0,4096.0,1347633.0,435800.0
30-09 20:10:37,4.116,0.257,94.469,0.0,0.0,1.158,492601344.0,53321728.0,654606336.0,35706691584.0,0.0,0.0,1446772.0,461574.0
30-09 20:10:38,8.153,0.573,90.382,0.0,0.0,0.892,521039872.0,53321728.0,654606336.0,35678253056.0,0.0,0.0,1149480.0,387851.0
30-09 20:10:39,3.782,0.192,94.872,0.0,0.0,1.154,512327680.0,53329920.0,654598144.0,35686965248.0,0.0,65536.0,1325937.0,417954.0
