"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cockroach-20-16-32-1600-fault-master-20210427-101038-client.csv 1 600",,,,"Date:","27 Apr 2021 10:10:40 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
27-04 10:10:40,0.334,0.121,99.505,0.037,0.003,523698176,64765566976,54820864,1968230400,200353.755,636709.259,0,0
27-04 10:10:41,1.875,1,96.812,0.312,0,522706944,64766230528,54935552,1968279552,0,1298432,59291,46700
27-04 10:10:42,3.446,1.754,94.674,0.125,0,603598848,64684843008,54951936,1968410624,0,516096,2609,5317
27-04 10:10:43,6.450,1.315,92.173,0,0.063,563068928,64724500480,54972416,1968476160,0,217088,158021,150391
27-04 10:10:44,6.429,1.061,92.509,0,0,594862080,64692514816,54972416,1968480256,0,0,765884,734361
27-04 10:10:45,6.905,0.628,92.467,0,0,660897792,64626479104,54972416,1968480256,0,0,266257,265104
27-04 10:10:46,1.001,0.313,98.687,0,0,661446656,64625930240,54972416,1968480256,0,0,203259,179353
27-04 10:10:47,0.377,0.126,99.498,0,0,662089728,64625287168,54972416,1968480256,0,0,188703,163304
27-04 10:10:48,2.323,0.188,97.489,0,0,676347904,64611028992,54972416,1968480256,0,0,223458,193545
27-04 10:10:49,1.753,0.063,98.184,0,0,676827136,64610541568,54980608,1968480256,0,49152,220779,187033
27-04 10:10:50,2.129,0.250,97.621,0,0,676794368,64610574336,54980608,1968480256,0,0,209507,187789
27-04 10:10:51,0.813,0.188,98.999,0,0,676892672,64610476032,54980608,1968480256,0,0,201287,177008
27-04 10:10:52,0.940,0.063,98.935,0,0.063,676921344,64610447360,54980608,1968480256,0,0,203650,177091
27-04 10:10:53,0.314,0.125,99.561,0,0,665763840,64621604864,54980608,1968480256,0,0,190704,164612
27-04 10:10:54,0.251,0.125,99.561,0.063,0,665567232,64621801472,54984704,1968476160,0,16384,210676,183025
27-04 10:10:55,0.126,0.063,99.812,0,0,665722880,64621637632,54984704,1968484352,0,0,198778,161677
27-04 10:10:56,0.438,0.125,99.437,0,0,665755648,64621604864,54984704,1968484352,0,20480,206041,174881
27-04 10:10:57,0.313,0.188,99.499,0,0,665657344,64621703168,54984704,1968484352,0,0,201535,178056
27-04 10:10:58,0.251,0.063,99.687,0,0,665722880,64621637632,54984704,1968484352,0,0,200030,187751
27-04 10:10:59,2.686,0.375,96.939,0,0,671698944,64615653376,54992896,1968484352,0,16384,405083,388649
27-04 10:11:00,0.313,0.250,99.437,0,0,672583680,64614768640,54992896,1968484352,0,0,211221,186722
27-04 10:11:01,0.251,0,99.749,0,0,672681984,64614670336,54992896,1968484352,0,0,207836,177641
