"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-sconekv-20-16-32-8000-fault-master-20210422-172457-client.csv 1 600",,,,"Date:","22 Apr 2021 17:24:59 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
22-04 17:24:59,0.492,0.209,99.262,0.023,0.014,529285120,64778477568,57901056,1944236032,108267.685,363497.813,0,0
22-04 17:25:00,2.188,1.312,96,0.500,0,523812864,64783577088,57999360,1944285184,0,1761280,70860,58056
22-04 17:25:01,3.015,2.261,94.472,0.126,0.126,577581056,64729546752,58023936,1944481792,0,516096,3103,5412
22-04 17:25:02,5.197,1.879,92.799,0.063,0.063,561627136,64744796160,58048512,1944543232,0,229376,7567,6355
22-04 17:25:03,28.180,3.928,67.706,0,0.187,777158656,64528142336,58048512,1944551424,0,0,469931,535585
22-04 17:25:04,22.422,2.981,73.727,0,0.870,859185152,64445935616,58048512,1944551424,0,0,570524,811229
22-04 17:25:05,11.014,2.128,86.671,0,0.188,950018048,64355102720,58048512,1944551424,0,0,490459,774058
22-04 17:25:06,14.393,1.807,83.676,0,0.125,982724608,64322396160,58048512,1944551424,0,0,513351,813649
22-04 17:25:07,21.246,1.931,76.698,0,0.125,1007198208,64297914368,58056704,1944551424,0,49152,592012,934468
22-04 17:25:08,22.674,2.773,74.368,0,0.185,1079484416,64225628160,58056704,1944551424,0,0,674656,1061483
22-04 17:25:09,8.966,1.567,89.154,0,0.313,1075896320,64229216256,58056704,1944543232,0,0,489503,765248
22-04 17:25:10,5.482,1.890,92.502,0,0.126,1089961984,64215150592,58056704,1944543232,0,20480,547216,863315
22-04 17:25:11,4.222,2.899,92.754,0,0.126,1169985536,64135127040,58056704,1944543232,0,0,741238,1173857
22-04 17:25:12,6.124,2.841,90.846,0,0.189,1161543680,64143568896,58056704,1944543232,0,0,996830,1569211
22-04 17:25:13,2.337,1.642,95.957,0,0.063,1212989440,64092119040,58060800,1944543232,0,32768,500887,771300
22-04 17:25:14,3.095,2.148,94.630,0,0.126,1216794624,64088313856,58060800,1944543232,0,0,653042,1020769
22-04 17:25:15,5.619,3.662,90.404,0,0.316,1216827392,64088281088,58060800,1944543232,0,0,1036934,1633308
22-04 17:25:16,4.180,3.040,92.590,0,0.190,1253212160,64051896320,58060800,1944543232,0,0,924282,1446646
22-04 17:25:17,2.902,2.397,94.574,0,0.126,1356464128,63948644352,58060800,1944543232,0,0,576230,915439
22-04 17:25:18,3.883,2.546,93.316,0,0.255,1356525568,63948578816,58064896,1944543232,0,16384,889824,1388786
22-04 17:25:19,3.420,2.533,93.794,0,0.253,1356361728,63948742656,58064896,1944543232,0,0,797041,1246863
22-04 17:25:20,4.637,2.569,92.544,0,0.251,1357750272,63947354112,58064896,1944543232,0,0,804235,1250136
22-04 17:25:21,5.336,4.520,89.893,0,0.251,1521770496,63783333888,58064896,1944543232,0,0,1069779,1668618
22-04 17:25:22,4.886,3.173,91.751,0,0.190,1533448192,63771656192,58064896,1944543232,0,0,1050995,1623899
22-04 17:25:23,5.006,3.232,91.572,0,0.190,1533476864,63771623424,58064896,1944547328,0,0,1018942,1577598
22-04 17:25:24,5.664,3.902,90.245,0,0.189,1537757184,63767334912,58073088,1944547328,0,16384,1136697,1760028
22-04 17:25:25,3.990,2.850,92.970,0,0.190,1604141056,63700951040,58073088,1944547328,0,0,860154,1335179
22-04 17:25:26,3.638,2.808,93.363,0,0.191,1617010688,63688081408,58073088,1944547328,0,0,908231,1405292
22-04 17:25:27,5.801,3.657,90.290,0,0.252,1616912384,63688179712,58073088,1944547328,0,0,1065218,1648973
22-04 17:25:28,3.257,2.682,93.870,0,0.192,1616977920,63688114176,58073088,1944547328,0,0,878126,1358289
22-04 17:25:29,3.732,2.530,93.485,0.063,0.190,1616904192,63688179712,58081280,1944547328,0,16384,848903,1321240
22-04 17:25:30,3.805,2.536,93.532,0,0.127,1625616384,63679467520,58081280,1944547328,0,0,801437,1260864
22-04 17:25:31,0.125,0.063,99.687,0.125,0,1625583616,63679500288,58081280,1944547328,0,909312,18282,24807
22-04 17:25:32,0.564,0.188,99.186,0,0.063,1628975104,63676084224,58081280,1944547328,0,0,28918,34999
22-04 17:25:33,0.188,0,99.812,0,0,1629106176,63675953152,58081280,1944547328,0,0,4715,6247
22-04 17:25:34,0.751,0.188,99.061,0,0,1629683712,63675371520,58081280,1944551424,0,0,28886,34958
22-04 17:25:35,0.063,0,99.937,0,0,1629577216,63675469824,58089472,1944551424,0,40960,4681,6314
22-04 17:25:36,0.938,0.188,98.874,0,0,1629769728,63675277312,58089472,1944551424,0,49152,31355,38644
22-04 17:25:37,0,0,100,0,0,1629802496,63675244544,58089472,1944551424,0,0,4615,6156
22-04 17:25:38,0.750,0.125,99.125,0,0,1630498816,63674548224,58089472,1944551424,0,0,29334,36325
22-04 17:25:39,0,0,100,0,0,1630658560,63674388480,58089472,1944551424,0,0,4797,6338
22-04 17:25:40,1.812,0.375,97.750,0,0.062,1630650368,63674388480,58097664,1944551424,0,28672,80300,126529
22-04 17:25:41,0.689,0,99.311,0,0,1630650368,63674388480,58097664,1944551424,0,131072,11412,18147
22-04 17:25:42,0.250,0.125,99.625,0,0,1630715904,63674322944,58097664,1944551424,0,0,34122,41690
22-04 17:25:43,0.187,0.062,99.750,0,0,1630781440,63674257408,58097664,1944551424,0,0,4731,5603
22-04 17:25:44,0.438,0.188,99.375,0,0,1630617600,63674413056,58097664,1944551424,0,0,29587,42977
22-04 17:25:45,0,0,100,0,0,1630650368,63674380288,58097664,1944551424,0,0,10349,14137
22-04 17:25:46,0.749,0.312,98.876,0.062,0,1630994432,63674007552,58105856,1944555520,0,16384,52614,71960
22-04 17:25:47,0.125,0.062,99.813,0,0,1631092736,63673909248,58105856,1944555520,0,0,2806,3708
22-04 17:25:48,0.250,0.063,99.687,0,0,1631543296,63673458688,58105856,1944555520,0,0,31111,44602
