"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cassandra-80-1024-3072-1024000-1-0-20210419-103709-client.csv 1 600",,,,"Date:","19 Apr 2021 10:37:12 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
19-04 10:37:12,8.188,3.651,88.144,0.011,0.007,522059776,64810217472,54009856,1929764864,71989.435,212016.799,0,0
19-04 10:37:13,2.061,1.124,96.565,0.187,0.062,546189312,64785747968,54116352,1929818112,0,2080768,570190,523634
19-04 10:37:14,2.574,2.009,95.229,0.188,0,562200576,64769454080,54136832,1929994240,0,520192,4694,3940
19-04 10:37:15,6.704,1.316,91.980,0,0,571269120,64759435264,54153216,1930182656,0,327680,13170,10083
19-04 10:37:16,16.310,2.582,81.045,0,0.063,950964224,64379355136,54153216,1930182656,0,0,747024,206859
19-04 10:37:17,34.941,3.694,61.365,0,0,1019604992,64310591488,54153216,1930182656,0,0,2799715,2416774
19-04 10:37:18,14.277,4.864,80.796,0,0.063,1034739712,64295456768,54153216,1930182656,0,0,5869289,4739940
19-04 10:37:19,12.013,5.017,82.970,0,0,1069060096,64261136384,54153216,1930182656,0,0,6429713,5192255
19-04 10:37:20,9.499,4.424,86.077,0,0,1058963456,64271233024,54153216,1930182656,0,0,6235991,5036453
19-04 10:37:21,9.881,5.336,84.717,0.066,0,1101275136,64228917248,54157312,1930182656,0,57344,6951722,5614432
19-04 10:37:22,5.743,3.191,91.002,0,0.064,1102446592,64227745792,54157312,1930182656,0,0,3950258,3996834
19-04 10:37:23,8.057,6.108,85.835,0,0,1154433024,64175759360,54157312,1930182656,0,0,6448754,5490636
19-04 10:37:24,8.296,4.502,87.203,0,0,1182752768,64147439616,54157312,1930182656,0,0,5761603,4920610
19-04 10:37:25,4.799,2.983,92.218,0,0,1182982144,64147210240,54157312,1930182656,0,0,4075053,3870135
19-04 10:37:26,8.517,4.921,86.498,0,0.063,1356218368,63973969920,54161408,1930182656,0,12288,5168618,4403103
19-04 10:37:27,16.594,5.240,78.166,0,0,2923573248,62406615040,54161408,1930182656,0,0,648,765
19-04 10:37:28,19.800,4.872,75.328,0,0,4592660480,60737527808,54161408,1930182656,0,0,157,166
19-04 10:37:29,26.138,4.492,69.370,0,0,5819420672,59510767616,54161408,1930182656,0,0,257,322
19-04 10:37:30,43.554,4.693,51.752,0,0,6893932544,58436255744,54161408,1930182656,0,0,9822,4093
19-04 10:37:31,25.297,1.941,72.761,0,0,7508860928,57821327360,54161408,1930182656,0,0,91,100
19-04 10:37:32,37.892,3.262,58.846,0,0,8421060608,56909127680,54169600,1930174464,0,20480,448,671
19-04 10:37:33,26.395,3.260,70.345,0,0,9314930688,56015249408,54169600,1930182656,0,20480,191,191
19-04 10:37:34,50.157,3.139,46.704,0,0,9973985280,55356194816,54169600,1930182656,0,0,191,191
19-04 10:37:35,42.382,2.382,55.235,0,0,10726711296,54603468800,54169600,1930182656,0,0,91,100
19-04 10:37:36,13.150,3.131,83.719,0,0,11726196736,53603983360,54169600,1930182656,0,0,191,191
19-04 10:37:37,36.170,3.379,60.451,0,0,12711411712,52618756096,54177792,1930186752,0,12288,6728,4111
19-04 10:37:38,30.996,3.882,65.122,0,0,13614546944,51715620864,54177792,1930186752,0,0,3356,553
19-04 10:37:39,30.543,3.623,65.834,0,0,14506876928,50823290880,54177792,1930186752,0,0,391,373
19-04 10:37:40,58.664,4.348,36.925,0,0.063,14812454912,50517712896,54177792,1930186752,0,0,989397,1118396
19-04 10:37:41,85.786,12.767,1.447,0,0,14847258624,50482909184,54177792,1930186752,0,0,7025255,9433131
19-04 10:37:42,67.640,13.896,18.464,0,0,14910107648,50420060160,54177792,1930186752,0,0,7140199,10842787
19-04 10:37:43,50.635,15.165,34.201,0,0,15145222144,50184941568,54181888,1930186752,0,16384,7762292,12059466
19-04 10:37:44,49.773,17.369,32.793,0,0.065,15549468672,49780695040,54181888,1930186752,0,761856,7978993,11817883
19-04 10:37:45,55.179,16.156,28.664,0,0,15956434944,49373728768,54181888,1930186752,0,0,7650599,11708743
19-04 10:37:46,47.375,16.010,36.614,0,0,15965945856,49364217856,54181888,1930186752,0,0,8001042,11580855
19-04 10:37:47,44.742,14.304,40.888,0,0.065,15983292416,49346871296,54181888,1930186752,0,0,7413138,10453522
19-04 10:37:48,37.861,15.289,46.785,0.066,0,16262017024,49068138496,54185984,1930190848,0,32768,7521284,11338098
19-04 10:37:49,33.615,17.880,48.505,0,0,16608739328,48721416192,54185984,1930190848,0,49152,7928115,12138798
19-04 10:37:50,32.108,18.188,49.639,0,0.066,16966909952,48363245568,54185984,1930190848,0,0,7947386,12297502
19-04 10:37:51,29.705,18.098,52.197,0,0,17307758592,48022396928,54185984,1930190848,0,0,7918152,12341702
19-04 10:37:52,29.768,17.075,53.157,0,0,17387851776,47942303744,54185984,1930190848,0,0,7887584,12654381
19-04 10:37:53,30.825,15.576,53.534,0,0.065,17397288960,47932866560,54185984,1930190848,0,0,7942541,12198157
19-04 10:37:54,27.470,14.229,58.300,0,0,17397563392,47932588032,54190080,1930190848,0,36864,7763372,11114404
19-04 10:37:55,29.714,16.060,54.226,0,0,17400508416,47929643008,54190080,1930190848,0,0,8036421,12176291
19-04 10:37:56,29.249,15.217,55.468,0,0.066,17403834368,47926317056,54190080,1930190848,0,0,7964776,12439230
19-04 10:37:57,27.767,16.030,56.204,0,0,17415856128,47914295296,54190080,1930190848,0,0,8043038,12337625
19-04 10:37:58,28.245,16.830,54.925,0,0,17431957504,47898193920,54190080,1930190848,0,0,7977545,12421003
19-04 10:37:59,27.213,16.446,56.275,0,0.066,17436049408,47894097920,54194176,1930190848,0,12288,7889174,12364468
19-04 10:38:00,29.423,15.662,54.915,0,0,17436164096,47893983232,54194176,1930190848,0,0,7671643,11324849
19-04 10:38:01,48.442,15,36.558,0,0,17435713536,47894433792,54194176,1930190848,0,0,7606029,11384290
19-04 10:38:02,50.766,16.092,33.078,0,0.064,17436614656,47893532672,54194176,1930190848,0,0,7698840,12655694
19-04 10:38:03,48.851,16.481,34.668,0,0,17432846336,47897300992,54194176,1930182656,0,0,7863703,12544167
19-04 10:38:04,47.531,15.800,36.669,0,0,17432764416,47897382912,54194176,1930182656,0,114688,7984195,11844343
19-04 10:38:05,48.106,15.150,36.744,0,0,17432678400,47897464832,54198272,1930182656,0,28672,7773488,12110555
19-04 10:38:06,47.277,15.631,37.092,0,0,17432612864,47897530368,54198272,1930182656,0,0,7848831,11398970
19-04 10:38:07,50.098,15.586,34.250,0,0.065,17438932992,47891210240,54198272,1930182656,0,0,7717210,12509236
19-04 10:38:08,49.156,15.065,35.779,0,0,17439080448,47891062784,54198272,1930182656,0,0,7668365,12420666
19-04 10:38:09,45.934,15.810,38.256,0,0,17473626112,47856517120,54198272,1930182656,0,0,7867409,12273610
19-04 10:38:10,46.903,13.935,39.097,0,0.065,17521885184,47808258048,54198272,1930182656,0,0,7841958,11667327
19-04 10:38:11,46.906,15.114,37.980,0,0,17522036736,47808098304,54206464,1930182656,0,16384,7866802,12436798
19-04 10:38:12,45.937,16.251,37.748,0,0.064,17522704384,47807430656,54206464,1930182656,0,0,7760916,12606345
19-04 10:38:13,43.507,14.305,42.189,0,0,17522176000,47807959040,54206464,1930182656,0,0,7578472,10877434
19-04 10:38:14,28.252,15.966,55.782,0,0,17529606144,47800528896,54206464,1930182656,0,0,7835550,12448888
19-04 10:38:15,26.623,15.148,58.164,0,0.066,17520717824,47809417216,54206464,1930182656,0,0,7781501,11851178
19-04 10:38:16,29.024,16.160,54.816,0,0,17537105920,47793029120,54206464,1930182656,0,0,7897376,12683670
19-04 10:38:17,26.724,16.678,56.599,0,0,17559875584,47770255360,54210560,1930182656,0,12288,7879089,12448514
19-04 10:38:18,27.285,14.398,58.251,0,0.066,17559416832,47770714112,54210560,1930182656,0,0,8013583,11634437
19-04 10:38:19,26.979,15.699,57.322,0,0,17559728128,47770402816,54210560,1930182656,0,28672,7867671,12087026
19-04 10:38:20,27.201,15.440,57.359,0,0,17560055808,47770075136,54210560,1930182656,0,0,7858539,12161634
19-04 10:38:21,25.632,15.513,58.788,0,0.067,17559990272,47770140672,54210560,1930182656,0,0,7942614,11749211
19-04 10:38:22,25.759,15.623,58.618,0,0,17559793664,47770337280,54210560,1930182656,0,0,7674229,11327198
19-04 10:38:23,25.149,15.578,59.274,0,0,17560043520,47770079232,54218752,1930182656,0,24576,7721371,11308119
19-04 10:38:24,27.953,15.420,56.562,0,0.066,17559977984,47770144768,54218752,1930182656,0,0,7844328,12732975
19-04 10:38:25,30.090,17.010,52.899,0,0,17631776768,47698345984,54218752,1930182656,0,4096,7935361,12275311
19-04 10:38:26,47.843,15.328,36.828,0,0,17631768576,47698350080,54218752,1930186752,0,0,7745541,12592683
19-04 10:38:27,47.766,15.900,36.268,0,0.066,17633353728,47696764928,54218752,1930186752,0,0,7820625,12218889
19-04 10:38:28,46.658,15.950,37.392,0,0,17633124352,47696994304,54218752,1930186752,0,0,8012497,11952587
19-04 10:38:29,47.081,15.651,37.203,0,0.064,17633263616,47696846848,54226944,1930186752,0,12288,7820916,11556187
19-04 10:38:30,47.921,14.719,37.360,0,0,17632772096,47697338368,54226944,1930186752,0,0,7889420,11659522
19-04 10:38:31,49.321,15.837,34.777,0,0.065,17633001472,47697108992,54226944,1930186752,0,0,8012396,12313899
19-04 10:38:32,50.710,14.581,34.710,0,0,17633263616,47696846848,54226944,1930186752,0,0,7754624,12758901
19-04 10:38:33,49.097,15.871,35.032,0,0,17633132544,47696977920,54226944,1930186752,0,0,8095256,12528388
19-04 10:38:34,46.220,15.779,37.936,0,0.066,17692192768,47637917696,54226944,1930186752,0,0,7929268,12283323
19-04 10:38:35,45.841,15.990,38.169,0,0,17733009408,47597096960,54231040,1930186752,0,180224,7847877,12421710
19-04 10:38:36,44.903,15.548,39.548,0,0,17733230592,47596875776,54231040,1930186752,0,0,8003948,11816453
19-04 10:38:37,45.039,15.535,39.360,0,0.065,17734184960,47595921408,54231040,1930186752,0,0,7671227,12509729
19-04 10:38:38,44.047,15.159,40.794,0,0,17670676480,47659429888,54231040,1930186752,0,0,7928602,11678059
19-04 10:38:39,28,15.475,56.525,0,0,17670905856,47659200512,54231040,1930186752,0,0,7889683,12538078
19-04 10:38:40,26.883,15.649,57.468,0,0,17670479872,47659626496,54231040,1930186752,0,16384,7849886,11864492
19-04 10:38:41,28.656,14.822,56.456,0,0.066,17670610944,47659495424,54231040,1930186752,0,0,7874362,12605415
19-04 10:38:42,26.795,14.960,58.245,0,0,17672261632,47657844736,54231040,1930186752,0,0,8034398,11856637
19-04 10:38:43,28.105,16.471,55.359,0,0.065,17715073024,47615033344,54231040,1930186752,0,0,7624830,12903656
19-04 10:38:44,26.575,17.388,56.037,0,0,17715920896,47614185472,54231040,1930186752,0,0,8119876,12546000
19-04 10:38:45,26.826,15.604,57.570,0,0,17715757056,47614349312,54231040,1930186752,0,0,8053824,12128730
19-04 10:38:46,28.608,15.858,55.469,0,0.065,17715752960,47614349312,54235136,1930186752,0,12288,7818546,12598532
19-04 10:38:47,27.079,15.502,57.418,0,0,17717297152,47612805120,54235136,1930186752,0,0,8062407,12177443
19-04 10:38:48,27.201,14.692,58.107,0,0,17717841920,47612325888,54235136,1930186752,0,0,8086530,11711997
19-04 10:38:49,27.190,17.326,55.483,0,0,17717972992,47612194816,54235136,1930186752,0,0,7866244,12875229
19-04 10:38:50,27.267,16.062,56.606,0,0.065,17717841920,47612325888,54235136,1930186752,0,24576,7956465,12144223
19-04 10:38:51,26.362,15.804,57.835,0,0,17722888192,47607279616,54235136,1930186752,0,0,8067073,12352514
19-04 10:38:52,43.436,15.611,40.888,0,0.065,17732050944,47598112768,54239232,1930186752,0,24576,7647577,11691871
19-04 10:38:53,46.405,14.647,38.948,0,0,17731575808,47598587904,54239232,1930186752,0,0,7526128,11646701
19-04 10:38:54,46.688,15.390,37.922,0,0,17731477504,47598686208,54239232,1930186752,0,0,7739558,11589581
19-04 10:38:55,47.240,16.294,36.399,0,0.066,17731575808,47598587904,54239232,1930186752,0,0,8096825,11800620
19-04 10:38:56,46.849,15.465,37.687,0,0,17731837952,47598325760,54239232,1930186752,0,0,7893151,11493846
19-04 10:38:57,49.146,15.046,35.808,0,0,17731575808,47598587904,54239232,1930186752,0,0,7696747,12560548
19-04 10:38:58,44.525,15.344,40,0.066,0.066,17731686400,47598473216,54243328,1930186752,0,12288,7566345,10808167
19-04 10:38:59,46.862,15.354,37.784,0,0,17731751936,47598407680,54243328,1930186752,0,0,7798410,12250355
19-04 10:39:00,46.566,15.827,37.606,0,0,17741692928,47588466688,54243328,1930186752,0,4096,7900940,12322931
19-04 10:39:01,44.707,15.319,39.908,0,0.066,17800626176,47529533440,54243328,1930186752,0,0,7916608,11597482
19-04 10:39:02,45.709,14.305,39.987,0,0,17801121792,47529037824,54243328,1930186752,0,0,7885196,11614755
19-04 10:39:03,45.265,14.827,39.843,0,0.065,17801052160,47529107456,54243328,1930186752,0,0,7980784,11427164
19-04 10:39:04,45.975,14.637,39.388,0,0,17801818112,47528329216,54251520,1930190848,0,16384,7924509,12396958
19-04 10:39:05,27.933,15.133,56.933,0,0,17738809344,47591337984,54251520,1930190848,0,0,8087043,12004849
19-04 10:39:06,29.431,15.931,54.639,0,0,17738555392,47591591936,54251520,1930190848,0,0,7812599,13007359
19-04 10:39:07,28.282,16.003,55.650,0,0.065,17740619776,47589527552,54251520,1930190848,0,0,7935155,12731900
19-04 10:39:08,27.386,16.013,56.601,0,0,17740718080,47589429248,54251520,1930190848,0,0,7855390,12540252
19-04 10:39:09,27.050,15.608,57.341,0,0,17740976128,47589167104,54255616,1930190848,0,12288,8108855,12065897
19-04 10:39:10,29.253,15.915,54.768,0,0.064,17741332480,47588806656,54255616,1930194944,0,0,7943616,12395640
19-04 10:39:11,28.421,14.934,56.645,0,0,17741266944,47588872192,54255616,1930194944,0,8192,7950943,12441261
19-04 10:39:12,26.302,15.359,58.273,0,0.066,17737891840,47592247296,54255616,1930194944,0,0,8018449,11678287
19-04 10:39:13,27.505,16.110,56.385,0,0,17737400320,47592738816,54255616,1930194944,0,0,8032649,12454822
19-04 10:39:14,28.292,15.450,56.258,0,0,17737924608,47592214528,54255616,1930194944,0,0,7896238,12538126
19-04 10:39:15,24.967,13.147,61.819,0,0.066,17737654272,47592476672,54263808,1930194944,0,16384,7368204,10989341
19-04 10:39:16,28.026,16.316,55.658,0,0,17737719808,47592411136,54263808,1930194944,0,0,8076018,12384795
19-04 10:39:17,29.359,16.090,54.551,0,0,17737998336,47592132608,54263808,1930194944,0,0,7847054,12937737
19-04 10:39:18,26.744,16.925,56.266,0,0.065,17737781248,47592349696,54263808,1930194944,0,0,7990274,12042263
19-04 10:39:19,36.859,15.506,47.635,0,0,17737338880,47592792064,54263808,1930194944,0,0,7931493,12361612
19-04 10:39:20,48.347,15.939,35.714,0,0,17737551872,47592579072,54263808,1930194944,0,0,7980518,12178338
19-04 10:39:21,47.924,15.557,36.454,0,0.066,17737580544,47592546304,54267904,1930194944,0,40960,8004281,12046844
19-04 10:39:22,47.413,15.979,36.608,0,0,17737056256,47593054208,54267904,1930194944,0,0,8010300,12041477
19-04 10:39:23,48.711,15.528,35.760,0,0,17737908224,47592202240,54267904,1930194944,0,0,7845907,12308909
19-04 10:39:24,48.276,16.858,34.866,0,0,17738022912,47592087552,54267904,1930194944,0,0,7915733,12269436
19-04 10:39:25,48.671,15.749,35.515,0,0.065,17738203136,47591907328,54267904,1930194944,0,0,7826718,12417044
19-04 10:39:26,47.176,15.615,37.209,0,0,17737695232,47592415232,54267904,1930194944,0,0,7842826,11988962
19-04 10:39:27,46.401,15.314,38.285,0,0,17738825728,47591276544,54276096,1930194944,0,36864,7691336,12373116
19-04 10:39:28,44.839,14.464,40.697,0,0,17764433920,47565668352,54276096,1930194944,0,0,7759935,11276658
19-04 10:39:29,45.964,14.844,39.128,0,0.065,17788547072,47541555200,54276096,1930194944,0,0,7977175,11877239
