"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-sconekv-20-256-768-256000-1-0-20210415-100046-client.csv 1 600",,,,"Date:","15 Apr 2021 10:00:48 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
15-04 10:00:48,27.478,7.034,65.372,0.031,0.085,594890752,64688807936,53084160,1978310656,186421.667,567518.699,0,0
15-04 10:00:49,2.368,0.997,96.449,0.187,0,586731520,64696602624,53211136,1978359808,0,1798144,70692,57856
15-04 10:00:50,4.133,2.192,93.425,0.188,0.063,657596416,64625020928,53231616,1978568704,0,524288,3088,6327
15-04 10:00:51,5.290,1.259,93.451,0,0,631844864,64649621504,53252096,1978626048,0,208896,28819,24528
15-04 10:00:52,10.161,1.797,87.980,0,0.062,742883328,64537509888,53252096,1978626048,0,0,272746,223633
15-04 10:00:53,19.580,3.891,76.467,0,0.062,1561939968,63717568512,53252096,1978626048,0,0,167486,137902
15-04 10:00:54,21.326,3.127,75.547,0,0,2071957504,63207534592,53252096,1978634240,0,0,14506,12429
15-04 10:00:55,16.083,3.066,80.851,0,0,2861842432,62417649664,53252096,1978634240,0,0,685,710
15-04 10:00:56,24.231,7.847,67.922,0,0,3584798720,61694685184,53260288,1978634240,0,65536,685,727
15-04 10:00:57,35.823,22.405,41.456,0.127,0.190,3961675776,61305049088,53411840,1985314816,0,1015808,12557510,4143720
15-04 10:00:58,44.186,20.113,35.512,0,0.189,4370509824,60830384128,53440512,2042904576,0,0,43466913,5498181
15-04 10:00:59,69.427,10.772,19.676,0.062,0.062,4686127104,60528660480,53530624,2027282432,0,540672,3584637,5130788
15-04 10:01:00,66.897,9.028,23.887,0.125,0.063,4825747456,60389044224,53583872,2027171840,0,430080,4464316,6666699
15-04 10:01:01,63.174,10.351,26.412,0,0.063,5179084800,60035690496,53583872,2027171840,0,0,3974718,5783004
15-04 10:01:02,41.811,14.144,43.921,0,0.124,5999349760,59215425536,53583872,2027171840,0,0,4476315,6542867
15-04 10:01:03,26.796,12.430,60.525,0,0.250,6783180800,58431594496,53583872,2027171840,0,0,4077179,6069713
15-04 10:01:04,18.574,12.946,68.355,0,0.125,7532195840,57682579456,53583872,2027171840,0,0,4031688,5894112
15-04 10:01:05,19.685,14.961,65.173,0,0.182,8210341888,57004425216,53592064,2027171840,0,49152,3896542,5828569
15-04 10:01:06,17.421,10.911,71.482,0,0.186,8613023744,56601743360,53592064,2027171840,0,0,4017497,5928057
15-04 10:01:07,22.781,14.773,62.259,0,0.186,9486159872,55728607232,53592064,2027171840,0,0,4569532,6758301
15-04 10:01:08,15.786,6.650,77.377,0,0.186,9550254080,55664513024,53592064,2027171840,0,0,2651210,3895786
15-04 10:01:09,17.982,8.020,73.810,0,0.188,9557123072,55657644032,53592064,2027171840,0,0,4138656,6186494
15-04 10:01:10,11.222,5.985,82.606,0.062,0.125,9557635072,55657127936,53600256,2027167744,0,16384,2715985,4047929
15-04 10:01:11,11.723,5.317,82.832,0,0.128,9558790144,55655968768,53600256,2027171840,0,0,3105656,4381281
