"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-sconekv-80-1024-3072-512000-1-0-20210415-133216-client.csv 1 600",,,,"Date:","15 Apr 2021 13:32:18 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
15-04 13:32:18,17.036,5.924,76.874,0.012,0.154,711012352,64240836608,71761920,2270453760,39688.664,149616.666,0,0
15-04 13:32:19,0.250,0.188,99.311,0.250,0,710647808,64240979968,71860224,2270515200,0,1953792,231339,222328
15-04 13:32:20,3.333,1.447,95.157,0.063,0,706269184,64245334016,71860224,2270511104,0,110592,347245,309966
15-04 13:32:21,4.277,2.013,93.522,0.126,0.063,728621056,64222154752,71905280,2270777344,0,679936,8853,9335
15-04 13:32:22,8.162,1.994,89.782,0,0.062,784277504,64165298176,71905280,2270781440,0,0,296689,132981
15-04 13:32:23,13.308,2.177,84.515,0,0,921976832,64026247168,71905280,2270781440,0,0,682252,289045
15-04 13:32:24,8.492,2.031,89.415,0,0.062,1037438976,63909146624,71905280,2270781440,0,0,842331,368446
15-04 13:32:25,8.905,1.484,89.549,0,0.062,1193279488,63751528448,71905280,2270781440,0,0,892457,375704
15-04 13:32:26,6.051,1.871,92.015,0,0.062,1314377728,63628718080,71905280,2270781440,0,0,883287,370872
15-04 13:32:27,8.641,4.696,86.600,0,0.063,2483806208,62458421248,71913472,2270781440,0,53248,317493,133881
15-04 13:32:28,26.587,5.783,67.630,0,0,4135329792,60806897664,71913472,2270781440,0,0,257,396
15-04 13:32:29,24.606,6.057,69.274,0,0.063,5149523968,59792703488,71913472,2270781440,0,0,191,191
15-04 13:32:30,22.048,1.947,76.005,0,0,5776838656,59165388800,71913472,2270781440,0,0,91,174
15-04 13:32:31,22.591,4.255,73.154,0,0,6940147712,58002079744,71913472,2270781440,0,0,91,100
15-04 13:32:32,22.340,3.129,74.531,0,0,7773323264,57168904192,71913472,2270781440,0,0,514,674
15-04 13:32:33,14.643,3.129,82.228,0,0,8819671040,56122552320,71917568,2270781440,0,16384,157,166
15-04 13:32:34,31.658,6.093,62.186,0,0.063,9479827456,55462395904,71917568,2270781440,0,0,462691,510196
15-04 13:32:35,56.306,24.522,19.045,0,0.127,9810681856,55113216000,71917568,2270781440,0,0,8072256,9040523
15-04 13:32:36,43.143,35.817,20.852,0,0.188,10223099904,54687903744,71917568,2270781440,0,0,6105179,6837494
15-04 13:32:37,21.601,51.525,26.684,0,0.191,10537869312,54363762688,71917568,2270781440,0,0,3999382,4439540
15-04 13:32:38,19.571,50.189,29.924,0,0.316,10841915392,54050705408,71917568,2270781440,0,0,3844274,4293853
15-04 13:32:39,33.968,41.206,24.635,0,0.190,11232616448,53644292096,71925760,2270781440,0,16384,6072806,6838906
15-04 13:32:40,49.904,32.377,17.463,0,0.255,11531771904,53319847936,71925760,2270781440,0,20480,10548831,12201051
15-04 13:32:41,56.658,24.648,18.566,0,0.128,11952238592,52874493952,71925760,2270781440,0,0,10789191,12709986
15-04 13:32:42,55.499,27.146,17.228,0,0.127,12375171072,52428148736,71925760,2270781440,0,0,10518975,12748754
15-04 13:32:43,68.810,15.722,15.404,0,0.064,12579069952,52207849472,71925760,2270781440,0,0,9243644,11185795
15-04 13:32:44,57.444,2.978,39.516,0,0.062,12650151936,52130148352,71925760,2270781440,0,0,2092729,2536250
15-04 13:32:45,47.944,7.735,44.199,0.061,0.061,12892487680,51886116864,71933952,2270781440,0,16384,3772248,4235435
