"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cockroach-20-256-768-25600-1-0-20210416-092643-client.csv 1 600",,,,"Date:","16 Apr 2021 09:26:45 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
16-04 09:26:45,1.189,0.372,98.364,0.051,0.023,392818688,31146336256,55189504,1966096384,113060.005,346380.548,0,0
16-04 09:26:46,3.851,2.236,93.416,0.497,0,388608000,31150243840,55312384,1966149632,0,1847296,60757,48116
16-04 09:26:47,5.422,4.792,89.407,0.252,0.126,439918592,31098671104,55336960,1966206976,0,512000,4120,3800
16-04 09:26:48,12.887,3.222,83.767,0.124,0,430166016,31107874816,55365632,1966280704,0,221184,87665,89204
16-04 09:26:49,13.750,1.250,85,0,0,474595328,31063293952,55365632,1966280704,0,0,655423,627556
16-04 09:26:50,12.454,0.863,86.683,0,0,491388928,31046193152,55365632,1966280704,0,0,797780,763619
16-04 09:26:51,9.171,0.754,89.950,0,0.126,515469312,31021789184,55365632,1966280704,0,0,833702,798039
16-04 09:26:52,7.161,0.754,92.085,0,0,517124096,31019847680,55365632,1966280704,0,0,851057,814805
16-04 09:26:53,5.875,1.125,93,0,0,545026048,30991618048,55373824,1966280704,0,57344,948972,908378
16-04 09:26:54,5.912,0.755,93.208,0,0.126,556777472,30979543040,55373824,1966280704,0,0,895531,857102
16-04 09:26:55,8.543,1.382,90.075,0,0,627523584,30908481536,55373824,1966280704,0,0,851152,812706
16-04 09:26:56,6.566,0.631,92.803,0,0,649826304,30885888000,55373824,1966280704,0,0,891315,853207
16-04 09:26:57,5.270,0.878,93.852,0,0,712105984,30823297024,55373824,1966280704,0,0,784718,751435
16-04 09:26:58,3.657,0.757,95.586,0,0,721195008,30813917184,55373824,1966280704,0,0,991690,948997
16-04 09:26:59,2.396,0.504,96.974,0,0.126,723017728,30811648000,55382016,1966280704,0,28672,1011216,968103
16-04 09:27:00,7.035,1.131,91.834,0,0,801468416,30732898304,55382016,1966280704,0,0,930586,890358
16-04 09:27:01,5.402,0.503,94.095,0,0,802533376,30731554816,55382016,1966280704,0,0,919831,880790
16-04 09:27:02,2.405,0.759,96.835,0,0,805441536,30728257536,55382016,1966280704,0,0,999829,954980
16-04 09:27:03,2.513,0.879,96.482,0,0.126,806731776,30726594560,55382016,1966280704,0,0,1010958,967723
