"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cockroach-40-512-1536-20480-1-0-20210416-151205-0.csv 1 600",,,,"Date:","16 Apr 2021 15:12:07 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
16-04 15:12:07,12.479,2.762,82.507,2.023,0.229,1026985984,30337773568,108335104,2087428096,24132.526,1442521.395,0,0
16-04 15:12:08,11.028,3.008,85.464,0.501,0,1027194880,30337544192,108335104,2087448576,0,385024,782158,749677
16-04 15:12:09,7.379,2.036,89.822,0.509,0.254,1026777088,30337945600,108335104,2087464960,0,1110016,411500,395605
16-04 15:12:10,10.276,2.757,86.216,0.501,0.251,1026576384,30338142208,108335104,2087469056,0,212992,747863,706905
16-04 15:12:11,12,3.250,84,0.750,0,1026560000,30338142208,108335104,2087485440,0,516096,686446,677028
16-04 15:12:12,14.144,2.730,82.134,0.744,0.248,1026633728,30338052096,108335104,2087501824,0,471040,877042,849461
16-04 15:12:13,8.354,1.266,89.873,0.506,0,1026494464,30338183168,108335104,2087510016,0,180224,501448,493682
16-04 15:12:14,11.364,3.788,84.343,0.253,0.253,1025802240,30338875392,108335104,2087510016,0,172032,816726,847942
16-04 15:12:15,9.023,3.008,87.469,0.501,0,1025597440,30339067904,108335104,2087522304,0,319488,536892,528007
16-04 15:12:16,16.870,3.912,77.751,1.222,0.244,1025495040,30339141632,108335104,2087550976,0,761856,1046988,1001723
16-04 15:12:17,9.045,2.010,88.191,0.503,0.251,1025359872,30339272704,108335104,2087555072,0,221184,514926,515081
16-04 15:12:18,10.230,2.046,87.468,0,0.256,1025404928,30339223552,108335104,2087559168,0,53248,762775,708883
16-04 15:12:19,9,2.250,88.250,0.500,0,1025433600,30339190784,108335104,2087563264,0,364544,488044,481437
16-04 15:12:20,16.377,2.730,79.653,0.993,0.248,1025409024,30339198976,108335104,2087579648,0,491520,1006465,967502
16-04 15:12:21,10.644,2.475,85.644,0.990,0.248,1025355776,30339231744,108335104,2087600128,0,577536,571450,556937
16-04 15:12:22,11.839,3.778,84.131,0.252,0,1025593344,30338990080,108335104,2087604224,0,163840,841120,814529
16-04 15:12:23,7.305,3.023,89.169,0.252,0.252,1025347584,30339231744,108335104,2087608320,0,184320,511927,501510
16-04 15:12:24,16.626,3.667,78.973,0.733,0,1025245184,30339330048,108335104,2087612416,0,307200,814686,848103
16-04 15:12:25,11.253,2.302,85.166,1.023,0.256,1025413120,30339133440,108335104,2087641088,0,622592,722300,713165
16-04 15:12:26,10.914,3.299,85.279,0.508,0,1025474560,30339067904,108335104,2087645184,0,299008,833832,801899
16-04 15:12:27,8.543,1.759,89.196,0.251,0.251,1025568768,30338969600,108335104,2087649280,0,61440,476439,449964
16-04 15:12:28,11.168,3.553,85.279,0,0,1025593344,30338936832,108335104,2087657472,0,172032,795555,758583
16-04 15:12:29,12,2.750,84,1,0.250,1025863680,30338654208,108335104,2087669760,0,532480,705710,701042
16-04 15:12:30,14.031,3.061,81.888,0.765,0.255,1024561152,30339928064,108335104,2087698432,0,598016,904718,842493
16-04 15:12:31,9.045,3.015,87.186,0.503,0.251,1024692224,30339796992,108335104,2087698432,0,1077248,527567,517851
16-04 15:12:32,11.253,2.558,85.934,0.256,0,1024684032,30339796992,108335104,2087706624,0,151552,825780,820829
16-04 15:12:33,9.701,2.488,87.065,0.498,0.249,1024778240,30339698688,108335104,2087710720,0,286720,526379,517508
16-04 15:12:34,18.750,3.500,76.500,1.250,0,1024962560,30339489792,108335104,2087735296,0,1003520,1099533,1157912
16-04 15:12:35,7.379,2.545,89.567,0.254,0.254,1025056768,30339391488,108335104,2087739392,0,212992,505668,504924
16-04 15:12:36,10.831,2.519,86.146,0.252,0.252,1026457600,30337986560,108335104,2087743488,0,86016,770069,718598
16-04 15:12:37,10.327,3.275,86.146,0.252,0,1025261568,30339182592,108335104,2087743488,0,180224,488404,479166
16-04 15:12:38,14.141,3.283,81.313,1.010,0.253,1025167360,30339260416,108335104,2087759872,0,552960,1016701,967406
16-04 15:12:39,9.500,3.500,86,0.750,0.250,1025241088,30339145728,108335104,2087784448,0,503808,580386,568646
16-04 15:12:40,11.809,3.266,84.925,0,0,1025310720,30339072000,108335104,2087788544,0,151552,824262,780716
16-04 15:12:41,7.848,2.532,89.114,0.253,0.253,1025376256,30338998272,108335104,2087796736,0,159744,514506,506855
16-04 15:12:42,13.350,3.778,82.116,0.756,0,1025380352,30338990080,108335104,2087800832,0,266240,862280,844900
16-04 15:12:43,13.033,2.757,82.707,1.253,0.251,1025585152,30338756608,108335104,2087813120,0,724992,754608,762421
16-04 15:12:44,14.899,3.535,80.808,0.505,0.253,1025617920,30338707456,108335104,2087829504,0,311296,824807,878014
16-04 15:12:45,6.905,2.046,91.049,0,0,1025552384,30338756608,108335104,2087829504,0,57344,452369,431251
16-04 15:12:46,12.030,3.509,83.960,0.251,0.251,1025679360,30338625536,108335104,2087833600,0,196608,793038,751106
16-04 15:12:47,12.030,3.258,83.459,1.003,0.251,1025966080,30338330624,108335104,2087841792,0,561152,718263,705360
16-04 15:12:48,16.089,3.218,79.455,0.990,0.248,1025810432,30338461696,108335104,2087866368,0,475136,895122,842602
16-04 15:12:49,9.824,2.771,86.902,0.252,0.252,1025871872,30338396160,108335104,2087870464,0,180224,522434,511580
16-04 15:12:50,12.658,3.291,83.291,0.506,0.253,1026179072,30338088960,108335104,2087870464,0,253952,817654,775249
16-04 15:12:51,8.586,3.030,87.879,0.505,0,1026125824,30338134016,108335104,2087878656,0,278528,525851,509986
16-04 15:12:52,16.624,2.813,79.284,1.023,0.256,1026002944,30338232320,108335104,2087903232,0,688128,1133682,1116878
16-04 15:12:53,10.687,2.545,86.260,0.509,0,1026093056,30338134016,108335104,2087911424,0,241664,764963,747954
