"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-worker-9",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cassandra-80-1024-3072-1024000-1-0-20210419-104613-9.csv 1 600",,,,"Date:","19 Apr 2021 10:46:15 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
19-04 10:46:15,20.544,7.569,71.787,0.088,0.013,28017012736,922279936,89055232,4452188160,63007.741,711413.979,0,0
19-04 10:46:16,3.023,0,96.977,0,0,28016619520,922656768,89055232,4452208640,0,73728,44013,41476
19-04 10:46:17,1.768,0,98.232,0,0,28016877568,922398720,89055232,4452208640,0,0,11860,14089
19-04 10:46:18,2.743,0.499,96.758,0,0,28017041408,922365952,89055232,4452077568,0,200704,31145,27897
19-04 10:46:19,6.030,0.754,93.216,0,0,28025622528,913784832,89055232,4452077568,0,0,21329,20371
19-04 10:46:20,22.192,8.493,69.315,0,0,28041986048,897421312,89055232,4452077568,0,0,178749,202431
19-04 10:46:21,11.507,9.589,78.904,0,0,28041814016,897593344,89059328,4452073472,0,28672,232846,264264
19-04 10:46:22,16.949,8.192,74.576,0.282,0,28040998912,898400256,89063424,4452077568,0,20480,254121,301023
19-04 10:46:23,14.900,9.742,75.358,0,0,28041060352,898334720,89063424,4452081664,0,147456,290431,357622
19-04 10:46:24,12.121,7.163,80.441,0,0.275,28041027584,898367488,89063424,4452081664,0,0,237231,257078
19-04 10:46:25,13.370,7.242,79.387,0,0,28041158656,898236416,89063424,4452081664,0,0,263226,311544
19-04 10:46:26,14.485,7.242,78.273,0,0,28040962048,898433024,89063424,4452081664,0,61440,263207,304002
19-04 10:46:27,11.828,6.989,81.183,0,0,28040994816,898400256,89063424,4452081664,0,0,240963,254116
19-04 10:46:28,11.622,5.946,82.432,0,0,28040929280,898465792,89063424,4452081664,0,0,224761,241686
19-04 10:46:29,10.782,7.278,81.941,0,0,28041322496,898072576,89063424,4452081664,0,0,238337,247908
19-04 10:46:30,3.351,1.804,94.845,0,0,28040929280,898465792,89063424,4452081664,0,0,66870,77395
19-04 10:46:31,2.015,0,97.985,0,0,28040929280,898465792,89071616,4452073472,0,16384,11791,11657
19-04 10:46:32,2,0.500,97.500,0,0,28041052160,898334720,89071616,4452081664,0,16384,19380,15846
19-04 10:46:33,1.511,0.252,98.237,0,0,28041052160,898334720,89071616,4452081664,0,0,12726,13462
19-04 10:46:34,1.995,0.249,97.257,0.249,0.249,28041052160,898334720,89071616,4452081664,0,643072,8819,10204
19-04 10:46:35,1.759,0.251,97.990,0,0,28041052160,898334720,89071616,4452081664,0,0,12020,12231
19-04 10:46:36,1.508,0,98.492,0,0,28040986624,898400256,89071616,4452081664,0,53248,8181,9414
19-04 10:46:37,1.508,0,98.492,0,0,28041019392,898367488,89071616,4452081664,0,0,13039,13099
19-04 10:46:38,1.750,0.250,98,0,0,28040986624,898400256,89071616,4452081664,0,0,10419,11214
19-04 10:46:39,2,0.250,97.750,0,0,28040704000,898682880,89071616,4452081664,0,0,39760,38921
19-04 10:46:40,1.008,0.252,98.741,0,0,28040794112,898592768,89071616,4452081664,0,0,13297,13663
19-04 10:46:41,1.504,0,98.246,0.251,0,28040790016,898592768,89075712,4452081664,0,16384,6596,6047
19-04 10:46:42,1.256,0.251,98.492,0,0,28040757248,898625536,89079808,4452077568,0,16384,20150,18595
19-04 10:46:43,1.746,0.499,97.756,0,0,28040785920,898592768,89079808,4452081664,0,0,10174,11850
19-04 10:46:44,55.208,24.479,20.312,0,0,28037345280,900706304,89079808,4453396480,0,0,3512484,3477237
19-04 10:46:45,55.789,22.105,22.105,0,0,28037922816,899956736,89083904,4453548032,0,262144,3709317,3604250
19-04 10:46:46,57.323,20.202,22.475,0,0,28037877760,899665920,89083904,4453883904,0,12288,4268098,4126553
19-04 10:46:47,68.798,29.156,1.790,0,0.256,28037951488,898654208,89083904,4454813696,0,0,5265265,5049591
19-04 10:46:48,70.633,27.848,1.519,0,0,28037656576,898387968,89083904,4455350272,0,589824,5368941,5199501
19-04 10:46:49,70.812,27.411,1.777,0,0,28038033408,897126400,89083904,4456214528,0,774144,5704617,5424177
19-04 10:46:50,71.247,26.463,2.290,0,0,28037935104,896679936,89083904,4456747008,0,0,5322136,5124753
19-04 10:46:51,69.948,26.684,3.368,0,0,28037566464,896229376,89083904,4457545728,0,36864,4846541,4670081
19-04 10:46:52,67.358,29.534,3.109,0,0,28037275648,895971328,89092096,4458070016,0,36864,4685043,4539073
19-04 10:46:53,70.663,27.296,2.041,0,0,28037496832,895287296,89096192,4458496000,0,1380352,5136044,4933575
19-04 10:46:54,69.095,28.894,2.010,0,0,28037345280,894828544,89096192,4459089920,0,204800,5245272,5038422
19-04 10:46:55,69.643,28.827,1.531,0,0,28038193152,893198336,89096192,4459851776,0,1556480,5474845,5268649
19-04 10:46:56,71.066,27.411,1.523,0,0,28037718016,892940288,89104384,4460568576,0,61440,5524586,5258152
19-04 10:46:57,72.010,26.209,1.781,0,0,28037824512,892088320,89104384,4461289472,0,0,5293570,5054618
19-04 10:46:58,69.898,28.571,1.531,0,0,28037668864,891408384,89104384,4462112768,0,1658880,5621600,5321998
19-04 10:46:59,70.127,27.848,2.025,0,0,28039294976,889368576,89108480,4462505984,0,1736704,5346869,5097570
19-04 10:47:00,72.519,25.700,1.781,0,0,28038832128,889155584,89108480,4463165440,0,0,5392490,5181956
19-04 10:47:01,73.077,23.846,3.077,0,0,28038725632,888221696,89108480,4464177152,0,45056,5006131,4767379
19-04 10:47:02,71.033,27.204,1.763,0,0,28038242304,888238080,89108480,4464631808,0,28672,5332153,5112294
19-04 10:47:03,69.466,27.990,2.545,0,0,28037832704,888102912,89108480,4465164288,0,0,4974367,4816657
19-04 10:47:04,66.667,29.974,3.359,0,0,28037955584,887390208,89108480,4465729536,0,1589248,4924299,4716057
19-04 10:47:05,69.521,29.219,1.259,0,0,28038180864,886386688,89112576,4466491392,0,1683456,5545293,5348619
19-04 10:47:06,71.717,24.242,4.040,0,0,28045361152,878727168,89116672,4466950144,0,40960,4994704,4621310
19-04 10:47:07,69.211,28.244,2.290,0,0.254,28037623808,885649408,89116672,4467748864,0,0,5426559,5238145
19-04 10:47:08,70.529,27.708,1.763,0,0,28037767168,884785152,89116672,4468453376,0,1683456,5334393,5132355
19-04 10:47:09,71.392,27.089,1.519,0,0,28037632000,884207616,89124864,4469137408,0,1781760,5498044,5297602
19-04 10:47:10,68.286,28.133,3.581,0,0,28037775360,883519488,89124864,4469669888,0,73728,4593577,4411896
19-04 10:47:11,69.949,28.788,1.263,0,0,28033474560,887279616,89124864,4470194176,0,53248,5583350,5358570
19-04 10:47:12,71.574,27.157,1.269,0,0,28033601536,886075392,89124864,4471242752,0,32768,5680577,5434956
19-04 10:47:13,69.697,27.020,3.283,0,0,28036132864,883130368,89124864,4471648256,0,0,4773062,4572864
19-04 10:47:14,71.867,25.575,2.558,0,0,28034277376,884465664,89128960,4472156160,0,1597440,5095077,4930769
19-04 10:47:15,70.854,27.638,1.508,0,0,28034662400,883331072,89133056,4472877056,0,4067328,5467902,5242981
19-04 10:47:16,65.909,30.556,3.283,0,0.253,28033949696,883392512,89137152,4473495552,0,49152,4927066,4733906
19-04 10:47:17,72.010,25.954,2.036,0,0,28033536000,883003392,89137152,4474294272,0,0,5156146,4963130
19-04 10:47:18,66.919,31.566,1.515,0,0,28033662976,882327552,89137152,4474830848,0,507904,5275040,5049946
19-04 10:47:19,70.352,28.141,1.508,0,0,28033945600,881229824,89137152,4475617280,0,704512,5243851,5019386
19-04 10:47:20,69.949,28.535,1.515,0,0,28033732608,880898048,89137152,4476141568,0,0,5656520,5382094
19-04 10:47:21,69.849,28.392,1.759,0,0,28033368064,880590848,89137152,4476805120,0,40960,5508862,5247572
19-04 10:47:22,70.769,27.692,1.538,0,0,28033024000,880254976,89137152,4477464576,0,32768,5627138,5310741
19-04 10:47:23,67.424,30.051,2.525,0,0,28033048576,879689728,89137152,4477997056,0,0,4986541,4835207
19-04 10:47:24,71.139,27.089,1.772,0,0,28032679936,879300608,89141248,4478726144,0,1568768,5212637,5021384
19-04 10:47:25,70.854,27.889,1.256,0,0,28032872448,878387200,89149440,4479418368,0,1757184,5581364,5276097
19-04 10:47:26,72.727,25.758,1.515,0,0,28032618496,877748224,89157632,4480294912,0,45056,5421788,5197718
19-04 10:47:27,68.448,29.262,2.290,0,0,28032438272,877232128,89157632,4480966656,0,0,5223060,4986937
19-04 10:47:28,70.633,26.835,2.532,0,0,28032651264,876376064,89161728,4481576960,0,1699840,5077752,4928905
19-04 10:47:29,70.380,27.089,2.532,0,0,28032290816,875941888,89165824,4482330624,0,1974272,5024529,4858202
19-04 10:47:30,68.939,27.273,3.788,0,0,28032819200,874864640,89165824,4482867200,0,0,4891181,4616668
19-04 10:47:31,71.899,26.835,1.266,0,0,28032577536,874549248,89174016,4483395584,0,36864,5513363,5334024
19-04 10:47:32,70.408,27.806,1.786,0,0,28032069632,874221568,89174016,4484198400,0,32768,5410690,5207009
19-04 10:47:33,70.500,28,1.500,0,0,28032253952,873492480,89174016,4484726784,0,0,5459658,5195949
19-04 10:47:34,64.557,31.392,4.051,0,0,28032356352,872767488,89182208,4485324800,0,1433600,4867316,4718225
19-04 10:47:35,69.773,28.212,1.763,0,0.252,28032090112,872222720,89182208,4486119424,0,1572864,5379009,5146142
19-04 10:47:36,70.051,28.426,1.523,0,0,28032282624,871383040,89190400,4486742016,0,102400,5420036,5219397
19-04 10:47:37,71.574,26.142,2.284,0,0,28032217088,870768640,89190400,4487401472,0,0,5324478,5062214
