"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cassandra-80-1024-3072-1024000-1-0-20210419-100923-0.csv 1 600",,,,"Date:","19 Apr 2021 10:09:26 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
19-04 10:09:26,9.472,2.905,87.505,0.099,0.019,28079652864,2120437760,90693632,3219369984,79260.196,751829.370,0,0
19-04 10:09:27,1.504,0.501,97.744,0.251,0,28079607808,2120466432,90701824,3219382272,0,102400,43444,46869
19-04 10:09:28,0.750,1,98.250,0,0,28079607808,2120466432,90701824,3219382272,0,0,13899,16916
19-04 10:09:29,2.743,0.249,96.758,0,0.249,28079607808,2120466432,90701824,3219382272,0,4096,19303,18637
19-04 10:09:30,1.250,0.500,98.250,0,0,28079640576,2120433664,90701824,3219382272,0,0,26408,23229
19-04 10:09:31,7.507,5.094,87.399,0,0,28079607808,2120466432,90701824,3219382272,0,40960,112312,121026
19-04 10:09:32,9.315,6.027,84.658,0,0,28079968256,2120232960,90705920,3219251200,0,225280,192655,220351
19-04 10:09:33,6.316,4.211,89.211,0,0.263,28079968256,2120232960,90705920,3219251200,0,0,151688,149247
19-04 10:09:34,8.356,5.121,86.523,0,0,28080029696,2120167424,90710016,3219251200,0,12288,165812,200165
19-04 10:09:35,7.853,4.974,87.173,0,0,28079992832,2120200192,90714112,3219251200,0,12288,166404,184602
19-04 10:09:36,13.298,9.309,77.128,0,0.266,28077178880,2122682368,90714112,3219578880,0,0,263053,304207
19-04 10:09:37,15.294,10.294,74.412,0,0,28077137920,2122715136,90722304,3219578880,0,16384,379034,462790
19-04 10:09:38,15.642,10.335,73.743,0.279,0,28077006848,2122846208,90722304,3219578880,0,131072,325131,399200
19-04 10:09:39,15.282,10.992,73.458,0,0.268,28077039616,2122813440,90722304,3219578880,0,0,291689,356364
19-04 10:09:40,14.697,11.816,73.487,0,0,28077137920,2122715136,90722304,3219578880,0,0,364530,444422
19-04 10:09:41,1.768,1.010,97.222,0,0,28067360768,2132488192,90726400,3219578880,0,28672,55858,53440
19-04 10:09:42,1.003,0.251,98.496,0,0.251,28067426304,2132553728,90726400,3219447808,0,225280,19508,18530
19-04 10:09:43,0.503,0.251,99.246,0,0,28067368960,2132611072,90726400,3219447808,0,4096,13003,13712
19-04 10:09:44,0.758,0.505,98.737,0,0,28067127296,2132852736,90726400,3219447808,0,36864,69264,66462
19-04 10:09:45,1.005,0,98.995,0,0,28067188736,2132787200,90730496,3219447808,0,24576,15588,15959
19-04 10:09:46,1.504,0,98.496,0,0,28067057664,2132918272,90730496,3219447808,0,0,23612,21234
19-04 10:09:47,0.253,0.505,98.990,0.253,0,28067053568,2132918272,90734592,3219447808,0,12288,50991,45023
19-04 10:09:48,1.247,0.499,98.005,0,0.249,28067184640,2132787200,90734592,3219447808,0,20480,22389,16871
19-04 10:09:49,0.504,0.252,99.244,0,0,28067119104,2132852736,90734592,3219447808,0,0,12773,13525
19-04 10:09:50,0.756,0,99.244,0,0,28067053568,2132918272,90734592,3219447808,0,0,23953,20873
19-04 10:09:51,1.754,0.501,97.744,0,0,28066344960,2133626880,90734592,3219447808,0,28672,14993,14490
19-04 10:09:52,0.252,0.504,99.244,0,0,28066312192,2133659648,90734592,3219447808,0,0,16919,15707
19-04 10:09:53,0.756,0.252,98.741,0.252,0,28066377728,2133594112,90734592,3219447808,0,815104,17979,17657
19-04 10:09:54,0.504,0.252,99.244,0,0,28066344960,2133626880,90734592,3219447808,0,28672,16048,15791
19-04 10:09:55,63.198,19.797,17.005,0,0,28067176448,2131664896,90734592,3220574208,0,28672,3287780,3236037
19-04 10:09:56,71.722,18.766,9.254,0,0.257,28087427072,2111193088,90734592,3220795392,0,0,2732446,2493671
19-04 10:09:57,69.309,24.041,6.138,0.512,0,28074270720,2123771904,90738688,3221356544,0,40960,3478381,3517030
19-04 10:09:58,63.564,24.202,12.234,0,0,28068495360,2129190912,90738688,3221696512,0,135168,2536756,2461018
19-04 10:09:59,57.105,23.056,19.571,0,0.268,28070051840,2127343616,90738688,3221970944,0,0,2572515,2507051
19-04 10:10:00,62.667,28.267,9.067,0,0,28069646336,2127183872,90738688,3222519808,0,0,3483142,3379178
19-04 10:10:01,46.594,19.074,34.060,0.272,0,28067373056,2129276928,90742784,3222695936,0,622592,2169355,2080800
19-04 10:10:02,75.377,23.618,1.005,0,0,28071456768,2124480512,90742784,3223404544,0,1310720,4402846,4204915
19-04 10:10:03,68.930,21.671,9.399,0,0,28082479104,2113175552,90742784,3223674880,0,0,2550678,2465461
19-04 10:10:04,71.139,26.835,2.025,0,0,28076146688,2119151616,90750976,3224014848,0,999424,4796929,4603143
19-04 10:10:05,73.250,23.500,3,0,0.250,28080701440,2113851392,90750976,3224739840,0,40960,4237217,4063567
19-04 10:10:06,66.923,26.154,6.923,0,0,28083052544,2110947328,90750976,3225272320,0,0,3381115,3315603
19-04 10:10:07,59.511,25.815,14.674,0,0,28082667520,2110902272,90750976,3225681920,0,32768,3143664,3046951
19-04 10:10:08,70.153,26.531,3.316,0,0,28082786304,2110255104,90750976,3226206208,0,847872,4464901,4350009
19-04 10:10:09,56.793,21.739,21.196,0,0.272,28082700288,2109931520,90750976,3226607616,0,0,3160293,3040254
19-04 10:10:10,72.292,26.448,1.259,0,0,28075458560,2116485120,90750976,3227262976,0,0,5098539,4907203
19-04 10:10:11,70.380,28.608,1.013,0,0,28075073536,2116210688,90755072,3227897856,0,1363968,5251327,5064524
19-04 10:10:12,66.321,29.793,3.886,0,0,28075192320,2115366912,90759168,3228610560,0,1769472,4246355,4126298
19-04 10:10:13,71.684,25.510,2.806,0,0,28074680320,2115342336,90759168,3229143040,0,0,4465416,4256834
19-04 10:10:14,62.398,23.161,14.441,0,0,28074827776,2114756608,90759168,3229569024,0,1474560,3205057,3107147
19-04 10:10:15,60.638,26.064,13.032,0,0.266,28074881024,2114400256,90763264,3229847552,0,32768,2898524,2807431
