"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-worker-6",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cockroach-40-512-1536-20480-1-0-20210416-152429-6.csv 1 600",,,,"Date:","16 Apr 2021 15:24:32 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
16-04 15:24:32,10.976,2.705,85.685,0.472,0.162,994889728,30107766784,108498944,2343067648,31823.925,1110618.742,0,0
16-04 15:24:33,10.204,1.786,87.500,0.255,0.255,994693120,30107959296,108498944,2343067648,0,421888,493583,434369
16-04 15:24:34,14.910,5.141,79.434,0.514,0,994656256,30107992064,108498944,2343071744,0,1110016,1059165,961659
16-04 15:24:35,10.078,3.101,86.047,0.517,0.258,995106816,30107541504,108498944,2343071744,0,1359872,682146,494913
16-04 15:24:36,12.727,2.338,84.416,0.260,0.260,995123200,30107525120,108498944,2343071744,0,212992,683796,677639
16-04 15:24:37,6.878,2.381,90.476,0,0.265,995155968,30107492352,108498944,2343071744,0,24576,390954,397954
16-04 15:24:38,9.309,2.394,88.032,0,0.266,995090432,30107557888,108498944,2343071744,0,36864,706898,715922
16-04 15:24:39,10.363,3.109,86.528,0,0,995074048,30107574272,108498944,2343071744,0,114688,592770,602657
16-04 15:24:40,9.259,3.175,87.302,0,0.265,995172352,30107475968,108498944,2343071744,0,0,667021,686185
16-04 15:24:41,7.772,2.332,89.637,0,0.259,995303424,30107344896,108498944,2343071744,0,0,399106,394101
16-04 15:24:42,10.941,3.308,85.242,0.254,0.254,995221504,30107426816,108498944,2343071744,0,200704,727251,692605
16-04 15:24:43,14.963,3.242,81.047,0.499,0.249,995348480,30107299840,108498944,2343071744,0,585728,775395,727086
16-04 15:24:44,13.965,4.239,81.047,0.499,0.249,996048896,30106599424,108498944,2343071744,0,851968,957537,806152
16-04 15:24:45,11.275,2.941,85.049,0.490,0.245,997302272,30105346048,108498944,2343071744,0,1392640,652938,511451
16-04 15:24:46,11.721,2.743,85.536,0,0,997335040,30105313280,108498944,2343071744,0,126976,765982,746913
16-04 15:24:47,9.901,2.475,87.129,0.248,0.248,997105664,30105542656,108498944,2343071744,0,57344,569950,552806
16-04 15:24:48,10.687,3.053,86.005,0.254,0,997228544,30105419776,108498944,2343071744,0,114688,906128,896140
