"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-worker-19",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-sconekv-80-1024-3072-512000-1-0-20210415-143159-19.csv 1 600",,,,"Date:","15 Apr 2021 14:32:01 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
15-04 14:32:01,34.990,8.351,56.413,0.124,0.122,4186636288,27005304832,61218816,2297802752,112056.913,1150467.560,0,0
15-04 14:32:02,2.005,0.501,97.494,0,0,4186345472,27005583360,61218816,2297815040,0,0,89312,86312
15-04 14:32:03,3.008,0.752,96.241,0,0,4186378240,27005550592,61218816,2297815040,0,0,68887,69457
15-04 14:32:04,1.737,1.241,95.782,0.993,0.248,4186378240,27005550592,61218816,2297815040,0,3661824,65498,66572
15-04 14:32:05,14.356,5.941,79.703,0,0,4194381824,26989051904,61218816,2306080768,0,0,82503,96145
15-04 14:32:06,9.227,4.239,86.534,0,0,4200316928,26977615872,61218816,2311430144,0,0,79125,97058
15-04 14:32:07,2.743,0.998,96.259,0,0,4200275968,26977648640,61227008,2311430144,0,77824,78676,97075
15-04 14:32:08,2.993,0.998,96.010,0,0,4200308736,26977615872,61227008,2311430144,0,0,84166,115594
15-04 14:32:09,2.506,0.501,96.992,0,0,4200308736,26977615872,61227008,2311430144,0,73728,82153,103908
15-04 14:32:10,7.731,4.489,87.781,0,0,4204453888,26968383488,61227008,2316390400,0,0,63401,63799
15-04 14:32:11,10.250,6.500,83.250,0,0,4212781056,26951643136,61227008,2324561920,0,0,62796,60652
15-04 14:32:12,1.263,0.505,98.232,0,0,4212805632,26951610368,61235200,2324561920,0,24576,61865,59418
15-04 14:32:13,2,0.750,97,0,0.250,4212838400,26951577600,61235200,2324561920,0,0,59760,59136
15-04 14:32:14,9.975,4.239,85.786,0,0,4219777024,26938318848,61235200,2330767360,0,0,63785,60092
15-04 14:32:15,9.630,5.432,84.938,0,0,4227203072,26923982848,61235200,2337411072,0,0,62751,60935
15-04 14:32:16,1.259,0.756,97.985,0,0,4227268608,26923917312,61235200,2337411072,0,0,65264,66253
