"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-worker-5",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cassandra-80-1024-3072-1024000-1-0-20210419-100923-5.csv 1 600",,,,"Date:","19 Apr 2021 10:09:26 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
19-04 10:09:26,8.828,2.688,88.364,0.101,0.019,28020416512,2242879488,84414464,3167965184,80554.953,725352.083,0,0
19-04 10:09:27,1.746,0.249,98.005,0,0,28020318208,2242965504,84422656,3167969280,0,40960,42788,40911
19-04 10:09:28,1.504,0.251,98.246,0,0,28020318208,2242965504,84422656,3167969280,0,0,10623,12390
19-04 10:09:29,1.010,0.253,98.737,0,0,28018995200,2244288512,84422656,3167969280,0,126976,20281,16243
19-04 10:09:30,1.515,0.253,98.232,0,0,28018958336,2244321280,84426752,3167969280,0,40960,15447,15287
19-04 10:09:31,8.226,6.941,84.576,0,0.257,28018982912,2244288512,84430848,3167969280,0,12288,108785,117369
19-04 10:09:32,6.443,5.602,87.955,0,0,28019048448,2244222976,84430848,3167969280,0,0,188383,216560
19-04 10:09:33,6.989,4.301,88.441,0,0.269,28020273152,2242998272,84430848,3167969280,0,0,150569,157359
19-04 10:09:34,8.707,5.805,85.224,0.264,0,28020301824,2242965504,84434944,3167969280,0,36864,174201,201429
19-04 10:09:35,6.878,3.704,89.418,0,0,28020269056,2242998272,84434944,3167969280,0,0,146202,162925
19-04 10:09:36,10.803,8.033,80.886,0,0.277,28020301824,2242965504,84434944,3167969280,0,0,295081,335122
19-04 10:09:37,15.449,12.360,71.910,0,0.281,28020330496,2242932736,84439040,3167969280,0,32768,369332,456627
19-04 10:09:38,17.241,8.046,74.425,0,0.287,28020006912,2243256320,84439040,3167969280,0,0,324101,390016
19-04 10:09:39,12.536,8.547,78.632,0,0.285,28020072448,2243190784,84439040,3167969280,0,0,282855,347453
19-04 10:09:40,15.211,10.704,73.803,0,0.282,28019970048,2243289088,84443136,3167969280,0,49152,359430,439104
19-04 10:09:41,1.010,0,98.990,0,0,28020027392,2243223552,84451328,3167969280,0,12288,48991,47764
19-04 10:09:42,1.253,0.251,98.496,0,0,28020027392,2243223552,84451328,3167969280,0,0,10379,10975
19-04 10:09:43,1.256,0,98.744,0,0,28020027392,2243223552,84451328,3167969280,0,0,18846,17297
19-04 10:09:44,1.253,0,98.747,0,0,28020023296,2243223552,84455424,3167969280,0,12288,7617,10015
19-04 10:09:45,1.253,0.501,98.246,0,0,28020023296,2243223552,84455424,3167969280,0,0,10384,9364
19-04 10:09:46,1.250,0.500,98.250,0,0,28020023296,2243223552,84455424,3167969280,0,0,67928,67954
19-04 10:09:47,1.763,0.252,97.985,0,0,28019986432,2243256320,84459520,3167969280,0,12288,10779,11985
19-04 10:09:48,1.010,0,98.990,0,0,28019986432,2243256320,84459520,3167969280,0,0,17414,17773
19-04 10:09:49,1.250,0.500,98,0,0.250,28021051392,2242191360,84459520,3167969280,0,0,36071,36626
19-04 10:09:50,1.763,0,98.237,0,0,28021014528,2242224128,84463616,3167969280,0,12288,13371,11647
19-04 10:09:51,1.005,0.251,98.492,0.251,0,28021039104,2242191360,84471808,3167969280,0,12288,14360,14097
19-04 10:09:52,1.256,0,98.744,0,0,28021071872,2242158592,84471808,3167969280,0,0,12805,12628
19-04 10:09:53,1.500,0.250,98.250,0,0,28021039104,2242191360,84471808,3167969280,0,0,14011,13775
