"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cassandra-40-512-1536-512000-1-0-20210420-125046-client.csv 1 600",,,,"Date:","20 Apr 2021 12:50:47 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
20-04 12:50:47,5.395,3.577,90.983,0.014,0.030,528723968,64796233728,57532416,1931821056,69953.814,236145.674,0,0
20-04 12:50:48,2.936,1.499,95.378,0.187,0,526872576,64797650944,57643008,1931886592,0,1949696,173410,151083
20-04 12:50:49,2.880,2.254,94.678,0.125,0.063,615931904,64708075520,57663488,1931948032,0,499712,2995,7015
20-04 12:50:50,7.827,1.002,91.108,0.063,0,592805888,64730484736,57692160,1932099584,0,307200,8173,10041
20-04 12:50:51,21.950,3.522,74.528,0,0,958312448,64364658688,57692160,1932099584,0,0,1032123,721374
20-04 12:50:52,27.056,4.331,68.550,0,0.063,1001271296,64321683456,57692160,1932099584,0,0,2837870,2370604
20-04 12:50:53,10.836,3.525,85.640,0,0,1013694464,64309260288,57692160,1932099584,0,0,4078014,3318558
20-04 12:50:54,10.622,4.858,84.456,0,0.065,1023721472,64299233280,57692160,1932099584,0,0,4340649,3505358
20-04 12:50:55,7.021,3.922,89.058,0,0,1762476032,63560470528,57700352,1932099584,0,57344,1545468,1391890
20-04 12:50:56,20.642,4.091,75.205,0,0.063,2680901632,62642044928,57700352,1932099584,0,0,357,413
20-04 12:50:57,29.276,3.121,67.603,0,0,3576586240,61746360320,57700352,1932099584,0,0,291,282
20-04 12:50:58,26.817,2.005,71.178,0,0,4068134912,61254811648,57700352,1932099584,0,0,257,257
20-04 12:50:59,28.589,4.075,67.335,0,0,5224964096,60097982464,57700352,1932099584,0,0,191,191
20-04 12:51:00,46.667,4.025,49.308,0,0,6101843968,59221102592,57700352,1932099584,0,0,91,100
20-04 12:51:01,21.129,3.260,75.611,0,0,7045001216,58277937152,57708544,1932099584,0,16384,547,671
20-04 12:51:02,51.430,6.294,42.212,0,0.064,7450669056,57872269312,57708544,1932099584,0,0,1546958,2351714
20-04 12:51:03,52.179,8.718,39.103,0,0,7513919488,57809018880,57708544,1932099584,0,0,3335340,5191901
20-04 12:51:04,16.612,8.536,74.787,0,0.066,7520788480,57802149888,57708544,1932099584,0,0,3586497,5617598
20-04 12:51:05,14.388,9.721,75.826,0,0.065,7453540352,57869398016,57708544,1932099584,0,0,3847438,5949117
20-04 12:51:06,16.290,8.597,75.048,0,0.065,7456923648,57866002432,57716736,1932103680,0,16384,3675481,5716831
20-04 12:51:07,14.859,8.284,76.792,0,0.066,7472246784,57850679296,57716736,1932103680,0,0,3946078,5652121
20-04 12:51:08,16.763,9.955,73.218,0,0.064,7473700864,57849225216,57716736,1932103680,0,0,3861323,6374735
20-04 12:51:09,13.522,8.047,78.364,0,0.066,7487025152,57835900928,57716736,1932103680,0,0,3839524,5509182
20-04 12:51:10,13.885,9.778,76.271,0,0.065,7559860224,57763065856,57716736,1932103680,0,0,3993489,5642579
20-04 12:51:11,16.327,9.375,74.235,0,0.064,7571591168,57751326720,57724928,1932103680,0,12288,3765116,5853175
20-04 12:51:12,17.108,10.071,72.757,0,0.065,7574786048,57748099072,57724928,1932103680,0,0,4038874,6348775
