"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-worker-1",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cockroach-20-16-32-1600-fault-master-20210427-095301-1.csv 1 600",,,,"Date:","27 Apr 2021 09:53:03 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
27-04 09:53:03,6.711,2.028,88.524,2.648,0.089,820510720,30604349440,107143168,2037686272,364302.643,2308131.967,0,0
27-04 09:53:04,5.764,2.005,91.228,1.003,0,819769344,30605037568,107143168,2037727232,0,450560,302002,327783
27-04 09:53:05,4.020,1.759,93.467,0.754,0,819093504,30605705216,107143168,2037735424,0,364544,152219,163173
27-04 09:53:06,6.468,1.741,90.547,0.995,0.249,818987008,30605795328,107143168,2037751808,0,487424,319357,340536
27-04 09:53:07,9.901,2.723,85.396,1.980,0,819023872,30605705216,107143168,2037805056,0,921600,399679,428207
27-04 09:53:08,14.888,3.970,67.990,12.903,0.248,820621312,30602498048,107143168,2039377920,0,6668288,687616,743531
27-04 09:53:09,18.296,2.506,65.664,13.283,0.251,823431168,30595674112,107143168,2043269120,0,8843264,781785,745082
27-04 09:53:10,14.713,4.489,67.830,12.718,0.249,823939072,30594998272,107143168,2043432960,0,5095424,563798,803300
27-04 09:53:11,12.183,3.299,70.305,13.959,0.254,824102912,30594600960,107143168,2043662336,0,5558272,488590,704133
27-04 09:53:12,12.371,2.835,71.392,13.402,0,824446976,30594035712,107143168,2043879424,0,5079040,499064,748509
27-04 09:53:13,12.750,2.750,70,14.250,0.250,824532992,30593798144,107143168,2044030976,0,5189632,433706,670164
27-04 09:53:14,12.091,3.778,70.277,13.602,0.252,824766464,30593318912,107143168,2044268544,0,5521408,497582,713927
27-04 09:53:15,13.232,2.290,69.975,14.504,0,824999936,30592876544,107143168,2044469248,0,5181440,450781,681798
27-04 09:53:16,16.541,3.258,67.168,12.782,0.251,825778176,30591877120,107143168,2044686336,0,5304320,561088,811723
27-04 09:53:17,13.086,3.457,69.136,14.074,0.247,826159104,30591311872,107143168,2044866560,0,5128192,403380,627639
27-04 09:53:18,15.617,2.771,68.010,13.350,0.252,828149760,30587699200,107143168,2046447616,0,6660096,721440,785259
27-04 09:53:19,25.558,3.226,62.779,8.437,0,831954944,30579916800,107143168,2050318336,0,7733248,879282,785038
27-04 09:53:20,20.049,3.912,65.281,10.513,0.244,832323584,30579372032,107143168,2050490368,0,4775936,643079,779272
27-04 09:53:21,13.165,2.785,70.380,13.418,0.253,833069056,30578376704,107143168,2050732032,0,5156864,495062,664987
27-04 09:53:22,15.113,2.519,69.521,12.594,0.252,833331200,30577926144,107143168,2050920448,0,4833280,519192,769451
27-04 09:53:23,11.929,1.777,71.827,14.467,0,833175552,30577897472,107143168,2051100672,0,5201920,393510,602019
27-04 09:53:24,12.755,3.061,70.663,13.265,0.255,833421312,30577410048,107143168,2051338240,0,5173248,504606,738545
27-04 09:53:25,24.198,3.704,65.185,6.914,0,768057344,30639185920,107143168,2054729728,0,15720448,489530,702052
27-04 09:53:26,14.177,3.291,70.127,12.152,0.253,767860736,30639017984,107143168,2055081984,0,4513792,581011,849550
27-04 09:53:27,12.563,3.266,70.854,13.065,0.251,767905792,30638776320,107143168,2055278592,0,4689920,411952,645490
27-04 09:53:28,18.382,4.412,64.216,12.745,0.245,770568192,30634418176,107143168,2056945664,0,6791168,713099,776458
27-04 09:53:29,23.227,4.890,59.902,11.736,0.244,774266880,30626390016,107143168,2061148160,0,9654272,888954,862666
27-04 09:53:30,31.695,2.948,57.248,8.108,0,729763840,30670962688,107143168,2061029376,0,7757824,483502,677532
27-04 09:53:31,13.384,3.283,69.444,13.636,0.253,729595904,30670921728,107143168,2061238272,0,4976640,467406,688200
27-04 09:53:32,12.051,3.077,71.026,13.590,0.256,730013696,30670274560,107143168,2061467648,0,5062656,482553,725190
27-04 09:53:33,12.879,3.535,69.949,13.636,0,730337280,30669758464,107143168,2061660160,0,5328896,455393,681407
