"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-worker-8",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cockroach-40-512-1536-20480-1-0-20210416-151205-8.csv 1 600",,,,"Date:","16 Apr 2021 15:12:07 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
16-04 15:12:07,10.843,2.882,85.242,0.798,0.235,1019695104,30625882112,107204608,1817497600,32999.372,675258.801,0,0
16-04 15:12:08,10.433,1.527,87.532,0.254,0.254,1019764736,30625792000,107204608,1817513984,0,172032,800356,774253
16-04 15:12:09,5.330,1.777,92.640,0.254,0,1019797504,30625759232,107204608,1817513984,0,544768,444963,437054
16-04 15:12:10,11.278,2.005,86.466,0.251,0,1020088320,30625468416,107204608,1817513984,0,86016,821283,784280
16-04 15:12:11,10,1.795,86.923,1.026,0.256,1019826176,30625730560,107204608,1817513984,0,434176,743770,716053
16-04 15:12:12,12.010,3.922,83.333,0.735,0,1019990016,30625550336,107204608,1817530368,0,212992,937889,913151
16-04 15:12:13,9.548,2.010,87.940,0.251,0.251,1019924480,30625615872,107204608,1817530368,0,118784,566200,602001
16-04 15:12:14,10.644,3.713,85.396,0.248,0,1019875328,30625665024,107204608,1817530368,0,278528,842737,845017
16-04 15:12:15,9.750,1.500,88,0.500,0.250,1020092416,30625443840,107204608,1817534464,0,266240,607830,593707
16-04 15:12:16,15.777,4.126,79.126,0.971,0,1019797504,30625722368,107204608,1817550848,0,450560,1172741,1163521
16-04 15:12:17,9.406,2.228,87.624,0.495,0.248,1019727872,30625787904,107204608,1817554944,0,139264,538969,528080
16-04 15:12:18,11.911,2.730,85.112,0.248,0,1019568128,30625943552,107204608,1817559040,0,73728,822996,806079
16-04 15:12:19,9.653,2.228,87.624,0.248,0.248,1019715584,30625796096,107204608,1817559040,0,110592,557936,547493
16-04 15:12:20,13,3.250,82.750,1,0,1019772928,30625730560,107204608,1817567232,0,393216,1096475,1065963
16-04 15:12:21,10.149,2.970,86.139,0.495,0.248,1019670528,30625828864,107204608,1817571328,0,225280,640825,614550
16-04 15:12:22,13.250,2.750,83.750,0.250,0,1019772928,30625722368,107204608,1817575424,0,106496,926232,895310
16-04 15:12:23,10.500,2,87,0.250,0.250,1019871232,30625624064,107204608,1817575424,0,155648,539518,579611
16-04 15:12:24,12.189,3.483,83.582,0.746,0,1020112896,30625378304,107204608,1817579520,0,286720,894675,896425
16-04 15:12:25,12.060,3.015,83.920,0.754,0.251,1019940864,30625542144,107204608,1817587712,0,393216,826491,804810
16-04 15:12:26,11.646,2.278,85.316,0.506,0.253,1020067840,30625411072,107204608,1817591808,0,212992,893779,889821
16-04 15:12:27,10.723,1.746,87.282,0.249,0,1020448768,30625021952,107204608,1817595904,0,69632,506277,507659
16-04 15:12:28,10.914,2.538,86.294,0,0.254,1020379136,30625087488,107204608,1817600000,0,90112,907821,867894
16-04 15:12:29,11.794,3.686,83.538,0.983,0,1020735488,30624727040,107204608,1817604096,0,430080,778603,757074
16-04 15:12:30,12.658,3.291,83.544,0.253,0.253,1019822080,30625632256,107204608,1817612288,0,229376,958166,935749
16-04 15:12:31,10.591,3.202,85.961,0.246,0,1019920384,30625533952,107204608,1817612288,0,102400,615058,592855
16-04 15:12:32,12.718,1.746,85.037,0.249,0.249,1020010496,30625435648,107204608,1817620480,0,114688,866523,850923
16-04 15:12:33,9.572,3.023,86.902,0.504,0,1019875328,30625566720,107204608,1817624576,0,249856,589678,626298
16-04 15:12:34,15.711,4.489,78.304,1.247,0.249,1020096512,30625337344,107204608,1817632768,0,561152,1200608,1201884
16-04 15:12:35,9.227,2.244,87.781,0.499,0.249,1019994112,30625435648,107204608,1817636864,0,151552,541848,528605
16-04 15:12:36,12.245,2.296,85.204,0.255,0,1020289024,30625140736,107204608,1817636864,0,102400,822655,840230
16-04 15:12:37,10.579,1.763,87.154,0.252,0.252,1020383232,30625042432,107204608,1817640960,0,77824,542700,528895
16-04 15:12:38,13.924,4.051,81.266,0.759,0,1020502016,30624911360,107204608,1817653248,0,409600,1090422,1055227
16-04 15:12:39,12.225,3.178,83.863,0.489,0.244,1020264448,30625140736,107204608,1817661440,0,278528,659022,649705
16-04 15:12:40,11.587,3.526,84.383,0.252,0.252,1020465152,30624935936,107204608,1817665536,0,102400,913371,885867
16-04 15:12:41,10.644,2.723,86.386,0.248,0,1020592128,30624804864,107204608,1817669632,0,102400,562060,546145
