"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cockroach-40-512-1536-20480-1-0-20210416-151205-client.csv 1 600",,,,"Date:","16 Apr 2021 15:12:07 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
16-04 15:12:07,0.801,0.259,98.901,0.018,0.021,401788928,31116095488,67248128,1970102272,24231.134,78754.133,0,0
16-04 15:12:08,0.623,0.374,98.753,0.249,0,400666624,31117209600,67371008,1969983488,0,1097728,20362,11709
16-04 15:12:09,7.357,3.242,89.277,0.125,0,397275136,31120257024,67371008,1970159616,0,172032,153796,137491
16-04 15:12:10,8.217,4.551,86.852,0.253,0.126,419704832,31097262080,67424256,1970282496,0,679936,9793,8803
16-04 15:12:11,15.940,1.743,82.316,0,0,453328896,31063310336,67424256,1970286592,0,0,424253,407189
16-04 15:12:12,11.787,1.241,86.973,0,0,485023744,31031386112,67424256,1970286592,0,0,653390,624765
16-04 15:12:13,9.637,1.126,89.111,0,0.125,499720192,31016517632,67424256,1970286592,0,0,707632,677610
16-04 15:12:14,5.750,0.625,93.625,0,0,515026944,31001042944,67424256,1970286592,0,0,635302,608220
16-04 15:12:15,8.176,0.629,91.195,0,0,523845632,30991876096,67424256,1970286592,0,0,665069,636353
16-04 15:12:16,5.051,0.631,94.318,0,0,557826048,30957674496,67432448,1970286592,0,57344,824989,790206
16-04 15:12:17,5.131,0.751,93.992,0,0.125,558989312,30956179456,67432448,1970286592,0,0,880730,842874
16-04 15:12:18,9.057,1.132,89.811,0,0,610062336,30904766464,67432448,1970286592,0,0,814502,779742
16-04 15:12:19,5.957,0.380,93.663,0,0,614600704,30899974144,67432448,1970286592,0,0,860214,823305
16-04 15:12:20,2.792,0.635,96.574,0,0,617050112,30897176576,67432448,1970286592,0,0,855292,818447
16-04 15:12:21,4.899,1.256,93.593,0.126,0.126,687587328,30826373120,67440640,1970286592,0,16384,857821,821317
16-04 15:12:22,4.298,0.885,94.817,0,0,710832128,30802812928,67440640,1970286592,0,0,789868,755589
16-04 15:12:23,2.525,0.758,96.717,0,0,732327936,30781063168,67440640,1970290688,0,0,815598,780791
16-04 15:12:24,5.689,1.138,93.173,0,0,811048960,30702067712,67440640,1970290688,0,0,661454,633245
16-04 15:12:25,2.390,0.503,96.981,0,0.126,811905024,30701047808,67440640,1970290688,0,0,665426,636709
16-04 15:12:26,3.149,0.630,96.222,0,0,814383104,30698160128,67440640,1970290688,0,0,905302,866368
16-04 15:12:27,3.157,0.253,96.591,0,0,815927296,30696366080,67448832,1970290688,0,16384,903273,864755
16-04 15:12:28,3.526,0.630,95.844,0,0,831746048,30680215552,67448832,1970290688,0,0,902622,863764
16-04 15:12:29,4.517,1.380,93.977,0,0.125,904810496,30606880768,67448832,1970290688,0,0,907974,869033
16-04 15:12:30,3.279,0.631,96.091,0,0,906379264,30604877824,67448832,1970290688,0,0,883109,845401
16-04 15:12:31,4.161,0.631,95.208,0,0,902684672,30608310272,67448832,1970290688,0,0,885522,847252
16-04 15:12:32,3.518,0.754,95.729,0,0,903495680,30607220736,67457024,1970282496,0,16384,842350,806459
16-04 15:12:33,4.408,1.134,94.332,0,0.126,972435456,30537920512,67457024,1970290688,0,0,830364,794940
16-04 15:12:34,3.518,0.503,95.980,0,0,973225984,30536990720,67457024,1970290688,0,20480,715887,684779
16-04 15:12:35,11.447,0.377,88.176,0,0,998318080,30511583232,67457024,1970290688,0,0,651430,623530
16-04 15:12:36,4.654,0.377,94.969,0,0,990314496,30519341056,67457024,1970290688,0,0,799552,765178
16-04 15:12:37,13.409,1.253,85.213,0,0.125,1081733120,30427607040,67457024,1970290688,0,0,786086,752319
16-04 15:12:38,2.648,0.504,96.847,0,0,1104039936,30405046272,67465216,1970290688,0,16384,867629,830458
16-04 15:12:39,6.187,0.758,92.172,0.884,0,1126432768,30382264320,67465216,1970290688,0,802816,820166,785212
16-04 15:12:40,13.517,0.751,85.732,0,0,1159442432,30349049856,67465216,1970290688,0,0,666596,638048
16-04 15:12:41,4.403,1.761,93.836,0,0,1244880896,30263357440,67465216,1970290688,0,0,886036,848204
16-04 15:12:42,2.500,0.875,96.500,0,0.125,1245798400,30262046720,67465216,1970290688,0,0,843504,807099
16-04 15:12:43,6.708,0.994,92.298,0,0,1249837056,30257823744,67473408,1970290688,0,32768,795701,761811
16-04 15:12:44,2.136,0.377,97.487,0,0,1250824192,30256558080,67473408,1970294784,0,49152,710742,680248
