"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-sconekv-20-256-768-256000-1-0-20210415-100046-0.csv 1 600",,,,"Date:","15 Apr 2021 10:00:48 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
15-04 10:00:48,31.658,7.964,60.046,0.133,0.199,3909570560,27253186560,65220608,2324758528,77346.491,961836.055,0,0
15-04 10:00:49,2.792,0.254,96.701,0.254,0,3909308416,27253436416,65224704,2324766720,0,118784,46959,49741
15-04 10:00:50,3.023,0.756,95.970,0,0.252,3908501504,27254243328,65224704,2324766720,0,4096,39601,35961
15-04 10:00:51,1.515,0.758,97.727,0,0,3908599808,27254145024,65224704,2324766720,0,0,45805,48200
15-04 10:00:52,6.599,1.015,92.386,0,0,3908526080,27254218752,65224704,2324766720,0,0,80044,88653
15-04 10:00:53,1.515,0.505,97.980,0,0,3908521984,27254218752,65224704,2324770816,0,0,45227,45468
15-04 10:00:54,2.519,1.008,96.222,0,0.252,3908583424,27254153216,65228800,2324770816,0,36864,36974,35851
15-04 10:00:55,1.010,0.758,98.232,0,0,3908546560,27254185984,65228800,2324774912,0,0,34428,34513
15-04 10:00:56,4.271,1.256,94.472,0,0,3908509696,27254218752,65228800,2324779008,0,0,111448,101626
15-04 10:00:57,55.138,10.025,34.586,0,0.251,3920539648,27241857024,65228800,2324971520,0,0,1433304,1247998
15-04 10:00:58,56.061,15.909,27.778,0,0.253,3927564288,27234181120,65228800,2325499904,0,0,2172815,1503769
15-04 10:00:59,59.536,15.464,24.742,0,0.258,3944792064,27216031744,65232896,2326396928,0,32768,2383706,1525924
15-04 10:01:00,60.982,19.380,19.121,0,0.517,3944595456,27215138816,65232896,2327465984,0,139264,3216879,1920194
15-04 10:01:01,64.736,15.365,19.647,0,0.252,3966095360,27192463360,65232896,2328604672,0,0,2818478,1693801
