"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cassandra-20-256-768-256000-1-0-20210420-104750-0.csv 1 600",,,,"Date:","20 Apr 2021 10:47:51 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
20-04 10:47:51,10.448,3.135,86.112,0.276,0.029,27662667776,3573997568,69337088,2237902848,335184.378,1231013.979,0,0
20-04 10:47:52,1.250,0.500,97.750,0.500,0,27662417920,3574194176,69378048,2237915136,0,1429504,9767,21209
20-04 10:47:53,0.756,0.252,98.992,0,0,27654610944,3582001152,69378048,2237915136,0,4096,9379,9477
20-04 10:47:54,1.003,0.752,97.995,0.251,0,27654836224,3581968384,69394432,2237706240,0,716800,9192,8517
20-04 10:47:55,26.835,2.278,70.633,0,0.253,27656429568,3580088320,69394432,2237972480,0,0,35857,210537
20-04 10:47:56,31.579,9.695,57.895,0,0.831,27644141568,3592376320,69394432,2237972480,0,0,191222,235985
20-04 10:47:57,23.596,12.079,63.202,0,1.124,27644076032,3592441856,69394432,2237972480,0,0,345697,427053
20-04 10:47:58,0.508,0.254,99.239,0,0,27639455744,3597053952,69402624,2237972480,0,32768,4123,3720
20-04 10:47:59,0.754,0.251,98.995,0,0,27639672832,3596828672,69402624,2237980672,0,188416,6613,5610
20-04 10:48:00,0.501,0.251,98.747,0.251,0.251,27639631872,3596861440,69410816,2237980672,0,28672,3826,3596
20-04 10:48:01,50.627,8.772,40.602,0,0,27638296576,3597901824,69410816,2238255104,0,0,1187482,1155215
20-04 10:48:02,84.712,14.787,0.501,0,0,27655254016,3579965440,69410816,2239225856,0,0,1535959,1484027
20-04 10:48:03,84.250,13.750,2,0,0,27649830912,3585253376,69410816,2239361024,0,0,1660853,1610588
20-04 10:48:04,79,20.250,0.750,0,0,27647533056,3587022848,69435392,2239840256,0,401408,2914797,2740624
20-04 10:48:05,78.250,21.500,0.250,0,0,27647877120,3586142208,69435392,2240364544,0,0,3404100,3195080
20-04 10:48:06,79.052,20.449,0.249,0,0.249,27645485056,3587997696,69435392,2240888832,0,0,3486495,3248333
20-04 10:48:07,82.500,14.750,2.750,0,0,27647668224,3585474560,69443584,2241204224,0,688128,2105101,2013597
20-04 10:48:08,70.896,12.935,16.169,0,0,27648385024,3584258048,69451776,2241675264,0,40960,2135555,1972878
20-04 10:48:09,79.040,19.444,1.515,0,0,27656073216,3575869440,69459968,2242359296,0,1544192,3019352,2805404
20-04 10:48:10,79.093,14.861,5.793,0,0.252,27666296832,3565613056,69468160,2242379776,0,45056,1778110,1667815
20-04 10:48:11,78.164,21.092,0.496,0,0.248,27665932288,3565428736,69468160,2242912256,0,0,3546057,3299370
20-04 10:48:12,78.338,19.899,1.763,0,0,27667505152,3563180032,69468160,2243571712,0,0,3387156,3106138
20-04 10:48:13,82.412,11.809,5.779,0,0,27683885056,3546173440,69468160,2244190208,0,0,925623,855707
20-04 10:48:14,78.750,21,0.250,0,0,27684827136,3545104384,69492736,2244276224,0,1142784,3530630,3353478
20-04 10:48:15,78.894,20.352,0.754,0,0,27685220352,3541946368,69492736,2246987776,0,0,3401078,3177255
20-04 10:48:16,81.330,16.624,1.790,0,0.256,27684610048,3542110208,69492736,2247426048,0,0,2577424,2500082
