"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cockroach-40-512-1536-20480-1-0-20210416-154802-client.csv 1 600",,,,"Date:","16 Apr 2021 15:48:04 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
16-04 15:48:04,0.899,0.269,98.792,0.018,0.023,422440960,31090094080,70529024,1970978816,22398.538,73730.895,0,0
16-04 15:48:05,0.500,0.500,98.375,0.625,0,422600704,31089586176,70651904,1971105792,0,1896448,77266,59005
16-04 15:48:06,6.076,3.797,89.747,0.253,0.127,457818112,31054311424,70651904,1971113984,0,172032,91363,89992
16-04 15:48:07,8.965,4.798,85.859,0.379,0,443125760,31068286976,70692864,1971372032,0,606208,6909,8814
16-04 15:48:08,14.304,1.506,84.065,0,0.125,474943488,31036248064,70692864,1971372032,0,0,449597,424488
16-04 15:48:09,13.109,0.999,85.768,0,0.125,506331136,31004553216,70692864,1971372032,0,0,583221,558292
16-04 15:48:10,11.457,0.747,87.796,0,0,519745536,30991044608,70692864,1971372032,0,0,592985,567655
16-04 15:48:11,5.801,0.757,93.443,0,0,522395648,30988087296,70692864,1971372032,0,0,644182,616697
16-04 15:48:12,8.115,0.999,90.762,0,0.125,539652096,30970667008,70692864,1971372032,0,0,669378,641095
16-04 15:48:13,5.646,0.502,93.852,0,0,545796096,30964269056,70701056,1971372032,0,49152,654877,625979
16-04 15:48:14,4.768,0.753,94.479,0,0,574316544,30935502848,70701056,1971372032,0,0,669526,637637
16-04 15:48:15,5.409,0.503,94.088,0,0,577769472,30931771392,70701056,1971372032,0,0,757498,724426
16-04 15:48:16,7.143,1.128,91.604,0,0.125,644304896,30865035264,70701056,1971372032,0,0,680080,651074
16-04 15:48:17,5.542,0.882,93.577,0,0,667385856,30841700352,70701056,1971372032,0,0,788932,755294
16-04 15:48:18,3.919,0.379,95.702,0,0,689692672,30819147776,70701056,1971372032,0,0,757316,724455
16-04 15:48:19,3.924,1.139,94.810,0,0.127,750006272,30758502400,70709248,1971372032,0,16384,840473,804237
16-04 15:48:20,3.026,0.883,96.091,0,0,750813184,30757412864,70709248,1971372032,0,0,837119,801220
16-04 15:48:21,2.652,0.631,96.717,0,0,751415296,30756495360,70709248,1971372032,0,0,865344,828177
16-04 15:48:22,4.792,1.009,94.073,0,0.126,813436928,30694191104,70709248,1971372032,0,0,802761,768237
16-04 15:48:23,3.145,0.629,96.226,0,0,814018560,30693249024,70709248,1971372032,0,0,825112,789795
16-04 15:48:24,2.015,0.504,97.481,0,0,814526464,30692536320,70709248,1971372032,0,0,730823,699469
16-04 15:48:25,6.468,0.622,92.786,0.124,0,822915072,30683848704,70717440,1971372032,0,12288,821560,786381
16-04 15:48:26,4.370,0.499,95.006,0,0.125,825466880,30680985600,70717440,1971372032,0,0,854987,817973
16-04 15:48:27,9.717,1.107,89.053,0,0.123,901648384,30604443648,70717440,1971372032,0,0,823985,788662
