"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-sconekv-80-1024-3072-512000-1-0-20210415-135555-0.csv 1 600",,,,"Date:","15 Apr 2021 13:55:57 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
15-04 13:55:57,35.410,8.801,55.499,0.100,0.190,4189212672,26919952384,86102016,2341703680,28532.948,960660.787,0,0
15-04 13:55:58,2.284,0.761,96.701,0.254,0,4188901376,26920251392,86102016,2341711872,0,90112,84700,85584
15-04 13:55:59,1.777,1.269,96.701,0,0.254,4188770304,26920382464,86102016,2341711872,0,0,65166,62734
15-04 13:56:00,3.291,0.759,95.949,0,0,4188868608,26920284160,86102016,2341711872,0,4096,91786,89008
15-04 13:56:01,3.308,0.763,95.929,0,0,4188835840,26920316928,86102016,2341711872,0,77824,81068,92055
15-04 13:56:02,2.813,0.767,96.164,0,0.256,4188512256,26920640512,86102016,2341711872,0,0,77628,103387
15-04 13:56:03,3.046,1.015,95.939,0,0,4188536832,26920607744,86106112,2341715968,0,40960,84245,114313
15-04 13:56:04,2.025,1.772,95.949,0,0.253,4188467200,26920673280,86106112,2341720064,0,0,76978,103732
15-04 13:56:05,1.538,0.769,97.692,0,0,4188499968,26920640512,86106112,2341720064,0,0,72518,94717
15-04 13:56:06,1.527,1.018,97.455,0,0,4188565504,26920574976,86106112,2341720064,0,0,59979,58246
15-04 13:56:07,1.279,0.767,97.698,0,0.256,4188467200,26920673280,86106112,2341720064,0,0,58958,53460
15-04 13:56:08,1.527,0.763,97.710,0,0,4188499968,26920640512,86106112,2341720064,0,0,58297,56928
15-04 13:56:09,2.015,1.008,96.725,0.252,0,4188528640,26920607744,86110208,2341720064,0,24576,57662,55870
15-04 13:56:10,2.267,1.763,95.718,0,0.252,4188495872,26920640512,86110208,2341720064,0,0,53864,51409
15-04 13:56:11,1.279,1.023,97.698,0,0,4188528640,26920607744,86110208,2341720064,0,0,55654,54674
15-04 13:56:12,2.025,1.266,96.709,0,0,4188463104,26920673280,86110208,2341720064,0,0,58047,56030
15-04 13:56:13,8.060,1.511,90.176,0,0.252,4188487680,26920648704,86110208,2341720064,0,0,114668,106998
15-04 13:56:14,5.542,1.763,92.695,0,0,4188426240,26920697856,86110208,2341732352,0,0,136759,130010
15-04 13:56:15,21.500,3.750,74.500,0,0.250,4189827072,26919268352,86114304,2341756928,0,24576,326452,297777
15-04 13:56:16,33.083,5.013,60.902,0.752,0.251,4206104576,26902941696,86114304,2341801984,0,1064960,457235,416239
15-04 13:56:17,62.899,8.108,28.747,0,0.246,4224671744,26884304896,86114304,2341871616,0,0,704297,644079
15-04 13:56:18,68.342,8.291,23.367,0,0,4231389184,26877427712,86114304,2342023168,0,0,640556,600905
15-04 13:56:19,39.803,6.388,53.563,0,0.246,4241006592,26867695616,86114304,2342137856,0,0,656025,614871
15-04 13:56:20,28.715,8.564,62.217,0,0.504,4238856192,26869784576,86118400,2342191104,0,40960,639860,605794
15-04 13:56:21,31.407,6.784,61.809,0,0,4246863872,26860584960,86118400,2343354368,0,8192,487393,455412
15-04 13:56:22,41.089,13.861,44.802,0,0.248,4261834752,26835517440,86118400,2353197056,0,0,438775,371417
15-04 13:56:23,50.125,17.207,32.668,0,0,4277899264,26807701504,86118400,2364620800,0,0,806810,841907
15-04 13:56:24,52.284,11.675,35.787,0,0.254,4283170816,26801483776,86118400,2365370368,0,0,919620,855154
15-04 13:56:25,63.728,9.320,26.700,0,0.252,4301029376,26783244288,86122496,2365628416,0,45056,1007058,938865
15-04 13:56:26,52.020,10.859,36.869,0,0.253,4307271680,26776727552,86122496,2365829120,0,163840,1202724,1128752
15-04 13:56:27,66.085,10.723,23.192,0,0,4316168192,26767425536,86122496,2366062592,0,0,1122185,1085534
15-04 13:56:28,67.830,10.723,21.197,0,0.249,4325744640,26757316608,86122496,2366500864,0,0,1329814,1253590
15-04 13:56:29,44.615,8.974,46.410,0,0,4337950720,26744782848,86122496,2366726144,0,0,765834,737236
15-04 13:56:30,60.363,11.140,27.979,0.259,0.259,4356243456,26725953536,86126592,2367172608,0,28672,1426466,1406268
15-04 13:56:31,40.769,10.256,48.718,0,0.256,4357443584,26724233216,86126592,2367594496,0,1277952,967046,1026688
15-04 13:56:32,38.520,9.439,51.786,0,0.255,4364120064,26717237248,86126592,2367868928,0,0,943613,897587
15-04 13:56:33,47.520,9.922,42.298,0,0.261,4371300352,26709676032,86126592,2368221184,0,0,1150544,1072372
