"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cockroach-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cockroach-20-16-32-1600-fault-master-20210427-101038-0.csv 1 600",,,,"Date:","27 Apr 2021 10:10:40 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
27-04 10:10:40,5.502,1.740,91.366,1.325,0.066,794562560,30594125824,107401216,2070634496,190561.211,1601077.565,0,0
27-04 10:10:41,2.778,1.263,94.949,1.010,0,794075136,30594576384,107401216,2070667264,0,540672,169285,160804
27-04 10:10:42,6.313,1.263,91.162,1.010,0.253,794075136,30594052096,107401216,2071187456,0,1376256,282560,184068
27-04 10:10:43,10.859,2.525,84.848,1.768,0,799334400,30585622528,107401216,2074259456,0,6782976,822898,446051
27-04 10:10:44,6.801,2.519,90.176,0.504,0,799686656,30585122816,107401216,2074378240,0,446464,357700,365454
27-04 10:10:45,8.543,2.513,85.930,2.764,0.251,800284672,30584508416,107401216,2074394624,0,1425408,411810,288182
27-04 10:10:46,8.629,1.777,87.056,2.538,0,800526336,30584250368,107401216,2074411008,0,1228800,366475,268048
27-04 10:10:47,7.940,2.233,87.345,2.233,0.248,800886784,30583881728,107401216,2074419200,0,1007616,341845,264082
27-04 10:10:48,8.418,2.041,87.245,2.296,0,801058816,30583705600,107401216,2074423296,0,1015808,460606,388754
27-04 10:10:49,7.018,2.506,88.221,2.005,0.251,801300480,30583463936,107401216,2074423296,0,835584,333552,241553
27-04 10:10:50,5.141,2.057,90.231,2.571,0,801665024,30583091200,107401216,2074431488,0,1138688,339015,238419
27-04 10:10:51,7.286,2.764,87.186,2.764,0,802230272,30582501376,107401216,2074456064,0,1249280,361150,260372
27-04 10:10:52,9.367,2.278,85.316,2.785,0.253,803663872,30580596736,107401216,2074914816,0,2396160,552089,399006
27-04 10:10:53,12.308,2.821,81.538,3.333,0,811134976,30569832448,107401216,2078130176,0,7409664,863574,420576
27-04 10:10:54,7.557,2.267,87.657,2.267,0.252,811626496,30569283584,107401216,2078167040,0,1126400,347608,237962
27-04 10:10:55,7.576,2.020,87.879,2.525,0,811761664,30569140224,107401216,2078175232,0,1028096,352685,261214
27-04 10:10:56,6.410,1.538,89.487,2.564,0,812269568,30568493056,107401216,2078314496,0,1306624,349696,259433
27-04 10:10:57,9.596,2.525,84.848,2.778,0.253,812380160,30568357888,107401216,2078339072,0,1200128,481798,402014
27-04 10:10:58,8.543,2.261,87.186,2.010,0,813817856,30566920192,107401216,2078339072,0,786432,341228,250906
27-04 10:10:59,7.513,1.554,87.824,2.850,0.259,814219264,30566518784,107401216,2078339072,0,1200128,464539,305631
27-04 10:11:00,6.549,2.519,88.413,2.519,0,814538752,30566195200,107401216,2078343168,0,1060864,341990,237079
27-04 10:11:01,8.651,2.290,85.751,3.053,0.254,814919680,30565785600,107401216,2078367744,0,1388544,453215,378898
27-04 10:11:02,8.816,2.519,85.642,3.023,0,816562176,30563663872,107401216,2078838784,0,2441216,464541,300261
27-04 10:11:03,17.241,4.187,75.369,3.202,0,823111680,30554349568,107401216,2081533952,0,7712768,1005668,573772
27-04 10:11:04,9.572,2.519,85.894,1.763,0.252,823119872,30553739264,107401216,2082119680,0,1331200,405901,335918
27-04 10:11:05,7.653,1.786,87.755,2.806,0,823558144,30553288704,107401216,2082131968,0,1286144,439255,306907
27-04 10:11:06,7.848,2.532,86.076,3.291,0.253,824008704,30552801280,107401216,2082168832,0,1761280,457742,380466
27-04 10:11:07,8.458,2.985,86.318,2.239,0,824180736,30552625152,107401216,2082172928,0,1028096,352727,257133
27-04 10:11:08,6.076,2.025,89.620,2.278,0,824786944,30552010752,107401216,2082181120,24576,1376256,320211,226608
27-04 10:11:09,8.020,2.256,87.719,1.754,0.251,825245696,30551527424,107401216,2082205696,0,733184,330759,239425
27-04 10:11:10,8.209,3.980,85.075,2.736,0,825458688,30551285760,107401216,2082234368,0,1323008,435654,351981
27-04 10:11:11,8.933,2.481,85.856,2.481,0.248,825655296,30551060480,107401216,2082263040,0,1228800,365635,309854
27-04 10:11:12,7,1.500,90.500,1,0,826458112,30549913600,107401216,2082607104,0,1015808,291313,224205
27-04 10:11:13,12.281,2.506,83.709,1.504,0,833454080,30540013568,107401216,2085429248,0,6918144,725319,353274
27-04 10:11:14,4.030,1.259,94.207,0.252,0.252,833597440,30539489280,107401216,2085801984,0,286720,183324,179855
27-04 10:11:15,7.769,2.506,88.221,1.504,0,833544192,30539522048,107401216,2085822464,0,917504,328728,316736
27-04 10:11:16,2.842,0.517,95.866,0.775,0,833511424,30539554816,107401216,2085822464,0,405504,179608,173053
27-04 10:11:17,5.985,1.496,91.521,0.748,0.249,833581056,30539456512,107401216,2085851136,0,331776,184597,177918
27-04 10:11:18,4.082,1.531,94.388,0,0,834850816,30538186752,107401216,2085851136,0,0,171846,165916
27-04 10:11:19,16.121,4.282,73.804,5.542,0.252,835502080,30537523200,107401216,2085859328,0,2158592,726312,934674
27-04 10:11:20,18.442,3.377,68.571,9.610,0,837148672,30535860224,107401216,2085875712,0,3436544,830144,1138065
27-04 10:11:21,21.554,2.757,65.664,9.774,0.251,838172672,30534819840,107401216,2085892096,0,3371008,747459,1000958
27-04 10:11:22,21.120,2.799,66.158,9.924,0,839766016,30533025792,107401216,2086084608,0,3997696,840783,1036452
27-04 10:11:23,22.414,4.187,63.793,9.360,0.246,846499840,30523092992,107401216,2089205760,0,9322496,1203517,1065384
27-04 10:11:24,22.922,3.275,63.980,9.824,0,847831040,30521475072,107401216,2089484288,0,3825664,846221,1087788
27-04 10:11:25,20.936,3.695,65.271,9.852,0.246,848633856,30520655872,107401216,2089500672,0,3178496,751041,992612
27-04 10:11:26,19.554,4.950,65.594,9.901,0,849534976,30519754752,107401216,2089500672,0,3371008,724257,959856
27-04 10:11:27,21.130,4.423,64.373,9.828,0.246,850419712,30518841344,107401216,2089529344,0,3362816,755733,1005889
