"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra-manager",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-cassandra-20-256-768-256000-1-0-20210420-105550-0.csv 1 600",,,,"Date:","20 Apr 2021 10:55:51 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
20-04 10:55:51,22.246,7.496,69.989,0.223,0.046,27699621888,3193458688,71557120,2569940992,267809.525,1131219.339,0,0
20-04 10:55:52,2.005,0.501,97.494,0,0,27699716096,3193356288,71565312,2569949184,0,90112,17849,35399
20-04 10:55:53,1.008,0.252,98.489,0.252,0,27699552256,3193647104,71565312,2569822208,0,4096,13028,11888
20-04 10:55:54,1.010,0.253,98.737,0,0,27699453952,3193745408,71573504,2569814016,0,40960,9268,10617
20-04 10:55:55,7.107,2.030,90.609,0,0.254,27699527680,3193712640,71581696,2569764864,0,12288,42272,40734
20-04 10:55:56,28.689,11.202,59.290,0,0.820,27699429376,3193810944,71581696,2569764864,0,122880,250572,307745
20-04 10:55:57,19.835,8.264,71.074,0,0.826,27699658752,3193581568,71581696,2569764864,0,0,278257,341807
20-04 10:55:58,1.746,0.499,97.756,0,0,27699527680,3193712640,71581696,2569764864,0,0,5169,4625
20-04 10:55:59,1.259,0.252,98.489,0,0,27699527680,3193712640,71585792,2569760768,0,24576,4581,4654
20-04 10:56:00,1.010,0.253,98.737,0,0,27699556352,3193679872,71585792,2569764864,0,0,6464,6281
20-04 10:56:01,73.232,22.980,3.788,0,0,27680612352,3211096064,71593984,2571268096,0,270336,4408812,4153728
20-04 10:56:02,70.077,26.343,3.325,0,0.256,27681546240,3209662464,71593984,2571759616,0,0,4076018,3867177
20-04 10:56:03,73.134,26.368,0.498,0,0,27681746944,3208552448,71602176,2572623872,0,389120,4064512,3670476
20-04 10:56:04,72.864,26.131,1.005,0,0,27673350144,3216408576,71606272,2573144064,0,577536,4690135,4381944
20-04 10:56:05,72.886,26.119,0.746,0,0.249,27675938816,3212599296,71614464,2574319616,0,802816,4777917,4458978
20-04 10:56:06,71.285,25.693,3.023,0,0,27684343808,3203772416,71614464,2574716928,0,466944,4089486,3862570
20-04 10:56:07,71.429,28.070,0.501,0,0,27686985728,3200061440,71614464,2575781888,0,0,4899490,4558162
20-04 10:56:08,72.959,25,2.041,0,0,27684982784,3201503232,71614464,2576310272,0,0,4383748,4097173
20-04 10:56:09,72.431,26.817,0.752,0,0,27684290560,3201380352,71618560,2577096704,0,53248,5075145,4773798
20-04 10:56:10,70.103,25,4.639,0,0.258,27687550976,3197317120,71618560,2577887232,0,0,4100116,3829185
20-04 10:56:11,71.859,24.623,3.266,0,0.251,27685335040,3199115264,71630848,2578284544,0,3010560,4509505,4217418
20-04 10:56:12,75.567,23.929,0.504,0,0,27684843520,3198595072,71630848,2579275776,0,0,5106667,4773461
20-04 10:56:13,70.408,26.276,3.316,0,0,27694485504,3188207616,71639040,2579984384,0,1871872,4290379,3923934
20-04 10:56:14,72.362,26.131,1.508,0,0,27685785600,3196178432,71647232,2580684800,0,1503232,4687086,4427585
20-04 10:56:15,73.116,25.879,1.005,0,0,27689136128,3191943168,71659520,2581544960,0,802816,4773044,4461719
20-04 10:56:16,72.362,26.884,0.503,0,0.251,27688665088,3191623680,71659520,2582323200,0,0,4947464,4610258
20-04 10:56:17,66.837,28.827,4.337,0,0,27689525248,3190263808,71659520,2582790144,0,0,4064878,3840638
20-04 10:56:18,68.861,28.861,2.278,0,0,27688898560,3189952512,71659520,2583707648,0,0,4605941,4273349
20-04 10:56:19,71.859,27.136,0.754,0,0.251,27688579072,3189469184,71667712,2584494080,0,32768,5003415,4648436
20-04 10:56:20,67.430,29.517,3.053,0,0,27688357888,3188875264,71667712,2585300992,0,0,4466787,4201402
20-04 10:56:21,71.717,27.525,0.758,0,0,27689041920,3187605504,71688192,2585829376,0,2772992,5154793,4804232
20-04 10:56:22,73.618,24.874,1.256,0,0.251,27688935424,3186855936,71688192,2586673152,0,0,4938626,4652216
20-04 10:56:23,73.116,26.382,0.503,0,0,27688837120,3186089984,71696384,2587496448,0,1925120,5207561,4807644
20-04 10:56:24,71.320,25.635,3.046,0,0,27689336832,3184787456,71696384,2588282880,0,2002944,4573000,4328766
20-04 10:56:25,72.111,27.136,0.754,0,0,27688984576,3184340992,71708672,2589052928,0,1892352,5175387,4736425
20-04 10:56:26,69.949,28.030,1.768,0,0.253,27688726528,3183788032,71708672,2589851648,0,16384,4642925,4402137
20-04 10:56:27,71.501,25.191,3.308,0,0,27691573248,3180122112,71708672,2590646272,0,0,4448811,4146387
20-04 10:56:28,65.128,26.410,8.205,0,0.256,27691773952,3179356160,71708672,2591199232,0,0,3408602,3237272
20-04 10:56:29,73.485,26.010,0.505,0,0,27691679744,3178631168,71716864,2591989760,0,49152,4913080,4625079
