"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-worker-2",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-sconekv-20-16-32-8000-fault-master-20210422-172457-2.csv 1 600",,,,"Date:","22 Apr 2021 17:24:58 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
22-04 17:24:58,4.615,0.974,94.265,0.114,0.032,1156415488,30123528192,61882368,2212700160,107991.149,527955.191,0,0
22-04 17:24:59,4.250,0.250,95.500,0,0,1155395584,30124539904,61882368,2212704256,0,0,45978,45883
22-04 17:25:00,1.005,0.503,98.492,0,0,1155461120,30124474368,61882368,2212704256,0,0,29027,30078
22-04 17:25:01,2.500,0.500,97,0,0,1155395584,30124539904,61882368,2212704256,0,0,35925,37720
22-04 17:25:02,17.910,1.990,79.851,0,0.249,1155833856,30124007424,61882368,2212777984,0,0,162585,146308
22-04 17:25:03,42.469,5.432,51.605,0,0.494,1160634368,30118612992,61890560,2213355520,0,57344,501443,377429
22-04 17:25:04,41.646,5.237,53.117,0,0,1164218368,30114443264,61890560,2213912576,0,0,380900,271081
22-04 17:25:05,42,5.750,52,0,0.250,1168355328,30109605888,61890560,2214592512,0,0,532281,379570
22-04 17:25:06,44.417,5.955,49.628,0,0,1170907136,30106411008,61890560,2215231488,0,0,501454,358332
22-04 17:25:07,43.951,8.889,46.914,0,0.247,1171984384,30104539136,61890560,2216013824,0,0,690430,490167
22-04 17:25:08,19.744,4.103,76.154,0,0,1167769600,30108160000,61898752,2216562688,0,36864,421279,306395
22-04 17:25:09,26.866,6.468,66.418,0,0.249,1170006016,30105161728,61898752,2217299968,0,0,619069,443501
22-04 17:25:10,31.899,8.101,60,0,0,1169760256,30104387584,61898752,2218299392,0,0,685047,486944
22-04 17:25:11,52.068,10.706,36.983,0,0.243,1172766720,30100226048,61898752,2219438080,0,0,901935,638388
22-04 17:25:12,28.715,7.053,63.224,1.008,0,1174093824,30098128896,61898752,2220179456,0,8056832,582279,418150
22-04 17:25:13,20.403,6.045,73.300,0,0.252,1174601728,30096936960,61902848,2220834816,0,49152,531321,386822
22-04 17:25:14,45.545,10.891,42.822,0,0.743,1177042944,30093193216,61902848,2222125056,0,0,974887,682045
22-04 17:25:15,46.633,10.474,42.643,0,0.249,1180532736,30088581120,61902848,2223202304,0,0,904566,645267
22-04 17:25:16,42.532,7.595,49.873,0,0,1185972224,30082355200,61902848,2223980544,0,0,619122,442791
22-04 17:25:17,30,9.487,60.256,0,0.256,1187598336,30079680512,61902848,2224984064,0,0,774121,553093
22-04 17:25:18,34.491,8.189,56.824,0.248,0.248,1189269504,30076968960,61902848,2226016256,0,24576,749715,532336
22-04 17:25:19,33.753,9.320,55.668,0,1.259,1191657472,30073581568,61902848,2226987008,0,0,770266,554592
22-04 17:25:20,36.658,11.970,51.122,0,0.249,1192955904,30071033856,61902848,2228203520,0,0,1026250,734502
22-04 17:25:21,34.085,11.278,54.386,0,0.251,1195126784,30067646464,61902848,2229395456,0,0,956098,686748
22-04 17:25:22,37.164,11.491,51.100,0,0.244,1197142016,30064324608,61902848,2230665216,0,0,956050,693237
22-04 17:25:23,36.935,12.814,50,0,0.251,1200480256,30059712512,61906944,2231902208,0,24576,1052327,752635
22-04 17:25:24,33.744,11.084,54.680,0,0.493,1202163712,30056775680,61906944,2233118720,0,0,992988,710950
22-04 17:25:25,25.189,8.060,66.751,0,0,1203433472,30054584320,61906944,2234019840,0,0,735754,532576
22-04 17:25:26,36.700,11.330,51.724,0,0.246,1205235712,30051389440,61906944,2235379712,0,0,1071247,762422
22-04 17:25:27,27.318,8.271,64.160,0,0.251,1207103488,30048747520,61906944,2236133376,0,0,758645,549686
22-04 17:25:28,24.804,10.705,64.230,0,0.261,1208487936,30046068736,61911040,2237390848,0,24576,863335,615417
22-04 17:25:29,33.333,10.294,56.373,0,0,1213112320,30040260608,61911040,2238554112,0,0,915686,653002
22-04 17:25:30,2.244,0.249,97.257,0,0.249,1213042688,30040326144,61911040,2238558208,0,0,39133,39246
22-04 17:25:31,2.010,0.251,97.739,0,0,1213267968,30040100864,61911040,2238558208,0,0,34273,38081
22-04 17:25:32,0.756,0.252,98.992,0,0,1213333504,30040035328,61911040,2238558208,0,0,24812,25571
22-04 17:25:33,2,0.750,97.250,0,0,1213227008,30040133632,61911040,2238566400,0,0,27073,28653
22-04 17:25:34,1.259,0.252,98.489,0,0,1213284352,30040068096,61919232,2238566400,0,24576,26663,28152
22-04 17:25:35,1.005,0.251,98.744,0,0,1213317120,30040035328,61919232,2238566400,0,0,27382,27781
22-04 17:25:36,1.005,0.503,98.492,0,0,1213317120,30040035328,61919232,2238566400,0,0,26561,28580
22-04 17:25:37,1.990,0.498,97.512,0,0,1213550592,30039801856,61919232,2238566400,0,0,31489,32952
22-04 17:25:38,1.010,0,98.990,0,0,1213517824,30039834624,61919232,2238566400,0,0,24843,26898
22-04 17:25:39,4.467,0.993,94.541,0,0,1214861312,30038491136,61927424,2238558208,0,24576,59998,47675
22-04 17:25:40,3,0.750,96.250,0,0,1214996480,30038319104,61927424,2238590976,0,0,41065,35389
22-04 17:25:41,5.263,1.504,93.233,0,0,1217982464,30033752064,61927424,2240135168,0,0,27071,29869
22-04 17:25:42,4.750,2,93,0,0.250,1219346432,30031495168,61927424,2240987136,0,0,35513,34918
22-04 17:25:43,5.473,2.488,89.801,2.239,0,1222041600,30026317824,61927424,2243391488,0,18526208,37932,39526
22-04 17:25:44,1.515,0.505,97.980,0,0,1222324224,30026027008,61935616,2243391488,0,49152,33669,32998
22-04 17:25:45,11.881,0.743,87.376,0,0,1222746112,30025551872,61935616,2243424256,0,0,46262,43800
22-04 17:25:46,25.495,0.495,73.762,0,0.248,1229086720,30019211264,61935616,2243424256,0,0,163414,2596672
22-04 17:25:47,5.250,0.500,94.250,0,0,1232003072,30016294912,61935616,2243424256,0,0,2597434,155879
22-04 17:25:48,46.959,3.893,49.148,0,0,1244700672,30003298304,61935616,2243706880,0,32768,279531,204674
22-04 17:25:49,23.096,4.177,72.727,0,0,1245712384,30001881088,61943808,2244091904,0,32768,337610,247474
