"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sconekv-client",,,,"User:","docker-user"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output tpcc-sconekv-20-16-32-8000-fault-master-20210422-172841-client.csv 1 600",,,,"Date:","22 Apr 2021 17:28:43 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","recv","send"
22-04 17:28:43,0.562,0.237,99.162,0.022,0.016,531525632,64774025216,58650624,1944731648,104309.551,352431.870,0,0
22-04 17:28:44,2.249,1.124,96.252,0.312,0.062,544292864,64760999936,58765312,1944793088,0,1773568,71106,57926
22-04 17:28:45,2.767,2.138,94.528,0.189,0.377,580177920,64724971520,58789888,1944870912,0,520192,2832,5222
22-04 17:28:46,5.857,2.056,91.900,0.062,0.125,563552256,64740749312,58810368,1944924160,0,217088,9998,9019
22-04 17:28:47,29.245,3.270,67.170,0,0.314,785039360,64518209536,58810368,1944928256,0,0,456676,514442
22-04 17:28:48,13.787,1.435,84.591,0,0.187,805638144,64497397760,58810368,1944928256,0,0,428670,588474
22-04 17:28:49,12.555,1.444,85.876,0,0.126,889110528,64413925376,58810368,1944928256,0,0,377906,584225
22-04 17:28:50,8.068,2.251,89.556,0,0.125,933949440,64369086464,58810368,1944928256,0,0,603551,961273
22-04 17:28:51,6.188,2.125,91.562,0,0.125,982142976,64320888832,58814464,1944928256,0,49152,450172,713985
22-04 17:28:52,16.169,1.928,81.841,0,0.062,997842944,64305188864,58814464,1944928256,0,0,506861,785528
22-04 17:28:53,17.114,1.749,81.012,0,0.125,1070161920,64232869888,58814464,1944928256,0,0,470991,739282
22-04 17:28:54,11.553,3.030,85.290,0,0.126,1071321088,64231710720,58814464,1944928256,0,0,907315,1424899
22-04 17:28:55,8.129,2.394,89.351,0,0.126,1166290944,64136740864,58814464,1944928256,0,0,638917,1009812
22-04 17:28:56,4.151,3.082,92.579,0,0.189,1136705536,64166318080,58822656,1944928256,0,20480,793683,1251365
22-04 17:28:57,3.216,2.018,94.641,0,0.126,1137348608,64165675008,58822656,1944928256,0,0,660497,1035719
22-04 17:28:58,3.980,2.780,93.114,0,0.126,1213603840,64089419776,58822656,1944928256,0,0,785582,1217259
22-04 17:28:59,2.670,1.716,95.486,0,0.127,1213571072,64089452544,58822656,1944928256,0,20480,645436,1001057
22-04 17:29:00,3.470,2.397,93.943,0,0.189,1213571072,64089452544,58822656,1944928256,0,0,739265,1146040
22-04 17:29:01,4.997,2.593,92.157,0,0.253,1249439744,64053583872,58822656,1944928256,0,0,906276,1430210
22-04 17:29:02,4.819,2.941,91.990,0,0.250,1340207104,63962812416,58826752,1944928256,0,16384,624852,983522
22-04 17:29:03,4.934,3.163,91.714,0,0.190,1340268544,63962750976,58826752,1944928256,0,0,1006963,1573503
22-04 17:29:04,3.394,2.200,94.217,0,0.189,1340334080,63962685440,58826752,1944928256,0,0,672007,1052407
22-04 17:29:05,4.806,3.683,91.323,0,0.187,1341947904,63961071616,58826752,1944928256,0,0,921086,1446691
22-04 17:29:06,4.540,3.090,92.119,0,0.252,1491259392,63811760128,58826752,1944928256,0,0,825735,1280167
22-04 17:29:07,3.601,2.085,94.188,0.063,0.063,1526501376,63776505856,58834944,1944932352,0,16384,668561,1034247
22-04 17:29:08,4.334,3.204,92.274,0,0.188,1526906880,63776100352,58834944,1944932352,0,0,874249,1378573
22-04 17:29:09,4.792,3.342,91.677,0,0.189,1526874112,63776133120,58834944,1944932352,0,0,922642,1425726
22-04 17:29:10,5.240,2.778,91.730,0,0.253,1530036224,63772971008,58834944,1944932352,0,0,967281,1509776
22-04 17:29:11,4.503,2.752,92.558,0,0.188,1574236160,63728771072,58834944,1944932352,0,0,658685,1021585
22-04 17:29:12,5.448,4.008,90.232,0,0.313,1613176832,63689822208,58843136,1944932352,0,16384,1000860,1569321
22-04 17:29:13,5.608,3.403,90.674,0,0.315,1617313792,63685681152,58843136,1944936448,0,0,1019139,1566454
22-04 17:29:14,3.283,1.831,94.697,0,0.189,1617182720,63685812224,58843136,1944936448,0,0,595812,921526
22-04 17:29:15,0.063,0,99.625,0.313,0,1617149952,63685844992,58843136,1944936448,0,880640,6062,4363
22-04 17:29:16,0.812,0.125,98.938,0,0.125,1619509248,63683444736,58843136,1944936448,0,0,36351,50721
22-04 17:29:17,0.125,0.063,99.812,0,0,1619476480,63683477504,58851328,1944928256,0,40960,1483,3254
22-04 17:29:18,1.440,0.063,98.497,0,0,1613737984,63689195520,58851328,1944940544,0,0,31197,43638
22-04 17:29:19,0,0,100,0,0,1613737984,63689195520,58851328,1944940544,0,0,680,947
22-04 17:29:20,0.688,0.125,99.188,0,0,1613705216,63689228288,58851328,1944940544,0,49152,33525,45735
22-04 17:29:21,0.063,0,99.937,0,0,1613672448,63689261056,58851328,1944940544,0,0,257,373
22-04 17:29:22,1.810,0.187,98.002,0,0,1614704640,63688228864,58851328,1944940544,0,0,36601,50940
