"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20200930-173311-workloada-32-node08.csv 1 400",,,,"Date:","30 Sep 2020 16:33:18 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 16:33:18,3.936,1.899,92.532,0.022,0.0,1.611,36348862464.0,17195008.0,267538432.0,273625088.0,22044.014,435244.948,0.0,0.0
30-09 16:33:19,0.125,0.063,99.812,0.0,0.0,0.0,36347297792.0,17195008.0,267571200.0,275156992.0,0.0,0.0,3472.0,3943.0
30-09 16:33:20,0.126,0.063,99.749,0.0,0.0,0.063,36347297792.0,17195008.0,267571200.0,275156992.0,0.0,0.0,11330.0,17254.0
30-09 16:33:21,0.063,0.126,99.812,0.0,0.0,0.0,36347330560.0,17195008.0,267571200.0,275124224.0,0.0,0.0,7772.0,7329.0
30-09 16:33:22,0.062,0.0,99.938,0.0,0.0,0.0,36347330560.0,17207296.0,267558912.0,275124224.0,0.0,49152.0,5148.0,4963.0
30-09 16:33:23,0.127,0.0,99.873,0.0,0.0,0.0,36347318272.0,17207296.0,267571200.0,275124224.0,0.0,0.0,5287.0,4855.0
30-09 16:33:24,0.126,0.0,99.874,0.0,0.0,0.0,36347351040.0,17207296.0,267571200.0,275091456.0,0.0,0.0,3426.0,2869.0
30-09 16:33:25,0.189,0.063,99.748,0.0,0.0,0.0,36347351040.0,17207296.0,267571200.0,275091456.0,0.0,0.0,4690.0,4386.0
30-09 16:33:26,0.063,0.063,99.812,0.0,0.0,0.063,36347318272.0,17207296.0,267571200.0,275124224.0,0.0,0.0,4674.0,4664.0
30-09 16:33:27,0.063,0.126,99.811,0.0,0.0,0.0,36347351040.0,17207296.0,267571200.0,275091456.0,0.0,0.0,13374.0,19392.0
30-09 16:33:28,0.063,0.0,99.937,0.0,0.0,0.0,36347351040.0,17207296.0,267571200.0,275091456.0,0.0,8192.0,2592.0,3130.0
30-09 16:33:29,0.063,0.0,99.937,0.0,0.0,0.0,36347351040.0,17207296.0,267571200.0,275091456.0,0.0,0.0,3637.0,3712.0
30-09 16:33:30,0.063,0.189,99.748,0.0,0.0,0.0,36347002880.0,17207296.0,267571200.0,275439616.0,0.0,0.0,6974.0,6869.0
30-09 16:33:31,0.250,0.0,99.687,0.0,0.0,0.063,36346843136.0,17207296.0,267571200.0,275599360.0,0.0,0.0,9589.0,10322.0
30-09 16:33:32,0.063,0.063,99.874,0.0,0.0,0.0,36346843136.0,17215488.0,267563008.0,275599360.0,0.0,24576.0,6993.0,6167.0
30-09 16:33:33,0.063,0.063,99.812,0.0,0.0,0.063,36346834944.0,17215488.0,267571200.0,275599360.0,0.0,49152.0,5775.0,5852.0
30-09 16:33:34,0.125,0.0,99.875,0.0,0.0,0.0,36346834944.0,17215488.0,267571200.0,275599360.0,0.0,0.0,5950.0,6004.0
30-09 16:33:35,0.063,0.063,99.874,0.0,0.0,0.0,36346802176.0,17215488.0,267571200.0,275632128.0,0.0,0.0,5097.0,5060.0
30-09 16:33:36,0.188,0.0,99.749,0.0,0.0,0.063,36346802176.0,17215488.0,267571200.0,275632128.0,0.0,0.0,14350.0,20248.0
30-09 16:33:37,0.441,0.126,99.433,0.0,0.0,0.0,36348010496.0,17215488.0,267571200.0,274423808.0,0.0,0.0,16638.0,13135.0
30-09 16:33:38,0.063,0.063,99.749,0.0,0.0,0.126,36347850752.0,17215488.0,267571200.0,274583552.0,0.0,0.0,7683.0,8724.0
30-09 16:33:39,0.188,0.063,99.749,0.0,0.0,0.0,36346359808.0,17215488.0,267571200.0,276074496.0,0.0,0.0,15645.0,21576.0
30-09 16:33:40,0.502,0.126,99.309,0.0,0.0,0.063,36346400768.0,17215488.0,267571200.0,276033536.0,0.0,0.0,7993.0,7127.0
30-09 16:33:41,2.931,8.006,85.418,0.0,0.0,3.645,36346818560.0,17215488.0,267636736.0,275550208.0,0.0,0.0,358028.0,456150.0
30-09 16:33:42,6.522,16.555,70.987,0.0,0.0,5.936,36348084224.0,17223680.0,268087296.0,273825792.0,0.0,20480.0,730468.0,887179.0
30-09 16:33:43,8.113,19.288,63.907,0.0,0.0,8.692,36349800448.0,17223680.0,268488704.0,271708160.0,0.0,0.0,913851.0,1157403.0
30-09 16:33:44,7.208,20.961,63.463,0.0,0.0,8.368,36349542400.0,17240064.0,268742656.0,271695872.0,0.0,339968.0,949895.0,1174956.0
30-09 16:33:45,5.582,14.308,74.214,0.0,0.0,5.896,36350230528.0,17256448.0,268607488.0,271126528.0,0.0,40960.0,718814.0,913858.0
30-09 16:33:46,7.679,20.338,62.616,0.084,0.0,9.283,36350300160.0,17264640.0,268869632.0,270786560.0,0.0,225280.0,1068106.0,1306102.0
30-09 16:33:47,4.614,10.590,80.635,0.0,0.0,4.160,36350803968.0,17264640.0,269209600.0,269942784.0,0.0,0.0,651585.0,763807.0
30-09 16:33:48,8.354,21.704,59.705,0.0,0.0,10.238,36351094784.0,17264640.0,269471744.0,269389824.0,0.0,0.0,1121120.0,1401157.0
30-09 16:33:49,8.086,23.102,58.663,0.083,0.0,10.066,36351676416.0,17264640.0,269869056.0,268410880.0,0.0,905216.0,1087853.0,1326717.0
30-09 16:33:50,9.032,22.457,57.852,0.0,0.0,10.659,36350763008.0,17272832.0,269860864.0,269324288.0,0.0,147456.0,1089710.0,1336925.0
30-09 16:33:51,9.380,19.682,60.637,0.0,0.0,10.302,36352000000.0,17272832.0,270311424.0,267636736.0,0.0,0.0,1074616.0,1321093.0
