"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20200930-173311-workloada-32-client.csv 1 400",,,,"Date:","30 Sep 2020 16:33:18 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 16:33:18,1.281,1.001,96.132,0.002,0.0,1.584,342716416.0,41549824.0,644128768.0,35878825984.0,22986.079,9461.813,0.0,0.0
30-09 16:33:19,0.0,0.0,100.0,0.0,0.0,0.0,342290432.0,41549824.0,644132864.0,35879247872.0,0.0,0.0,291.0,282.0
30-09 16:33:20,0.0,0.0,100.0,0.0,0.0,0.0,341958656.0,41549824.0,644128768.0,35879583744.0,0.0,0.0,391.0,373.0
30-09 16:33:21,0.0,0.0,99.937,0.0,0.0,0.063,341958656.0,41549824.0,644128768.0,35879583744.0,0.0,0.0,508.0,639.0
30-09 16:33:22,0.0,0.0,100.0,0.0,0.0,0.0,341958656.0,41549824.0,644128768.0,35879583744.0,0.0,0.0,191.0,191.0
30-09 16:33:23,0.0,0.0,100.0,0.0,0.0,0.0,341958656.0,41549824.0,644128768.0,35879583744.0,0.0,0.0,91.0,100.0
30-09 16:33:24,0.0,0.062,99.938,0.0,0.0,0.0,341958656.0,41562112.0,644116480.0,35879583744.0,0.0,49152.0,91.0,100.0
30-09 16:33:25,0.0,0.065,99.935,0.0,0.0,0.0,341958656.0,41562112.0,644116480.0,35879583744.0,0.0,0.0,391.0,373.0
30-09 16:33:26,0.0,0.0,100.0,0.0,0.0,0.0,341958656.0,41562112.0,644116480.0,35879583744.0,0.0,0.0,459.0,604.0
30-09 16:33:27,0.060,0.0,99.940,0.0,0.0,0.0,341958656.0,41562112.0,644116480.0,35879583744.0,0.0,0.0,91.0,100.0
30-09 16:33:28,0.0,0.0,99.935,0.0,0.0,0.065,341958656.0,41562112.0,644116480.0,35879583744.0,0.0,0.0,2162.0,2166.0
30-09 16:33:29,0.063,0.125,99.812,0.0,0.0,0.0,342495232.0,41562112.0,644116480.0,35879047168.0,0.0,4096.0,91.0,100.0
30-09 16:33:30,0.0,0.0,100.0,0.0,0.0,0.0,342073344.0,41562112.0,644128768.0,35879456768.0,0.0,0.0,351.0,342.0
30-09 16:33:31,0.0,0.0,100.0,0.0,0.0,0.0,342065152.0,41562112.0,644128768.0,35879464960.0,0.0,0.0,808.0,912.0
30-09 16:33:32,0.0,0.0,100.0,0.0,0.0,0.0,342065152.0,41562112.0,644128768.0,35879464960.0,0.0,0.0,151.0,160.0
30-09 16:33:33,0.063,0.0,99.937,0.0,0.0,0.0,342065152.0,41562112.0,644128768.0,35879464960.0,0.0,0.0,91.0,100.0
30-09 16:33:34,0.0,0.0,100.0,0.0,0.0,0.0,342065152.0,41562112.0,644128768.0,35879464960.0,0.0,0.0,391.0,373.0
30-09 16:33:35,0.685,0.373,98.569,0.0,0.0,0.373,344809472.0,41566208.0,644124672.0,35876720640.0,0.0,4096.0,3832.0,2800.0
30-09 16:33:36,2.170,2.553,94.831,0.064,0.0,0.383,378347520.0,41676800.0,644046848.0,35843149824.0,0.0,446464.0,49569.0,63945.0
30-09 16:33:37,2.369,4.481,92.702,0.128,0.0,0.320,439627776.0,41713664.0,644190208.0,35781689344.0,0.0,532480.0,3127.0,3759.0
30-09 16:33:38,4.270,2.167,93.308,0.064,0.0,0.191,401227776.0,41742336.0,644255744.0,35819995136.0,0.0,229376.0,4644.0,6164.0
30-09 16:33:39,7.372,1.512,90.989,0.0,0.0,0.126,425197568.0,41742336.0,644358144.0,35795922944.0,0.0,200704.0,8936.0,15382.0
30-09 16:33:40,12.620,2.050,85.266,0.0,0.0,0.064,535830528.0,41742336.0,644362240.0,35685285888.0,0.0,0.0,315000.0,5131.0
30-09 16:33:41,14.512,6.662,77.507,0.0,0.0,1.319,1233031168.0,41742336.0,644362240.0,34988085248.0,0.0,0.0,290448.0,153876.0
30-09 16:33:42,37.412,10.338,49.086,0.0,0.0,3.165,1285820416.0,41742336.0,644362240.0,34935296000.0,0.0,0.0,1315959.0,497277.0
30-09 16:33:43,32.265,7.503,57.981,0.0,0.0,2.251,1336201216.0,41742336.0,644370432.0,34884907008.0,0.0,0.0,1726731.0,651909.0
30-09 16:33:44,34.459,6.216,57.027,0.0,0.0,2.297,1350266880.0,41750528.0,644362240.0,34870841344.0,0.0,77824.0,1869345.0,731800.0
30-09 16:33:45,25.168,4.643,68.102,0.0,0.0,2.086,1367711744.0,41750528.0,644370432.0,34853388288.0,0.0,0.0,2032010.0,771773.0
30-09 16:33:46,9.216,2.288,86.928,0.0,0.0,1.569,1382469632.0,41750528.0,644370432.0,34838630400.0,0.0,0.0,1431964.0,556583.0
30-09 16:33:47,2.206,1.622,94.809,0.0,0.0,1.363,1395814400.0,41750528.0,644370432.0,34825285632.0,0.0,0.0,1324962.0,522296.0
30-09 16:33:48,5.057,3.061,90.086,0.0,0.0,1.796,1404383232.0,41750528.0,644370432.0,34816716800.0,0.0,0.0,2203754.0,850505.0
30-09 16:33:49,3.391,2.793,91.822,0.0,0.0,1.995,1416957952.0,41750528.0,644370432.0,34804142080.0,0.0,8192.0,2269924.0,867884.0
30-09 16:33:50,2.468,2.668,92.995,0.0,0.0,1.868,1428410368.0,41750528.0,644370432.0,34792689664.0,0.0,0.0,2160375.0,845937.0
30-09 16:33:51,3.329,2.597,92.410,0.0,0.0,1.664,1434279936.0,41750528.0,644370432.0,34786820096.0,0.0,0.0,2214360.0,861530.0
30-09 16:33:52,2.550,2.013,93.960,0.0,0.0,1.477,1436545024.0,41750528.0,644370432.0,34784555008.0,0.0,0.0,2213558.0,859879.0
30-09 16:33:53,2.354,2.354,94.082,0.0,0.0,1.210,1437519872.0,41750528.0,644374528.0,34783576064.0,0.0,0.0,2257435.0,858812.0
30-09 16:33:54,2.468,2.468,93.662,0.0,0.0,1.401,1442017280.0,41758720.0,644374528.0,34779070464.0,0.0,40960.0,2172329.0,837615.0
30-09 16:33:55,2.086,2.019,94.280,0.0,0.0,1.615,1442459648.0,41758720.0,644374528.0,34778628096.0,0.0,0.0,2261010.0,852888.0
30-09 16:33:56,2.522,2.654,93.298,0.0,0.0,1.526,1442877440.0,41758720.0,644374528.0,34778210304.0,0.0,0.0,2153080.0,848628.0
30-09 16:33:57,3.258,2.261,92.620,0.0,0.0,1.862,1442041856.0,41758720.0,644374528.0,34779045888.0,0.0,0.0,2228180.0,862673.0
30-09 16:33:58,3.674,2.338,92.452,0.0,0.0,1.536,1444270080.0,41758720.0,644374528.0,34776817664.0,0.0,0.0,2254097.0,859747.0
30-09 16:33:59,2.357,1.684,94.074,0.0,0.0,1.886,1447522304.0,41758720.0,644374528.0,34773565440.0,0.0,0.0,2221376.0,869051.0
