"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-094043-workloadb-16-client.csv 1 400",,,,"Date:","01 Oct 2020 08:41:00 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 08:41:00,0.341,0.308,99.140,0.011,0.0,0.200,311701504.0,21917696.0,381571072.0,36192030720.0,135762.869,6618.437,0.0,0.0
01-10 08:41:01,0.0,0.0,100.0,0.0,0.0,0.0,311242752.0,21917696.0,381595648.0,36192464896.0,0.0,0.0,251.0,251.0
01-10 08:41:02,0.0,0.0,100.0,0.0,0.0,0.0,310939648.0,21917696.0,381595648.0,36192768000.0,0.0,0.0,460.0,604.0
01-10 08:41:03,0.0,0.0,100.0,0.0,0.0,0.0,310939648.0,21917696.0,381595648.0,36192768000.0,0.0,0.0,91.0,100.0
01-10 08:41:04,0.0,0.0,100.0,0.0,0.0,0.0,310939648.0,21917696.0,381595648.0,36192768000.0,0.0,0.0,91.0,100.0
01-10 08:41:05,0.125,0.0,99.875,0.0,0.0,0.0,310939648.0,21917696.0,381595648.0,36192768000.0,0.0,0.0,191.0,191.0
01-10 08:41:06,0.0,0.0,100.0,0.0,0.0,0.0,310939648.0,21929984.0,381583360.0,36192768000.0,0.0,49152.0,191.0,191.0
01-10 08:41:07,0.0,0.0,100.0,0.0,0.0,0.0,310939648.0,21929984.0,381583360.0,36192768000.0,0.0,0.0,660.0,786.0
01-10 08:41:08,0.0,0.0,100.0,0.0,0.0,0.0,310353920.0,21929984.0,381599744.0,36193337344.0,0.0,0.0,91.0,100.0
01-10 08:41:09,0.0,0.0,100.0,0.0,0.0,0.0,310353920.0,21929984.0,381599744.0,36193337344.0,0.0,0.0,191.0,191.0
01-10 08:41:10,0.0,0.0,100.0,0.0,0.0,0.0,310353920.0,21929984.0,381599744.0,36193337344.0,0.0,0.0,191.0,191.0
01-10 08:41:11,0.0,0.0,100.0,0.0,0.0,0.0,310353920.0,21929984.0,381599744.0,36193337344.0,0.0,0.0,191.0,191.0
01-10 08:41:12,0.063,0.0,99.937,0.0,0.0,0.0,310353920.0,21929984.0,381599744.0,36193337344.0,0.0,0.0,614.0,699.0
01-10 08:41:13,0.0,0.0,100.0,0.0,0.0,0.0,310353920.0,21929984.0,381599744.0,36193337344.0,0.0,0.0,191.0,191.0
01-10 08:41:14,0.0,0.0,100.0,0.0,0.0,0.0,310353920.0,21929984.0,381599744.0,36193337344.0,0.0,0.0,191.0,191.0
01-10 08:41:15,0.0,0.123,99.877,0.0,0.0,0.0,310349824.0,21938176.0,381591552.0,36193341440.0,0.0,49152.0,433.0,442.0
01-10 08:41:16,0.0,0.064,99.936,0.0,0.0,0.0,310349824.0,21938176.0,381591552.0,36193341440.0,0.0,0.0,608.0,671.0
01-10 08:41:17,0.0,0.0,100.0,0.0,0.0,0.0,310349824.0,21938176.0,381591552.0,36193341440.0,0.0,0.0,291.0,348.0
01-10 08:41:18,0.0,0.062,99.876,0.0,0.0,0.062,310022144.0,21938176.0,381599744.0,36193660928.0,0.0,0.0,2072.0,2074.0
01-10 08:41:19,0.063,0.063,99.811,0.0,0.0,0.063,310505472.0,21938176.0,381599744.0,36193177600.0,0.0,0.0,2074.0,1437.0
01-10 08:41:20,1.774,1.394,96.578,0.063,0.0,0.190,367112192.0,22040576.0,381497344.0,36136570880.0,0.0,409600.0,62152.0,73742.0
01-10 08:41:21,1.461,2.864,95.558,0.058,0.0,0.058,343437312.0,22040576.0,381681664.0,36160061440.0,0.0,77824.0,929.0,804.0
01-10 08:41:22,2.044,3.665,93.517,0.141,0.0,0.634,353775616.0,22073344.0,381677568.0,36149694464.0,0.0,540672.0,6879.0,8430.0
01-10 08:41:23,9.027,2.161,88.620,0.064,0.0,0.127,388845568.0,22110208.0,381976576.0,36114288640.0,155648.0,188416.0,2595.0,2495.0
01-10 08:41:24,13.291,1.342,85.176,0.0,0.0,0.192,463089664.0,22110208.0,381980672.0,36040040448.0,0.0,0.0,314477.0,3729.0
01-10 08:41:25,12.532,5.195,81.104,0.065,0.0,1.104,1170972672.0,22110208.0,381980672.0,35332157440.0,0.0,331776.0,213435.0,96256.0
01-10 08:41:26,12.819,1.786,84.120,0.0,0.0,1.276,1190600704.0,22110208.0,381984768.0,35312525312.0,0.0,0.0,566257.0,130127.0
01-10 08:41:27,8.028,0.771,90.109,0.0,0.0,1.092,1205383168.0,22110208.0,381984768.0,35297742848.0,0.0,0.0,730816.0,180473.0
01-10 08:41:28,7.484,1.032,90.839,0.0,0.0,0.645,1227350016.0,22118400.0,381984768.0,35275767808.0,0.0,135168.0,1011277.0,201895.0
01-10 08:41:29,14.369,1.675,82.990,0.0,0.0,0.966,1257717760.0,22118400.0,381984768.0,35245400064.0,0.0,0.0,1465322.0,275599.0
01-10 08:41:30,8.274,1.368,89.121,0.0,0.0,1.238,1281536000.0,22118400.0,381984768.0,35221581824.0,0.0,0.0,1685891.0,321222.0
01-10 08:41:31,9.381,1.173,88.469,0.0,0.0,0.977,1287356416.0,22118400.0,381984768.0,35215761408.0,0.0,0.0,1775816.0,339633.0
01-10 08:41:32,14.860,1.531,80.740,0.0,0.0,2.870,1292021760.0,22118400.0,381984768.0,35211096064.0,0.0,0.0,1875453.0,357600.0
