"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-114433-workloadf-128-client.csv 1 400",,,,"Date:","01 Oct 2020 10:44:46 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 10:44:46,1.647,1.438,95.854,0.004,0.0,1.056,326692864.0,29085696.0,444805120.0,36106637312.0,44568.418,6929.605,0.0,0.0
01-10 10:44:47,0.0,0.0,100.0,0.0,0.0,0.0,326549504.0,29085696.0,444825600.0,36106760192.0,0.0,0.0,448.0,580.0
01-10 10:44:48,0.188,0.062,99.750,0.0,0.0,0.0,326549504.0,29085696.0,444825600.0,36106760192.0,0.0,0.0,291.0,282.0
01-10 10:44:49,0.0,0.0,100.0,0.0,0.0,0.0,326549504.0,29085696.0,444825600.0,36106760192.0,0.0,0.0,251.0,251.0
01-10 10:44:50,0.0,0.0,100.0,0.0,0.0,0.0,326549504.0,29085696.0,444825600.0,36106760192.0,0.0,0.0,191.0,191.0
01-10 10:44:51,0.0,0.0,100.0,0.0,0.0,0.0,325439488.0,29085696.0,444837888.0,36107857920.0,0.0,0.0,191.0,191.0
01-10 10:44:52,0.0,0.0,100.0,0.0,0.0,0.0,325427200.0,29097984.0,444837888.0,36107857920.0,0.0,49152.0,614.0,765.0
01-10 10:44:53,0.0,0.0,100.0,0.0,0.0,0.0,325427200.0,29097984.0,444837888.0,36107857920.0,0.0,0.0,191.0,191.0
01-10 10:44:54,0.062,0.0,99.938,0.0,0.0,0.0,325427200.0,29097984.0,444837888.0,36107857920.0,0.0,0.0,181.0,100.0
01-10 10:44:55,1.916,0.894,97.126,0.0,0.0,0.064,351780864.0,29167616.0,444768256.0,36081504256.0,0.0,348160.0,9427.0,4635.0
01-10 10:44:56,2.096,3.514,93.711,0.062,0.0,0.617,353505280.0,29167616.0,444936192.0,36079611904.0,0.0,327680.0,41996.0,60265.0
01-10 10:44:57,2.321,3.050,94.297,0.133,0.0,0.199,361975808.0,29200384.0,445001728.0,36071043072.0,0.0,561152.0,13726.0,21570.0
01-10 10:44:58,6.974,2.239,90.467,0.064,0.0,0.256,409718784.0,29229056.0,445067264.0,36023205888.0,0.0,241664.0,3347.0,2954.0
01-10 10:44:59,8.963,1.344,89.565,0.0,0.0,0.128,475389952.0,29229056.0,445067264.0,35957534720.0,0.0,0.0,183781.0,5044.0
01-10 10:45:00,10.954,5.026,83.505,0.0,0.0,0.515,1207767040.0,29229056.0,445071360.0,35225153536.0,0.0,0.0,143336.0,16407.0
01-10 10:45:01,33.848,10.744,51.896,0.0,0.0,3.511,1290383360.0,29229056.0,445104128.0,35142504448.0,0.0,241664.0,1387066.0,524918.0
01-10 10:45:02,38.609,12.917,42.370,0.0,0.0,6.104,1336397824.0,29229056.0,445104128.0,35096489984.0,0.0,0.0,3102656.0,748605.0
