"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-114433-workloadf-128-node08.csv 1 400",,,,"Date:","01 Oct 2020 10:44:48 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 10:44:48,4.377,7.789,82.659,0.312,0.0,4.863,36484780032.0,8765440.0,149323776.0,264351744.0,360030.217,425925.164,0.0,0.0
01-10 10:44:49,0.942,0.188,98.870,0.0,0.0,0.0,36486766592.0,8765440.0,151986176.0,259702784.0,16384.0,0.0,6615.0,7966.0
01-10 10:44:50,8.196,0.445,88.755,2.097,0.0,0.508,36494131200.0,8765440.0,152080384.0,252243968.0,8814592.0,4096.0,6585.0,6502.0
01-10 10:44:51,0.063,0.0,99.874,0.0,0.0,0.063,36494147584.0,8765440.0,152096768.0,252211200.0,0.0,0.0,4799.0,4369.0
01-10 10:44:52,0.125,0.125,99.688,0.0,0.0,0.062,36490469376.0,8777728.0,152301568.0,255672320.0,28672.0,274432.0,14951.0,21375.0
01-10 10:44:53,0.188,0.0,99.812,0.0,0.0,0.0,36490313728.0,8777728.0,152330240.0,255799296.0,0.0,0.0,4382.0,4379.0
01-10 10:44:54,0.567,0.0,99.369,0.063,0.0,0.0,36490489856.0,8777728.0,152186880.0,255766528.0,65536.0,0.0,6816.0,6155.0
01-10 10:44:55,0.126,0.063,99.812,0.0,0.0,0.0,36488794112.0,8777728.0,152199168.0,257449984.0,0.0,0.0,13323.0,19560.0
01-10 10:44:56,0.124,0.0,99.876,0.0,0.0,0.0,36488798208.0,8777728.0,152195072.0,257449984.0,159744.0,0.0,5969.0,6066.0
01-10 10:44:57,0.190,0.507,98.669,0.507,0.0,0.127,36492042240.0,8785920.0,153542656.0,252850176.0,4308992.0,12288.0,19312.0,26779.0
01-10 10:44:58,0.063,0.126,99.685,0.063,0.0,0.063,36491628544.0,8785920.0,154083328.0,252723200.0,196608.0,0.0,16158.0,21199.0
01-10 10:44:59,0.252,0.126,99.560,0.063,0.0,0.0,36491620352.0,8785920.0,154091520.0,252723200.0,122880.0,0.0,6082.0,5888.0
01-10 10:45:00,1.747,3.763,93.616,0.134,0.0,0.739,36491464704.0,8785920.0,154644480.0,252325888.0,634880.0,0.0,85268.0,176145.0
01-10 10:45:01,9.857,20.986,59.300,0.159,0.0,9.698,36495106048.0,8794112.0,154767360.0,248553472.0,118784.0,49152.0,1024026.0,1382105.0
01-10 10:45:02,13.333,24.627,46.275,0.078,0.0,15.686,36495704064.0,8802304.0,155320320.0,247394304.0,143360.0,126976.0,1382182.0,1948094.0
01-10 10:45:03,16.185,27.834,40.579,0.078,0.0,15.324,36498784256.0,8802304.0,156250112.0,243384320.0,614400.0,0.0,1592466.0,2271729.0
