"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-195745-workloadc-16-node08.csv 1 400",,,,"Date:","30 Sep 2020 18:57:52 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:57:52,4.317,2.565,91.012,0.152,0.0,1.954,1215459328.0,176168960.0,781086720.0,34734505984.0,167776.640,604330.828,0.0,0.0
30-09 18:57:53,0.380,0.761,98.542,0.0,0.0,0.317,1216401408.0,176168960.0,781082624.0,34733568000.0,0.0,90112.0,103816.0,112021.0
30-09 18:57:54,1.806,1.677,95.097,0.387,0.0,1.032,1216237568.0,176177152.0,781082624.0,34733723648.0,0.0,520192.0,225341.0,299962.0
30-09 18:57:55,0.829,0.191,98.469,0.0,0.0,0.510,1216225280.0,176177152.0,781094912.0,34733723648.0,0.0,102400.0,114423.0,135056.0
30-09 18:57:56,0.700,0.445,98.473,0.0,0.0,0.382,1216225280.0,176177152.0,781094912.0,34733723648.0,0.0,0.0,127500.0,148361.0
30-09 18:57:57,0.509,0.381,98.601,0.0,0.0,0.509,1216225280.0,176177152.0,781094912.0,34733723648.0,0.0,0.0,116666.0,128193.0
30-09 18:57:58,0.897,0.769,97.566,0.256,0.0,0.512,1216339968.0,176189440.0,781090816.0,34733600768.0,0.0,217088.0,148768.0,192115.0
30-09 18:57:59,3.338,1.374,93.455,0.589,0.0,1.243,1217503232.0,176197632.0,781103104.0,34732417024.0,0.0,5783552.0,601089.0,363661.0
30-09 18:58:00,0.960,0.704,97.505,0.128,0.0,0.704,1220018176.0,176197632.0,781107200.0,34729897984.0,0.0,1769472.0,270093.0,173061.0
30-09 18:58:01,0.633,0.507,98.290,0.063,0.0,0.507,1220116480.0,176197632.0,781107200.0,34729799680.0,0.0,65536.0,112990.0,128060.0
30-09 18:58:02,0.636,0.318,98.664,0.0,0.0,0.382,1220083712.0,176197632.0,781107200.0,34729832448.0,0.0,65536.0,119571.0,141407.0
30-09 18:58:03,0.966,1.224,96.456,0.322,0.0,1.031,1220534272.0,176201728.0,781111296.0,34729373696.0,0.0,561152.0,203243.0,267418.0
