"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-204915-workloadc-64-client.csv 1 400",,,,"Date:","30 Sep 2020 19:49:21 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 19:49:21,1.116,0.887,96.582,0.002,0.0,1.412,352178176.0,51539968.0,651993088.0,35851509760.0,16018.260,8469.264,0.0,0.0
30-09 19:49:22,0.0,0.0,100.0,0.0,0.0,0.0,351944704.0,51539968.0,652021760.0,35851714560.0,0.0,0.0,660.0,793.0
30-09 19:49:23,0.0,0.0,99.937,0.0,0.0,0.063,351944704.0,51539968.0,652021760.0,35851714560.0,0.0,0.0,251.0,251.0
30-09 19:49:24,0.0,0.062,99.938,0.0,0.0,0.0,351944704.0,51539968.0,652021760.0,35851714560.0,0.0,0.0,667.0,100.0
30-09 19:49:25,0.0,0.0,100.0,0.0,0.0,0.0,351944704.0,51539968.0,652021760.0,35851714560.0,0.0,0.0,91.0,100.0
30-09 19:49:26,0.0,0.063,99.937,0.0,0.0,0.0,351944704.0,51552256.0,652009472.0,35851714560.0,0.0,49152.0,548.0,670.0
30-09 19:49:27,0.0,0.0,100.0,0.0,0.0,0.0,351944704.0,51552256.0,652009472.0,35851714560.0,0.0,0.0,251.0,251.0
30-09 19:49:28,0.0,0.0,100.0,0.0,0.0,0.0,351944704.0,51552256.0,652009472.0,35851714560.0,0.0,0.0,91.0,100.0
30-09 19:49:29,0.0,0.0,100.0,0.0,0.0,0.0,351944704.0,51552256.0,652009472.0,35851714560.0,0.0,0.0,551.0,524.0
30-09 19:49:30,0.0,0.0,100.0,0.0,0.0,0.0,351916032.0,51552256.0,652021760.0,35851730944.0,0.0,0.0,191.0,191.0
30-09 19:49:31,0.062,0.0,99.938,0.0,0.0,0.0,351916032.0,51552256.0,652021760.0,35851730944.0,0.0,0.0,514.0,601.0
30-09 19:49:32,0.0,0.0,100.0,0.0,0.0,0.0,351916032.0,51560448.0,652013568.0,35851730944.0,0.0,12288.0,91.0,100.0
30-09 19:49:33,0.0,0.124,99.876,0.0,0.0,0.0,352174080.0,51560448.0,652021760.0,35851464704.0,0.0,0.0,91.0,100.0
30-09 19:49:34,0.0,0.065,99.935,0.0,0.0,0.0,352026624.0,51560448.0,652021760.0,35851612160.0,0.0,4096.0,351.0,342.0
30-09 19:49:35,0.060,0.0,99.940,0.0,0.0,0.0,352026624.0,51560448.0,652021760.0,35851612160.0,0.0,0.0,291.0,282.0
30-09 19:49:36,0.0,0.0,100.0,0.0,0.0,0.0,352026624.0,51560448.0,652021760.0,35851612160.0,0.0,0.0,714.0,783.0
30-09 19:49:37,0.0,0.0,100.0,0.0,0.0,0.0,352026624.0,51560448.0,652021760.0,35851612160.0,0.0,0.0,91.0,100.0
30-09 19:49:38,1.252,0.438,98.247,0.0,0.0,0.063,359841792.0,51560448.0,652025856.0,35843792896.0,0.0,0.0,11485.0,6160.0
30-09 19:49:39,2.428,2.556,94.633,0.128,0.0,0.256,412897280.0,51671040.0,652103680.0,35790548992.0,0.0,442368.0,48216.0,62453.0
30-09 19:49:40,3.468,4.817,91.458,0.064,0.0,0.193,457179136.0,51707904.0,652185600.0,35746148352.0,0.0,540672.0,4356.0,6606.0
