"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-213825-workloadf-256-node07.csv 1 400",,,,"Date:","30 Sep 2020 20:38:44 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 20:38:44,4.436,2.857,90.305,0.260,0.0,2.143,1523073024.0,151379968.0,2721693696.0,32511086592.0,170249.267,1507257.768,0.0,0.0
30-09 20:38:45,0.446,0.383,98.788,0.0,0.0,0.383,1523400704.0,151379968.0,2721730560.0,32510722048.0,0.0,114688.0,110585.0,101304.0
30-09 20:38:46,0.702,0.829,97.832,0.064,0.0,0.574,1523400704.0,151379968.0,2721730560.0,32510722048.0,0.0,90112.0,163771.0,136588.0
30-09 20:38:47,0.512,0.256,98.849,0.0,0.0,0.384,1523261440.0,151379968.0,2721730560.0,32510861312.0,0.0,12288.0,114206.0,114105.0
30-09 20:38:48,0.640,0.832,97.887,0.0,0.0,0.640,1523355648.0,151379968.0,2721730560.0,32510767104.0,0.0,2154496.0,334622.0,117825.0
30-09 20:38:49,1.597,0.767,96.933,0.128,0.0,0.575,1524658176.0,151379968.0,2721730560.0,32509464576.0,0.0,2596864.0,372853.0,199383.0
30-09 20:38:50,0.765,0.957,97.194,0.128,0.0,0.957,1524973568.0,151379968.0,2721730560.0,32509149184.0,0.0,163840.0,173033.0,152851.0
30-09 20:38:51,0.824,0.760,97.782,0.0,0.0,0.634,1525039104.0,151379968.0,2721730560.0,32509083648.0,0.0,94208.0,120926.0,115218.0
30-09 20:38:52,0.255,0.382,99.044,0.064,0.0,0.255,1525035008.0,151379968.0,2721734656.0,32509083648.0,0.0,12288.0,114716.0,119666.0
30-09 20:38:53,0.701,0.382,98.534,0.0,0.0,0.382,1525641216.0,151379968.0,2721738752.0,32508473344.0,0.0,24576.0,112811.0,106541.0
