"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node11",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-213825-workloadf-256-node11.csv 1 400",,,,"Date:","30 Sep 2020 20:38:33 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 20:38:33,3.969,2.982,90.933,0.180,0.0,1.936,1245085696.0,154185728.0,604651520.0,34903298048.0,156777.000,530252.830,0.0,0.0
30-09 20:38:34,1.140,0.950,97.403,0.0,0.0,0.507,1243238400.0,154185728.0,604655616.0,34905141248.0,0.0,102400.0,115751.0,98114.0
30-09 20:38:35,0.445,0.318,98.983,0.0,0.0,0.254,1243271168.0,154185728.0,604655616.0,34905108480.0,0.0,0.0,96144.0,79660.0
30-09 20:38:36,0.960,1.024,97.249,0.128,0.0,0.640,1243258880.0,154189824.0,604663808.0,34905108480.0,0.0,516096.0,180896.0,163929.0
30-09 20:38:37,0.508,0.571,98.413,0.063,0.0,0.444,1243226112.0,154189824.0,604663808.0,34905141248.0,0.0,49152.0,126240.0,102910.0
30-09 20:38:38,0.764,0.510,98.217,0.0,0.0,0.510,1243226112.0,154189824.0,604663808.0,34905141248.0,0.0,73728.0,171071.0,114902.0
30-09 20:38:39,0.896,0.704,97.503,0.384,0.0,0.512,1242771456.0,154189824.0,605151232.0,34905108480.0,0.0,2179072.0,463219.0,161092.0
30-09 20:38:40,1.215,0.767,97.059,0.192,0.0,0.767,1242525696.0,154189824.0,605806592.0,34904698880.0,0.0,1007616.0,231684.0,175812.0
30-09 20:38:41,0.444,0.381,98.730,0.063,0.0,0.381,1242607616.0,154189824.0,605810688.0,34904612864.0,0.0,69632.0,94195.0,78091.0
30-09 20:38:42,0.772,0.514,98.006,0.0,0.0,0.707,1242804224.0,154189824.0,605810688.0,34904416256.0,0.0,90112.0,216690.0,167993.0
30-09 20:38:43,0.316,0.759,98.481,0.063,0.0,0.380,1242640384.0,154189824.0,605810688.0,34904580096.0,0.0,24576.0,109036.0,92434.0
30-09 20:38:44,0.317,0.381,98.984,0.0,0.0,0.317,1242542080.0,154189824.0,605810688.0,34904678400.0,0.0,110592.0,102442.0,81059.0
