"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-194346-workloadb-128-client.csv 1 400",,,,"Date:","30 Sep 2020 18:43:52 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:43:52,1.198,0.946,96.401,0.002,0.0,1.452,349253632.0,49147904.0,649646080.0,35859173376.0,17827.267,8921.550,0.0,0.0
30-09 18:43:53,0.0,0.0,100.0,0.0,0.0,0.0,348725248.0,49147904.0,649646080.0,35859701760.0,0.0,0.0,91.0,100.0
30-09 18:43:54,0.0,0.063,99.937,0.0,0.0,0.0,347668480.0,49147904.0,649641984.0,35860762624.0,0.0,0.0,291.0,282.0
30-09 18:43:55,0.0,0.0,100.0,0.0,0.0,0.0,347668480.0,49147904.0,649641984.0,35860762624.0,0.0,4096.0,151.0,160.0
30-09 18:43:56,0.0,0.063,99.937,0.0,0.0,0.0,347668480.0,49147904.0,649641984.0,35860762624.0,0.0,0.0,608.0,664.0
30-09 18:43:57,0.0,0.0,100.0,0.0,0.0,0.0,347668480.0,49147904.0,649641984.0,35860762624.0,0.0,0.0,191.0,257.0
30-09 18:43:58,0.0,0.0,100.0,0.0,0.0,0.0,347648000.0,49160192.0,649641984.0,35860770816.0,0.0,49152.0,291.0,282.0
30-09 18:43:59,0.0,0.0,100.0,0.0,0.0,0.0,347648000.0,49160192.0,649641984.0,35860770816.0,0.0,0.0,91.0,100.0
30-09 18:44:00,0.0,0.0,100.0,0.0,0.0,0.0,347648000.0,49160192.0,649641984.0,35860770816.0,0.0,0.0,191.0,191.0
30-09 18:44:01,1.530,1.147,97.259,0.0,0.0,0.064,372310016.0,49270784.0,649564160.0,35836076032.0,0.0,331776.0,9419.0,4742.0
30-09 18:44:02,2.308,2.885,94.487,0.064,0.0,0.256,410337280.0,49270784.0,649723904.0,35797889024.0,0.0,151552.0,46832.0,64675.0
