"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-194346-workloadb-128-node07.csv 1 400",,,,"Date:","30 Sep 2020 18:43:54 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:43:54,4.188,2.863,90.709,0.255,0.0,1.985,1257435136.0,150171648.0,1968541696.0,33531084800.0,203875.107,1359780.211,0.0,0.0
30-09 18:43:55,0.316,0.506,98.671,0.0,0.0,0.506,1257586688.0,150171648.0,1968582656.0,33530892288.0,0.0,0.0,91705.0,85127.0
30-09 18:43:56,0.699,0.509,98.411,0.064,0.0,0.318,1257521152.0,150171648.0,1968582656.0,33530957824.0,0.0,61440.0,121741.0,106693.0
30-09 18:43:57,0.764,0.446,98.344,0.0,0.0,0.446,1257619456.0,150171648.0,1968582656.0,33530859520.0,0.0,77824.0,132540.0,116677.0
30-09 18:43:58,0.957,0.638,97.768,0.128,0.0,0.510,1257979904.0,150171648.0,1968582656.0,33530499072.0,0.0,2211840.0,322382.0,110225.0
30-09 18:43:59,2.185,1.478,95.501,0.129,0.0,0.707,1259610112.0,150171648.0,1968586752.0,33528864768.0,0.0,2719744.0,383793.0,210752.0
30-09 18:44:00,0.318,0.637,98.471,0.0,0.0,0.573,1260240896.0,150171648.0,1968590848.0,33528229888.0,0.0,69632.0,103530.0,92981.0
30-09 18:44:01,0.893,0.830,97.575,0.064,0.0,0.638,1260564480.0,150171648.0,1968594944.0,33527902208.0,0.0,147456.0,151083.0,142603.0
30-09 18:44:02,0.446,0.255,98.918,0.0,0.0,0.382,1260265472.0,150171648.0,1968599040.0,33528197120.0,0.0,16384.0,104180.0,95976.0
30-09 18:44:03,0.573,0.509,98.537,0.0,0.0,0.382,1260298240.0,150171648.0,1968599040.0,33528164352.0,0.0,0.0,114521.0,109811.0
30-09 18:44:04,0.446,0.764,98.409,0.0,0.0,0.382,1260331008.0,150171648.0,1968599040.0,33528131584.0,0.0,0.0,101920.0,98081.0
30-09 18:44:05,1.279,1.151,94.949,0.064,0.0,2.558,1260675072.0,150171648.0,1968599040.0,33527787520.0,0.0,126976.0,311779.0,392419.0
30-09 18:44:06,3.209,2.246,90.051,0.0,0.0,4.493,1261043712.0,150171648.0,1968615424.0,33527402496.0,0.0,118784.0,467900.0,619750.0
30-09 18:44:07,2.461,1.619,92.034,0.0,0.0,3.886,1261551616.0,150171648.0,1968631808.0,33526878208.0,0.0,0.0,416136.0,565221.0
30-09 18:44:08,4.563,2.778,88.161,0.265,0.0,4.233,1263214592.0,150171648.0,1968660480.0,33525186560.0,0.0,2404352.0,1126310.0,955332.0
30-09 18:44:09,10.424,5.629,78.249,0.486,0.0,5.212,1267392512.0,150171648.0,1968672768.0,33520996352.0,0.0,4071424.0,2718362.0,2218979.0
30-09 18:44:10,10.684,4.609,79.120,0.489,0.0,5.098,1269325824.0,150171648.0,1968676864.0,33519058944.0,0.0,1720320.0,2383445.0,2034033.0
30-09 18:44:11,9.103,3.804,82.065,0.340,0.0,4.688,1275404288.0,150171648.0,1968676864.0,33512980480.0,0.0,1310720.0,2300246.0,1990555.0
30-09 18:44:12,10.523,5.089,78.817,0.413,0.0,5.158,1281445888.0,150171648.0,1968676864.0,33506938880.0,0.0,1376256.0,2524391.0,2225440.0
30-09 18:44:13,8.948,4.372,82.445,0.342,0.0,3.893,1285677056.0,150171648.0,1968676864.0,33502707712.0,0.0,1318912.0,2318000.0,2025433.0
30-09 18:44:14,10.270,4.865,79.257,0.405,0.0,5.203,1299034112.0,150171648.0,1968676864.0,33489350656.0,0.0,1368064.0,2338028.0,2035028.0
30-09 18:44:15,8.907,4.871,80.167,0.487,0.0,5.567,1309544448.0,150171648.0,1968676864.0,33478840320.0,0.0,1609728.0,2401833.0,2084999.0
30-09 18:44:16,7.639,4.306,83.333,0.347,0.0,4.375,1312276480.0,150171648.0,1968676864.0,33476108288.0,0.0,1462272.0,2301458.0,1979408.0
30-09 18:44:17,8.008,5.084,81.825,0.487,0.0,4.596,1314062336.0,150171648.0,1968676864.0,33474322432.0,0.0,1527808.0,2197365.0,1873254.0
30-09 18:44:18,9.751,5.187,80.014,0.484,0.0,4.564,1315606528.0,150171648.0,1968676864.0,33472778240.0,0.0,3485696.0,2541369.0,2033978.0
30-09 18:44:19,9.405,5.256,80.636,0.346,0.0,4.357,1323622400.0,150171648.0,1968676864.0,33464762368.0,0.0,3833856.0,2254891.0,1823484.0
30-09 18:44:20,7.698,3.815,84.196,0.409,0.0,3.883,1326411776.0,150171648.0,1968689152.0,33461960704.0,0.0,1032192.0,2113901.0,1853435.0
30-09 18:44:21,7.415,3.061,85.714,0.204,0.0,3.605,1327677440.0,150171648.0,1968689152.0,33460695040.0,0.0,1056768.0,1969838.0,1699894.0
30-09 18:44:22,9.738,5.041,80.387,0.414,0.0,4.420,1331023872.0,150171648.0,1968689152.0,33457348608.0,0.0,1032192.0,2392119.0,2118376.0
30-09 18:44:23,7.943,4.209,83.639,0.272,0.0,3.938,1331351552.0,150171648.0,1968689152.0,33457020928.0,0.0,1126400.0,1838596.0,1591529.0
30-09 18:44:24,7.708,4.061,83.689,0.275,0.0,4.267,1332252672.0,150171648.0,1968689152.0,33456119808.0,0.0,1155072.0,2210885.0,1923087.0
30-09 18:44:25,7.539,4.181,84.030,0.343,0.0,3.907,1333485568.0,150171648.0,1968689152.0,33454886912.0,0.0,1024000.0,2192824.0,1906894.0
30-09 18:44:26,7.820,3.875,84.360,0.277,0.0,3.668,1334030336.0,150171648.0,1968689152.0,33454342144.0,0.0,1085440.0,2111129.0,1836229.0
