"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node11",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-123920-workloadb-128-node11.csv 1 400",,,,"Date:","30 Sep 2020 11:39:26 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 11:39:26,3.505,1.503,93.566,0.031,0.0,1.396,10102214656.0,30695424.0,1490452480.0,25283858432.0,52965.366,452892.570,0.0,0.0
30-09 11:39:27,0.063,0.063,99.812,0.0,0.0,0.063,10101915648.0,30707712.0,1490440192.0,25284157440.0,0.0,98304.0,38661.0,44269.0
30-09 11:39:28,0.063,0.0,99.874,0.0,0.0,0.063,10101993472.0,30707712.0,1490452480.0,25284067328.0,0.0,0.0,26888.0,25961.0
30-09 11:39:29,0.063,0.063,99.749,0.0,0.0,0.125,10102120448.0,30707712.0,1490452480.0,25283940352.0,0.0,0.0,27734.0,27317.0
30-09 11:39:30,0.063,0.063,99.749,0.0,0.0,0.126,10102374400.0,30707712.0,1490452480.0,25283686400.0,0.0,0.0,29702.0,29810.0
30-09 11:39:31,0.252,0.126,99.497,0.0,0.0,0.126,10102669312.0,30707712.0,1490452480.0,25283391488.0,0.0,0.0,29723.0,30328.0
30-09 11:39:32,0.188,0.0,99.749,0.0,0.0,0.063,10102755328.0,30707712.0,1490452480.0,25283305472.0,0.0,20480.0,28815.0,30048.0
30-09 11:39:33,0.063,0.063,99.749,0.0,0.0,0.125,10102882304.0,30715904.0,1490444288.0,25283178496.0,0.0,16384.0,28145.0,28262.0
30-09 11:39:34,0.063,0.0,99.812,0.0,0.0,0.125,10102882304.0,30715904.0,1490444288.0,25283178496.0,0.0,0.0,30991.0,32727.0
30-09 11:39:35,0.0,0.063,99.937,0.0,0.0,0.0,10103255040.0,30715904.0,1490452480.0,25282797568.0,0.0,0.0,27626.0,28007.0
30-09 11:39:36,0.125,0.063,99.687,0.0,0.0,0.125,10103382016.0,30715904.0,1490452480.0,25282670592.0,0.0,0.0,28379.0,28627.0
30-09 11:39:37,0.0,0.063,99.937,0.0,0.0,0.0,10103668736.0,30715904.0,1490452480.0,25282383872.0,0.0,0.0,29678.0,30638.0
30-09 11:39:38,0.063,0.063,99.749,0.0,0.0,0.125,10103697408.0,30715904.0,1490452480.0,25282355200.0,0.0,0.0,37817.0,44027.0
30-09 11:39:39,0.0,0.0,99.812,0.0,0.0,0.188,10103787520.0,30724096.0,1490452480.0,25282256896.0,0.0,16384.0,30119.0,30950.0
30-09 11:39:40,0.0,0.063,99.749,0.0,0.0,0.189,10103787520.0,30724096.0,1490452480.0,25282256896.0,0.0,0.0,28320.0,28923.0
30-09 11:39:41,0.125,0.063,99.687,0.0,0.0,0.125,10104262656.0,30724096.0,1490452480.0,25281781760.0,0.0,0.0,38284.0,40823.0
30-09 11:39:42,0.063,0.063,99.811,0.0,0.0,0.063,10104389632.0,30724096.0,1490452480.0,25281654784.0,0.0,45056.0,28590.0,29169.0
30-09 11:39:43,0.063,0.0,99.874,0.0,0.0,0.063,10104516608.0,30724096.0,1490452480.0,25281527808.0,0.0,0.0,29810.0,29255.0
30-09 11:39:44,0.063,0.063,99.812,0.0,0.0,0.063,10104770560.0,30724096.0,1490452480.0,25281273856.0,0.0,0.0,27739.0,27892.0
30-09 11:39:45,0.063,0.063,99.687,0.0,0.0,0.188,10104770560.0,30724096.0,1490452480.0,25281273856.0,0.0,0.0,29710.0,30550.0
30-09 11:39:46,0.063,0.0,99.811,0.0,0.0,0.126,10105151488.0,30724096.0,1490452480.0,25280892928.0,0.0,0.0,30550.0,30428.0
30-09 11:39:47,0.063,0.0,99.812,0.0,0.0,0.125,10105278464.0,30724096.0,1490452480.0,25280765952.0,0.0,4096.0,30739.0,30772.0
30-09 11:39:48,0.063,0.0,99.874,0.0,0.0,0.063,10105659392.0,30732288.0,1490444288.0,25280385024.0,0.0,12288.0,28719.0,28977.0
30-09 11:39:49,0.063,0.063,99.686,0.0,0.0,0.188,10105716736.0,30732288.0,1490452480.0,25280319488.0,0.0,0.0,28048.0,28003.0
30-09 11:39:50,0.063,0.0,99.874,0.0,0.0,0.063,10105905152.0,30732288.0,1490452480.0,25280131072.0,0.0,0.0,30792.0,32220.0
30-09 11:39:51,0.251,0.188,99.498,0.0,0.0,0.063,10106204160.0,30732288.0,1490452480.0,25279832064.0,0.0,0.0,29716.0,30214.0
30-09 11:39:52,0.126,0.0,99.874,0.0,0.0,0.0,10106191872.0,30732288.0,1490452480.0,25279844352.0,0.0,0.0,27941.0,28844.0
30-09 11:39:53,0.0,0.0,99.874,0.0,0.0,0.126,10106413056.0,30732288.0,1490452480.0,25279623168.0,0.0,0.0,28770.0,28155.0
30-09 11:39:54,0.063,0.063,99.749,0.0,0.0,0.126,10106413056.0,30732288.0,1490452480.0,25279623168.0,0.0,0.0,30940.0,31604.0
30-09 11:39:55,0.063,0.063,99.750,0.0,0.0,0.125,10106413056.0,30732288.0,1490452480.0,25279623168.0,0.0,0.0,29533.0,28762.0
30-09 11:39:56,0.063,0.0,99.874,0.0,0.0,0.063,10106413056.0,30732288.0,1490452480.0,25279623168.0,0.0,0.0,28157.0,27671.0
30-09 11:39:57,0.251,0.125,99.373,0.0,0.0,0.251,10106953728.0,30732288.0,1490452480.0,25279082496.0,0.0,40960.0,39507.0,41395.0
30-09 11:39:58,0.946,0.379,97.539,0.0,0.0,1.136,10107744256.0,30732288.0,1490460672.0,25278283776.0,0.0,0.0,125045.0,125078.0
30-09 11:39:59,0.569,0.569,97.282,0.0,0.0,1.580,10109640704.0,30732288.0,1490468864.0,25276379136.0,0.0,0.0,172178.0,200699.0
30-09 11:40:00,1.712,0.951,94.800,0.0,0.0,2.536,10113298432.0,30732288.0,1490546688.0,25272643584.0,0.0,0.0,271916.0,299539.0
30-09 11:40:01,2.342,1.692,93.494,0.0,0.0,2.472,10119962624.0,30732288.0,1490644992.0,25265881088.0,0.0,0.0,460288.0,525150.0
30-09 11:40:02,2.589,1.618,93.657,0.0,0.0,2.136,10120585216.0,30740480.0,1490747392.0,25265147904.0,0.0,36864.0,441384.0,478313.0
30-09 11:40:03,3.923,2.637,88.875,0.0,0.0,4.566,10121027584.0,30740480.0,1490882560.0,25264570368.0,0.0,0.0,650822.0,728288.0
30-09 11:40:04,4.178,2.872,88.185,0.0,0.0,4.765,10122158080.0,30740480.0,1491058688.0,25263263744.0,0.0,0.0,757593.0,854472.0
30-09 11:40:05,6.997,4.950,82.178,0.0,0.0,5.875,10123755520.0,30740480.0,1491390464.0,25261334528.0,0.0,0.0,1202415.0,1395063.0
30-09 11:40:06,7.850,4.156,82.520,0.0,0.0,5.475,10124914688.0,30740480.0,1491140608.0,25260425216.0,0.0,0.0,969980.0,1092598.0
30-09 11:40:07,6.653,3.792,84.764,0.067,0.0,4.724,10126049280.0,30748672.0,1481543680.0,25268879360.0,0.0,1753088.0,922430.0,1041629.0
30-09 11:40:08,6.242,4.497,85.034,0.0,0.0,4.228,10126221312.0,30748672.0,1481859072.0,25268391936.0,0.0,0.0,1105518.0,1294409.0
30-09 11:40:09,9.546,5.741,79.039,0.0,0.0,5.674,10126233600.0,30748672.0,1482391552.0,25267847168.0,0.0,0.0,1449850.0,1714245.0
30-09 11:40:10,10.074,5.139,78.431,0.0,0.0,6.356,10126843904.0,30748672.0,1483001856.0,25266626560.0,0.0,0.0,1630247.0,1861293.0
30-09 11:40:11,23.672,6.590,64.896,0.0,0.0,4.842,10126819328.0,30748672.0,1483558912.0,25266094080.0,0.0,0.0,1407607.0,1593959.0
30-09 11:40:12,16.313,5.305,73.210,0.0,0.0,5.172,10165796864.0,30756864.0,1483993088.0,25226674176.0,0.0,53248.0,1240379.0,1428094.0
30-09 11:40:13,16.910,6.565,69.297,0.0,0.0,7.228,10169712640.0,30756864.0,1484582912.0,25222168576.0,0.0,0.0,1542808.0,1733995.0
30-09 11:40:14,29.521,7.447,57.380,0.0,0.0,5.652,10169503744.0,30756864.0,1485082624.0,25221877760.0,0.0,0.0,1352505.0,1616667.0
30-09 11:40:15,15.339,5.910,72.112,0.0,0.0,6.640,10170331136.0,30756864.0,1485647872.0,25220485120.0,0.0,0.0,1515445.0,1798618.0
30-09 11:40:16,11.333,7.267,73.533,0.0,0.0,7.867,10170531840.0,30756864.0,1486487552.0,25219444736.0,0.0,0.0,1970755.0,2399236.0
