"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node23",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-113912-workloada-32-node23.csv 1 400",,,,"Date:","30 Sep 2020 10:39:19 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 10:39:19,0.688,0.314,98.704,0.022,0.0,0.272,7167971328.0,23801856.0,1507704832.0,28207742976.0,88030.627,214577.776,0.0,0.0
30-09 10:39:20,0.063,0.063,99.687,0.0,0.0,0.188,7168188416.0,23801856.0,1507741696.0,28207489024.0,0.0,0.0,27629.0,26921.0
30-09 10:39:21,0.250,0.0,99.687,0.0,0.0,0.063,7168163840.0,23801856.0,1507749888.0,28207505408.0,0.0,0.0,26566.0,25858.0
30-09 10:39:22,0.063,0.063,99.748,0.0,0.0,0.126,7168155648.0,23801856.0,1507758080.0,28207505408.0,0.0,0.0,27873.0,27198.0
30-09 10:39:23,0.063,0.0,99.937,0.0,0.0,0.0,7168155648.0,23801856.0,1507758080.0,28207505408.0,0.0,0.0,26441.0,25853.0
30-09 10:39:24,0.063,0.063,99.749,0.0,0.0,0.125,7168155648.0,23801856.0,1507758080.0,28207505408.0,0.0,0.0,27436.0,26788.0
30-09 10:39:25,0.063,0.063,99.686,0.0,0.0,0.188,7168143360.0,23814144.0,1507758080.0,28207505408.0,0.0,61440.0,28496.0,26375.0
30-09 10:39:26,0.0,0.0,99.937,0.0,0.0,0.063,7168143360.0,23814144.0,1507758080.0,28207505408.0,0.0,0.0,30450.0,30310.0
30-09 10:39:27,0.063,0.0,99.874,0.0,0.0,0.063,7168143360.0,23814144.0,1507758080.0,28207505408.0,0.0,0.0,36274.0,39725.0
30-09 10:39:28,0.0,0.0,99.937,0.0,0.0,0.063,7168176128.0,23814144.0,1507758080.0,28207472640.0,0.0,0.0,29764.0,29476.0
30-09 10:39:29,0.063,0.0,99.937,0.0,0.0,0.0,7168176128.0,23814144.0,1507758080.0,28207472640.0,0.0,0.0,28382.0,26561.0
30-09 10:39:30,0.188,0.0,99.624,0.0,0.0,0.188,7168176128.0,23814144.0,1507758080.0,28207472640.0,0.0,0.0,28212.0,26868.0
30-09 10:39:31,0.0,0.063,99.750,0.0,0.0,0.188,7168176128.0,23814144.0,1507758080.0,28207472640.0,0.0,0.0,26957.0,25346.0
30-09 10:39:32,0.0,0.0,99.874,0.0,0.0,0.126,7168176128.0,23814144.0,1507758080.0,28207472640.0,0.0,0.0,27332.0,26510.0
30-09 10:39:33,0.063,0.063,99.875,0.0,0.0,0.0,7168176128.0,23814144.0,1507758080.0,28207472640.0,0.0,0.0,26023.0,24364.0
30-09 10:39:34,0.188,0.063,99.623,0.0,0.0,0.126,7168303104.0,23814144.0,1507758080.0,28207345664.0,0.0,0.0,28044.0,25412.0
30-09 10:39:35,0.188,0.063,99.624,0.0,0.0,0.125,7168303104.0,23814144.0,1507758080.0,28207345664.0,0.0,0.0,27801.0,26769.0
30-09 10:39:36,0.063,0.0,99.874,0.0,0.0,0.063,7168303104.0,23822336.0,1507749888.0,28207345664.0,0.0,12288.0,27168.0,27738.0
30-09 10:39:37,0.126,0.063,99.811,0.0,0.0,0.0,7168454656.0,23822336.0,1507758080.0,28207185920.0,0.0,0.0,32640.0,31427.0
30-09 10:39:38,0.125,0.063,99.749,0.0,0.0,0.063,7168708608.0,23822336.0,1507758080.0,28206931968.0,0.0,0.0,28106.0,27524.0
30-09 10:39:39,0.063,0.0,99.874,0.0,0.0,0.063,7168708608.0,23822336.0,1507758080.0,28206931968.0,0.0,0.0,27863.0,26636.0
30-09 10:39:40,0.761,0.444,97.272,0.0,0.0,1.523,7169511424.0,23822336.0,1507758080.0,28206129152.0,0.0,0.0,227184.0,202467.0
30-09 10:39:41,1.349,1.285,95.247,0.0,0.0,2.119,7170310144.0,23830528.0,1507786752.0,28205293568.0,0.0,24576.0,409507.0,349045.0
30-09 10:39:42,3.346,2.756,91.010,0.0,0.0,2.887,7170473984.0,23830528.0,1507926016.0,28204990464.0,0.0,0.0,839674.0,723823.0
30-09 10:39:43,4.485,3.232,87.995,0.0,0.0,4.288,7171796992.0,23830528.0,1508110336.0,28203483136.0,0.0,65536.0,1035237.0,918139.0
30-09 10:39:44,3.775,3.046,90.265,0.0,0.0,2.914,7171670016.0,23830528.0,1508380672.0,28203339776.0,0.0,0.0,968290.0,832895.0
30-09 10:39:45,14.733,4.133,77.733,0.0,0.0,3.400,7170859008.0,23830528.0,1508651008.0,28203880448.0,0.0,0.0,1248811.0,1061855.0
30-09 10:39:46,16.415,3.808,76.494,0.0,0.0,3.283,7171284992.0,23838720.0,1508954112.0,28203143168.0,0.0,24576.0,986397.0,852795.0
30-09 10:39:47,8.024,3.183,86.008,0.0,0.0,2.785,7172079616.0,23838720.0,1509203968.0,28202098688.0,0.0,0.0,1010051.0,878857.0
30-09 10:39:48,14.864,4.313,76.775,0.133,0.0,3.915,7170998272.0,23838720.0,1509433344.0,28202950656.0,0.0,2039808.0,1176162.0,992811.0
30-09 10:39:49,6.016,4.078,85.963,0.0,0.0,3.944,7171629056.0,23838720.0,1509765120.0,28201988096.0,0.0,0.0,1248956.0,1109408.0
30-09 10:39:50,7.733,4.400,83.467,0.0,0.0,4.400,7172091904.0,23838720.0,1510117376.0,28201172992.0,0.0,0.0,1395936.0,1204327.0
30-09 10:39:51,9.431,5.017,82.140,0.0,0.0,3.411,7172386816.0,23846912.0,1510445056.0,28200542208.0,0.0,57344.0,1053161.0,901112.0
30-09 10:39:52,4.617,2.836,89.116,0.0,0.0,3.430,7173066752.0,23846912.0,1510731776.0,28199575552.0,0.0,0.0,1017280.0,898782.0
30-09 10:39:53,4.752,3.614,88.822,0.0,0.0,2.811,7172886528.0,23846912.0,1511006208.0,28199481344.0,0.0,1597440.0,1107765.0,961395.0
30-09 10:39:54,6.376,4.430,84.564,0.0,0.0,4.631,7172960256.0,23846912.0,1511354368.0,28199059456.0,0.0,0.0,1511178.0,1297628.0
30-09 10:39:55,6.827,5.355,82.999,0.0,0.0,4.819,7173558272.0,23846912.0,1511698432.0,28198117376.0,0.0,0.0,1576808.0,1362175.0
30-09 10:39:56,6.575,5.128,83.103,0.0,0.0,5.194,7172198400.0,23855104.0,1512161280.0,28199006208.0,0.0,49152.0,1371478.0,1165899.0
30-09 10:39:57,12.035,5.718,76.928,0.0,0.0,5.319,7176572928.0,23855104.0,1512579072.0,28194213888.0,0.0,0.0,1653875.0,1414480.0
30-09 10:39:58,7.432,2.738,87.679,0.0,0.0,2.151,7182065664.0,23855104.0,1512960000.0,28188340224.0,0.0,1966080.0,753100.0,631509.0
30-09 10:39:59,5.504,4.377,85.809,0.0,0.0,4.310,7183781888.0,23855104.0,1513172992.0,28186411008.0,0.0,0.0,1290755.0,1111976.0
