"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-101623-workloadc-16-client.csv 1 400",,,,"Date:","01 Oct 2020 09:16:30 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 09:16:30,1.474,1.315,96.225,0.007,0.0,0.979,318353408.0,24686592.0,443666432.0,36120514560.0,90984.293,7829.456,0.0,0.0
01-10 09:16:31,0.0,0.0,100.0,0.0,0.0,0.0,318353408.0,24686592.0,443666432.0,36120514560.0,0.0,0.0,547.0,671.0
01-10 09:16:32,0.0,0.062,99.938,0.0,0.0,0.0,318226432.0,24686592.0,443699200.0,36120608768.0,0.0,0.0,91.0,100.0
01-10 09:16:33,0.063,0.0,99.937,0.0,0.0,0.0,317116416.0,24686592.0,443699200.0,36121718784.0,0.0,0.0,291.0,282.0
01-10 09:16:34,0.0,0.0,100.0,0.0,0.0,0.0,317116416.0,24686592.0,443699200.0,36121718784.0,0.0,0.0,391.0,373.0
01-10 09:16:35,0.0,0.0,100.0,0.0,0.0,0.0,317116416.0,24686592.0,443699200.0,36121718784.0,0.0,0.0,151.0,160.0
01-10 09:16:36,0.0,0.0,99.938,0.062,0.0,0.0,317095936.0,24698880.0,443699200.0,36121726976.0,0.0,73728.0,614.0,699.0
01-10 09:16:37,0.063,0.063,99.812,0.0,0.0,0.063,317669376.0,24698880.0,443699200.0,36121153536.0,0.0,0.0,2104.0,1764.0
01-10 09:16:38,2.538,1.523,95.558,0.063,0.0,0.317,377012224.0,24809472.0,443588608.0,36061810688.0,0.0,425984.0,53914.0,67134.0
01-10 09:16:39,2.572,3.859,92.926,0.129,0.0,0.514,353329152.0,24825856.0,443768832.0,36085297152.0,0.0,573440.0,3731.0,4004.0
01-10 09:16:40,3.013,2.821,93.974,0.0,0.0,0.192,368947200.0,24875008.0,443830272.0,36069568512.0,4096.0,245760.0,6680.0,6742.0
01-10 09:16:41,9.010,1.725,89.073,0.064,0.0,0.128,408805376.0,24875008.0,443932672.0,36029607936.0,0.0,331776.0,874.0,1949.0
01-10 09:16:42,10.749,2.623,86.180,0.0,0.0,0.448,733569024.0,24875008.0,443936768.0,35704840192.0,0.0,0.0,317009.0,8286.0
01-10 09:16:43,18.140,5.852,74.187,0.0,0.0,1.821,1198489600.0,24875008.0,443936768.0,35239919616.0,0.0,0.0,797298.0,177668.0
01-10 09:16:44,31.242,6.144,60.458,0.0,0.0,2.157,1259364352.0,24875008.0,443940864.0,35179040768.0,0.0,0.0,2152548.0,376259.0
01-10 09:16:45,20.039,3.383,74.821,0.0,0.0,1.757,1291984896.0,24875008.0,443940864.0,35146420224.0,0.0,0.0,2464962.0,427977.0
01-10 09:16:46,16.995,2.428,79.331,0.0,0.0,1.247,1292636160.0,24883200.0,443940864.0,35145760768.0,0.0,143360.0,2553263.0,445647.0
01-10 09:16:47,20.894,3.548,74.179,0.0,0.0,1.380,1295974400.0,24883200.0,443940864.0,35142422528.0,0.0,0.0,2561691.0,449903.0
01-10 09:16:48,2.484,1.765,94.314,0.0,0.0,1.438,1310912512.0,24883200.0,443940864.0,35127484416.0,0.0,0.0,2673857.0,471250.0
01-10 09:16:49,1.956,1.760,94.980,0.0,0.0,1.304,1329508352.0,24883200.0,443940864.0,35108888576.0,0.0,0.0,2671206.0,470851.0
