"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node20",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-101623-workloadc-16-node20.csv 1 400",,,,"Date:","01 Oct 2020 09:16:31 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 09:16:31,4.316,6.974,84.045,0.080,0.0,4.584,36372365312.0,20258816.0,272576512.0,242020352.0,116819.569,304616.420,0.0,0.0
01-10 09:16:32,0.125,0.0,99.875,0.0,0.0,0.0,36371025920.0,20258816.0,272932864.0,243003392.0,0.0,0.0,6203.0,6596.0
01-10 09:16:33,0.189,0.0,99.811,0.0,0.0,0.0,36371058688.0,20258816.0,272932864.0,242970624.0,0.0,0.0,10757.0,10037.0
01-10 09:16:34,0.188,0.063,99.749,0.0,0.0,0.0,36371058688.0,20258816.0,272932864.0,242970624.0,0.0,0.0,5120.0,5571.0
01-10 09:16:35,0.188,0.0,99.812,0.0,0.0,0.0,36371058688.0,20258816.0,272932864.0,242970624.0,0.0,0.0,4363.0,4686.0
01-10 09:16:36,1.322,0.252,98.363,0.0,0.0,0.063,36378095616.0,20279296.0,273240064.0,235606016.0,0.0,323584.0,5112.0,4840.0
01-10 09:16:37,0.251,0.126,99.623,0.0,0.0,0.0,36378128384.0,20262912.0,253829120.0,255000576.0,0.0,0.0,4604.0,4562.0
01-10 09:16:38,0.125,0.0,99.875,0.0,0.0,0.0,36378193920.0,20262912.0,253870080.0,254894080.0,0.0,0.0,3737.0,4605.0
01-10 09:16:39,0.314,0.126,99.434,0.063,0.0,0.063,36378214400.0,20271104.0,253935616.0,254799872.0,81920.0,143360.0,17316.0,24125.0
01-10 09:16:40,0.313,0.125,99.499,0.0,0.0,0.063,36372525056.0,20271104.0,253943808.0,260481024.0,0.0,0.0,14825.0,12871.0
01-10 09:16:41,0.125,0.0,99.875,0.0,0.0,0.0,36372525056.0,20271104.0,253943808.0,260481024.0,0.0,0.0,6076.0,6014.0
01-10 09:16:42,3.466,0.504,95.526,0.441,0.0,0.063,36386643968.0,20271104.0,253947904.0,246358016.0,24576.0,0.0,8753.0,319104.0
01-10 09:16:43,1.812,1.683,95.663,0.0,0.0,0.841,36390121472.0,20271104.0,253968384.0,242860032.0,0.0,0.0,96311.0,143498.0
01-10 09:16:44,8.163,11.303,75.981,0.157,0.0,4.396,36396478464.0,20365312.0,254005248.0,236371968.0,4096.0,397312.0,496014.0,855266.0
01-10 09:16:45,7.422,12.578,75.781,0.0,0.0,4.219,36392738816.0,20365312.0,254005248.0,240111616.0,0.0,0.0,560628.0,938380.0
01-10 09:16:46,8.313,13.909,73.580,0.0,0.0,4.198,36381306880.0,20373504.0,254554112.0,250986496.0,0.0,32768.0,567270.0,933550.0
01-10 09:16:47,6.158,12.890,76.026,0.0,0.0,4.926,36381270016.0,20373504.0,254464000.0,251113472.0,0.0,0.0,590917.0,972390.0
01-10 09:16:48,6.411,15.237,72.939,0.0,0.0,5.412,36382134272.0,20373504.0,254464000.0,250249216.0,0.0,0.0,614070.0,1063741.0
01-10 09:16:49,5.565,14.618,74.419,0.0,0.0,5.399,36382232576.0,20373504.0,254464000.0,250150912.0,0.0,278528.0,620641.0,1030371.0
01-10 09:16:50,6.154,13.846,74.575,0.0,0.0,5.425,36379242496.0,20381696.0,254455808.0,253140992.0,0.0,40960.0,598813.0,1008990.0
01-10 09:16:51,5.408,13.317,76.271,0.0,0.0,5.004,36378324992.0,20381696.0,254464000.0,254050304.0,0.0,0.0,568967.0,953996.0
01-10 09:16:52,5.602,14.632,74.247,0.0,0.0,5.518,36378443776.0,20381696.0,254464000.0,253931520.0,0.0,0.0,642621.0,1075816.0
01-10 09:16:53,6.015,14.286,74.018,0.0,0.0,5.681,36378640384.0,20381696.0,254464000.0,253734912.0,0.0,0.0,681159.0,1174839.0
01-10 09:16:54,5.477,15.851,73.195,0.0,0.0,5.477,36378312704.0,20381696.0,254464000.0,254062592.0,0.0,0.0,611564.0,1057180.0
01-10 09:16:55,6.172,13.761,75.229,0.0,0.0,4.837,36378480640.0,20381696.0,254205952.0,254152704.0,0.0,0.0,592513.0,999002.0
01-10 09:16:56,5.790,13.317,75.434,0.0,0.0,5.459,36378546176.0,20381696.0,254205952.0,254087168.0,0.0,0.0,588523.0,996895.0
01-10 09:16:57,4.715,14.144,75.103,0.0,0.0,6.038,36379082752.0,20381696.0,254205952.0,253550592.0,0.0,0.0,628974.0,1040136.0
01-10 09:16:58,6.163,14.215,74.610,0.0,0.0,5.012,36380004352.0,20381696.0,254205952.0,252628992.0,0.0,0.0,611260.0,1000806.0
01-10 09:16:59,6.312,14.286,74.336,0.0,0.0,5.066,36379807744.0,20381696.0,254205952.0,252825600.0,0.0,0.0,597949.0,1011399.0
01-10 09:17:00,6.006,14.935,74.026,0.0,0.0,5.032,36380418048.0,20381696.0,254205952.0,252215296.0,0.0,0.0,620779.0,1017948.0
01-10 09:17:01,5.657,14.143,75.291,0.0,0.0,4.908,36380483584.0,20381696.0,254205952.0,252149760.0,0.0,0.0,579437.0,993156.0
01-10 09:17:02,6.091,15.144,72.843,0.254,0.0,5.668,36380463104.0,20459520.0,254058496.0,252239872.0,155648.0,0.0,631609.0,1085193.0
