"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20201001-115140-workloadf-256-node08.csv 1 400",,,,"Date:","01 Oct 2020 10:52:36 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
01-10 10:52:36,4.475,7.911,82.380,0.313,0.0,4.920,36382457856.0,8159232.0,276729856.0,239874048.0,383956.605,475345.155,0.0,0.0
01-10 10:52:37,0.126,0.126,99.749,0.0,0.0,0.0,36381622272.0,8159232.0,277192704.0,240246784.0,0.0,0.0,5316.0,4752.0
01-10 10:52:38,0.063,0.0,99.937,0.0,0.0,0.0,36381233152.0,8171520.0,277921792.0,239894528.0,0.0,53248.0,4183.0,4838.0
01-10 10:52:39,0.063,0.063,99.874,0.0,0.0,0.0,36381220864.0,8171520.0,277934080.0,239894528.0,4096.0,0.0,6359.0,6647.0
01-10 10:52:40,0.063,0.063,99.812,0.0,0.0,0.063,36381220864.0,8171520.0,277934080.0,239894528.0,4096.0,0.0,11542.0,17968.0
01-10 10:52:41,0.125,0.063,99.812,0.0,0.0,0.0,36381220864.0,8171520.0,277934080.0,239894528.0,0.0,0.0,4441.0,4357.0
01-10 10:52:42,0.125,0.0,99.875,0.0,0.0,0.0,36380880896.0,8171520.0,277934080.0,240234496.0,0.0,0.0,6569.0,6506.0
01-10 10:52:43,0.188,0.063,99.686,0.0,0.0,0.063,36380872704.0,8171520.0,277934080.0,240242688.0,0.0,0.0,5874.0,6002.0
01-10 10:52:44,0.126,0.0,99.874,0.0,0.0,0.0,36380872704.0,8171520.0,277934080.0,240242688.0,0.0,0.0,5189.0,5754.0
01-10 10:52:45,0.125,0.063,99.812,0.0,0.0,0.0,36380807168.0,8171520.0,277934080.0,240308224.0,0.0,0.0,3704.0,4397.0
01-10 10:52:46,0.125,0.0,99.875,0.0,0.0,0.0,36380807168.0,8171520.0,277934080.0,240308224.0,0.0,0.0,6575.0,6048.0
01-10 10:52:47,0.126,0.063,99.812,0.0,0.0,0.0,36380774400.0,8171520.0,277934080.0,240340992.0,0.0,0.0,10156.0,9064.0
01-10 10:52:48,0.188,0.125,99.624,0.0,0.0,0.063,36380774400.0,8171520.0,277934080.0,240340992.0,4096.0,0.0,15838.0,21910.0
01-10 10:52:49,0.188,0.0,99.812,0.0,0.0,0.0,36380774400.0,8171520.0,277934080.0,240340992.0,0.0,0.0,13138.0,19142.0
01-10 10:52:50,0.189,0.063,99.685,0.0,0.0,0.063,36380774400.0,8171520.0,277934080.0,240340992.0,217088.0,0.0,9187.0,8479.0
01-10 10:52:51,0.126,0.063,99.749,0.0,0.0,0.063,36380467200.0,8171520.0,278147072.0,240435200.0,0.0,0.0,15525.0,13621.0
01-10 10:52:52,0.125,0.063,99.812,0.0,0.0,0.0,36380499968.0,8171520.0,278147072.0,240402432.0,0.0,0.0,5424.0,5781.0
01-10 10:52:53,1.710,0.507,94.047,3.673,0.0,0.063,36382281728.0,8179712.0,278290432.0,238469120.0,1052672.0,0.0,13326.0,324947.0
01-10 10:52:54,0.189,0.126,99.685,0.0,0.0,0.0,36381519872.0,8179712.0,278740992.0,238780416.0,32768.0,0.0,5547.0,4859.0
01-10 10:52:55,6.538,6.469,85.065,0.0,0.0,1.927,36395450368.0,7282688.0,238374912.0,266113024.0,28672.0,208896.0,173287.0,389884.0
01-10 10:52:56,16.445,23.649,47.847,0.0,0.0,12.060,36402814976.0,7282688.0,238317568.0,258805760.0,4096.0,0.0,1354800.0,2049176.0
01-10 10:52:57,18.547,28.671,36.167,0.077,0.0,16.538,36387332096.0,7286784.0,240406528.0,272195584.0,1191936.0,0.0,1918072.0,2829439.0
01-10 10:52:58,16.822,22.861,24.012,0.0,0.0,36.305,36386910208.0,7294976.0,240680960.0,272334848.0,4096.0,36864.0,2140128.0,2940156.0
01-10 10:52:59,18.116,25.507,27.464,0.0,0.0,28.913,36400099328.0,7294976.0,241094656.0,258732032.0,4096.0,286720.0,1908220.0,2861728.0
01-10 10:53:00,31.812,20.542,21.541,1.641,0.0,24.465,36402388992.0,7294976.0,241393664.0,256143360.0,5308416.0,0.0,1771502.0,2378556.0
01-10 10:53:01,18.114,28.656,34.150,0.0,0.0,19.079,36405157888.0,7294976.0,241790976.0,252977152.0,0.0,0.0,2139564.0,3241630.0
01-10 10:53:02,20.456,25.681,29.801,0.0,0.0,24.062,36397428736.0,7294976.0,242188288.0,260308992.0,0.0,0.0,2432503.0,3397262.0
01-10 10:53:03,17.617,30.200,30.496,0.074,0.0,21.614,36399304704.0,7311360.0,241885184.0,258719744.0,0.0,1282048.0,2303226.0,3369902.0
01-10 10:53:04,18.195,28.934,33.408,0.075,0.0,19.389,36398227456.0,7319552.0,242839552.0,258834432.0,0.0,712704.0,2340202.0,3283532.0
01-10 10:53:05,20.659,29.716,32.186,0.0,0.0,17.440,36395315200.0,7352320.0,243171328.0,261382144.0,73728.0,122880.0,2598887.0,3706462.0
01-10 10:53:06,18.130,24.911,26.267,0.071,0.0,30.621,36395130880.0,7360512.0,243556352.0,261173248.0,8192.0,872448.0,2224816.0,3140559.0
01-10 10:53:07,17.651,22.262,26.945,0.0,0.0,33.141,36394704896.0,7360512.0,244215808.0,260939776.0,16384.0,0.0,2458318.0,3356559.0
01-10 10:53:08,16.679,23.694,25.984,0.0,0.0,33.644,36393619456.0,7368704.0,244359168.0,261873664.0,0.0,57344.0,2277814.0,3319588.0
01-10 10:53:09,16.450,28.156,39.403,0.0,0.0,15.991,36394176512.0,7368704.0,244903936.0,260771840.0,0.0,1929216.0,1993343.0,2767388.0
01-10 10:53:10,25.053,26.548,25.552,0.0,0.0,22.847,36411166720.0,7368704.0,245313536.0,243372032.0,12288.0,0.0,2510339.0,3502576.0
01-10 10:53:11,17.178,21.784,28.289,0.0,0.0,32.749,36412579840.0,7368704.0,245587968.0,241684480.0,16384.0,0.0,1957806.0,2763127.0
01-10 10:53:12,18.994,29.429,36.186,0.0,0.0,15.390,36413313024.0,7368704.0,246009856.0,240529408.0,0.0,0.0,2278469.0,3118403.0
01-10 10:53:13,19.913,26.912,26.335,0.433,0.0,26.407,36395786240.0,7385088.0,246235136.0,257814528.0,765952.0,1105920.0,2434230.0,3444250.0
01-10 10:53:14,28.938,18.460,17.320,2.138,0.0,33.143,36399251456.0,7393280.0,246394880.0,254181376.0,2830336.0,438272.0,1937719.0,2636874.0
01-10 10:53:15,23.094,27.346,28.886,0.220,0.0,20.455,36398784512.0,7417856.0,246992896.0,254025728.0,589824.0,114688.0,2159421.0,3097042.0
01-10 10:53:16,17.797,28.009,29.395,0.073,0.0,24.726,36399378432.0,7426048.0,247369728.0,253046784.0,0.0,638976.0,2258595.0,3268266.0
01-10 10:53:17,16.761,23.409,23.126,0.0,0.0,36.704,36400062464.0,7426048.0,247877632.0,251854848.0,28672.0,0.0,2301093.0,3286543.0
