"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-142905-workloadf-256-client.csv 1 400",,,,"Date:","30 Sep 2020 13:29:11 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 13:29:11,1.898,1.486,94.157,0.004,0.0,2.456,364740608.0,37904384.0,585637888.0,35918938112.0,35184.757,14440.810,0.0,0.0
30-09 13:29:12,0.0,0.062,99.938,0.0,0.0,0.0,363528192.0,37904384.0,585666560.0,35920121856.0,0.0,0.0,1344.0,1338.0
30-09 13:29:13,0.0,0.0,100.0,0.0,0.0,0.0,363646976.0,37904384.0,585666560.0,35920003072.0,0.0,0.0,548.0,670.0
30-09 13:29:14,0.0,0.0,100.0,0.0,0.0,0.0,363364352.0,37904384.0,585666560.0,35920285696.0,0.0,0.0,291.0,282.0
30-09 13:29:15,0.250,0.0,99.750,0.0,0.0,0.0,363364352.0,37904384.0,585666560.0,35920285696.0,0.0,0.0,191.0,191.0
30-09 13:29:16,0.0,0.062,99.876,0.062,0.0,0.0,363364352.0,37916672.0,585654272.0,35920285696.0,0.0,53248.0,191.0,191.0
30-09 13:29:17,0.0,0.0,100.0,0.0,0.0,0.0,363364352.0,37916672.0,585654272.0,35920285696.0,0.0,0.0,91.0,100.0
30-09 13:29:18,0.0,0.0,100.0,0.0,0.0,0.0,363364352.0,37916672.0,585654272.0,35920285696.0,0.0,0.0,547.0,671.0
30-09 13:29:19,1.569,0.879,97.489,0.0,0.0,0.063,389791744.0,38002688.0,585580544.0,35893846016.0,0.0,225280.0,4094.0,3568.0
30-09 13:29:20,1.463,3.117,94.911,0.127,0.0,0.382,401358848.0,38064128.0,585814016.0,35881984000.0,0.0,671744.0,6669.0,8110.0
30-09 13:29:21,8.998,2.361,88.641,0.0,0.0,0.0,436518912.0,38092800.0,585834496.0,35846774784.0,0.0,188416.0,2756.0,1247.0
30-09 13:29:22,12.206,3.133,84.661,0.0,0.0,0.0,519614464.0,38096896.0,585887744.0,35763621888.0,0.0,0.0,211.0,528.0
30-09 13:29:23,6.497,3.057,90.318,0.064,0.0,0.064,533827584.0,38096896.0,585887744.0,35749408768.0,0.0,208896.0,460.0,694.0
30-09 13:29:24,20.144,7.612,71.916,0.0,0.0,0.328,571150336.0,38096896.0,585916416.0,35712057344.0,0.0,77824.0,291.0,282.0
30-09 13:29:25,19.724,14.333,64.760,0.0,0.0,1.183,672239616.0,38096896.0,585986048.0,35610898432.0,0.0,0.0,117134.0,103756.0
30-09 13:29:26,13.929,13.075,70.105,0.0,0.0,2.891,724185088.0,38105088.0,586043392.0,35558887424.0,0.0,135168.0,341337.0,331077.0
30-09 13:29:27,15.475,15.213,65.508,0.0,0.0,3.803,768094208.0,38105088.0,586072064.0,35514949632.0,0.0,0.0,423263.0,404891.0
30-09 13:29:28,17.054,17.377,62.209,0.0,0.0,3.359,826531840.0,38105088.0,586108928.0,35456475136.0,0.0,0.0,482382.0,437056.0
30-09 13:29:29,13.395,14.905,65.135,0.0,0.0,6.566,897245184.0,38105088.0,586129408.0,35385741312.0,0.0,32768.0,905369.0,824868.0
30-09 13:29:30,12.558,16.108,65.878,0.0,0.0,5.457,984981504.0,38105088.0,586129408.0,35298004992.0,0.0,0.0,731258.0,739519.0
30-09 13:29:31,12.182,11.531,66.906,0.065,0.0,9.316,1042534400.0,38113280.0,586153984.0,35240419328.0,0.0,45056.0,1199843.0,1085197.0
30-09 13:29:32,16.099,11.780,64.921,0.0,0.0,7.199,1082503168.0,38113280.0,586219520.0,35200385024.0,0.0,0.0,1266249.0,1105662.0
30-09 13:29:33,8.667,29.350,57.584,0.0,0.0,4.399,1153298432.0,38113280.0,586223616.0,35129585664.0,0.0,0.0,623434.0,585892.0
30-09 13:29:34,11.877,25.984,57.743,0.0,0.0,4.396,1204748288.0,38113280.0,586223616.0,35078135808.0,0.0,0.0,626675.0,584388.0
30-09 13:29:35,16.722,19.552,57.143,0.0,0.0,6.583,1271504896.0,38113280.0,586231808.0,35011371008.0,0.0,0.0,1235616.0,1068086.0
30-09 13:29:36,10.797,16.327,64.714,0.0,0.0,8.163,1322012672.0,38121472.0,586244096.0,34960842752.0,0.0,32768.0,1876014.0,1597506.0
30-09 13:29:37,14.257,12.925,62.358,0.0,0.0,10.460,1355382784.0,38121472.0,586248192.0,34927468544.0,0.0,0.0,3106397.0,2568552.0
30-09 13:29:38,17.452,13.869,57.664,0.0,0.0,11.015,1382297600.0,38121472.0,586248192.0,34900553728.0,0.0,0.0,3364004.0,2831788.0
30-09 13:29:39,14.637,34.997,46.840,0.0,0.0,3.526,1443565568.0,38121472.0,586248192.0,34839285760.0,0.0,0.0,753191.0,599991.0
30-09 13:29:40,7.379,44.338,44.720,0.0,0.0,3.562,1500037120.0,38121472.0,586256384.0,34782806016.0,0.0,0.0,749848.0,629268.0
30-09 13:29:41,10.175,38.626,45.625,0.0,0.0,5.574,1555865600.0,38129664.0,586256384.0,34726969344.0,0.0,24576.0,1705806.0,1404918.0
30-09 13:29:42,24.049,18.614,47.283,0.0,0.0,10.054,1589592064.0,38129664.0,586256384.0,34693242880.0,0.0,0.0,2511328.0,2029755.0
30-09 13:29:43,21.508,8.984,61.902,0.0,0.0,7.607,1606209536.0,38129664.0,586256384.0,34676625408.0,0.0,0.0,2203651.0,1724326.0
