"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node11",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/sconekv-20200930-142905-workloadf-256-node11.csv 1 400",,,,"Date:","30 Sep 2020 13:29:11 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 13:29:11,5.608,2.285,89.801,0.030,0.0,2.276,12868976640.0,41070592.0,1106083840.0,22891089920.0,31056.887,591666.722,0.0,0.0
30-09 13:29:12,0.063,0.0,99.937,0.0,0.0,0.0,12868837376.0,41070592.0,1106083840.0,22891229184.0,0.0,0.0,30116.0,31565.0
30-09 13:29:13,0.0,0.0,99.937,0.0,0.0,0.063,12868837376.0,41070592.0,1106083840.0,22891229184.0,0.0,0.0,29566.0,31925.0
30-09 13:29:14,0.252,0.063,99.622,0.0,0.0,0.063,12868837376.0,41082880.0,1106071552.0,22891229184.0,0.0,57344.0,27792.0,29949.0
30-09 13:29:15,0.063,0.063,99.624,0.0,0.0,0.251,12868825088.0,41082880.0,1106083840.0,22891229184.0,0.0,0.0,29919.0,31563.0
30-09 13:29:16,0.0,0.063,99.874,0.0,0.0,0.063,12868825088.0,41082880.0,1106083840.0,22891229184.0,0.0,0.0,29071.0,31123.0
30-09 13:29:17,0.0,0.063,99.812,0.0,0.0,0.125,12868825088.0,41082880.0,1106083840.0,22891229184.0,0.0,0.0,30606.0,33720.0
30-09 13:29:18,0.063,0.0,99.812,0.0,0.0,0.126,12868825088.0,41082880.0,1106083840.0,22891229184.0,0.0,0.0,29014.0,31417.0
30-09 13:29:19,0.0,0.063,99.811,0.0,0.0,0.126,12868825088.0,41082880.0,1106083840.0,22891229184.0,0.0,0.0,28515.0,30945.0
30-09 13:29:20,0.063,0.063,99.811,0.0,0.0,0.063,12868923392.0,41082880.0,1106083840.0,22891130880.0,0.0,0.0,33701.0,35594.0
