"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node09",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cassandra-20200930-174021-workloada-64-client.csv 1 400",,,,"Date:","30 Sep 2020 16:40:27 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 16:40:27,1.292,1.013,96.114,0.002,0.0,1.578,343535616.0,42086400.0,644263936.0,35877335040.0,22625.615,9449.216,0.0,0.0
30-09 16:40:28,0.062,0.124,99.751,0.0,0.0,0.062,342794240.0,42086400.0,644263936.0,35878076416.0,0.0,0.0,191.0,191.0
30-09 16:40:29,0.0,0.063,99.937,0.0,0.0,0.0,342794240.0,42086400.0,644263936.0,35878076416.0,0.0,0.0,181.0,100.0
30-09 16:40:30,0.0,0.0,100.0,0.0,0.0,0.0,342794240.0,42086400.0,644263936.0,35878076416.0,0.0,8192.0,648.0,761.0
30-09 16:40:31,0.0,0.0,100.0,0.0,0.0,0.0,342794240.0,42086400.0,644263936.0,35878076416.0,0.0,0.0,191.0,191.0
30-09 16:40:32,0.0,0.063,99.937,0.0,0.0,0.0,342036480.0,42098688.0,644251648.0,35878834176.0,0.0,61440.0,191.0,191.0
30-09 16:40:33,0.0,0.0,100.0,0.0,0.0,0.0,342151168.0,42098688.0,644263936.0,35878707200.0,0.0,0.0,291.0,282.0
30-09 16:40:34,0.817,0.251,98.680,0.0,0.0,0.251,346165248.0,42098688.0,644296704.0,35874660352.0,0.0,0.0,3576.0,2412.0
30-09 16:40:35,1.889,1.700,96.096,0.126,0.0,0.189,395014144.0,42209280.0,644345856.0,35825651712.0,4096.0,495616.0,51048.0,65779.0
30-09 16:40:36,0.569,1.201,98.230,0.0,0.0,0.0,397152256.0,42209280.0,644354048.0,35823505408.0,0.0,0.0,218.0,100.0
30-09 16:40:37,2.628,3.333,93.462,0.128,0.0,0.449,447283200.0,42242048.0,644427776.0,35773267968.0,0.0,536576.0,2933.0,4557.0
30-09 16:40:38,3.871,1.904,94.036,0.0,0.0,0.190,406560768.0,42274816.0,644411392.0,35813974016.0,0.0,241664.0,13146.0,20132.0
30-09 16:40:39,8.608,1.709,89.367,0.0,0.0,0.316,439652352.0,42274816.0,644411392.0,35780882432.0,0.0,0.0,2270.0,1198.0
30-09 16:40:40,12.214,2.926,84.415,0.0,0.0,0.445,715337728.0,42274816.0,644501504.0,35505106944.0,0.0,0.0,317360.0,8918.0
30-09 16:40:41,17.490,7.744,72.964,0.0,0.0,1.802,1244008448.0,42274816.0,644517888.0,34976419840.0,0.0,0.0,546034.0,250543.0
30-09 16:40:42,40.295,13.291,40.928,0.0,0.0,5.485,1290305536.0,42274816.0,644517888.0,34930122752.0,0.0,0.0,1578279.0,560296.0
30-09 16:40:43,40.391,11.181,41.579,0.070,0.0,6.778,1337946112.0,42283008.0,644517888.0,34882473984.0,0.0,65536.0,2373736.0,832969.0
30-09 16:40:44,46.760,9.059,38.328,0.0,0.0,5.854,1371820032.0,42283008.0,644517888.0,34848600064.0,0.0,0.0,2185282.0,801875.0
30-09 16:40:45,34.917,16.598,43.595,0.0,0.0,4.890,1428324352.0,42283008.0,644517888.0,34792095744.0,0.0,0.0,2271184.0,807939.0
30-09 16:40:46,25.222,6.904,64.252,0.0,0.0,3.623,1441447936.0,42283008.0,644517888.0,34778972160.0,0.0,0.0,2890374.0,1091033.0
30-09 16:40:47,5.518,3.406,88.760,0.0,0.0,2.316,1466380288.0,42283008.0,644517888.0,34754039808.0,0.0,0.0,3100243.0,1197374.0
30-09 16:40:48,5.188,3.754,88.123,0.0,0.0,2.935,1487392768.0,42283008.0,644517888.0,34733027328.0,0.0,0.0,3165908.0,1223013.0
30-09 16:40:49,11.973,5.017,80.0,0.0,0.0,3.010,1502253056.0,42283008.0,644517888.0,34718167040.0,0.0,0.0,3097429.0,1143515.0
30-09 16:40:50,3.415,3.415,90.710,0.0,0.0,2.459,1512570880.0,42283008.0,644517888.0,34707849216.0,0.0,0.0,3276612.0,1262915.0
30-09 16:40:51,2.941,3.625,91.245,0.0,0.0,2.189,1521352704.0,42283008.0,644517888.0,34699067392.0,0.0,0.0,3181359.0,1210541.0
30-09 16:40:52,3.754,3.208,90.785,0.0,0.0,2.253,1530675200.0,42283008.0,644517888.0,34689744896.0,0.0,0.0,3237535.0,1231028.0
30-09 16:40:53,3.598,2.716,91.785,0.0,0.0,1.901,1543172096.0,42291200.0,644509696.0,34677248000.0,0.0,28672.0,2753411.0,1060329.0
30-09 16:40:54,3.722,2.757,91.247,0.0,0.0,2.274,1550249984.0,42291200.0,644517888.0,34670161920.0,0.0,0.0,3136028.0,1230274.0
30-09 16:40:55,3.779,3.914,89.744,0.0,0.0,2.564,1550594048.0,42291200.0,644517888.0,34669817856.0,0.0,0.0,3152363.0,1209981.0
30-09 16:40:56,3.333,3.401,90.612,0.0,0.0,2.653,1551380480.0,42291200.0,644517888.0,34669031424.0,0.0,0.0,3155511.0,1222223.0
30-09 16:40:57,3.919,4.054,89.730,0.0,0.0,2.297,1552818176.0,42291200.0,644517888.0,34667593728.0,0.0,0.0,3213294.0,1229760.0
30-09 16:40:58,4.539,3.659,89.092,0.0,0.0,2.710,1549348864.0,42291200.0,644517888.0,34671063040.0,0.0,0.0,3191828.0,1233963.0
30-09 16:40:59,3.802,3.598,90.088,0.0,0.0,2.512,1550929920.0,42291200.0,644517888.0,34669481984.0,0.0,0.0,3246974.0,1230512.0
30-09 16:41:00,3.898,3.562,89.852,0.0,0.0,2.688,1553985536.0,42291200.0,644517888.0,34666426368.0,0.0,8192.0,3037865.0,1187394.0
30-09 16:41:01,2.851,2.653,92.109,0.0,0.0,2.387,1554423808.0,42291200.0,644517888.0,34665988096.0,0.0,0.0,2294127.0,911960.0
30-09 16:41:02,2.152,2.286,93.679,0.0,0.0,1.883,1554489344.0,42291200.0,644517888.0,34665922560.0,0.0,0.0,2330511.0,916698.0
30-09 16:41:03,2.824,3.362,91.661,0.0,0.0,2.152,1554751488.0,42291200.0,644517888.0,34665660416.0,0.0,0.0,2898925.0,1084983.0
30-09 16:41:04,2.676,3.010,91.906,0.0,0.0,2.408,1554739200.0,42299392.0,644517888.0,34665664512.0,0.0,28672.0,2590390.0,1026437.0
30-09 16:41:05,2.477,3.079,92.169,0.0,0.0,2.276,1554804736.0,42299392.0,644517888.0,34665598976.0,0.0,4096.0,2621531.0,992852.0
30-09 16:41:06,2.922,3.254,91.633,0.0,0.0,2.191,1554706432.0,42299392.0,644517888.0,34665697280.0,0.0,0.0,2612834.0,999837.0
30-09 16:41:07,3.349,3.282,91.025,0.0,0.0,2.344,1554866176.0,42299392.0,644517888.0,34665537536.0,0.0,0.0,2782704.0,1083859.0
30-09 16:41:08,4.397,3.464,89.540,0.0,0.0,2.598,1555501056.0,42299392.0,644517888.0,34664902656.0,0.0,0.0,2854424.0,1131426.0
30-09 16:41:09,3.110,3.245,91.548,0.0,0.0,2.096,1560035328.0,42299392.0,644521984.0,34660364288.0,0.0,0.0,2668285.0,1019210.0
30-09 16:41:10,3.756,3.085,90.476,0.134,0.0,2.549,1559138304.0,42307584.0,644521984.0,34661253120.0,0.0,409600.0,2691639.0,1035286.0
30-09 16:41:11,2.931,3.331,91.606,0.0,0.0,2.132,1559302144.0,42307584.0,644521984.0,34661089280.0,0.0,0.0,2550782.0,977033.0
30-09 16:41:12,3.495,3.427,90.524,0.0,0.0,2.554,1559138304.0,42307584.0,644521984.0,34661253120.0,0.0,0.0,3036729.0,1141113.0
30-09 16:41:13,3.880,3.211,90.635,0.0,0.0,2.274,1559433216.0,42307584.0,644521984.0,34660958208.0,0.0,0.0,2948106.0,1117141.0
30-09 16:41:14,3.349,3.215,91.025,0.0,0.0,2.411,1559334912.0,42307584.0,644521984.0,34661056512.0,0.0,0.0,2751827.0,1069452.0
30-09 16:41:15,3.077,3.478,90.970,0.0,0.0,2.475,1559126016.0,42315776.0,644521984.0,34661257216.0,0.0,61440.0,2875573.0,1069569.0
30-09 16:41:16,1.918,2.050,94.444,0.0,0.0,1.587,1559732224.0,42315776.0,644521984.0,34660651008.0,0.0,0.0,1870635.0,729470.0
30-09 16:41:17,3.121,2.714,92.062,0.0,0.0,2.103,1564405760.0,42315776.0,644521984.0,34655977472.0,0.0,0.0,2856090.0,1098258.0
30-09 16:41:18,3.823,3.421,90.208,0.0,0.0,2.549,1564143616.0,42315776.0,644521984.0,34656239616.0,0.0,0.0,2927698.0,1144802.0
30-09 16:41:19,2.898,2.830,91.846,0.0,0.0,2.426,1564405760.0,42315776.0,644521984.0,34655977472.0,0.0,0.0,2834567.0,1102509.0
30-09 16:41:20,3.395,2.463,92.277,0.0,0.0,1.864,1564241920.0,42315776.0,644521984.0,34656141312.0,0.0,0.0,2349270.0,925329.0
30-09 16:41:21,3.469,3.135,90.994,0.0,0.0,2.402,1564037120.0,42323968.0,644521984.0,34656337920.0,0.0,20480.0,2725067.0,1017845.0
30-09 16:41:22,3.069,3.336,91.861,0.0,0.0,1.734,1563938816.0,42323968.0,644521984.0,34656436224.0,0.0,0.0,2517630.0,994191.0
30-09 16:41:23,2.001,2.535,93.529,0.0,0.0,1.935,1563873280.0,42323968.0,644521984.0,34656501760.0,0.0,0.0,2266411.0,861180.0
30-09 16:41:24,1.046,1.439,96.272,0.0,0.0,1.243,1564069888.0,42323968.0,644521984.0,34656305152.0,0.0,0.0,1392716.0,542697.0
30-09 16:41:25,2.297,1.903,94.160,0.0,0.0,1.640,1564037120.0,42323968.0,644521984.0,34656337920.0,0.0,0.0,1801576.0,703726.0
30-09 16:41:26,2.697,3.169,92.043,0.0,0.0,2.090,1564102656.0,42323968.0,644521984.0,34656272384.0,0.0,0.0,2819340.0,1076011.0
30-09 16:41:27,3.699,4.035,89.913,0.0,0.0,2.354,1564348416.0,42323968.0,644521984.0,34656026624.0,0.0,0.0,2996373.0,1141679.0
30-09 16:41:28,2.923,2.379,92.590,0.0,0.0,2.107,1566470144.0,42323968.0,644521984.0,34653904896.0,0.0,0.0,2812439.0,1057473.0
30-09 16:41:29,2.821,2.082,93.620,0.0,0.0,1.478,1566392320.0,42323968.0,644521984.0,34653982720.0,0.0,0.0,2336922.0,900600.0
30-09 16:41:30,2.704,2.375,92.942,0.0,0.0,1.979,1566781440.0,42323968.0,644521984.0,34653593600.0,0.0,0.0,2092575.0,801694.0
30-09 16:41:31,3.900,3.900,89.509,0.0,0.0,2.690,1567199232.0,42323968.0,644521984.0,34653175808.0,0.0,0.0,2983922.0,1130699.0
30-09 16:41:32,3.574,3.169,91.436,0.0,0.0,1.821,1567068160.0,42323968.0,644521984.0,34653306880.0,0.0,0.0,2789877.0,1075765.0
30-09 16:41:33,2.951,2.951,92.019,0.0,0.0,2.079,1567068160.0,42323968.0,644521984.0,34653306880.0,0.0,0.0,2729985.0,1038676.0
30-09 16:41:34,3.038,3.309,91.222,0.0,0.0,2.431,1566961664.0,42332160.0,644521984.0,34653405184.0,0.0,16384.0,3014387.0,1152028.0
30-09 16:41:35,3.237,3.169,91.099,0.0,0.0,2.495,1568907264.0,42332160.0,644521984.0,34651459584.0,0.0,0.0,2984078.0,1135187.0
30-09 16:41:36,3.239,3.644,90.486,0.0,0.0,2.632,1569185792.0,42332160.0,644521984.0,34651181056.0,0.0,0.0,3165845.0,1182632.0
30-09 16:41:37,2.549,3.085,92.153,0.0,0.0,2.213,1568858112.0,42332160.0,644521984.0,34651508736.0,0.0,0.0,2711364.0,1029373.0
30-09 16:41:38,2.654,2.455,92.900,0.0,0.0,1.991,1568890880.0,42332160.0,644521984.0,34651475968.0,0.0,0.0,2220524.0,848370.0
30-09 16:41:39,3.407,2.672,91.717,0.0,0.0,2.204,1568972800.0,42332160.0,644521984.0,34651394048.0,0.0,0.0,2754133.0,1040343.0
30-09 16:41:40,3.032,3.774,90.768,0.0,0.0,2.426,1569529856.0,42332160.0,644521984.0,34650836992.0,0.0,53248.0,3021107.0,1149757.0
30-09 16:41:41,5.455,3.704,88.283,0.0,0.0,2.559,1569349632.0,42332160.0,644521984.0,34651017216.0,0.0,0.0,3038892.0,1165088.0
30-09 16:41:42,3.104,2.632,92.240,0.0,0.0,2.024,1569021952.0,42332160.0,644521984.0,34651344896.0,0.0,0.0,2748913.0,1042606.0
30-09 16:41:43,1.796,1.996,94.544,0.0,0.0,1.663,1569349632.0,42332160.0,644521984.0,34651017216.0,0.0,0.0,1964672.0,782388.0
30-09 16:41:44,4.027,3.356,90.470,0.0,0.0,2.148,1569751040.0,42340352.0,644521984.0,34650607616.0,0.0,20480.0,2890722.0,1079876.0
30-09 16:41:45,3.142,3.209,91.511,0.0,0.0,2.139,1571979264.0,42340352.0,644521984.0,34648379392.0,0.0,0.0,2694160.0,1035921.0
30-09 16:41:46,2.787,3.318,91.573,0.0,0.0,2.322,1569910784.0,42340352.0,644521984.0,34650447872.0,0.0,0.0,2569286.0,990968.0
30-09 16:41:47,3.163,3.499,90.511,0.0,0.0,2.826,1569779712.0,42340352.0,644521984.0,34650578944.0,0.0,0.0,3070170.0,1183432.0
30-09 16:41:48,3.686,4.424,89.410,0.0,0.0,2.480,1570545664.0,42340352.0,644521984.0,34649812992.0,0.0,0.0,3090218.0,1187252.0
30-09 16:41:49,3.186,3.458,90.847,0.0,0.0,2.508,1570447360.0,42340352.0,644521984.0,34649911296.0,0.0,0.0,3122032.0,1210886.0
30-09 16:41:50,3.914,3.914,89.474,0.0,0.0,2.699,1570701312.0,42340352.0,644521984.0,34649657344.0,0.0,12288.0,3152896.0,1219796.0
30-09 16:41:51,3.051,3.458,90.915,0.0,0.0,2.576,1570533376.0,42340352.0,644521984.0,34649825280.0,0.0,0.0,3210213.0,1222127.0
30-09 16:41:52,4.133,3.523,89.702,0.0,0.0,2.642,1572904960.0,42340352.0,644521984.0,34647453696.0,0.0,0.0,3270499.0,1213510.0
30-09 16:41:53,3.291,3.761,90.195,0.0,0.0,2.754,1572249600.0,42340352.0,644521984.0,34648109056.0,0.0,0.0,3121140.0,1183585.0
