"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node08",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-191537-workloada-256-node08.csv 1 400",,,,"Date:","30 Sep 2020 18:15:44 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 18:15:44,4.291,2.583,91.059,0.155,0.0,1.912,1102192640.0,170057728.0,764571648.0,34870398976.0,180574.730,580249.840,0.0,0.0
30-09 18:15:45,1.161,0.645,97.097,0.129,0.0,0.968,1103282176.0,170057728.0,764612608.0,34869268480.0,0.0,221184.0,214754.0,279470.0
30-09 18:15:46,0.507,0.444,98.606,0.0,0.0,0.444,1103347712.0,170057728.0,764612608.0,34869202944.0,0.0,28672.0,87827.0,112798.0
30-09 18:15:47,0.381,0.254,99.111,0.0,0.0,0.254,1103380480.0,170057728.0,764612608.0,34869170176.0,0.0,0.0,99975.0,129292.0
30-09 18:15:48,1.214,0.703,97.188,0.064,0.0,0.831,1103806464.0,170057728.0,764612608.0,34868744192.0,0.0,876544.0,210507.0,199985.0
30-09 18:15:49,1.948,1.299,95.649,0.325,0.0,0.779,1106501632.0,170057728.0,764612608.0,34866049024.0,0.0,4886528.0,481604.0,255589.0
30-09 18:15:50,1.280,0.896,96.799,0.256,0.0,0.768,1108140032.0,170057728.0,764616704.0,34864406528.0,0.0,1548288.0,278462.0,240863.0
30-09 18:15:51,0.639,0.447,98.404,0.0,0.0,0.511,1108402176.0,170057728.0,764616704.0,34864144384.0,0.0,8192.0,133172.0,152389.0
30-09 18:15:52,0.569,0.696,98.355,0.0,0.0,0.380,1108008960.0,170057728.0,764616704.0,34864537600.0,0.0,8192.0,88646.0,118207.0
30-09 18:15:53,0.635,0.381,98.413,0.0,0.0,0.571,1108041728.0,170057728.0,764616704.0,34864504832.0,0.0,45056.0,113047.0,150964.0
30-09 18:15:54,1.537,1.153,95.900,0.064,0.0,1.345,1108865024.0,170057728.0,764620800.0,34863677440.0,4096.0,233472.0,226591.0,301649.0
30-09 18:15:55,0.571,0.444,98.542,0.0,0.0,0.444,1108865024.0,170057728.0,764620800.0,34863677440.0,0.0,8192.0,82904.0,103402.0
30-09 18:15:56,0.636,0.509,98.282,0.0,0.0,0.573,1108832256.0,170057728.0,764620800.0,34863710208.0,0.0,73728.0,106154.0,141861.0
30-09 18:15:57,1.597,1.725,93.738,0.0,0.0,2.939,1110269952.0,170057728.0,764620800.0,34862272512.0,0.0,0.0,461470.0,666468.0
30-09 18:15:58,7.407,4.159,80.897,0.130,0.0,7.407,1116889088.0,170057728.0,764620800.0,34855653376.0,0.0,991232.0,1035319.0,1365359.0
30-09 18:15:59,8.115,4.058,81.217,0.393,0.0,6.217,1128640512.0,170061824.0,764874752.0,34843643904.0,0.0,4898816.0,1013906.0,1034164.0
30-09 18:16:00,1.608,1.029,96.206,0.064,0.0,1.093,1132175360.0,170061824.0,764936192.0,34840047616.0,0.0,1409024.0,268033.0,196391.0
30-09 18:16:01,0.769,0.769,97.821,0.0,0.0,0.641,1132142592.0,170061824.0,764936192.0,34840080384.0,0.0,8192.0,99226.0,127816.0
30-09 18:16:02,3.203,2.745,88.824,0.0,0.0,5.229,1134436352.0,170061824.0,764936192.0,34837786624.0,0.0,65536.0,563361.0,861634.0
30-09 18:16:03,3.364,1.781,92.150,0.132,0.0,2.573,1143009280.0,170061824.0,764964864.0,34829185024.0,0.0,217088.0,420227.0,501979.0
30-09 18:16:04,5.326,2.330,90.080,0.0,0.0,2.264,1151021056.0,170061824.0,764973056.0,34821165056.0,0.0,69632.0,997916.0,982184.0
30-09 18:16:05,3.816,1.776,93.158,0.0,0.0,1.250,1154875392.0,170061824.0,764973056.0,34817310720.0,0.0,36864.0,574601.0,576525.0
30-09 18:16:06,1.300,1.170,96.816,0.0,0.0,0.715,1157586944.0,170061824.0,764973056.0,34814599168.0,0.0,20480.0,224675.0,245176.0
30-09 18:16:07,1.975,1.646,94.997,0.132,0.0,1.251,1158709248.0,170061824.0,764973056.0,34813476864.0,0.0,114688.0,423416.0,456303.0
30-09 18:16:08,3.851,1.859,92.497,0.133,0.0,1.660,1167126528.0,170061824.0,764973056.0,34805059584.0,0.0,839680.0,571229.0,609866.0
30-09 18:16:09,6.246,3.056,87.774,0.133,0.0,2.791,1179938816.0,170065920.0,764973056.0,34792243200.0,0.0,4866048.0,1048314.0,808675.0
30-09 18:16:10,3.555,1.712,93.285,0.132,0.0,1.317,1182986240.0,170065920.0,765132800.0,34789036032.0,0.0,1400832.0,693004.0,597911.0
30-09 18:16:11,0.717,0.912,97.394,0.0,0.0,0.977,1182429184.0,170065920.0,765132800.0,34789593088.0,0.0,81920.0,196842.0,229628.0
30-09 18:16:12,2.160,1.898,93.717,0.065,0.0,2.160,1183109120.0,170065920.0,765132800.0,34788913152.0,0.0,208896.0,374920.0,440436.0
30-09 18:16:13,1.633,1.110,96.604,0.0,0.0,0.653,1183141888.0,170065920.0,765132800.0,34788880384.0,0.0,24576.0,315124.0,330363.0
30-09 18:16:14,2.033,1.705,94.951,0.0,0.0,1.311,1183674368.0,170070016.0,765132800.0,34788343808.0,0.0,81920.0,437474.0,463322.0
30-09 18:16:15,2.367,1.446,94.675,0.131,0.0,1.381,1184477184.0,170082304.0,765140992.0,34787520512.0,0.0,204800.0,469303.0,465602.0
30-09 18:16:16,3.123,1.993,93.023,0.133,0.0,1.728,1189249024.0,170082304.0,765140992.0,34782748672.0,0.0,155648.0,535770.0,567149.0
30-09 18:16:17,3.482,2.234,92.247,0.066,0.0,1.971,1198252032.0,170082304.0,765140992.0,34773745664.0,0.0,155648.0,513267.0,557915.0
30-09 18:16:18,3.576,2.517,92.583,0.0,0.0,1.325,1205936128.0,170082304.0,765140992.0,34766061568.0,0.0,712704.0,575810.0,550728.0
30-09 18:16:19,6.0,4.600,87.733,0.267,0.0,1.400,1226731520.0,170082304.0,765169664.0,34745237504.0,0.0,4919296.0,869657.0,596728.0
30-09 18:16:20,2.373,1.384,94.924,0.0,0.0,1.318,1230098432.0,170082304.0,765169664.0,34741870592.0,0.0,1470464.0,536208.0,466720.0
30-09 18:16:21,4.509,1.989,90.716,0.133,0.0,2.653,1230839808.0,170082304.0,765169664.0,34741129216.0,0.0,245760.0,790636.0,828792.0
30-09 18:16:22,2.694,1.971,94.087,0.0,0.0,1.248,1230966784.0,170082304.0,765169664.0,34741002240.0,0.0,12288.0,546655.0,552688.0
30-09 18:16:23,2.164,1.902,94.951,0.0,0.0,0.984,1230798848.0,170082304.0,765169664.0,34741170176.0,0.0,8192.0,440439.0,455036.0
30-09 18:16:24,1.974,1.447,95.395,0.0,0.0,1.184,1230602240.0,170082304.0,765169664.0,34741366784.0,0.0,65536.0,378980.0,390273.0
30-09 18:16:25,1.887,1.236,95.706,0.130,0.0,1.041,1230667776.0,170082304.0,765169664.0,34741301248.0,0.0,122880.0,275696.0,321422.0
30-09 18:16:26,3.366,2.178,92.739,0.0,0.0,1.716,1231028224.0,170082304.0,765169664.0,34740940800.0,0.0,139264.0,576114.0,619268.0
30-09 18:16:27,2.556,1.835,93.316,0.0,0.0,2.294,1230700544.0,170082304.0,765169664.0,34741268480.0,0.0,20480.0,531436.0,526030.0
30-09 18:16:28,2.970,2.376,91.947,0.066,0.0,2.640,1233059840.0,170082304.0,765169664.0,34738909184.0,0.0,888832.0,619865.0,595611.0
30-09 18:16:29,5.581,2.298,89.691,0.263,0.0,2.167,1244893184.0,170082304.0,765194240.0,34727051264.0,0.0,4759552.0,685866.0,433804.0
30-09 18:16:30,3.635,2.710,90.879,0.198,0.0,2.578,1248993280.0,170082304.0,765218816.0,34722926592.0,0.0,1601536.0,599255.0,559587.0
30-09 18:16:31,3.525,2.480,91.841,0.0,0.0,2.154,1249959936.0,170082304.0,765218816.0,34721959936.0,0.0,307200.0,538236.0,545084.0
30-09 18:16:32,2.096,1.637,93.451,0.0,0.0,2.816,1250586624.0,170082304.0,765218816.0,34721333248.0,0.0,0.0,500724.0,518250.0
30-09 18:16:33,2.042,1.845,94.071,0.0,0.0,2.042,1250697216.0,170082304.0,765218816.0,34721222656.0,0.0,0.0,489708.0,488606.0
30-09 18:16:34,2.172,1.646,94.602,0.066,0.0,1.514,1251954688.0,170082304.0,765218816.0,34719965184.0,0.0,212992.0,347997.0,392996.0
30-09 18:16:35,2.881,2.358,92.076,0.0,0.0,2.685,1252151296.0,170082304.0,765218816.0,34719768576.0,0.0,131072.0,553679.0,596138.0
30-09 18:16:36,2.253,1.723,94.036,0.0,0.0,1.988,1252638720.0,170082304.0,765218816.0,34719281152.0,0.0,20480.0,548601.0,553302.0
30-09 18:16:37,1.552,1.876,95.472,0.0,0.0,1.100,1251885056.0,170082304.0,765218816.0,34720034816.0,0.0,8192.0,271579.0,292244.0
30-09 18:16:38,2.351,1.306,94.840,0.131,0.0,1.372,1252515840.0,170082304.0,765218816.0,34719404032.0,0.0,909312.0,339190.0,340403.0
30-09 18:16:39,4.545,2.941,89.973,0.267,0.0,2.273,1257164800.0,170082304.0,765218816.0,34714755072.0,0.0,4923392.0,806273.0,589053.0
