"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-node07",,,,"User:","vagrant"
"Cmdline:","dstat -t -c -m -d -n --noupdate --output /vagrant/cockroach-20200930-205622-workloadc-128-node07.csv 1 400",,,,"Date:","30 Sep 2020 19:56:29 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send"
30-09 19:56:29,4.146,2.755,90.873,0.238,0.0,1.988,1411198976.0,150634496.0,2036490240.0,33308909568.0,181246.535,1331850.465,0.0,0.0
30-09 19:56:30,1.209,0.700,97.708,0.064,0.0,0.318,1412222976.0,150634496.0,2036494336.0,33307881472.0,0.0,745472.0,169571.0,106774.0
30-09 19:56:31,0.572,0.381,98.729,0.0,0.0,0.318,1412157440.0,150634496.0,2036494336.0,33307947008.0,0.0,208896.0,111594.0,110329.0
30-09 19:56:32,0.445,0.318,98.919,0.064,0.0,0.254,1412190208.0,150634496.0,2036494336.0,33307914240.0,0.0,49152.0,98816.0,87699.0
30-09 19:56:33,1.209,1.273,96.372,0.064,0.0,1.082,1412116480.0,150634496.0,2036494336.0,33307987968.0,0.0,159744.0,164849.0,139511.0
30-09 19:56:34,0.318,0.382,99.045,0.0,0.0,0.255,1412067328.0,150634496.0,2036494336.0,33308037120.0,0.0,0.0,91268.0,89663.0
30-09 19:56:35,0.635,0.508,98.731,0.0,0.0,0.127,1412198400.0,150634496.0,2036494336.0,33307906048.0,0.0,0.0,95516.0,83350.0
30-09 19:56:36,0.445,0.573,98.601,0.0,0.0,0.382,1412161536.0,150634496.0,2036498432.0,33307938816.0,0.0,151552.0,102241.0,116381.0
30-09 19:56:37,0.958,0.447,98.020,0.0,0.0,0.575,1412034560.0,150634496.0,2036502528.0,33308061696.0,4096.0,94208.0,158394.0,137803.0
30-09 19:56:38,0.957,0.574,97.832,0.128,0.0,0.510,1413242880.0,150634496.0,2036502528.0,33306853376.0,0.0,790528.0,198089.0,107248.0
30-09 19:56:39,1.811,2.199,95.343,0.065,0.0,0.582,1414094848.0,150634496.0,2036502528.0,33306001408.0,0.0,3354624.0,472582.0,227171.0
30-09 19:56:40,1.337,0.509,97.708,0.064,0.0,0.382,1417428992.0,150634496.0,2036539392.0,33302630400.0,0.0,811008.0,170322.0,112302.0
30-09 19:56:41,0.830,0.511,97.573,0.064,0.0,1.022,1417428992.0,150634496.0,2036539392.0,33302630400.0,0.0,73728.0,135172.0,130894.0
30-09 19:56:42,2.960,2.638,89.382,0.0,0.0,5.019,1417539584.0,150634496.0,2036551680.0,33302507520.0,0.0,81920.0,498336.0,675225.0
30-09 19:56:43,2.767,1.673,91.506,0.0,0.0,4.054,1417932800.0,150634496.0,2036576256.0,33302089728.0,0.0,0.0,436179.0,615729.0
30-09 19:56:44,4.183,2.574,88.481,0.064,0.0,4.698,1418985472.0,150634496.0,2036609024.0,33301004288.0,0.0,65536.0,792194.0,1092912.0
30-09 19:56:45,15.502,6.228,70.104,0.0,0.0,8.166,1419440128.0,150634496.0,2036613120.0,33300545536.0,0.0,0.0,3189898.0,4444341.0
30-09 19:56:46,18.733,7.493,64.441,0.068,0.0,9.264,1422544896.0,150634496.0,2036613120.0,33297440768.0,0.0,90112.0,3579535.0,5001042.0
30-09 19:56:47,17.066,7.334,67.101,0.0,0.0,8.499,1427910656.0,150634496.0,2036613120.0,33292075008.0,0.0,36864.0,3344758.0,4713132.0
30-09 19:56:48,17.313,6.717,66.482,0.0,0.0,9.488,1430024192.0,150634496.0,2036613120.0,33289961472.0,0.0,741376.0,3833368.0,5139242.0
30-09 19:56:49,19.660,7.211,63.741,0.136,0.0,9.252,1457680384.0,150634496.0,2036613120.0,33262305280.0,0.0,3403776.0,3621441.0,4717571.0
30-09 19:56:50,18.906,7.271,63.920,0.069,0.0,9.834,1463783424.0,150634496.0,2036629504.0,33256185856.0,0.0,720896.0,3704866.0,5042147.0
30-09 19:56:51,17.805,7.522,64.113,0.069,0.0,10.490,1467006976.0,150634496.0,2036629504.0,33252962304.0,0.0,172032.0,3804646.0,5215994.0
30-09 19:56:52,16.095,7.978,65.920,0.0,0.0,10.007,1470373888.0,150634496.0,2036629504.0,33249595392.0,0.0,0.0,3499343.0,4993924.0
30-09 19:56:53,17.921,7.387,63.611,0.137,0.0,10.944,1471213568.0,150634496.0,2036625408.0,33248759808.0,4096.0,36864.0,3558307.0,5028211.0
30-09 19:56:54,17.112,7.871,65.229,0.0,0.0,9.788,1471799296.0,150634496.0,2036629504.0,33248169984.0,0.0,4096.0,3545738.0,4905060.0
30-09 19:56:55,18.622,7.708,64.188,0.0,0.0,9.482,1471946752.0,150634496.0,2036629504.0,33248022528.0,0.0,86016.0,3394013.0,4837173.0
30-09 19:56:56,16.632,7.439,66.596,0.070,0.0,9.263,1472307200.0,150634496.0,2036629504.0,33247662080.0,0.0,32768.0,3630070.0,5147524.0
30-09 19:56:57,18.942,7.382,64.903,0.0,0.0,8.774,1472528384.0,150634496.0,2036629504.0,33247440896.0,0.0,0.0,3718202.0,5112175.0
30-09 19:56:58,18.595,7.369,64.601,0.069,0.0,9.366,1473810432.0,150634496.0,2036629504.0,33246158848.0,0.0,798720.0,3473592.0,4836116.0
30-09 19:56:59,19.070,7.245,64.388,0.137,0.0,9.159,1479856128.0,150634496.0,2036633600.0,33240109056.0,0.0,3420160.0,3761098.0,4762677.0
30-09 19:57:00,21.056,7.270,62.757,0.0,0.0,8.916,1483468800.0,150634496.0,2036641792.0,33236488192.0,0.0,856064.0,3614938.0,4948712.0
30-09 19:57:01,18.425,7.055,65.959,0.0,0.0,8.562,1483689984.0,150634496.0,2036645888.0,33236262912.0,0.0,270336.0,3492546.0,4950590.0
30-09 19:57:02,18.893,6.990,64.360,0.0,0.0,9.758,1483784192.0,150634496.0,2036645888.0,33236168704.0,0.0,0.0,3672398.0,5071621.0
30-09 19:57:03,19.419,8.086,62.543,0.0,0.0,9.952,1484656640.0,150634496.0,2036645888.0,33235296256.0,0.0,0.0,3789517.0,5345073.0
30-09 19:57:04,17.536,7.515,65.471,0.0,0.0,9.479,1484197888.0,150634496.0,2036645888.0,33235755008.0,0.0,176128.0,3596201.0,5077035.0
30-09 19:57:05,18.707,8.391,62.517,0.069,0.0,10.316,1484128256.0,150634496.0,2036645888.0,33235824640.0,0.0,32768.0,3665980.0,5047012.0
30-09 19:57:06,17.943,8.351,63.285,0.0,0.0,10.421,1484783616.0,150634496.0,2036645888.0,33235169280.0,0.0,0.0,3805336.0,5311363.0
30-09 19:57:07,15.565,6.336,68.320,0.0,0.0,9.780,1484390400.0,150634496.0,2036645888.0,33235562496.0,0.0,0.0,3389190.0,4753632.0
30-09 19:57:08,19.683,7.571,63.042,0.0,0.0,9.704,1485357056.0,150634496.0,2036645888.0,33234595840.0,0.0,778240.0,3686265.0,4935071.0
30-09 19:57:09,18.213,6.598,65.842,0.137,0.0,9.210,1488003072.0,150634496.0,2036645888.0,33231949824.0,0.0,3461120.0,3469328.0,4435671.0
30-09 19:57:10,19.429,6.825,63.162,0.070,0.0,10.515,1491886080.0,150634496.0,2036658176.0,33228054528.0,0.0,733184.0,3698816.0,5062897.0
30-09 19:57:11,19.284,7.507,63.499,0.0,0.0,9.711,1491456000.0,150634496.0,2036658176.0,33228484608.0,0.0,188416.0,3675297.0,5039037.0
30-09 19:57:12,15.953,6.630,68.301,0.0,0.0,9.116,1491513344.0,150634496.0,2036658176.0,33228427264.0,0.0,8192.0,3403593.0,4826205.0
30-09 19:57:13,18.822,8.599,62.153,0.0,0.0,10.427,1491992576.0,150634496.0,2036658176.0,33227948032.0,0.0,86016.0,3616874.0,4994019.0
30-09 19:57:14,18.982,8.047,62.517,0.0,0.0,10.454,1492168704.0,150634496.0,2036658176.0,33227771904.0,0.0,32768.0,3770673.0,5225401.0
30-09 19:57:15,17.862,6.759,65.172,0.0,0.0,10.207,1492000768.0,150634496.0,2036658176.0,33227939840.0,0.0,0.0,3664279.0,5120939.0
30-09 19:57:16,17.712,7.167,65.610,0.069,0.0,9.442,1492094976.0,150638592.0,2036658176.0,33227841536.0,0.0,69632.0,3482931.0,4942609.0
30-09 19:57:17,19.361,7.269,63.723,0.068,0.0,9.579,1492520960.0,150638592.0,2036658176.0,33227415552.0,0.0,36864.0,3822065.0,5233771.0
30-09 19:57:18,17.056,6.190,67.331,0.069,0.0,9.354,1492246528.0,150638592.0,2036658176.0,33227689984.0,0.0,843776.0,3531021.0,4784487.0
30-09 19:57:19,19.643,6.868,63.736,0.206,0.0,9.547,1496928256.0,150638592.0,2036658176.0,33223008256.0,0.0,3338240.0,3875962.0,5010042.0
30-09 19:57:20,20.124,7.443,62.715,0.0,0.0,9.717,1498357760.0,150638592.0,2036658176.0,33221578752.0,0.0,724992.0,3763956.0,5153013.0
30-09 19:57:21,17.977,7.040,66.302,0.0,0.0,8.681,1498423296.0,150638592.0,2036658176.0,33221513216.0,0.0,212992.0,3612766.0,5049814.0
30-09 19:57:22,19.694,6.541,64.649,0.139,0.0,8.977,1497997312.0,150638592.0,2036658176.0,33221939200.0,0.0,147456.0,3528907.0,4963194.0
30-09 19:57:23,18.893,7.474,64.360,0.0,0.0,9.273,1500004352.0,150638592.0,2036658176.0,33219932160.0,0.0,36864.0,3727928.0,5226210.0
30-09 19:57:24,17.979,6.272,66.829,0.0,0.0,8.920,1499381760.0,150638592.0,2036658176.0,33220554752.0,0.0,0.0,3511556.0,4948967.0
30-09 19:57:25,21.139,7.687,62.045,0.0,0.0,9.128,1499840512.0,150638592.0,2036658176.0,33220096000.0,0.0,0.0,3670294.0,5141135.0
